"terms";"clusters"
"#-cold";107
"#-considerate";114
"#-curious";94
"#-honest";103
"abrupt";32
"abusive";179
"accessible";185
"accomplished";222
"accurate";64
"active";147
"adventurous";170
"affable";167
"affectionate";141
"agreeable";82
"aloof";105
"ambitious";158
"amiable";131
"amicable";166
"animated";148
"anxious";146
"argumentative";90
"aristocratic";183
"arrogant";161
"artistic";104
"assured";26
"audacious";140
"austere";81
"awkward";204
"bashful";10
"beneficent";60
"benevolent";10
"bitter";35
"bland";192
"blunt";195
"boastful";217
"boisterous";62
"bold";223
"bountiful";132
"boyish";175
"brave";14
"brazen";42
"breezy";53
"bright";229
"brisk";169
"brutal";54
"calculating";176
"callous";195
"calm";153
"candid";77
"capable";136
"capricious";157
"careful";178
"careless";85
"careworn";13
"casual";63
"ceremonious";59
"certain";229
"changeable";54
"charitable";206
"chaste";61
"chatty";41
"cheerful";184
"childish";197
"chivalrous";177
"circumspect";142
"civil";12
"civilized";97
"clever";128
"clumsy";159
"coarse";22
"coercive";195
"coherent";90
"cold";82
"combative";13
"compassionate";230
"complacent";121
"complex";28
"complicated";159
"complimentary";140
"conceited";4
"conciliatory";152
"concise";126
"condescending";42
"confident";38
"confused";88
"congenial";122
"considerate";115
"consistent";199
"constant";147
"contemplative";220
"contradictory";183
"contrary";170
"conversational";86
"cool";137
"cordial";44
"cosmopolitan";18
"courageous";91
"courteous";225
"courtly";107
"critical";26
"cruel";37
"cunning";212
"curious";50
"dainty";40
"deceitful";176
"decisive";119
"dedicated";179
"deep";3
"defiant";1
"definite";101
"deliberate";160
"demonstrative";58
"demure";176
"dependent";223
"derogatory";72
"despondent";118
"destructive";213
"determined";224
"devilish";116
"devious";47
"dignified";129
"diligent";167
"direct";211
"discourteous";48
"discreet";166
"disdainful";153
"disorderly";100
"dispassionate";98
"dissatisfied";73
"distant";190
"distrustful";143
"doleful";71
"dreamy";83
"dull";131
"dutiful";39
"eager";93
"earnest";181
"earthy";144
"elegant";80
"eloquent";65
"emphatic";160
"energetic";17
"enthusiastic";162
"envious";19
"exact";223
"excessive";114
"excitable";208
"exclusive";83
"expansive";208
"explicit";114
"expressive";70
"faithful";24
"fastidious";220
"fearful";226
"feminine";228
"fervent";161
"fickle";72
"fierce";84
"fiery";74
"firm";10
"flighty";124
"foolish";80
"forcible";33
"forgetful";90
"forgiving";202
"formal";160
"forward";69
"frank";8
"fretful";179
"friendly";197
"frivolous";148
"frolicsome";48
"frugal";13
"gallant";139
"generous";57
"genial";43
"genteel";80
"gentle";20
"girlish";7
"glib";164
"gloomy";57
"graceful";36
"graceless";215
"gracious";24
"greedy";100
"gruff";150
"haphazard";103
"hardened";33
"harsh";176
"hasty";85
"haughty";67
"headstrong";103
"hearty";59
"honest";137
"hospitable";143
"hostile";133
"humane";161
"humble";149
"icy";124
"ignorant";126
"immovable";37
"impatient";109
"impersonal";86
"imperturbable";201
"impetuous";182
"impressible";142
"inarticulate";123
"inconsistent";27
"inconstant";189
"incurious";112
"indefatigable";13
"indefinite";10
"indelicate";225
"independent";38
"indifferent";76
"indiscreet";196
"indomitable";81
"indulgent";64
"industrious";39
"inexhaustible";156
"inexperienced";54
"inexpressive";158
"inflexible";171
"ingenious";47
"ingenuous";227
"inharmonious";58
"inquisitive";14
"insolent";94
"intellectual";65
"intelligent";95
