"The_Old_Curiosity_Shop"
"6"
"0"
"18"
"6.81081081081081"
"0.034623411117435"
"0.517981588840485"
"The_Old_Curiosity_Shop"
"7"
"0"
"20"
"9.88"
"0.0244231592113492"
"0.487937361001968"
