"Sense_and_Sensibility"
"5"
"0"
"14"
"4.73333333333333"
"0.0557886325042453"
"0.461685955524445"
"Sense_and_Sensibility"
"4"
"0"
"6"
"2.53846153846154"
"0.0795454545454545"
"0.283163249492645"
"Sense_and_Sensibility"
"5"
"0"
"9"
"3"
"0.0740740740740741"
"0.244822487235069"
