"source" "target" "tag"
7 19 "certain"
19 23 "certain"
19 23 "cold"
21 23 "literary"
2 23 "quick"
21 24 "bold"
23 24 "cheerful"
23 24 "literary"
19 24 "natural"
24 42 "literary"
24 48 "gracious"
16 55 "expressive"
35 55 "original"
62 65 "honest"
23 75 "cold"
65 75 "honest"
65 75 "jolly"
24 75 "natural"
2 75 "stern"
75 91 "cold"
24 91 "exact"
35 91 "independent"
19 91 "wise"
19 146 "observant"
35 146 "sympathetic"
23 152 "certain"
24 152 "hospitable"
146 152 "observant"
23 152 "quick"
75 155 "honest"
146 155 "sympathetic"
24 156 "bold"
155 156 "honest"
48 160 "deep"
55 160 "original"
146 160 "quiet"
55 168 "expressive"
76 178 "particular"
91 182 "cold"
19 182 "lively"
152 188 "certain"
75 188 "jolly"
160 188 "original"
178 188 "particular"
48 190 "eager"
45 199 "bright"
188 199 "certain"
21 199 "pleasant"
182 205 "cunning"
168 215 "expressive"
152 219 "quick"
182 222 "cold"
219 222 "compassionate"
76 224 "careful"
75 224 "natural"
68 224 "shy"
91 224 "wise"
156 237 "honest"
35 237 "loud"
75 237 "restless"
205 257 "cunning"
160 257 "deep"
24 257 "mercenary"
188 258 "particular"
219 258 "quick"
99 258 "silent"
160 258 "wild"
199 275 "certain"
2 275 "impatient"
275 298 "certain"
257 298 "mercenary"
222 301 "earnest"
91 301 "feminine"
298 301 "generous"
224 301 "natural"
258 301 "particular"
199 301 "pleasant"
65 313 "alert"
182 313 "bitter"
48 313 "gracious"
75 313 "stern"
188 320 "courteous"
188 320 "original"
188 320 "proud"
237 320 "restless"
199 321 "bright"
258 321 "quick"
258 321 "silent"
298 324 "certain"
301 324 "earnest"
313 324 "gracious"
146 328 "calm"
320 328 "original"
324 335 "certain"
301 335 "particular"
335 343 "certain"
301 343 "generous"
91 343 "independent"
320 343 "restless"
298 343 "severe"
237 346 "honest"
160 346 "quiet"
222 347 "cold"
237 347 "loud"
2 347 "surly"
182 354 "lively"
