"terms";"clusters"
"#-afraid";35
"#-alone";148
"#-bad";107
"#-charming";42
"#-cold";67
"#-comfortable";121
"#-considerate";8
"#-curious";121
"#-glad";74
"#-good";3
"#-great";4
"#-handsome";148
"#-hard";31
"#-honest";121
"#-hopeful";113
"#-interested";60
"#-little";73
"#-neat";128
"#-old";54
"#-open";81
"#-surprised";23
"#-well";11
"abusive";140
"accomplished";65
"active";7
"admirable";88
"adventurous";129
"affectionate";24
"afraid";10
"agreeable";56
"alone";92
"amazing";1
"ambitious";6
"amusing";87
"angry";104
"anxious";72
"appealing";17
"argumentative";136
"arrogant";52
"artificial";6
"artistic";1
"ashamed";24
"athletic";140
"attentive";117
"attractive";120
"average";84
"awake";26
"awful";86
"awkward";153
"bad";152
"bashful";91
"beautiful";15
"big";69
"bitter";102
"blind";122
"bold";38
"bored";14
"brave";22
"bright";94
"brilliant";134
"busy";95
"calm";142
"capable";30
"careful";79
"careless";34
"casual";16
"certain";15
"charming";99
"cheap";93
"cheerful";5
"childish";123
"chubby";89
"clean";119
"clever";133
"clumsy";89
"cold";56
"comfortable";5
"comical";85
"compassionate";150
"compatible";40
"competent";71
"complicated";97
"conceited";40
"concerned";2
"confident";25
"confused";118
"confusing";37
"considerate";146
"consistent";138
"cool";131
"corrupt";143
"courageous";141
"courteous";42
"crazy";26
"critical";98
"cruel";133
"curious";15
"dangerous";32
"decent";135
"dedicated";13
"delighted";145
"delightful";79
"dependent";29
"depressed";21
"desirable";90
"determined";30
"devoted";79
"difficult";126
"direct";48
"disabled";52
"disappointed";133
"disgusting";60
"distinguished";86
"disturbed";78
"dumb";90
"eager";96
"effective";98
"elderly";58
"embarrassed";65
"embarrassing";1
"employed";74
"encouraged";83
"encouraging";38
"energetic";93
"entertaining";140
"enthusiastic";140
"evil";61
"excellent";126
"exceptional";84
"excited";34
"exciting";127
"exhausted";90
"experienced";140
"expressive";124
"extraordinary";151
"fair";36
"faithful";76
"familiar";154
"famous";38
"fascinating";108
"fat";139
"feminine";49
"fine";10
"firm";106
"foolish";99
"forgetful";88
"forgiving";67
"fortunate";134
"forward";11
"friendly";104
"frightening";62
"funny";81
"furious";87
"generous";109
"gentle";118
"genuine";109
"glad";130
"good";43
"gorgeous";59
"graceful";142
"gracious";137
"grateful";145
"great";43
"greedy";25
"handsome";92
"happy";125
"hard";95
"harmless";75
"healthy";133
"helpless";18
"hilarious";8
"homeless";35
"honest";151
"hopeful";145
"hostile";53
"ignorant";143
"impatient";22
"important";122
"impressive";39
"independent";105
"inexperienced";13
"innocent";103
"intellectual";135
"intelligent";44
"interested";103
"interesting";119
"involved";41
"irrational";23
"irritable";80
"irritated";62
"jealous";149
"joyful";145
"kind";126
"liberal";42
"little";43
"lively";142
"lonely";45
"lonesome";147
"loud";66
"lovable";47
"lovely";46
"loving";75
"loyal";144
"lucky";31
"mature";74
"mean";2
"modest";22
"moody";35
"motherly";18
"muscular";141
"natural";94
"neat";145
"negative";47
"nervous";149
"nice";51
"noisy";50
"observant";134
"offensive";132
"old";43
"open";110
"ordinary";45
"original";142
"outstanding";97
"passionate";85
"pathetic";14
"patient";26
"peaceful";39
"persistent";144
"persuasive";6
"plain";72
"playful";68
"pleasant";15
"pleased";117
"polite";82
"poor";116
"popular";139
"positive";135
"possessive";62
"powerful";86
"practical";115
"prejudiced";9
"preoccupied";67
"presentable";120
"pretty";15
"private";111
"productive";12
"professional";104
"prominent";34
"prompt";70
"proper";66
"prosperous";19
"proud";5
"punctual";77
"quiet";94
"reasonable";75
"rebellious";71
"relaxed";101
"reliable";35
"religious";147
"remarkable";137
"respectable";33
"respected";57
"respectful";91
"responsible";82
"rich";36
"ridiculous";119
"romantic";51
"rough";137
"rude";147
"sad";96
"sarcastic";136
"satisfied";34
"scared";84
"seductive";63
"selfish";142
"sensible";154
"sensitive";48
"serious";118
"shallow";112
"short";125
"shy";142
"sincere";101
"sleepy";54
"slender";83
"smart";14
"sociable";62
"social";29
"spontaneous";61
"stable";114
"straightforward";136
"strange";56
"strict";51
"strong";15
"stubborn";113
"stupid";129
"successful";148
"surprised";72
"suspicious";153
"sweet";27
"sympathetic";141
"talkative";53
"tall";119
"terrible";109
"terrific";64
"thankful";123
"thin";117
"thorough";28
"thoughtful";122
"thoughtless";80
"tiny";77
"tired";5
"tough";136
"traditional";55
"troubled";117
"trustworthy";47
"truthful";42
"uncomfortable";75
"unfair";100
"unhappy";27
"unlucky";132
"unpopular";28
"unreasonable";82
"unusual";131
"useful";118
"valuable";57
"violent";96
"warm";24
"weak";154
"wealthy";144
"weird";6
"well";7
"wise";149
"wonderful";45
"worthy";76
"young";116
"youthful";117
"sentimental";20
"wasteful";42
