"terms";"clusters"
"#-agreeable";135
"#-bright";83
"#-certain";92
"#-comfortable";144
"#-dangerous";24
"#-direct";24
"#-expressive";66
"#-good";36
"#-handsome";82
"#-little";124
"#-open";110
"#-patient";114
"#-polite";92
"#-poor";73
"#-sleepy";90
"#-sweet";83
"#-young";142
"#-youthful";131
"accomplished";145
"active";74
"admirable";81
"adventurous";6
"affectionate";137
"afraid";7
"aggressive";68
"agreeable";84
"alert";142
"alone";146
"amazing";16
"ambitious";140
"angry";113
"anxious";12
"argumentative";24
"arrogant";112
"artificial";149
"ashamed";89
"athletic";111
"attentive";51
"attractive";103
"awake";137
"awful";71
"awkward";125
"bad";62
"bashful";110
"beautiful";7
"big";49
"bitter";95
"blind";54
"bold";31
"bored";82
"brave";49
"bright";7
"brilliant";149
"businesslike";68
"busy";34
"calm";86
"capable";132
"careful";64
"careless";140
"casual";105
"cautious";152
"certain";146
"charming";80
"cheap";5
"cheerful";12
"childish";43
"chubby";123
"clean";78
"clever";27
"clumsy";111
"cold";7
"comfortable";50
"compassionate";47
"compatible";24
"competent";103
"complicated";105
"concerned";142
"confident";18
"confused";25
"confusing";94
"conscientious";107
"considerate";44
"consistent";63
"cool";32
"courageous";56
"courteous";112
"cranky";9
"crazy";136
"critical";82
"cruel";88
"curious";84
"dangerous";11
"decent";14
"defensive";28
"delighted";33
"delightful";149
"dependent";150
"depressed";60
"desirable";8
"determined";99
"devoted";101
"difficult";46
"direct";76
"disabled";67
"disappointed";108
"dishonest";131
"distinguished";134
"disturbed";68
"dominant";94
"dumb";98
"eager";121
"elderly";97
"embarrassed";85
"encouraging";36
"energetic";14
"enthusiastic";136
"evil";143
"excellent";116
"excited";127
"exhausted";35
"experienced";103
"expressive";84
"extraordinary";53
"fair";26
"faithful";137
"familiar";46
"famous";6
"fascinating";37
"fat";16
"feminine";107
"fine";87
"firm";18
"flexible";66
"foolish";10
"forgetful";42
"fortunate";81
"forward";52
"friendly";84
"furious";148
"generous";19
"gentle";53
"genuine";4
"glad";115
"good";45
"gorgeous";39
"graceful";38
"gracious";33
"grateful";87
"great";45
"greedy";23
"handsome";34
"happy";115
"hard";72
"harmless";106
"healthy";108
"heartbroken";135
"helpless";63
"homeless";124
"honest";2
"hopeful";117
"hostile";120
"humorous";151
"ignorant";8
"impatient";129
"important";38
"impressive";97
"impulsive";61
"indecisive";41
"independent";8
"inexperienced";5
"influential";41
"innocent";104
"insulting";109
"intellectual";11
"intelligent";75
"interested";95
"interesting";32
"irritable";139
"irritated";105
"jealous";78
"joyful";69
"kind";104
"lazy";130
"liberal";125
"little";45
"lively";43
"logical";83
"lonely";113
"lonesome";131
"loud";78
"lovely";153
"loving";3
"lucky";20
"mature";47
"mean";133
"modest";19
"moody";56
"motherly";96
"muscular";109
"natural";72
"neat";4
"negative";128
"neglected";52
"nervous";21
"nice";137
"noisy";150
"normal";91
"obnoxious";57
"observant";51
"offensive";77
"old";45
"open";7
"ordinary";64
"original";88
"passionate";30
"pathetic";152
"patient";101
"peaceful";79
"persuasive";59
"plain";34
"pleasant";34
"pleased";86
"pleasing";148
"polite";98
"poor";13
"popular";22
"positive";42
"powerful";126
"practical";85
"presentable";136
"pretty";34
"private";26
"professional";70
"prominent";90
"prompt";20
"proper";137
"prosperous";20
"protective";67
"proud";15
"punctual";96
"quiet";72
"reasonable";40
"rebellious";102
"reckless";121
"relaxed";52
"reliable";66
"religious";18
"remarkable";118
"respectable";25
"respected";23
"respectful";1
"responsible";61
"rich";26
"ridiculous";145
"romantic";17
"rough";31
"rude";63
"sad";147
"sarcastic";69
"satisfied";116
"scared";125
"secure";47
"selfish";8
"sensible";138
"sensitive";10
"sentimental";144
"serious";78
"short";13
"shy";22
"sincere";79
"skinny";61
"sleepy";130
"slender";136
"slim";91
"smart";49
"sociable";48
"social";86
"spoiled";141
"spontaneous";61
"stable";6
"straightforward";120
"strange";146
"strict";102
"strong";72
"stubborn";93
"stupid";150
"successful";122
"surprised";71
"suspicious";127
"sweet";72
"sympathetic";55
"talkative";131
"tall";147
"terrible";65
"terrific";22
"thankful";119
"thin";97
"thorough";123
"thoughtful";65
"thoughtless";148
"tiny";29
"tired";43
"tolerant";151
"tough";126
"troubled";3
"trustworthy";100
"uncomfortable";88
"unhappy";54
"unlucky";58
"unreasonable";128
"unusual";2
"useful";134
"valuable";35
"violent";84
"warm";2
"weak";62
"wealthy";76
"well";138
"wise";74
"wonderful";78
"worthy";43
"young";45
"youthful";86
"playful";94
