"terms";"clusters"
"#-accomplished";19
"#-awake";39
"#-bad";85
"#-certain";70
"#-curious";71
"#-extraordinary";53
"#-fine";53
"#-good";108
"#-little";78
"#-pleased";40
"#-rich";22
"#-strong";147
"#-troubled";57
"#-upset";33
"abusive";23
"accomplished";24
"active";145
"admirable";152
"adventurous";34
"affectionate";105
"afraid";119
"aggravating";137
"agreeable";43
"alone";52
"amusing";89
"angry";129
"anxious";80
"appealing";30
"argumentative";18
"artificial";47
"ashamed";121
"attentive";18
"awake";125
"awful";113
"awkward";107
"bad";11
"bashful";78
"beautiful";11
"big";4
"bitter";72
"blind";107
"bold";76
"brave";26
"bright";56
"brilliant";65
"busy";126
"calm";63
"capable";40
"careful";116
"careless";2
"casual";73
"cautious";25
"certain";133
"charming";46
"cheap";82
"cheerful";97
"childish";150
"chubby";66
"clean";15
"clever";94
"clumsy";23
"cold";54
"comfortable";11
"comical";115
"compassionate";2
"competent";71
"complicated";62
"concerned";22
"confident";117
"confused";76
"conscientious";10
"considerate";103
"consistent";122
"cool";136
"courteous";148
"crazy";139
"critical";118
"cruel";98
"curious";83
"dangerous";95
"daring";53
"decent";50
"defensive";87
"delighted";153
"delightful";83
"dependent";66
"depressed";151
"desirable";75
"determined";36
"devoted";121
"difficult";140
"direct";148
"disabled";17
"disappointed";65
"disgusting";49
"dishonest";134
"distinguished";100
"disturbed";51
"dumb";144
"eager";98
"effective";74
"efficient";96
"elderly";146
"embarrassed";47
"embarrassing";89
"encouraged";137
"encouraging";134
"energetic";81
"entertaining";33
"enthusiastic";92
"evil";38
"excellent";56
"excited";109
"exciting";136
"exhausted";69
"experienced";13
"expressive";20
"extraordinary";110
"fair";52
"faithful";143
"familiar";132
"famous";25
"fascinating";73
"fat";48
"feminine";72
"fine";54
"firm";6
"foolish";62
"forgiving";151
"fortunate";46
"friendly";8
"frightening";23
"funny";35
"furious";100
"generous";39
"gentle";67
"genuine";30
"gifted";40
"glad";21
"good";61
"gorgeous";85
"graceful";125
"gracious";44
"grateful";77
"great";142
"greedy";112
"handsome";126
"happy";54
"hard";59
"harmless";14
"healthy";1
"helpless";1
"honest";130
"hopeful";123
"hostile";10
"humorous";98
"ignorant";139
"impatient";108
"important";21
"impressive";9
"independent";81
"inexperienced";104
"influential";74
"innocent";121
"insane";124
"insulting";19
"intellectual";78
"intelligent";78
"interested";6
"interesting";109
"irritable";13
"jealous";55
"joyful";40
"kind";15
"lazy";101
"liberal";28
"little";142
"lively";20
"lonely";143
"lonesome";49
"loud";102
"lovely";44
"loyal";151
"lucky";65
"mean";141
"modest";7
"moody";16
"muscular";42
"natural";56
"neat";45
"needy";1
"negative";123
"neglected";71
"nervous";84
"nice";119
"noisy";101
"obnoxious";32
"observant";87
"offensive";87
"old";142
"open";54
"ordinary";43
"original";154
"passionate";35
"pathetic";93
"patient";30
"peaceful";37
"persuasive";42
"plain";121
"playful";41
"pleasant";48
"pleased";111
"pleasing";114
"polite";93
"poor";54
"popular";100
"positive";2
"powerful";111
"practical";114
"prejudiced";57
"pretty";11
"private";3
"productive";5
"professional";99
"prominent";71
"prompt";144
"proper";31
"prosperous";22
"proud";129
"punctual";60
"quiet";110
"reasonable";82
"rebellious";51
"reckless";27
"relaxed";123
"religious";104
"remarkable";21
"respectable";58
"respected";108
"respectful";29
"responsible";24
"rich";59
"ridiculous";149
"romantic";106
"rough";6
"rude";38
"sad";141
"sarcastic";120
"satisfied";129
"seductive";151
"selfish";112
"sensible";106
"sensitive";128
"sentimental";138
"serious";20
"shallow";124
"short";79
"sincere";39
"skilled";147
"skinny";112
"sleepy";154
"slim";29
"sloppy";42
"smart";99
"social";94
"spontaneous";22
"stable";62
"straightforward";88
"strange";3
"strict";118
"strong";133
"stupid";90
"successful";94
"superstitious";149
"surprised";105
"suspicious";138
"sweet";64
"sympathetic";149
"talented";12
"talkative";101
"tall";97
"terrible";77
"terrific";28
"thin";135
"thorough";57
"thoughtful";58
"thoughtless";71
"tiny";150
"tired";4
"tough";122
"troubled";125
"uncomfortable";130
"ungraceful";127
"unhappy";140
"unlucky";41
"unreasonable";93
"unusual";45
"useful";131
"valuable";91
"violent";83
"warm";43
"weak";138
"well";91
"wise";84
"wonderful";50
"worthy";86
"young";68
"youthful";90
