"terms";"clusters"
"#-difficult";30
"#-good";14
"#-grateful";35
"#-happy";116
"#-interesting";119
"#-little";134
"#-tall";131
"#-weak";137
"accomplished";14
"active";60
"admirable";4
"adventurous";96
"affectionate";115
"afraid";95
"agreeable";28
"alone";67
"amazing";124
"ambitious";75
"amusing";103
"angry";28
"anxious";51
"artificial";119
"ashamed";42
"athletic";35
"attentive";56
"awake";73
"awful";69
"awkward";42
"bad";67
"beautiful";130
"big";56
"bitter";20
"blind";80
"bold";67
"brave";25
"bright";70
"brilliant";77
"busy";80
"calm";123
"capable";117
"careful";48
"careless";81
"casual";41
"cautious";93
"certain";70
"charming";43
"cheap";16
"cheerful";67
"childish";86
"clean";107
"clever";97
"clumsy";101
"cold";27
"comfortable";68
"comical";133
"compassionate";128
"compatible";116
"complicated";4
"concerned";46
"confident";39
"confused";40
"conscientious";8
"considerate";17
"consistent";8
"cool";64
"corrupt";30
"courageous";7
"courteous";43
"crazy";47
"critical";14
"cruel";91
"curious";76
"cute";52
"dangerous";54
"daring";18
"decent";98
"defensive";36
"delighted";13
"delightful";22
"dependent";59
"depressed";11
"desirable";127
"determined";79
"devoted";44
"difficult";80
"direct";135
"disabled";133
"disappointed";52
"disrespectful";89
"distinguished";112
"disturbed";101
"dumb";43
"eager";26
"elderly";19
"embarrassed";53
"embarrassing";24
"encouraging";39
"energetic";118
"enthusiastic";66
"evil";10
"excellent";93
"excited";61
"exhausted";103
"experienced";45
"expressive";33
"extraordinary";132
"fair";9
"faithful";33
"familiar";64
"famous";124
"fascinating";90
"fat";110
"feminine";12
"fine";65
"firm";10
"foolish";48
"forgetful";84
"forgiving";66
"fortunate";110
"friendly";136
"furious";120
"generous";107
"gentle";85
"genuine";6
"gifted";53
"glad";27
"good";31
"graceful";123
"gracious";74
"grateful";5
"great";31
"greedy";111
"handsome";65
"happy";92
"hard";65
"harmless";128
"healthy";47
"helpless";12
"honest";67
"hopeful";53
"humorous";30
"ignorant";120
"impatient";126
"important";54
"impressive";18
"inconsiderate";111
"independent";83
"innocent";81
"insane";52
"insecure";118
"intellectual";127
"interested";22
"interesting";34
"jealous";117
"kind";91
"lazy";110
"little";31
"lively";38
"logical";133
"lonely";64
"lonesome";11
"loud";95
"lovely";5
"loving";129
"loyal";19
"lucky";90
"mean";23
"modest";24
"motherly";7
"muscular";72
"natural";65
"neat";128
"needy";52
"negative";16
"nervous";83
"nice";106
"noisy";71
"obnoxious";63
"observant";11
"offensive";57
"old";31
"open";70
"ordinary";15
"original";80
"passionate";116
"pathetic";137
"patient";108
"peaceful";21
"persuasive";117
"plain";114
"playful";63
"pleasant";67
"pleased";44
"polite";87
"poor";100
"popular";54
"positive";1
"powerful";40
"practical";89
"pretty";50
"private";85
"productive";1
"professional";58
"prominent";82
"proper";48
"prosperous";113
"proud";67
"punctual";35
"quiet";70
"reasonable";77
"rebellious";88
"reckless";71
"religious";54
"remarkable";114
"respectable";62
"respected";131
"respectful";128
"responsible";46
"rich";80
"ridiculous";129
"romantic";52
"rough";51
"rude";93
"sad";104
"sarcastic";36
"satisfied";121
"scared";17
"secure";6
"selfish";127
"sensible";37
"sensitive";129
"sentimental";8
"serious";91
"shallow";113
"short";125
"shy";137
"sincere";58
"skilled";118
"sleepy";102
"slim";59
"smart";38
"sociable";75
"social";101
"spontaneous";127
"stable";32
"straightforward";49
"strange";27
"strict";19
"strong";125
"successful";40
"surprised";73
"suspicious";96
"sweet";130
"talkative";29
"tall";32
"terrible";80
"terrific";116
"thankful";122
"thin";2
"thorough";79
"thoughtful";55
"thoughtless";119
"tiny";82
"tired";78
"tough";88
"troubled";109
"trustworthy";99
"truthful";56
"uncomfortable";29
"ungraceful";113
"unhappy";74
"unlucky";124
"unusual";136
"useful";129
"valuable";135
"violent";78
"warm";94
"weak";50
"wealthy";3
"well";48
"wise";25
"wonderful";18
"worthy";95
"young";100
"youthful";105
"superstitious";11
"unreasonable";49
