"terms";"clusters"
"#-desirable";17
"#-fortunate";88
"#-happy";40
"#-little";43
"#-open";57
"#-prosperous";61
"#-remarkable";115
"active";83
"admirable";66
"adorable";4
"adventurous";20
"affectionate";44
"afraid";45
"agreeable";25
"alert";42
"alone";71
"angry";101
"annoyed";98
"anxious";45
"appealing";121
"appreciative";34
"argumentative";57
"ashamed";96
"attentive";93
"attractive";29
"awake";46
"awful";83
"awkward";2
"bad";119
"beautiful";71
"big";36
"bitter";76
"blind";28
"bold";86
"brave";9
"bright";119
"brilliant";109
"busy";59
"calm";54
"capable";110
"careful";67
"careless";10
"casual";62
"cautious";115
"certain";119
"charming";6
"cheerful";76
"chubby";14
"clean";38
"clumsy";69
"cold";119
"comfortable";33
"compassionate";116
"complicated";21
"confident";110
"confused";116
"considerate";21
"cool";48
"courageous";36
"crazy";73
"cruel";113
"curious";101
"dangerous";101
"decent";75
"delightful";82
"depressed";86
"desirable";34
"determined";83
"devoted";83
"difficult";97
"direct";80
"disappointed";43
"disrespectful";2
"distinguished";75
"disturbed";108
"dominant";49
"dumb";122
"eager";54
"elderly";60
"embarrassed";98
"emotional";78
"encouraged";8
"encouraging";35
"energetic";8
"evil";83
"excellent";84
"exceptional";29
"excited";102
"expressive";72
"extraordinary";103
"fair";97
"faithful";116
"familiar";111
"famous";68
"fascinating";82
"feminine";114
"fine";120
"firm";85
"foolish";17
"forgetful";47
"fortunate";67
"friendly";116
"furious";102
"generous";35
"gentle";81
"genuine";107
"glad";105
"good";118
"gorgeous";16
"graceful";79
"gracious";1
"grateful";19
"great";118
"greedy";62
"handsome";56
"happy";95
"hard";119
"harmless";115
"healthy";54
"helpful";52
"helpless";89
"honest";81
"hopeful";20
"hostile";117
"ignorant";24
"immature";70
"impatient";11
"important";105
"impressive";29
"independent";98
"inexperienced";92
"influential";90
"innocent";37
"intelligent";7
"interested";91
"interesting";92
"involved";74
"jealous";88
"kind";111
"lazy";75
"liberal";15
"little";118
"lively";51
"lonely";50
"loud";56
"lovely";70
"loving";108
"loyal";52
"lucky";104
"mature";99
"mean";27
"modest";115
"natural";12
"neat";30
"needy";27
"negative";39
"nervous";77
"nice";63
"obnoxious";78
"observant";69
"offensive";32
"old";118
"open";22
"ordinary";77
"original";105
"outspoken";70
"passionate";28
"pathetic";43
"patient";89
"peaceful";31
"persistent";8
"plain";97
"pleasant";112
"pleased";115
"polite";24
"poor";58
"popular";111
"powerful";100
"practical";68
"preoccupied";121
"pretty";95
"private";59
"professional";8
"prominent";109
"proper";83
"prosperous";116
"proud";100
"quiet";119
"reasonable";52
"reckless";96
"religious";5
"remarkable";95
"respectable";100
"responsible";3
"rich";13
"ridiculous";122
"rough";101
"rude";18
"sad";30
"sarcastic";99
"satisfied";103
"scared";107
"selfish";65
"sensible";67
"sensitive";6
"serious";55
"shallow";79
"short";26
"shy";39
"sincere";75
"skinny";42
"sleepy";99
"social";34
"stable";11
"strange";71
"strict";49
"strong";58
"superstitious";51
"surprised";83
"sweet";120
"tall";50
"terrible";64
"terrific";106
"thankful";41
"thin";48
"thorough";70
"thoughtful";85
"tiny";14
"tired";67
"troubled";111
"uncomfortable";90
"unhappy";112
"unlucky";99
"unreasonable";77
"unusual";91
"useful";101
"valuable";85
"violent";44
"warm";53
"weak";97
"weird";94
"well";10
"wise";31
"wonderful";87
"worthy";1
"young";58
"sentimental";43
"youthful";107
"moody";29
"suspicious";79
"unfair";23
"straightforward";15
"unpopular";15
"trustworthy";51
