"terms";"clusters"
"#-bad";8
"#-certain";22
"#-fine";88
"#-handsome";71
"#-honest";92
"#-interested";68
"#-little";95
"#-mean";123
"#-nice";92
"#-proper";46
"#-serious";34
"#-smart";122
"#-surprised";97
"#-violent";122
"#-young";88
"accomplished";9
"active";133
"admirable";91
"adventurous";14
"affectionate";41
"afraid";118
"aggravating";4
"agreeable";56
"alone";66
"amazing";137
"ambitious";138
"angry";142
"annoying";117
"anxious";125
"argumentative";69
"arrogant";65
"artificial";73
"ashamed";128
"attentive";77
"attractive";121
"average";69
"awake";23
"awful";24
"awkward";115
"bad";125
"bashful";73
"beautiful";40
"big";139
"bitter";112
"blind";112
"bold";55
"brave";88
"bright";74
"brilliant";120
"busy";101
"calm";20
"capable";24
"careful";84
"careless";100
"casual";44
"cautious";111
"certain";131
"charming";32
"cheap";116
"cheerful";89
"childish";29
"chubby";92
"clean";55
"clever";19
"clumsy";99
"cold";40
"comfortable";56
"comical";91
"compassionate";121
"competent";51
"complicated";25
"concerned";5
"confident";96
"confused";82
"confusing";65
"conscientious";65
"considerate";60
"cool";120
"courteous";104
"crazy";11
"critical";15
"cruel";112
"curious";133
"dangerous";59
"decent";57
"delighted";18
"delightful";89
"dependent";93
"depressed";119
"desirable";12
"determined";13
"devoted";45
"difficult";84
"direct";105
"disappointed";106
"disrespectful";119
"distinguished";45
"disturbed";71
"dumb";1
"eager";124
"elderly";141
"embarrassed";60
"embarrassing";82
"encouraging";119
"energetic";81
"entertaining";92
"enthusiastic";105
"evil";72
"excellent";76
"excited";130
"exciting";104
"exhausted";42
"experienced";5
"expressive";19
"extraordinary";80
"fair";52
"faithful";112
"familiar";62
"famous";111
"fascinating";15
"fat";86
"feminine";43
"fine";125
"firm";102
"foolish";115
"fortunate";49
"forward";71
"friendly";133
"funny";35
"furious";79
"generous";12
"gentle";66
"genuine";108
"gifted";107
"glad";40
"good";67
"gorgeous";138
"graceful";136
"gracious";110
"grateful";42
"great";6
"greedy";111
"handsome";28
"happy";80
"hard";85
"harmless";75
"healthy";23
"helpless";135
"honest";30
"hopeful";70
"hostile";90
"humorous";78
"ignorant";59
"impatient";101
"important";84
"impressive";111
"inconsiderate";143
"independent";36
"inexperienced";21
"influential";137
"innocent";20
"insane";90
"insulting";5
"intellectual";140
"intelligent";97
"interested";133
"interesting";33
"irritable";107
"irritated";1
"jealous";103
"joyful";21
"kind";54
"laughing";65
"lazy";10
"liberal";10
"little";6
"lively";39
"logical";117
"lonely";7
"lonesome";3
"loud";125
"lovely";41
"lucky";141
"masculine";8
"mature";123
"mean";77
"modest";25
"moody";90
"motherly";65
"muscular";88
"natural";125
"neat";23
"needy";137
"nervous";86
"nice";110
"noisy";59
"offensive";61
"old";67
"open";131
"ordinary";134
"original";53
"outstanding";68
"passionate";51
"pathetic";98
"patient";50
"peaceful";63
"persuasive";99
"plain";142
"playful";13
"pleasant";40
"pleased";86
"pleasing";81
"polite";96
"poor";26
"popular";64
"positive";21
"powerful";109
"practical";68
"preoccupied";37
"pretty";30
"private";118
"productive";104
"professional";113
"prominent";108
"prompt";73
"proper";28
"prosperous";22
"proud";28
"punctual";7
"quiet";125
"reasonable";24
"rebellious";38
"reckless";78
"religious";108
"remarkable";114
"respectable";16
"respectful";87
"responsible";94
"rich";28
"ridiculous";100
"romantic";14
"rough";103
"rude";71
"sad";103
"sarcastic";63
"satisfied";50
"scared";37
"secure";37
"selfish";124
"sensible";92
"sensitive";127
"sentimental";126
"serious";66
"shallow";65
"short";26
"sincere";127
"skilled";2
"skinny";43
"sleepy";132
"slender";93
"slim";34
"sloppy";2
"smart";17
"social";38
"stable";13
"straightforward";27
"strange";28
"strict";87
"strong";131
"stupid";94
"successful";141
"superstitious";137
"surprised";74
"suspicious";23
"sweet";89
"sympathetic";69
"talented";3
"talkative";58
"tall";76
"terrible";129
"terrific";10
"thankful";127
"thin";48
"thorough";1
"thoughtful";109
"thoughtless";50
"tiny";102
"tired";115
"tough";38
"troubled";47
"trustworthy";37
"uncomfortable";139
"unemployed";68
"unfriendly";46
"unhappy";134
"unpopular";97
"unreasonable";31
"unusual";76
"useful";129
"valuable";83
"violent";125
"warm";66
"weak";134
"wealthy";99
"well";135
"wise";24
"witty";21
"wonderful";58
"worthy";125
"young";67
"youthful";32
