"terms";"clusters"
"#-bad";74
"#-beautiful";101
"#-little";3
"#-poor";96
"#-satisfied";41
"abusive";77
"accomplished";13
"admirable";13
"affectionate";98
"afraid";5
"agreeable";69
"alone";52
"amazing";3
"ambitious";20
"amusing";64
"angry";24
"anxious";99
"artificial";35
"ashamed";86
"attentive";80
"attractive";60
"awake";25
"awful";46
"awkward";104
"bad";11
"bashful";8
"beautiful";97
"bitter";38
"blind";53
"bold";34
"brilliant";28
"busy";83
"calm";96
"capable";97
"careful";30
"careless";54
"certain";11
"charming";62
"cheap";16
"cheerful";98
"clever";51
"cold";89
"comfortable";70
"compassionate";2
"concerned";98
"confident";56
"confused";85
"considerate";22
"cool";95
"corrupt";59
"courteous";40
"crazy";40
"creative";74
"critical";57
"cruel";68
"curious";79
"dangerous";15
"daring";13
"delighted";61
"delightful";90
"dependent";23
"desirable";94
"determined";75
"devoted";32
"difficult";65
"direct";8
"disappointed";26
"disrespectful";96
"distinguished";30
"disturbed";9
"dumb";64
"eager";82
"elderly";37
"embarrassed";44
"embarrassing";26
"entertaining";93
"evil";4
"excellent";55
"excited";36
"exciting";80
"exhausted";2
"expressive";108
"extraordinary";10
"fair";73
"faithful";23
"familiar";108
"famous";16
"fascinating";96
"fat";103
"feminine";27
"fine";42
"firm";53
"foolish";75
"forgetful";16
"fortunate";44
"forward";59
"friendly";77
"funny";41
"furious";35
"generous";65
"gentle";69
"genuine";53
"glad";78
"good";49
"graceful";60
"gracious";19
"grateful";65
"great";49
"grumpy";41
"handsome";54
"happy";86
"hard";89
"healthy";29
"helpless";98
"honest";60
"hopeful";35
"ignorant";52
"impatient";89
"important";87
"inconsiderate";57
"independent";9
"inexperienced";56
"innocent";66
"intelligent";101
"interested";14
"interesting";1
"irritated";15
"joyful";19
"kind";45
"liberal";29
"little";49
"lively";81
"lonesome";96
"loud";24
"lovely";61
"mature";13
"mean";107
"modest";85
"natural";105
"negative";102
"nervous";17
"nice";48
"noisy";29
"offensive";100
"old";86
"open";87
"passionate";107
"pathetic";106
"patient";76
"peaceful";7
"plain";76
"pleasant";83
"pleased";86
"pleasing";31
"polite";97
"poor";78
"powerful";96
"prejudiced";3
"pretty";10
"private";12
"productive";44
"proper";71
"proud";67
"quiet";73
"reasonable";103
"remarkable";35
"respectable";83
"respected";53
"respectful";72
"responsible";33
"rich";92
"ridiculous";11
"romantic";83
"rude";79
"sad";21
"sarcastic";64
"satisfied";52
"secure";50
"sensible";65
"sentimental";35
"serious";47
"short";78
"shy";94
"sincere";1
"slender";39
"smart";81
"sociable";96
"social";84
"strange";86
"strict";58
"strong";62
"stupid";14
"successful";50
"surprised";78
"sweet";52
"talkative";38
"tall";28
"terrible";91
"terrific";92
"thankful";63
"thoughtful";18
"thoughtless";84
"tired";82
"uncomfortable";6
"uneducated";77
"unhappy";68
"unlucky";43
"unusual";100
"useful";46
"violent";5
"warm";18
"weak";88
"wealthy";33
"well";25
"witty";39
"wonderful";104
"worthy";87
"young";49
"suspicious";96
"unreasonable";64
"youthful";33
