"terms";"clusters"
"#-buff";147
"#-certain";213
"#-curious";137
"#-fast";128
"#-strong";35
"#-sure";77
"abject";118
"abrupt";18
"accurate";71
"active";59
"acute";16
"adventurous";258
"affable";241
"affectionate";227
"aloof";7
"amorous";82
"animated";91
"apathetic";146
"argumentative";86
"assiduous";123
"awkward";114
"bashful";8
"belligerent";154
"benevolent";21
"benign";135
"benignant";128
"bitter";32
"bland";88
"bloodthirsty";170
"boastful";202
"boisterous";261
"bold";126
"boyish";30
"brave";102
"brisk";83
"brutal";141
"buoyant";121
"busy";33
"cabalistic";5
"callous";35
"calm";26
"candid";215
"canny";155
"captious";145
"careful";90
"careless";12
"casual";71
"cautious";20
"ceremonious";3
"certain";173
"charitable";250
"chaste";115
"cheerful";223
"chivalrous";237
"choleric";135
"christian";46
"circumstantial";139
"civil";74
"clean";107
"cleanly";187
"close";132
"clumsy";231
"coherent";172
"commanding";144
"communicative";224
"companionable";16
"compassionate";229
"complacent";205
"complimentary";68
"conciliatory";86
"condescending";27
"confident";212
"confidential";238
"congenial";175
"congratulatory";53
"conscientious";189
"considerate";141
"consistent";180
"constant";119
"contemplative";97
"contrary";5
"conversable";204
"conversational";123
"convivial";25
"cool";83
"coquettish";139
"cordial";228
"courteous";76
"covetous";61
"crisp";73
"critical";58
"cruel";216
"cunning";131
"curious";113
"dainty";232
"daring";69
"dashing";159
"decided";184
"decisive";143
"definite";8
"deliberate";141
"delicate";34
"dependent";129
"deprecatory";63
"destructive";3
"determined";151
"dexterous";85
"dictatorial";82
"dignified";152
"direct";180
"discreet";180
"dishonest";120
"dispassionate";115
"distrustful";244
"domestic";227
"downright";139
"dutiful";158
"eager";168
"earnest";211
"easy";117
"efficient";84
"eloquent";254
"emphatic";203
"energetic";212
"enthusiastic";173
"envious";67
"equable";156
"erudite";228
"eulogistic";125
"exact";78
"excitable";23
"exclusive";170
"explicit";121
"expressive";130
"exuberant";190
"facetious";148
"faithful";113
"faithless";121
"familiar";111
"fast";59
"fearful";134
"feminine";60
"ferocious";14
"fervent";52
"festive";44
"fickle";258
"fierce";164
"fiery";249
"firm";92
"fleshly";17
"forcible";185
"forensic";237
"forgiving";29
"formal";4
"forthcoming";255
"fractious";3
"frank";106
"free";116
"fresh";173
"friendly";6
"frivolous";70
"frugal";167
"fustian";62
"gallant";256
"gay";186
"general";195
"generous";121
"genteel";67
"gentle";233
"gentlemanlike";194
"gentlemanly";249
"giddy";142
"girlish";121
"gleeful";18
"gloomy";116
"graceful";181
"gracious";13
"grateful";20
"grave";199
"greedy";81
"gruff";248
"halting";172
"handsome";28
"handy";122
"hasty";15
"haughty";236
"headlong";69
"headstrong";138
"heartless";66
"hearty";28
"heedless";100
"helpless";108
"honest";245
"hopeful";45
"hopeless";92
"hospitable";40
"hostile";153
"humane";60
"humble";251
"hurried";251
"hypocritical";219
"hysterical";36
"immovable";111
"impartial";120
"impatient";76
"imperative";80
"imperceptible";210
"imperial";53
"imperious";24
"impertinent";55
"imperturbable";19
"impetuous";137
"impudent";235
"inarticulate";201
"inconstant";258
"indefatigable";192
"indefinite";169
"independent";209
"indifferent";51
"indirect";75
"industrious";50
"inexpressive";7
"inflammable";61
"inflexible";95
"ingenuous";196
"inquisitive";235
"insolent";29
"intellectual";238
"intense";174
"intimate";218
"intuitive";74
"invariable";258
"inventive";139
"invincible";73
"inward";56
"irascible";89
"irrepressible";54
"irritable";111
"jaunty";166
"jealous";150
"jocose";19
"jolly";232
"jovial";61
"joyful";121
"joyous";83
"judicious";220
"just";156
"keen";222
"kind";116
"kindly";191
"laborious";237
"languid";3
"lavish";249
"lazy";9
"lethargic";193
"limp";144
"listless";12
"literary";147
"lively";188
"lofty";102
"lonely";233
"loquacious";88
"loyal";191
"magisterial";44
"magnanimous";236
"majestic";227
"malicious";170
"maternal";198
"mathematical";29
"mechanical";1
"melancholy";134
"melodramatic";169
"merciful";61
"merry";22
"metaphysical";39
"methodical";140
"migratory";222
"mild";258
"military";120
"mischievous";65
"moderate";144
"modest";258
"moody";52
"mournful";124
"musical";217
"mute";46
"natural";195
"neat";15
"negative";252
"negligent";172
"nervous";26
"nigh";35
"noiseless";219
"noisy";235
"obdurate";69
"obedient";255
"obliging";81
"obsequious";61
"observant";122
"officious";167
"oily";77
"original";235
"orthodox";162
"overbearing";138
"partial";135
"passionate";179
"passive";179
"paternal";63
"patient";197
"patriotic";208
"peaceful";104
"penitent";37
"peremptory";208
"persuasive";37
"pert";210
"pettish";145
"philanthropic";150
"philosophical";221
"phlegmatic";187
"pickwickian";160
"pious";71
"placid";243
"plaintive";39
"platonic";140
"playful";198
"pleasurable";48
"pliable";167
"pliant";48
"poetic";214
"polite";19
"political";149
"pompous";208
"positive";157
"practical";258
"precise";64
"prejudiced";163
"presumptuous";70
"prim";246
"prompt";183
"prophetic";150
"proud";195
"prudent";141
"puffy";215
"pugilistic";42
"punctual";168
"quick";250
"rapid";256
"rapturous";178
"rash";108
"reasonable";227
"rebellious";62
"reckless";200
"reflective";157
"refractory";177
"religious";83
"reproachful";108
"reserved";242
"resigned";25
"respectful";176
"responsible";110
"responsive";226
"restless";105
"retrospective";74
"rigid";41
"roguish";106
"romantic";109
"rough";31
"rude";225
"rueful";185
"ruminative";259
"runaway";18
"rusty";203
"ruthless";66
"sad";221
"sagacious";239
"sanctified";219
"sanguinary";118
"sanguine";37
"sarcastic";143
"scientific";2
"scornful";29
"scrupulous";36
"selfish";158
"sensible";199
"sensitive";181
"sentimental";133
"serene";219
"serious";131
"servile";237
"severe";238
"shrewd";137
"silent";105
"simple";206
"sincere";3
"slanderous";237
"sleek";43
"slippery";146
"slipshod";222
"sloppy";193
"slovenly";182
"slow";134
"sly";224
"smooth";23
"snappish";226
"sober";5
"social";221
"soft";72
"solemn";195
"solicitous";201
"sorrowful";236
"sour";222
"spasmodic";128
"speculative";101
"speedy";10
"spirited";209
"spiteful";38
"splenetic";196
"spontaneous";38
"sprightly";260
"stable";240
"stately";200
"statistical";234
"steadfast";11
"steady";46
"stealthy";47
"steep";94
"stentorian";103
"stern";109
"stiff";161
"still";222
"stormy";204
"straight";171
"straightforward";237
"strict";199
"studious";162
"subtle";84
"sudden";173
"sufficient";223
"sullen";69
"sunny";207
"supercilious";29
"superstitious";258
"surly";46
"susceptible";165
"suspicious";13
"sweet";195
"swift";129
"sympathetic";175
"systematic";257
"taciturn";81
"talkative";212
"technical";147
"tempered";141
"tender";57
"testy";198
"thoughtful";133
"thoughtless";123
"tidy";260
"tight";239
"timid";44
"torpid";226
"tractable";230
"treacherous";49
"tremulous";96
"true";112
"tumultuous";25
"ugly";94
"unblushing";258
"uncertain";28
"uncomplaining";224
"unctuous";89
"undecided";221
"unequivocal";200
"unerring";178
"unfeeling";27
"ungraceful";11
"ungrateful";30
"unhappy";99
"unkind";87
"unmindful";154
"unpolite";139
"unrelenting";224
"unsteady";219
"vague";79
"vain";247
"valorous";98
"vehement";238
"verbal";94
"vindictive";56
"violent";253
"visionary";23
"vixenish";94
"volatile";47
"wily";11
"wiser";37
"willing";64
"wise";223
"vagabondish";259
"tacit";146
"wry";258
"trusty";246
"unremitting";165
"urgent";67
"worldly";125
"submissive";213
"timorous";80
"weak";93
"zealous";88
"virtuous";31
"unsuspicious";30
"uncharitable";232
"worshipful";18
