"terms";"clusters"
"#-bold";87
"#-heavy";136
"#-pleasant";125
"#-slow";90
"#-strong";123
"#-violent";87
"#-weak";94
"abject";155
"abrupt";54
"accurate";164
"active";15
"acute";175
"affectionate";172
"aloof";97
"amorous";101
"arbitrary";87
"assured";62
"avaricious";94
"awkward";145
"bashful";159
"benevolent";9
"bitter";46
"bluff";164
"boisterous";22
"bold";172
"boyish";122
"brave";57
"brisk";166
"brutal";113
"brute";135
"busy";152
"calm";13
"careful";31
"careless";56
"cautious";146
"certain";133
"charitable";29
"chaste";5
"cheerful";149
"christian";107
"circuitous";3
"circumspect";76
"circumstantial";32
"civil";40
"classic";127
"clean";143
"close";167
"coherent";85
"communicative";168
"complacent";138
"complimentary";184
"conciliatory";100
"concise";141
"confident";123
"confidential";108
"considerate";62
"consistent";163
"constant";175
"contrary";79
"convivial";136
"cool";69
"covetous";155
"cowardly";35
"critical";79
"cruel";10
"cunning";129
"curious";162
"dainty";87
"decided";121
"decisive";139
"deferential";136
"delicate";8
"dependent";145
"destructive";122
"detached";153
"determined";6
"dexterous";23
"dignified";54
"direct";125
"discreet";170
"discursive";118
"dogged";79
"domestic";49
"downright";84
"duteous";94
"dutiful";16
"eager";116
"earnest";150
"easy";151
"efficient";164
"emphatic";125
"enthusiastic";36
"evasive";120
"exact";112
"excitable";26
"exclusive";74
"explicit";100
"expressive";41
"facetious";168
"faithful";105
"familiar";161
"fast";88
"fearful";156
"feminine";3
"ferocious";4
"fervent";180
"festive";183
"fierce";96
"firm";4
"formal";107
"frank";178
"free";31
"fresh";133
"friendly";108
"frolicsome";101
"fustian";92
"gallant";147
"gay";175
"general";130
"generous";86
"genteel";125
"gentlemanly";51
"gloomy";110
"graceful";175
"gracious";2
"grateful";99
"grave";171
"greedy";147
"gruff";154
"guileless";48
"handsome";44
"handy";182
"hasty";161
"haughty";52
"headlong";157
"hearty";124
"heedless";139
"helpless";83
"honest";102
"hopeful";103
"hopeless";153
"humane";154
"humble";89
"hurried";34
"hysterical";93
"impartial";118
"impatient";27
"imperceptible";135
"impertinent";59
"impetuous";91
"impious";26
"impudent";126
"incredulous";47
"independent";47
"indolent";135
"industrious";136
"inflexible";54
"inquisitive";56
"insolent";119
"intellectual";78
"intense";140
"intimate";127
"invariable";118
"invincible";92
"inward";64
"irascible";157
"ironical";108
"irrepressible";95
"irresolute";57
"irreverent";85
"irritable";33
"jealous";19
"jolly";145
"joyful";115
"joyous";148
"just";53
"keen";121
"kind";131
"languid";166
"lazy";29
"listless";142
"literary";137
"lively";83
"lofty";68
"lonely";167
"loquacious";81
"loud";176
"magisterial";158
"majestic";137
"malicious";125
"mannered";50
"maudlin";77
"melancholy";67
"melodramatic";30
"merciful";180
"merry";136
"metropolitan";51
"mild";166
"military";23
"moderate";181
"modest";139
"motherly";111
"mournful";126
"murderous";138
"musical";7
"mute";104
"natural";2
"neat";128
"negative";71
"nervous";166
"nigh";111
"nimble";43
"noiseless";175
"noisy";7
"obdurate";75
"observant";134
"oratorical";42
"orderly";16
"original";147
"partial";77
"particular";130
"passionate";5
"passive";138
"patient";61
"patriotic";118
"peaceful";128
"peevish";29
"penitent";107
"peremptory";32
"perverse";107
"philosophical";160
"placid";42
"playful";132
"pleasant";73
"pleasurable";94
"polite";125
"political";113
"positive";71
"practical";144
"precise";24
"prompt";79
"prophetic";39
"proud";105
"prudent";10
"punctual";158
"quick";176
"quixotic";182
"rapid";8
"rash";123
"reasonable";47
"rebellious";184
"reckless";183
"reflective";7
"religious";63
"resolute";82
"respectful";20
"responsible";55
"restless";97
"retrospective";120
"rigid";37
"rough";65
"rude";7
"rueful";45
"rusty";67
"ruthless";138
"sad";99
"sage";154
"sanguinary";144
"sanguine";96
"scientific";72
"scornful";148
"scrupulous";28
"second";116
"selfish";27
"sensitive";27
"sentimental";139
"serene";7
"serious";27
"severe";58
"shrewd";111
"simple";140
"slatternly";87
"slipshod";21
"slow";114
"sluggish";70
"sly";64
"snappish";154
"sober";178
"soft";13
"solemn";128
"sorrowful";38
"speedy";56
"spirited";19
"stable";80
"stately";63
"steady";171
"steep";43
"stentorian";115
"stern";45
"stiff";179
"straight";60
"straightforward";165
"strict";27
"subtle";79
"sudden";177
"sufficient";139
"sullen";11
"sunny";25
"surly";173
"susceptible";120
"suspicious";48
"sweet";73
"tearful";33
"tempered";129
"tender";154
"thankful";147
"thorough";174
"thoughtful";52
"thoughtless";101
"tidy";136
"tight";109
"timid";68
"treacherous";33
"tremulous";140
"true";66
"turbulent";55
"ugly";169
"uncertain";98
"ungrateful";49
"unmindful";56
"unpolite";136
"unrelenting";1
"unsentimental";158
"vain";106
"vicious";17
"violent";176
"virtuous";12
"voracious";183
"warlike";117
"weak";13
"untidy";136
"wiser";16
"systematic";164
"unhappy";18
"willing";14
"zealous";175
"obliging";103
"vivacious";19
"womanly";184
"worldly";163
"vindictive";165
"wary";91
"swift";115
"wily";129
"wise";160
"windy";113
"unkind";27
"tranquil";29
"vague";7
"tacit";139
"undecided";3
"visionary";119
"wistful";61
"unguarded";142
"vehement";3
"vixenish";87
"unsteady";87
"weakly";183
"wry";103
"turbid";92
