"terms";"clusters"
"#-certain";44
"#-direct";21
"#-easy";98
"#-expressive";137
"#-fast";137
"#-free";45
"#-handsome";51
"#-open";189
"#-partial";124
"#-patient";217
"#-polite";219
"#-sanguine";206
"#-sleek";113
"#-sober";161
"#-sweet";123
"#-trim";28
"#-unobservant";86
"abject";130
"abrupt";65
"acceptable";71
"accessible";141
"accurate";112
"acquiescent";252
"active";212
"acute";120
"adhesive";187
"adventurous";205
"affable";227
"affectionate";106
"aggressive";161
"alert";101
"aloof";15
"argumentative";21
"arrogant";42
"assiduous";15
"austere";210
"avaricious";53
"awkward";62
"baseless";35
"bashful";171
"benevolent";210
"benignant";138
"biddable";246
"bitter";11
"bland";247
"bluff";57
"boisterous";240
"bold";180
"boyish";245
"brave";125
"brisk";202
"bristly";1
"brutal";186
"brute";31
"businesslike";171
"busy";169
"callous";66
"calm";48
"candid";117
"capricious";231
"captious";101
"careful";133
"careless";76
"casual";3
"cautious";227
"ceremonious";82
"certain";158
"changeful";86
"chary";66
"chaste";189
"chatty";252
"cheerful";180
"cheery";5
"chivalrous";10
"choleric";124
"christian";157
"civil";3
"clean";162
"close";213
"clumsy";189
"coherent";224
"coming";219
"communicative";200
"compassionate";132
"complacent";231
"compliant";54
"complimentary";29
"conciliatory";47
"condescending";42
"confident";208
"confidential";25
"congenial";107
"congratulatory";124
"conscientious";234
"considerate";63
"consistent";127
"constant";250
"constrained";56
"contemplative";173
"contrary";224
"conversational";142
"cool";143
"coquettish";249
"cordial";141
"courageous";164
"courteous";223
"covetous";40
"cranky";39
"credulous";120
"crisp";208
"critical";12
"cruel";48
"cunning";98
"curious";184
"dainty";241
"dauntless";218
"decided";22
"decisive";120
"deferential";95
"defiant";185
"definite";216
"deliberate";179
"delicate";180
"demonstrative";230
"dependent";227
"deprecatory";15
"destructive";77
"determined";148
"dignified";153
"digressive";242
"diligent";46
"diplomatic";233
"direct";50
"discreet";21
"discursive";119
"disdainful";81
"dishonest";232
"disorderly";74
"dissatisfied";196
"distrustful";221
"docile";252
"dogged";195
"doleful";201
"domestic";58
"doughty";216
"downright";15
"dreamy";139
"dutiful";190
"eager";128
