"terms";"clusters"
"#-considerate";132
"#-curious";173
"#-demonstrative";96
"#-familiar";1
"#-free";203
"#-intimate";81
"#-loud";169
"#-open";223
"#-particular";207
"#-political";285
"#-proud";183
"#-reticent";126
"#-slow";128
"#-steady";266
"#-unyielding";192
"abject";53
"abrupt";6
"acceptable";187
"accessible";219
"accurate";274
"active";101
"acute";49
"adhesive";229
"adventurous";263
"affable";122
"affectionate";271
"affluent";177
"aloof";277
"arbitrary";92
"argumentative";1
"arrogant";123
"artistic";151
"assured";108
"austere";112
"avaricious";192
"awkward";29
"baseless";168
"bashful";291
"benevolent";200
"benign";204
"benignant";44
"bitter";182
"bland";129
"boastful";71
"boisterous";176
"bold";7
"brave";60
"brisk";45
"brute";200
"businesslike";181
"busy";114
"callow";58
"calm";235
"candid";65
"capricious";144
"careful";105
"careless";222
"casual";268
"cautious";288
"ceremonious";270
"charitable";140
"chary";183
"chaste";247
"cheerful";125
"cheery";221
"chivalrous";135
"choleric";208
"christian";254
"circuitous";42
"civil";115
"clean";189
"close";143
"clumsy";239
"coherent";224
"cold";186
"coming";160
"communicative";230
"companionable";89
"compassionate";218
"complimentary";31
"conciliatory";102
"condescending";32
"confident";264
"confidential";172
"congenial";132
"congratulatory";51
"conscientious";40
"considerate";27
"consistent";216
"constant";233
"contemplative";151
"contrary";85
"conventional";87
"conversational";191
"convivial";176
"cool";269
"cordial";122
"courageous";92
"courteous";11
"credulous";55
"crisp";291
"cruel";2
"cunning";196
"curious";269
"dainty";112
"daring";92
"decided";28
"defiant";16
"definite";258
"deliberate";288
"delicate";143
"demonstrative";264
"dependent";94
"determined";275
"dexterous";43
"didactic";277
"diffident";164
"dignified";280
"diligent";290
"diplomatic";62
"direct";206
"discreet";16
"disdainful";82
"dispassionate";276
"dissatisfied";245
"distempered";22
"distrustful";74
"doleful";98
"domestic";265
"dreamy";72
"dutiful";35
"eager";222
"earnest";233
"easy";64
"effeminate";10
"eloquent";277
"emphatic";292
"energetic";258
"enthusiastic";203
"envious";66
"equable";291
"exact";29
"exclusive";247
"expansive";53
"explicit";88
"explosive";286
"expressive";121
"facetious";220
"facile";218
"faithful";114
"familiar";54
"fanciful";18
"fast";19
"fatherly";79
"fearful";194
"feminine";134
"ferocious";260
"fervent";1
"fervid";74
"fierce";228
"fiery";139
"firm";18
"fitful";118
"fluent";258
"forcible";55
"forgetful";244
"forgiving";74
"formal";257
"frank";222
"fraternal";170
"free";64
"fresh";54
"friendly";37
"furtive";180
"gallant";178
"gay";116
"generous";121
"genial";108
"genteel";187
"gentle";2
"gentlemanly";232
"giddy";237
"girlish";81
"gloomy";21
"graceful";209
"graceless";221
"gracious";2
"grateful";153
"grave";287
"greedy";99
"gritty";147
"gruff";283
"halting";92
"handsome";186
"hasty";56
"hateful";227
"haughty";148
"headless";229
"headlong";212
"hearty";243
"heavy";26
"heedless";218
"helpful";112
"helpless";110
"honest";279
"hopeful";141
"hopeless";175
"hospitable";17
"humane";23
"humble";265
"hurried";116
"hysterical";229
"illogical";150
"imaginative";247
"immaculate";58
"immovable";60
"impartial";129
"impatient";84
"imperious";174
"impersonal";136
"impertinent";253
"imperturbable";9
"impetuous";34
"impious";119
"impressible";293
"improvident";150
"impudent";75
"impulsive";234
"inconsiderate";225
"inconstant";249
"incredulous";135
"indefatigable";23
"indefinite";239
"independent";179
"indifferent";241
"indirect";38
"indomitable";264
"indulgent";212
"industrious";67
"inflexible";156
"informal";155
"ingrate";217
"ingratiatory";176
"inquisitive";96
"insatiable";223
"insolent";70
"insusceptible";75
"intellectual";24
"intense";25
"intimate";118
"intrepid";286
"intrusive";197
"invariable";144
"invincible";150
"inward";234
"irascible";59
"ironical";282
"irrational";150
"irreligious";184
"irrepressible";158
"irresolute";70
"irreverent";93
"irritable";280
"jealous";287
"jocose";152
"jocular";79
"joyful";14
"just";211
"keen";73
"kind";26
"laborious";236
"laconic";100
"languid";197
"lazy";272
"leisurely";223
"lenient";87
"limp";91
"listless";207
"literal";49
"lithe";242
"lively";130
"lofty";33
"lonely";106
"loud";153
"loving";240
"loyal";133
"lucid";48
"magnanimous";236
"majestic";148
"malevolent";280
"malicious";99
"martial";197
"maternal";115
"mathematical";22
"maudlin";79
"mechanical";198
"meek";55
"melancholy";98
"mercenary";11
"merciful";202
"methodical";28
"migratory";144
"mild";124
"military";45
"mistrustful";11
"moderate";214
"modest";284
"moody";270
"morose";256
"motherly";155
"mournful";43
"murderous";41
"musical";163
"mute";274
"mystical";119
"neat";78
"negative";219
"neglectful";47
"negligent";285
"nervous";7
"nigh";96
"nimble";36
"noiseless";161
"noisy";165
"nomadic";47
"obdurate";181
"obedient";72
"obliging";69
"observant";120
"officious";213
"oily";144
"opinionated";59
"oratorical";171
"orderly";87
"original";114
"overbearing";13
"overpoised";39
"pacific";247
"parsimonious";58
"partial";16
"particular";231
"passionate";124
"passive";81
"paternal";90
"patient";279
"patriotic";288
"peaceful";129
"pedantic";65
"peevish";151
"peremptory";104
"persistent";246
"persuasive";129
"perverse";220
