"terms";"clusters"
"#-accessible";35
"#-handsome";43
"#-heavy";92
"#-reasonable";43
"#-sure";93
"#-vain";31
"active";21
"acute";91
"affectionate";5
"assured";93
"awkward";40
"bitter";36
"bold";53
"busy";94
"calm";64
"careless";13
"certain";4
"changeable";40
"cheerful";34
"christian";79
"civil";25
"clean";83
"close";28
"cold";8
"communicative";60
"complimentary";77
"conciliatory";32
"confident";69
"confidential";95
"conscientious";60
"consistent";42
"constant";16
"contrary";70
"cool";32
"cordial";21
"critical";35
"cruel";82
"curious";78
"decided";86
"decisive";93
"delicate";79
"determined";80
"dignified";70
"direct";71
"disrespectful";7
"dissatisfied";101
"domestic";55
"dutiful";93
"eager";5
"earnest";4
"easy";72
"ecstatic";86
"explicit";75
"faithful";29
"familiar";69
"fearful";39
"fervent";76
"fickle";71
"firm";95
"fraternal";20
"free";94
"fresh";89
"friendly";88
"frivolous";35
"gallant";58
"gay";24
"generous";91
"genteel";79
"gentle";18
"gentlemanlike";43
"gloomy";48
"graceful";83
"gracious";12
"grateful";4
"grave";58
"greedy";97
"guarded";12
"handsome";72
"hateful";97
"hearty";65
"heavy";3
"heedless";6
"helpless";9
"honest";67
"hopeful";88
"hopeless";92
"humble";78
"immovable";31
"impartial";14
"impatient";91
"impertinent";104
"impetuous";36
"inconstant";40
"independent";105
"indifferent";98
"indulgent";83
"industrious";101
"intellectual";69
"intense";88
"intimate";47
"irritable";64
"jealous";59
"joyful";102
"judicious";84
"just";47
"keen";1
"kind";45
"languid";66
"lazy";86
"lenient";37
"literary";87
"lively";74
"lofty";106
"lonely";64
"loud";22
"malevolent";95
"malicious";6
"maternal";47
"mild";54
"military";21
"mischievous";23
"miserly";106
"moderate";68
"modest";37
"monastic";35
"natural";50
"neat";84
"negligent";6
"noisy";40
"obliging";47
"obstinate";95
"open";51
"original";86
"partial";48
"particular";56
"patient";6
"pensive";77
"perverse";7
"pitiless";35
"placid";73
"playful";73
"pleasant";17
"polite";16
"positive";96
"proud";11
"punctual";106
"quick";39
"quiet";4
"random";60
"rapid";68
"rapturous";20
"reasonable";102
"refined";42
"religious";77
"resentful";77
"resolute";3
"respectful";58
"restless";86
"romantic";64
"rude";15
"sad";33
"sanguine";107
"scrupulous";27
"second";46
"sedentary";101
"selfish";24
"sensible";5
"sentimental";23
"serious";15
"servile";9
"severe";26
"shy";86
"silent";8
"simple";67
"sincere";74
"sly";23
"smooth";95
"sober";58
"social";76
"solemn";13
"solicitous";41
"speedy";100
"sportive";99
"stable";70
"steady";105
"steep";10
"stormy";12
"strict";82
"strong";62
"stubborn";44
"sudden";81
"sufficient";63
"sullen";61
"sweet";30
"sympathetic";14
"tacit";95
"tasteful";47
"tender";49
"thankful";10
"thoughtless";66
"treacherous";77
"tremulous";31
"true";85
"ugly";20
"uncertain";66
"uncheerful";78
"uncivil";32
"uncoquettish";93
"ungenerous";103
"unhappy";38
"unkind";90
"unsteady";59
"unsuspicious";19
"untoward";52
"urgent";98
"violent";2
"watchful";92
"unprejudiced";57
"traditional";35
"vain";30
"wise";78
"swift";61
"unfriendly";95
"unguarded";49
"unpretending";107
"willing";6
"worldly";11
"whimsical";12
"unreserved";79
"ungraceful";40
"tidy";69
"virtuous";82
"uncandid";101
"temperate";35
"thorough";35
"uncritical";14
