"terms";"clusters"
"#-genteel";68
"#-guarded";54
"#-handsome";96
"#-open";81
"#-quiet";57
"#-watchful";31
"acceptable";102
"active";62
"acute";126
"affable";96
"affectionate";76
"animated";107
"assiduous";52
"assured";68
"awkward";32
"bashful";135
"benignant";111
"bitter";117
"boisterous";102
"bold";106
"boyish";103
"busy";59
"calm";37
"candid";12
"careful";91
"careless";120
"cautious";35
"certain";72
"chatty";120
"cheerful";55
"christian";69
"civil";114
"clamorous";123
"close";83
"cold";131
"communicative";99
"compassionate";65
"compliant";104
"confident";112
"confidential";42
"conscientious";81
"considerate";9
"consistent";94
"constant";134
"contrary";10
"cool";93
"cordial";120
"credulous";4
"critical";63
"cruel";11
"cunning";87
"curious";135
"decided";133
"decisive";118
"delicate";108
"dependent";46
"determined";130
"diffident";10
"dignified";64
"direct";110
"discreet";80
"dissatisfied";99
"domestic";14
"eager";71
"earnest";73
"easy";89
"economical";86
"ecstatic";104
"enthusiastic";4
"exact";30
"excursive";126
"expressive";46
"faithful";69
"familiar";115
"fanciful";118
"fastidious";106
"fearful";15
"feminine";93
"fervent";58
"fickle";75
"firm";79
"formal";60
"frank";121
"free";8
"fresh";97
"fretful";101
"friendly";62
"frivolous";77
"gay";82
"generous";33
"genial";75
"genteel";27
"gentle";51
"gentlemanlike";102
"giddy";54
"gloomy";56
"graceful";40
"gracious";133
"grateful";37
"grave";82
"handsome";114
"hasty";91
"hateful";93
"haughty";77
"headstrong";70
"hearty";126
"heavy";97
"helpless";21
"honest";64
"hopeless";112
"hospitable";31
"hostile";104
"humble";54
"hurried";29
"hysterical";79
"immovable";105
"impartial";125
"impatient";62
"impertinent";51
"impetuous";45
"improvident";127
"inarticulate";57
"inconstant";24
"indefatigable";10
"independent";98
"indifferent";48
"indolent";86
"indulgent";23
"inquisitive";118
"insincere";42
"insolent";101
"intimate";14
"invariable";13
"inventive";68
"irrational";78
"irrepressible";125
"irritable";45
"jealous";85
"joyful";103
"judicious";4
"keen";119
"kind";74
"languid";5
"leisurely";68
"lively";14
"loud";1
"maternal";4
"melancholy";50
"merry";40
"mild";22
"mischievous";4
"moderate";61
"modest";42
"musical";121
"natural";72
"neat";106
"negative";80
"negligent";47
"nervous";84
"noisy";39
"nonsensical";42
"obedient";54
"obliging";103
"observant";70
"officious";123
"open";72
"original";93
"partial";2
"passionate";90
"philanthropic";4
"playful";63
"pleasant";6
"polite";133
"political";10
"positive";113
"precise";94
"prejudiced";22
"proud";91
"provident";86
"prudent";20
"punctual";58
"quick";3
"quiet";3
"rapacious";4
"rapid";55
"rapturous";108
"rash";22
"reasonable";48
"resolute";28
"respectful";66
"restless";11
"romantic";53
"rude";44
"sad";36
"sanguine";49
"scrupulous";111
"second";129
"selfish";6
"sensible";51
"sensitive";52
"serious";7
"severe";43
"shrewd";126
"shy";40
"simple";50
"sincere";37
"slow";109
"sober";77
"sociable";60
"soft";132
"solemn";10
"solicitous";31
"sorrowful";80
"speculative";22
"speedy";53
"spirited";113
"spiritless";121
"spontaneous";24
"stable";69
"staid";104
"steadfast";47
"steady";26
"steep";116
"stormy";68
"straight";107
"strict";17
"strong";92
"stubborn";22
"stylish";96
"subservient";47
"sudden";124
"sufficient";46
"suspicious";70
"sweet";98
"tardy";87
"tender";13
"thankful";88
"thorough";38
"thoughtful";31
"thoughtless";86
"tidy";107
"true";19
"ugly";115
"unamiable";21
"unbiased";52
"uncertain";18
"unchanging";80
"uncheerful";118
"uncivil";61
"undiscerning";22
"unequivocal";58
"unfeeling";61
"ungenerous";23
"ungracious";95
"ungrateful";87
"unhappy";128
"unkind";25
"unobtrusive";100
"urgent";34
"vague";93
"vain";64
"verbal";127
"violent";62
"virtuous";75
"uncordial";68
"willing";122
"zealous";31
"undecided";127
"unreserved";16
"weak";105
"worldly";121
"witty";102
"smooth";67
"wise";39
"submissive";78
"tranquil";41
"unsteady";52
"wiser";93
