"terms";"clusters"
"#-brutal";36
"#-cold";182
"#-cordial";32
"#-easy";216
"#-fast";231
"#-free";54
"#-hearty";9
"#-pleasant";103
"#-unmindful";237
"#-wise";228
"abject";220
"abrupt";229
"acceptable";78
"active";199
"acute";193
"adventurous";215
"affable";157
"affectionate";3
"affluent";183
"amorous";64
"argumentative";40
"atheist";93
"avaricious";71
"awkward";113
"bashful";83
"bitter";230
"bland";129
"bluff";222
"boastful";108
"boisterous";101
"bold";110
"boyish";14
"brave";197
"brisk";20
"brutal";171
"buoyant";209
"businesslike";53
"busy";160
"cabalistic";98
"calm";12
"candid";169
"capricious";202
"careful";52
"careless";189
"casual";200
"cautious";106
"cheerful";26
"cheery";20
"childlike";72
"choleric";33
"christian";143
"circumstantial";74
"civil";188
"clamorous";6
"clean";179
"close";218
"communicative";21
"companionable";28
"compassionate";85
"complacent";206
"compliant";169
"complimentary";60
"concise";213
"confident";172
"confidential";142
"congenial";73
"considerate";47
"consistent";59
"constant";35
"contemplative";162
"convivial";57
"cool";105
"cordial";58
"cranky";155
"crisp";176
"critical";187
"cruel";82
"cunning";133
"curious";235
"dainty";234
"daring";29
"deceptive";228
"decided";127
"decisive";195
"deferential";48
"deliberate";14
"delicate";212
"dependent";118
"deprecatory";76
"dexterous";84
"dignified";53
"dilatory";67
"diligent";88
"direct";208
"discreet";136
"disdainful";196
"dishonest";71
"disrespectful";168
"distrustful";192
"docile";43
"domestic";156
"downright";70
"dreamy";152
"dutiful";84
"eager";1
"earnest";145
"easy";26
"eloquent";64
"emphatic";203
"energetic";32
"envious";185
"equable";65
"eulogistic";194
"even";204
"exact";46
"exclusive";223
"expansive";198
"expressive";56
"facetious";138
"faithful";225
"familiar";18
"fast";192
"fastidious";157
"fearful";179
"feminine";122
"ferocious";6
"fervent";17
"festive";206
"fierce";38
"fiery";214
"firm";5
"fitful";215
"flexible";231
"forcible";78
"forgetful";182
"formal";189
"frank";188
"fraternal";181
"free";218
"fresh";2
"friendly";130
"frigid";205
"frolicsome";139
"frugal";136
"gallant";115
"garrulous";177
"gay";12
"general";3
"generous";201
"genial";81
"genteel";126
"gentle";218
"gentlemanly";55
"giddy";153
"glib";73
"gloomy";18
"graceful";46
"gracious";140
"grateful";114
"grave";25
"greedy";58
"gritty";236
"gruff";30
"handsome";61
"handy";222
"hasty";95
"headlong";215
"heady";209
"heartless";37
"hearty";100
"heavy";2
"heedless";182
"helpless";151
"honest";3
"hopeful";73
"hopeless";30
"hospitable";132
"humane";149
"humble";218
"hurried";140
"hypocritical";216
"hysterical";176
"immaculate";202
"impatient";123
"imperative";49
"imperceptible";211
"imperturbable";97
"impetuous";94
"impish";69
"incautious";118
"inconsiderate";186
"inconstant";158
"incorruptible";172
"incredulous";211
"indefatigable";98
"indefinite";144
"independent";31
"indifferent";174
"industrious";68
"injudicious";63
"inquisitive";113
"insatiable";150
"insolent";122
"intense";73
"intimate";234
"intractable";209
"intrepid";214
"intuitive";54
"inventive";223
"inviolable";103
"inward";166
"irascible";36
"ironical";88
"irritable";168
"jealous";138
"jocose";13
"jolly";109
"jovial";60
"joyful";19
"joyous";116
"just";65
"keen";92
"kind";218
"knowing";193
"laborious";164
"laconic";69
"languid";14
"lazy";8
"limp";45
"listless";164
"literal";64
"literary";200
"lively";80
"lofty";137
"lonely";170
"loud";12
"loving";109
"majestic";226
"malicious";50
"matronly";146
"maudlin";152
"mazy";149
"meek";57
"melancholy";134
"melodramatic";98
"mercenary";40
"merciful";77
"merry";34
"methodical";27
"mild";134
"military";175
"mirthful";206
"miserly";36
"moderate";226
"modest";106
"monastic";29
"monkish";86
"monosyllabic";5
"moody";155
"mournful";165
"musical";210
"mute";201
"natural";191
"neat";219
"negative";120
"nervous";27
"newsmonger";37
"nigh";53
"nimble";112
"noiseless";14
"noisy";35
"obdurate";82
"obedient";5
"obliging";53
"obsequious";71
"observant";127
"obstinate";186
"oily";163
"opinionated";108
"oratorical";231
"original";2
"orthodox";65
"pacific";216
"partial";43
"particular";191
"passionate";67
"passive";213
"patient";100
"peaceful";104
"penitent";25
"pensive";163
"penurious";36
"peremptory";171
"persuasive";81
"pert";136
"perverse";157
"philosophical";24
"pious";217
"placid";61
"plaintive";27
"playful";228
"pleasant";26
"pleasurable";135
"pliant";81
"poetic";209
"polite";41
"politic";53
"pompous";65
"positive";42
"practical";178
"precise";231
"presumptuous";113
"promiscuous";70
"prophetic";168
"proud";161
"provident";29
"prudent";148
"punctual";158
"quick";131
"radical";65
"rapid";151
"rapturous";87
"rash";84
"reasonable";102
"rebellious";116
"reckless";89
"refined";125
"reflective";29
"remorseful";116
"reproachful";7
"resigned";135
"resolute";239
"respectful";86
"responsible";25
"restless";235
"retiring";90
"revolutionary";70
"righteous";29
"rigid";154
"roguish";190
"rough";165
"rude";46
"rueful";234
"runaway";205
"rusty";225
"sad";232
"sagacious";43
"sarcastic";227
"scornful";149
"scrupulous";112
"second";16
"selfish";4
"sensible";17
"sensitive";4
"sentimental";73
"serene";121
"serious";151
"severe";87
"shrewd";121
"shrewish";180
"shy";13
"silent";26
"simple";15
"sincere";120
"sleek";39
"slippery";96
"slipshod";102
"sloppy";98
"slow";79
"sluggish";8
"sly";149
"smooth";179
"snobbish";168
"sober";179
"social";137
"soft";224
"solemn";160
"sorrowful";59
"sour";51
"specific";75
"speedy";25
"spirited";162
"spiritless";154
"spiritual";147
"spiteful";226
"spontaneous";233
"sportive";181
"stable";192
"staid";141
"stately";10
"steadfast";176
"steady";167
"stealthy";91
"steep";99
"stern";124
"stiff";85
"still";214
"strict";28
"studious";116
"submissive";219
"sudden";145
"sufficient";62
"suggestive";175
"sullen";146
"sunny";20
"supercilious";128
"susceptible";22
"suspicious";184
"sweet";114
"sympathetic";221
"tacit";13
"talkative";226
"tardy";197
"tearful";124
"tender";225
"thankful";95
"thoughtful";114
"thoughtless";207
"tidy";89
"tight";23
"timid";173
"tough";136
"tractable";108
"tranquil";159
"treacherous";178
"tremulous";107
"true";26
"truthful";166
"ugly";165
"unceremonious";166
"uncertain";170
"unctuous";190
"unequivocal";227
"ungrateful";197
"unguarded";83
"unhappy";82
"unmindful";120
"unresisting";9
"unsteady";30
"untoward";162
"unyielding";58
"urgent";111
"vague";165
"vain";153
"venturous";149
"verbal";69
"violent";38
"virtuous";119
"visionary";117
"vocal";11
"watchful";229
"weak";131
"willing";115
"swift";108
"vehement";146
"wise";238
"wry";166
"sprightly";42
"surly";65
"timorous";66
"unobtrusive";141
"windy";44
"worldly";166
"unchanging";14
"uncomplaining";70
"unfeminine";198
"trustful";177
"wasteful";128
"whimsical";228
"technical";181
"unkind";233
"vicious";149
"trim";24
"unsuspicious";59
"scientific";211
"wary";216
"waggish";169
"ungenerous";48
"wrathful";215
"religious";237
