"terms";"clusters"
"#-bold";131
"#-handsome";10
"#-hasty";86
"#-tender";114
"abrupt";6
"acceptable";30
"accurate";5
"active";60
"acute";67
"affable";42
"affectionate";13
"animated";58
"arrogant";61
"assiduous";49
"authoritative";102
"awkward";132
"bashful";117
"benevolent";119
"bitter";100
"bold";59
"busy";119
"calm";120
"candid";86
"careful";75
"careless";114
"casual";99
"cautious";55
"ceremonious";126
"certain";122
"chatty";32
"cheerful";12
"christian";36
"circumspect";14
"civil";108
"clamorous";46
"close";45
"coherent";29
"cold";65
"communicative";130
"compassionate";25
"conceited";76
"conciliatory";104
"confident";38
"confidential";112
"congenial";29
"congratulatory";113
"conscientious";47
"consistent";81
"constant";129
"cool";64
"cordial";101
"courteous";116
"creative";85
"critical";46
"cruel";34
"curious";39
"daring";82
"decided";128
"decisive";82
"delicate";105
"dependent";100
"destructive";46
"determined";91
"dictatorial";61
"diffident";111
"dignified";27
"dilatory";54
"direct";111
"disrespectful";47
"dissatisfied";86
"doleful";102
"domestic";98
"eager";83
"earnest";90
"easy";134
"eloquent";35
"emphatic";10
"energetic";70
"exact";97
"explicit";125
"expressive";23
"exuberant";57
"faithful";42
"familiar";34
"fastidious";88
"fearful";41
"firm";45
"forbearing";80
"formal";22
"free";105
"fresh";129
"friendly";129
"frivolous";38
"gallant";70
"gay";85
"generous";52
"genteel";104
"gentle";124
"gloomy";46
"graceful";67
"gracious";21
"grateful";106
"grave";103
"guarded";48
"handsome";50
"hasty";60
"haughty";86
"headstrong";117
"hearty";76
"heavy";40
"honest";100
"hopeless";75
"humble";21
"hurried";101
"hypocritical";47
"impartial";135
"impatient";103
"impertinent";34
"impetuous";53
"impudent";101
"incredulous";118
"indefinite";27
"independent";63
"indifferent";103
"indirect";11
"indolent";76
"indulgent";47
"insincere";130
"insolent";45
"intimate";115
"invariable";109
"irreligious";44
"irritable";113
"jealous";92
"joyful";111
"just";99
"kind";56
"laconic";77
"leisurely";119
"lively";132
"lofty";18
"malicious";74
"maternal";113
"melancholy";58
"mercenary";44
"merry";29
"mild";14
"military";16
"miserly";27
"moderate";116
"modest";1
"musical";70
"natural";134
"neat";123
"negative";82
"negligent";54
"nervous";127
"noisy";101
"nonsensical";51
"obliging";43
"obsequious";130
"obstinate";131
"officious";3
"open";98
"orderly";58
"original";4
"overbearing";119
"partial";93
"particular";50
"pedantic";70
"peevish";57
"penitent";99
"perverse";14
"playful";117
"pleasant";62
"polite";84
"pompous";71
"positive";72
"prompt";27
"proud";62
"prudent";52
"punctual";96
"quarrelsome";5
"querulous";33
"quick";69
"quiet";40
"rapid";80
"rapturous";80
"reasonable";83
"resentful";49
"reserved";46
"resolute";26
"respectful";47
"restless";57
"retrospective";15
"romantic";94
"rough";6
"rude";72
"sad";35
"sanguine";89
"sarcastic";19
"scrupulous";19
"second";122
"selfish";107
"sensible";50
"serious";13
"severe";12
"shrewish";32
"shy";67
"silent";7
"sincere";93
"slow";36
"social";99
"solemn";30
"sour";80
"speedy";111
"spirited";131
"spiritless";59
"spiteful";53
"sportive";113
"squeamish";57
"stately";71
"steady";20
"strong";68
"sudden";12
"sufficient";121
"supercilious";116
"sweet";81
"tacit";66
"taciturn";42
"tempered";74
"tender";125
"thankful";79
"thorough";9
"tractable";31
"true";134
"unassuming";67
"uncertain";111
"uncivil";24
"unforgiving";16
"ungracious";96
"unguarded";37
"unhappy";56
"unreserved";78
"urgent";15
"vain";20
"violent";56
"watchful";87
"weak";121
"wise";38
"vague";133
"simple";6
"ungenerous";58
"undecided";110
"thoughtful";130
"thoughtless";8
"worldly";95
"unsocial";42
"whimsical";18
"vicious";17
"willing";128
"ugly";2
"untidy";76
"unsuspicious";44
"unbending";25
"studious";28
"unvarying";23
"suspicious";36
"wiser";123
"sly";36
"undutiful";102
"steadfast";87
"upstart";66
"unpretending";73
"witty";99
