"terms";"clusters"
"#-close";175
"#-grateful";46
"#-mim";4
"#-silent";30
"#-straight";196
"#-sure";185
"#-weak";114
"abject";179
"abrupt";47
"acceptable";72
"active";68
"acute";54
"adventurous";6
"affable";198
"affectionate";44
"aloof";47
"amorous";181
"awkward";143
"benevolent";170
"benign";232
"benignant";21
"bitter";51
"bland";64
"blithe";66
"bluff";89
"boisterous";220
"bold";32
"boyish";28
"brave";49
"brisk";158
"brutal";19
"brute";96
"buoyant";76
"busy";187
"calm";140
"candid";47
"capricious";50
"careful";115
"careless";235
"casual";105
"catholic";65
"cautious";88
"censorious";149
"changeable";173
"charitable";153
"chaste";21
"cheerful";118
"cheery";194
"choleric";4
"christian";205
"circuitous";93
"civil";83
"clamorous";186
"clean";2
"close";193
"clumsy";96
"coherent";176
"combustible";114
"commanding";168
"communicative";39
"companionable";39
"compassionate";59
"complacent";53
"complimentary";103
"conciliatory";147
"condescending";195
"confident";48
"confidential";127
"congenial";168
"conscientious";184
"conscionable";156
"considerate";216
"consistent";47
"constant";15
"conventional";96
"conversational";209
"convivial";77
"cool";131
"coquettish";13
"cordial";23
"courageous";192
"courteous";135
"cowardly";201
"credulous";52
"crisp";134
"critical";81
"cruel";218
"cunning";56
"curious";220
"dainty";221
"daring";37
"decorous";123
"deferential";202
"definite";19
"delicate";228
"dependent";11
"despotic";17
"destructive";77
"determined";47
"devout";204
"dexterous";53
"dignified";107
"direct";5
"discourteous";33
"discreet";185
"disdainful";45
"disorderly";21
"disrespectful";191
"dissatisfied";31
"distrustful";47
"dogged";79
"doleful";43
"domestic";50
"downright";12
"dreamy";57
"eager";82
"earnest";49
"easy";20
"emphatic";231
"emulous";141
"energetic";224
"enthusiastic";211
"envious";62
"equable";117
"even";62
"exact";134
"excitable";144
"exclusive";34
"explicit";99
"expressive";101
"faithful";42
"faithless";175
"familiar";235
"fanciful";165
"fast";142
"fearful";56
"feminine";22
"ferocious";147
"fervent";64
"festive";224
"fickle";74
"fierce";235
"fiery";116
"firm";213
"fitful";110
"flighty";163
"flippant";173
"forcible";21
"forgetful";92
"forgiving";183
"formal";202
"frank";78
"free";118
"fresh";220
"friendly";218
"frivolous";104
"frugal";72
"gallant";124
"gay";187
"general";32
"generous";222
"genial";62
"genteel";50
"gentle";139
"gentlemanly";126
"giddy";51
"gloomy";169
"graceful";122
"gracious";237
"grateful";5
"grave";130
"greedy";212
"gregarious";128
"gruff";10
"guarded";29
"halting";208
"handsome";139
"handy";97
"hasty";95
"hateful";93
"haughty";138
"headlong";171
"heartless";33
"hearty";234
"heavy";20
"heedless";102
"helpless";111
"heretical";123
"honest";118
"hopeful";194
"hopeless";76
"hospitable";100
"humble";3
"hunted";84
"hurried";116
"hysterical";226
"icy";141
"immovable";111
"impatient";223
"imperative";207
"imperious";137
"impertinent";215
"imperturbable";153
"impetuous";192
"impious";114
"incautious";102
"inconsiderate";211
"inconstant";63
"incorruptible";91
"incredulous";146
"indefinite";94
"independent";43
"indifferent";167
"indolent";126
"indomitable";41
"inflexible";14
"ingenuous";104
"injudicious";207
"inquisitive";184
"intellectual";229
"intemperate";21
"intense";205
"intimate";179
"intrusive";196
"invariable";93
"inviolable";77
"inward";165
"ironical";31
"irreligious";71
"irresolute";89
"irreverent";170
"jaunty";75
"jealous";107
"jolly";154
"jovial";233
"joyous";22
"judicious";17
"just";9
"keen";124
"kind";25
"languid";57
"lavish";174
"lazy";135
"leisurely";173
"licentious";39
"limp";80
"listless";30
"lively";189
"lofty";236
"logical";13
"lonely";40
"lordly";154
"loud";206
"loving";165
"loyal";216
"lucid";200
"lusty";98
"majestic";188
"malicious";179
"martial";212
"mechanical";13
"meek";198
"melancholy";136
"mercenary";163
"merciful";76
"merciless";199
"merry";152
"metaphorical";112
"mettlesome";11
"mild";178
"military";82
"mim";117
"mirthful";203
"moderate";64
"modest";144
"monkish";57
"motherly";134
"mournful";108
"musical";125
"mute";124
"natural";166
"neat";129
"negative";99
"negligent";126
"nervous";155
"nigh";210
"nimble";70
"noiseless";1
"noisy";161
