"terms";"clusters"
"#-cheerful";242
"#-forthcoming";58
"#-gay";162
"#-guarded";240
"#-hasty";150
"#-hopeless";198
"#-indifferent";12
"#-lawless";64
"#-loud";88
"#-proud";253
"#-sure";8
"#-vain";11
"abject";253
"abrupt";93
"academic";239
"acceptable";18
"accessible";52
"accurate";96
"active";15
"acute";173
"adventurous";77
"affable";111
"affectionate";168
"aloof";77
"anticipative";43
"arbitrary";12
"argumentative";207
"arrogant";148
"artistic";184
"assured";30
"austere";32
"avaricious";39
"awkward";78
"bacchanalian";63
"bashful";80
"benevolent";125
"benignant";171
"bitter";210
"bland";144
"blithe";96
"bluff";159
"boastful";212
"boisterous";250
"bold";122
"boyish";143
"brave";45
"brisk";138
"brutal";190
"busy";134
"calm";187
"capricious";120
"careful";41
"careless";36
"casual";158
"ceremonious";18
"certain";10
"changeable";11
"charitable";58
"chary";153
"cheerful";25
"cheery";190
"chivalrous";253
"christian";217
"civil";47
"clean";7
"close";134
"clumsy";141
"cold";105
"commanding";42
"communicative";90
"companionable";28
"compassionate";69
"complacent";193
"complimentary";70
"conceited";100
"conciliatory";206
"condescending";196
"confident";19
"confidential";124
"congenial";121
"conscientious";18
"considerate";210
"consistent";118
"constant";109
"contemplative";253
"contrary";84
"conventional";135
"conversational";213
"convivial";90
"cool";14
"cordial";226
"courageous";30
"cranky";77
"crisp";6
"critical";197
"cruel";168
"cunning";128
"curious";222
"daring";57
"decided";250
"decisive";234
"deferential";217
"defiant";71
"definite";177
"deliberate";209
"delicate";215
"demonstrative";158
"demure";37
"dependent";166
"deprecatory";90
"despotic";12
"desultory";44
"detached";87
"determined";237
"dignified";173
"diligent";148
"direct";208
"discreet";2
"disdainful";234
"dishonest";183
"disorderly";203
"dispassionate";99
"disrespectful";115
"dissatisfied";130
"distempered";111
"distrustful";142
"doleful";45
"domestic";163
"dreamy";2
"dutiful";67
"eager";76
"earnest";199
"easy";48
"ecstatic";75
"eloquent";257
"elusive";12
"emphatic";20
"enthusiastic";20
"envious";53
"equable";217
"erratic";128
"exact";76
"exclusive";79
"expeditious";212
"explicit";127
"explosive";34
"expressive";19
"faithful";16
"familiar";27
"fanciful";232
"fast";258
"fatherly";44
"fawning";4
"fearful";147
"fearsome";8
"feminine";95
"ferocious";156
"fervent";245
"festive";140
"fickle";87
"fierce";170
"fiery";258
"firm";3
"fitful";247
"flighty";100
"flip";204
"forgetful";252
"forgiving";77
"formal";238
"forthcoming";250
"fractious";53
"frank";191
"free";164
"fresh";187
"fretful";177
"friendly";225
"frigid";4
"frugal";127
"furtive";190
"gallant";155
"gay";5
"general";10
"generous";216
"genial";74
"genteel";106
"gentle";25
"gentlemanly";238
"giddy";121
"girlish";254
"gloomy";255
"graceful";249
"gracious";86
"grateful";122
"grave";225
"greedy";92
"gritty";236
"gruff";220
"grumpy";179
"guarded";221
"handsome";187
"handy";173
"hasty";104
"haughty";136
"headlong";165
"hearty";243
"heavy";160
"heedless";68
"helpful";181
"helpless";189
"heretical";72
"honest";48
"hopeful";107
"hopeless";223
"hospitable";116
"humble";69
"hurried";73
"hypocritical";23
"hysterical";142
"imaginative";125
"immaculate";204
"immovable";19
"impatient";15
"imperceptible";194
"imperious";180
"impertinent";4
"imperturbable";142
"impervious";151
"impetuous";33
"impious";190
"improvident";204
"impudent";146
"inarticulate";101
"inconsiderate";65
"inconstant";250
"incredulous";148
"indefinite";82
"independent";29
"indifferent";161
"indomitable";57
"indulgent";201
"industrious";59
"inexpensive";128
"inexpressive";197
"inflexible";203
"ingenuous";95
"injudicious";150
"inquisitive";98
"insatiable";52
"intellectual";212
"intense";224
"intimate";175
"intolerant";248
"intractable";26
"intrusive";133
"inviolable";62
"inward";71
"irresolute";1
"irritable";200
"jaunty";63
"jealous";245
"jemmy";87
"jocose";115
"jocular";68
"jolly";91
"jovial";90
"joyful";169
"joyous";204
"judicious";89
"just";60
"keen";195
"kind";97
"laborious";110
"lackadaisical";21
"languid";82
"lawless";198
"lax";219
