"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"352","invariable",15,0,1,0,0,5,0,0,1,0,0,2,2,1,3,0
"353","solicitous",15,0,0,2,3,2,0,0,5,1,0,1,0,0,1,0
"354","sparkling",15,1,4,1,2,0,0,0,1,2,1,1,0,0,1,1
"355","ungenerous",15,1,0,0,0,0,3,0,1,4,2,0,0,3,0,1
"356","daring",14,0,6,0,1,0,0,0,2,1,0,0,0,2,1,1
"357","earthy",14,0,1,3,1,1,2,0,0,1,3,0,0,0,1,1
"358","girlish",14,1,0,1,4,3,0,0,1,2,0,1,0,0,1,0
"359","heartless",14,2,1,0,0,1,1,0,0,1,0,3,0,3,1,1
"360","indomitable",14,0,2,2,1,4,0,0,3,0,0,0,0,2,0,0
"361","ironical",14,1,1,0,0,0,0,0,1,3,0,1,3,3,0,1
"362","loyal",14,2,4,1,1,0,0,0,2,0,2,0,0,1,1,0
"363","petty",14,0,1,2,1,0,0,1,0,0,0,3,3,0,1,2
"364","resentful",14,2,0,1,1,2,1,1,4,1,0,0,0,1,0,0
"365","systematic",14,0,0,3,3,1,1,0,0,0,0,1,1,1,3,0
"366","undisguised",14,1,0,0,2,3,0,0,1,0,0,0,1,1,4,1
"367","undutiful",14,1,2,2,2,4,1,0,1,0,0,0,0,0,1,0
"368","unselfish",14,2,0,2,0,1,0,0,3,2,0,0,0,4,0,0
"369","unsuspicious",14,1,0,2,0,1,0,0,1,1,1,1,0,0,2,4
"370","beneficent",13,0,1,2,0,1,1,2,2,1,2,0,0,1,0,0
"371","courageous",13,2,1,1,1,2,0,1,2,0,2,0,0,1,0,0
"372","imaginative",13,0,0,0,3,0,0,3,2,3,1,0,0,1,0,0
"373","sly",13,0,1,1,0,1,0,0,2,0,0,1,1,3,1,2
"374","sultry",13,2,1,2,0,0,0,1,1,0,0,0,2,2,1,1
"375","buoyant",12,0,2,0,0,0,0,1,0,3,0,3,0,1,1,1
"376","chivalrous",12,1,0,1,1,2,0,0,2,1,1,0,0,2,1,0
"377","condescending",12,0,1,1,1,3,0,0,1,1,0,1,0,2,1,0
"378","dishonest",12,0,0,0,2,1,0,2,0,0,0,0,0,1,3,3
"379","disorderly",12,1,3,2,2,2,0,1,0,0,0,0,0,1,0,0
"380","hardened",12,0,1,1,0,0,0,2,0,0,0,2,2,2,1,1
"381","inconstant",12,0,3,1,1,2,0,0,2,0,0,0,0,1,1,1
"382","informed",12,1,1,0,0,1,3,0,3,1,0,1,0,0,1,0
"383","injudicious",12,0,1,0,1,1,2,0,0,1,0,3,0,1,0,2
"384","peevish",12,1,1,0,0,2,0,0,1,3,0,3,1,0,0,0
"385","philanthropic",12,0,0,0,0,0,0,0,5,1,1,0,0,2,3,0
"386","pompous",12,0,0,0,0,2,0,0,2,2,0,1,0,1,2,2
"387","reliant",12,0,0,0,6,0,0,2,1,0,0,0,0,3,0,0
"388","stubborn",12,0,0,1,1,4,0,1,2,1,0,0,0,2,0,0
"389","timorous",12,1,2,0,1,0,0,0,1,0,0,1,0,1,4,1
"390","uncompromising",12,1,0,0,3,2,0,2,2,0,0,0,0,2,0,0
"391","unrelenting",12,1,2,0,2,3,0,1,1,0,0,0,1,0,1,0
"392","unvarying",12,0,2,3,0,0,0,0,2,0,0,3,0,2,0,0
"393","angelic",11,0,1,0,2,5,0,0,1,1,0,1,0,0,0,0
"394","ceremonious",11,0,0,3,2,2,2,0,1,0,0,0,0,0,1,0
"395","coherent",11,0,1,2,0,1,1,0,2,1,0,1,1,0,1,0
"396","credulous",11,0,4,0,0,1,0,0,3,2,0,0,0,1,0,0
"397","decisive",11,0,0,1,1,1,2,0,0,0,0,2,1,1,1,1
"398","disrespectful",11,1,3,0,1,0,1,0,0,2,0,2,0,0,0,1
"399","intrusive",11,0,1,3,1,0,0,0,1,0,0,1,0,4,0,0
"400","jolly",11,0,2,0,1,0,0,0,0,1,0,1,2,0,2,2
"401","mischievous",11,0,0,3,1,0,1,2,0,0,1,0,0,1,2,0
"402","negligent",11,2,1,1,1,0,0,2,1,1,0,0,0,1,1,0
"403","poetic",11,0,0,0,0,0,1,0,0,0,0,2,0,0,7,1
"404","prejudiced",11,0,0,1,0,0,0,0,7,0,1,0,0,1,1,0
"405","productive",11,0,1,1,0,0,0,0,0,0,1,2,2,0,2,2
"406","roguish",11,0,3,0,1,0,0,0,0,2,0,0,0,0,4,1
"407","trustful",11,0,0,1,2,1,1,1,0,3,0,0,0,1,0,1
"408","unassuming",11,0,1,3,2,1,1,0,0,2,0,1,0,0,0,0
"409","unchanging",11,0,1,3,1,0,1,0,1,0,1,0,0,1,0,2
"410","assured",10,1,0,1,1,0,0,1,1,0,0,2,2,1,0,0
"411","dogged",10,1,2,0,0,1,1,0,0,0,0,2,2,1,0,0
"412","explosive",10,1,0,0,1,0,0,4,1,1,1,0,0,1,0,0
"413","fickle",10,0,4,1,1,1,0,0,0,0,0,1,0,1,1,0
"414","forgiving",10,0,2,1,1,0,0,1,2,2,0,0,0,0,1,0
"415","invincible",10,0,0,0,0,3,0,1,1,1,1,0,1,0,2,0
"416","lenient",10,1,0,1,0,3,0,0,1,3,1,0,0,0,0,0
"417","lucid",10,0,1,0,1,0,1,0,5,0,0,2,0,0,0,0
"418","superstitious",10,1,1,0,1,0,0,0,2,2,0,1,0,1,1,0
"419","taciturn",10,0,0,0,1,3,0,0,1,3,0,0,0,0,2,0
"420","unchangeable",10,2,0,1,2,1,0,0,2,0,0,1,0,1,0,0
"421","uncomplaining",10,1,0,2,0,3,0,0,1,1,0,0,0,0,1,1
"422","underhanded",10,0,1,2,0,0,0,0,0,0,0,0,0,6,1,0
"423","untiring",10,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
"424","amicable",9,0,0,2,0,1,0,0,0,3,1,2,0,0,0,0
"425","arrogant",9,0,0,1,1,3,0,1,1,0,0,1,0,1,0,0
"426","courtly",9,2,1,2,0,0,0,0,1,2,1,0,0,0,0,0
"427","covetous",9,0,0,0,0,2,0,0,0,3,0,1,1,1,1,0
"428","diligent",9,0,0,3,1,2,0,0,2,0,0,0,0,0,0,1
"429","frolicsome",9,1,0,1,0,2,0,0,0,2,0,0,1,1,0,1
"430","hostile",9,1,0,1,0,1,0,1,0,2,0,1,0,0,2,0
"431","impressible",9,1,0,1,0,0,0,0,3,0,1,0,0,3,0,0
"432","inarticulate",9,0,0,2,3,3,0,0,0,0,0,0,0,0,1,0
"433","jaunty",9,0,3,0,1,0,0,0,0,2,0,1,0,0,2,0
"434","jocular",9,0,0,1,1,1,0,3,1,1,0,1,0,0,0,0
"435","logical",9,0,1,0,1,1,1,1,0,2,0,1,0,1,0,0
"436","miserly",9,0,0,1,0,0,1,0,0,0,1,0,0,5,0,1
"437","reflective",9,0,1,0,0,0,0,0,0,1,3,0,1,0,2,1
"438","sociable",9,0,1,1,0,3,1,0,0,1,0,0,0,2,0,0
"439","unalterable",9,0,0,0,2,1,0,0,1,1,0,0,0,0,4,0
"440","ungentlemanly",9,0,1,0,0,0,0,0,3,2,0,0,0,0,2,1
"441","affirmative",8,0,0,0,0,0,0,0,2,3,1,1,0,1,0,0
"442","amorous",8,0,1,0,0,0,0,0,0,1,0,3,1,0,1,1
"443","appreciative",8,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0
"444","arbitrary",8,0,0,0,1,0,1,0,2,2,0,1,1,0,0,0
"445","chatty",8,0,0,2,0,1,0,1,0,2,0,1,0,1,0,0
"446","companionable",8,0,1,0,1,0,0,0,1,0,0,0,0,0,2,3
"447","constrained",8,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0
"448","flighty",8,0,1,1,1,0,1,0,0,0,0,4,0,0,0,0
"449","fraternal",8,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2
"450","fretful",8,0,0,1,3,1,1,0,0,0,0,2,0,0,0,0
"451","frivolous",8,0,1,2,0,0,0,1,0,2,0,1,0,0,1,0
"452","helpful",8,2,0,0,1,0,1,0,2,0,0,0,0,2,0,0
"453","imprudent",8,0,2,0,1,0,0,0,0,0,0,1,0,0,3,1
"454","inhuman",8,1,0,0,0,0,0,1,0,0,0,2,1,1,2,0
"455","malevolent",8,1,0,0,2,1,1,0,2,0,0,1,0,0,0,0
"456","melodramatic",8,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1
"457","persistent",8,2,0,1,0,0,1,1,1,0,0,0,0,2,0,0
"458","relentless",8,0,1,1,1,3,0,0,0,1,0,1,0,0,0,0
"459","slovenly",8,0,0,0,0,1,1,0,1,0,1,2,0,0,2,0
"460","ungovernable",8,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1
"461","unmanly",8,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0
"462","volatile",8,0,0,0,3,0,1,0,0,0,0,2,0,0,2,0
"463","wily",8,0,1,0,0,0,0,0,0,0,0,2,2,1,2,0
"464","wishful",8,0,0,2,0,0,1,0,5,0,0,0,0,0,0,0
"465","abusive",7,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0
"466","austere",7,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0
"467","deceitful",7,0,0,1,1,2,0,1,0,1,0,0,1,0,0,0
"468","defensive",7,0,1,0,3,1,0,0,0,0,0,0,0,1,1,0
"469","diplomatic",7,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0
"470","fastidious",7,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1
"471","glib",7,1,0,1,0,0,0,0,0,1,0,0,0,2,0,2
"472","graceless",7,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0
"473","hypocritical",7,0,0,0,3,0,0,0,0,0,0,1,0,1,1,1
"474","icy",7,0,1,2,0,2,0,0,0,1,1,0,0,0,0,0
"475","irreligious",7,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0
"476","irreverent",7,0,1,0,0,0,0,0,1,0,0,2,1,2,0,0
"477","leisurely",7,0,1,2,0,0,1,0,2,0,1,0,0,0,0,0
"478","lethargic",7,1,0,0,0,0,1,0,0,1,0,1,0,1,2,0
"479","lukewarm",7,0,0,0,1,1,0,0,2,1,0,1,0,0,0,1
"480","masculine",7,0,0,0,3,0,0,0,0,1,1,2,0,0,0,0
"481","mistrustful",7,1,0,1,0,0,0,0,2,0,0,0,0,3,0,0
"482","ostentatious",7,2,0,0,1,0,1,0,1,0,0,1,0,0,1,0
"483","ruthless",7,1,0,0,2,1,0,0,0,0,0,0,1,1,1,0
"484","stalwart",7,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
"485","truthful",7,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1
"486","unceremonious",7,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1
"487","undisciplined",7,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0
"488","unpolite",7,0,1,2,0,0,0,0,0,1,0,0,1,1,1,0
"489","unreserved",7,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0
"490","adaptable",6,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0
"491","breezy",6,0,1,1,0,0,0,0,0,1,2,0,0,0,0,1
"492","careworn",6,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
"493","derisive",6,0,0,0,0,2,0,0,1,0,0,1,0,1,0,1
"494","expansive",6,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
"495","fraudulent",6,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0
"496","impulsive",6,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0
"497","incautious",6,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1
"498","incorruptible",6,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1
"499","indelicate",6,0,1,1,0,0,0,0,1,0,0,1,0,0,2,0
"500","indulgent",6,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0
"501","irrational",6,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0
"502","pliant",6,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1
"503","provincial",6,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0
"504","relaxed",6,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1
"505","sedate",6,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0
"506","sloppy",6,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1
"507","testy",6,0,1,1,0,0,0,0,1,0,0,0,0,0,3,0
"508","tolerant",6,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0
"509","tyrannical",6,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0
"510","unapproachable",6,0,0,1,0,2,0,1,1,0,0,0,0,1,0,0
"511","unfair",6,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
"512","uninformed",6,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0
"513","unyielding",6,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
"514","voluptuous",6,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0
"515","acid",5,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0
"516","aggressive",5,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0
"517","artistic",5,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
"518","calculating",5,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0
"519","changeable",5,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
"520","civilized",5,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
"521","complex",5,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
"522","cowardly",5,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0
"523","derogatory",5,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0
"524","detached",5,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0
"525","dispassionate",5,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0
"526","dominant",5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"527","efficient",5,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0
"528","emotional",5,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0
"529","enlightened",5,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0
"530","evasive",5,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0
"531","imitative",5,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0
"532","impious",5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
"533","indirect",5,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
"534","indiscreet",5,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1
"535","kindly",5,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0
"536","magisterial",5,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0
"537","magnetic",5,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0
"538","pert",5,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
"539","prim",5,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0
"540","showy",5,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1
"541","spiritless",5,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2
"542","unaccommodating",5,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0
"543","unbending",5,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
"544","unerring",5,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
"545","unfeeling",5,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0
"546","ungraceful",5,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0
"547","ungracious",5,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0
"548","unobservant",5,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
"549","unpretending",5,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0
"550","unrestrained",5,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0
"551","unsympathetic",5,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0
"552","witty",5,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0
"553","approachable",4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
"554","bountiful",4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"555","callous",4,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"556","corrective",4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"557","cranky",4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
"558","dictatorial",4,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0
"559","docile",4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"560","economical",4,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0
"561","flexible",4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1
"562","forbearing",4,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0
"563","guileless",4,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0
"564","inexpressive",4,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
"565","intemperate",4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"566","intuitive",4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
"567","merciless",4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"568","mutinous",4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"569","overbearing",4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"570","persevering",4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"571","quarrelsome",4,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0
"572","reliable",4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
"573","sensual",4,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"574","shrewish",4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
"575","tasteful",4,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
"576","temperate",4,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
"577","tempestuous",4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
"578","tenacious",4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
"579","uncharitable",4,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
"580","undignified",4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
"581","unguarded",4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
"582","unmerciful",4,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
"583","unscrupulous",4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"584","unsophisticated",4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
"585","untidy",4,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
"586","unwary",4,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
"587","unworldly",4,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
"588","valiant",4,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
"589","wasteful",4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"590","animated",3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"591","articulate",3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"592","boorish",3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"593","businesslike",3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"594","combative",3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"595","compliant",3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"596","concise",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"597","cosmopolitan",3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"598","devious",3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"599","egotistical",3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"600","forward",3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"601","headstrong",3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"602","heretical",3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"603","immoderate",3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"604","impish",3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"605","inefficient",3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"606","informal",3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"607","intolerant",3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"608","inventive",3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"609","irresponsible",3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"610","lackadaisical",3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"611","lax",3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"612","mirthful",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"613","neglectful",3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"614","obstinate",3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"615","outspoken",3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"616","passionless",3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"617","perceptive",3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
"618","profane",3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"619","scheming",3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"620","slick",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"621","uncivil",3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"622","unflinching",3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"623","ungenteel",3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"624","unobtrusive",3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
"625","valorous",3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"626","venturesome",3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"627","warlike",3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"628","willful",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"629","worshipful",3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
"630","alert",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"631","analytical",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"632","anticipative",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"633","blasphemous",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"634","bristly",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"635","caustic",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"636","circumspect",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"637","conceited",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"638","demure",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"639","devout",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"640","discourteous",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"641","exaggerative",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"642","flippant",2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"643","gregarious",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"644","grumpy",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"645","heedful",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"646","illogical",2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"647","impersonal",2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"648","insecure",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"649","knavish",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"650","lusty",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","objective",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"652","opinionated",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"653","pitiless",2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"654","pliable",2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"655","predatory",2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"656","progressive",2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"657","retiring",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"658","rigorous",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"659","saintly",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"660","scholarly",2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"661","slanderous",2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"662","stringent",2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"663","superficial",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"664","traditional",2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"665","unblushing",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"666","unbusinesslike",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"667","unconstrained",2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"668","uneducated",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"669","unfailing",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"670","unfaithful",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"671","unforgiving",2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"672","unfriendly",2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"673","ungentle",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"674","unimpressible",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"675","unpolished",2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"676","unprincipled",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"677","unresponsive",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"678","unsociable",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"679","untaught",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"680","unthinking",2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"681","urbane",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"682","worrying",2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"683","acquiescent",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"684","aimless",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"685","apathetic",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"686","authoritative",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687","autocratic",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"688","belligerent",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"689","brazen",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"690","canny",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"691","childlike",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"692","coercive",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"693","complaining",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"694","constructive",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"695","coy",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"696","dauntless",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"697","deceptive",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"698","dedicated",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"699","digressive",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"700","discerning",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
