"MR1";"MR7";"MR3";"MR6";"MR5";"MR2";"MR4";"MR8"
"accustomed";-0.141660870587785;-0.00642458552374339;-0.063290336386563;0.833925369385256;0.0676956061718126;-0.0113644116582376;-0.0438829482443161;0.0347127689539798
"afraid";0.111622377378499;-0.0599279635573322;0.211296087367788;0.198927102937576;0.660578710765025;0.362076115698715;-0.0903981462732854;0.111862198542232
"best";0.272061030394583;0.0394322827553148;0.16582378123511;0.152620371164975;-0.161547965695225;0.114756783106277;0.033500513824937;0.404779417813288
"blessed";-0.0805493291201823;-0.0366868543670548;-0.128851075009125;-0.115098610968448;-0.0780575220262048;0.617056277243154;-0.0172026315644327;0.0165070520468431
"capable";0.0830574008376599;-0.11933925333121;0.765668172243168;-0.0782001473682587;0.0571995987877096;-0.0564350513033943;-0.0921752717609345;0.0303957611747191
"curious";-0.174297328125986;0.0706713903722914;0.223976810557713;0.0756776785704989;0.227209132139923;0.511208818263677;0.203481690654593;0.288847171832688
"delicate";-0.148206701681211;-0.00990343285215663;0.676986269839986;-0.0716922580755087;-0.0940362662827218;-0.00637639185882108;0.163986024205694;-0.0216100096388611
"delighted";0.842170884015074;0.0122803035521562;-0.0248540818207811;0.0200068210312142;0.00154648503478719;-0.0314116021271661;0.037845290702037;-0.0521681325936719
"determined";0.883368937606641;0.117190276584251;0.033499048299037;-0.0281821814503507;-0.000444553747987126;-0.0510386786672259;-0.165097550833997;-0.0444901296047685
"direct";-0.0795395268531443;0.00132434563584009;0.346293913857038;0.233882627491838;0.149189983118222;0.651529160768879;0.0263232919246528;0.228521922874188
"familiar";0.035138598578317;0.483118414084175;-0.157332872961642;-0.180454449128056;0.386586756154713;-0.126782013810258;0.115657702381873;0.0420803957888978
"famous";0.72032302627384;0.0034899866056209;-0.0245853178886757;0.0395648016647514;0.304503533287221;-0.0889030412491383;0.0272321178785811;-0.0180132754990914
"free";0.652171145968632;0.158987183715175;-0.0496508076339305;-0.0673491482616875;0.187055140178501;-0.0890017183232645;0.389499297242731;0.206748461778143
"friendly";0.306527304614588;0.394977469661154;0.565112355794623;-0.0560096110694582;0.0775539202219498;0.028955032079324;-0.149134076577745;0.00295038342585517
"gentle";0.298030974292506;-0.134349113481933;-0.101729613821675;0.474958834896267;0.483687594145628;-0.0428357515181508;0.132171671647591;0.0712429496550179
"greatest";0.756570368553404;-0.220185783685746;0.107235402769548;-0.185447097591653;0.141652757887316;-0.134158771953602;0.102334567759956;-0.0415630734558052
"holy";0.152953691330439;0.1790648189392;-0.129392983793222;0.0752165643369227;0.342930440498694;0.183178769792983;-0.296607598081319;0.164949572645255
"honest";0.118539074553175;-0.0586191759843615;0.164494539882444;0.303156660353257;0.0638632642691938;0.439362910999191;0.53303409394254;0.206882186421498
"humble";0.395264374615202;-0.0432872051659197;0.501817203421631;0.0950750770030404;-0.0966832839891236;0.153705530145105;0.650149360112063;-0.00985377802363713
"inspired";-0.0754443187496604;0.0774662863047727;-0.115714225854467;-0.137707990596106;0.389229435224787;-0.100526274997896;0.0754431583669107;-0.16180084535375
"loose";-0.0805493291201835;-0.0366868543670551;-0.128851075009125;-0.115098610968448;-0.0780575220262055;0.617056277243155;-0.017202631564433;0.0165070520468422
"natural";-0.0971126446679001;-0.0194634960109042;-0.0516399642287382;-0.0651387452736547;-0.0796308348796197;-0.0530866655628352;-0.00448349949617173;-0.0662726722250705
"passionate";-0.101930942871883;0.0309369639563649;-0.14773915551043;0.0795886029532447;0.213670593412039;0.403575425348202;0.0616595403423687;0.851351160056418
"pleasant";0.81987641721943;0.343358304425471;-0.00735116669193168;-0.002322671250745;-0.00900222464004548;-0.0741873202558624;0.0288446518141083;-0.0454957605943622
"quiet";0.24828312100054;-0.0926923961994136;-0.0210508385024404;0.0949232579002409;0.783173029709475;-0.0350810752068463;-0.143595983507334;-0.00726011727273239
"reasonable";0.591000162864828;0.097207984997;0.00889185204146173;0.0117121762536374;0.494912318783559;-0.103999651184711;-0.08277855001001;-0.00490128200301523
"rich";0.549951449629531;0.257992750878778;0.255222362546617;0.153547888059273;0.133098514341965;0.00353230901323483;-0.399322029090649;-0.0399907172229336
"sacred";-0.141660870587784;-0.00642458552374328;-0.0632903363865621;0.833925369385254;0.0676956061718127;-0.0113644116582376;-0.0438829482443154;0.0347127689539797
