"MR1";"MR3";"MR2";"MR5";"MR6";"MR10";"MR11";"MR7";"MR9";"MR8";"MR4"
"#-married";0.201342576493566;0.018293899071358;0.269687523721036;0.0422637547789633;0.596181782586919;-0.0636639796738658;0.182095062086802;-0.0147169588751136;0.00934540431120222;-0.118488926815892;0.0550251049863132
"#-quiet";0.0959104407757847;-0.150296567686856;0.0341388598745099;0.154163208973343;0.0121456139463414;0.0229551589685466;0.123517275012647;-0.0494184325968986;-0.0983787738838402;-0.0758252971127839;-0.0596843705644595
"accomplished";0.138444463195402;-0.0238447766426839;0.0823453707793692;0.149740758177062;0.137949020190083;0.0227786743924696;0.765429952001005;0.0652701692314761;0.218685302668133;0.140183564442972;0.0428838351680523
"afraid";0.705551520349388;0.235560320379364;-0.114291579318905;0.311520848820434;0.150573025073457;0.183186466592128;0.018712178596022;0.0515210146840317;0.0675448251681886;0.0474708686766168;0.203615299965447
"amusing";-0.081860557723187;0.670160677244964;0.300755519181916;-0.0413021380601224;0.0635661099959099;-0.0587867838369229;0.0436980557203252;0.0823520093700632;0.0627800140487997;0.223968121351372;0.0211521192721499
"appropriate";0.606953068028494;-0.0522672794438612;0.0181965726969788;0.0249318614783348;-0.157981567863077;-0.160125270736198;-0.0284241488152804;-0.045865591195189;0.10744008659707;0.101477774942128;-0.0380612222212939
"beautiful";0.567202336847176;0.0228903909307257;-0.11043632954745;0.338234535852401;0.243433959203935;0.0634374654300209;0.281217746434716;-0.107473056946751;0.342758726248021;-0.0403880859516102;0.094400499832856
"best";0.605232648982285;0.07622461329556;0.117599849290011;0.35190987994083;0.095391269476784;0.13849906865468;0.27222992851961;0.00873820446616137;0.152485000675337;0.0869007506143255;0.108668464443383
"blessed";0.472957237859525;-0.125991537760346;-0.0862855955289185;-0.248704069733333;-0.020460254560805;-0.0296013559270316;0.236060999268753;0.00961572439461009;-0.0548361963886028;0.149198094760127;-0.0980723067997644
"calm";0.576584466757149;0.081606685511066;0.470467112032812;0.0654933327644297;0.152634826166244;-0.00711378696964338;0.114036728512499;0.193690511910449;0.0638322073389212;0.0183408657063663;0.106110723122761
"capable";0.530772665723885;0.152507885425844;0.128077811663283;0.253042573283896;0.280857279073505;0.273692691097086;-0.0345149016957916;0.300625975312424;0.0990337733167859;0.180446048243228;-0.0129608581534711
"careful";0.355942884573463;0.562096187068369;0.0963437807278753;0.126497001066788;0.15777934593047;0.0363718298808944;-0.0647920636310048;0.0321634537577017;0.033352547876944;0.00831588668565594;0.165831566860923
"cautious";0.235606177568575;0.608744379954857;0.159795153610696;0.0340585470737143;0.155795722285712;0.0016524916739994;-0.0198868861260456;-0.0020230865668553;0.0531274328683858;0.111828893337959;0.181985356210857
"cheerful";0.712110713005189;0.144495837939211;0.0825268914168318;-0.0385496736318671;0.0490097464307113;-0.0722510577647389;0.192678376563657;0.244279155514883;-0.0462173612253621;-0.0586238208498926;0.0117060643695519
"clever";0.0284069585642705;0.450808383891259;0.609767354942817;-0.0379814241510439;-0.0236520091519466;0.108134890890374;0.119132371216551;0.102247402462357;0.223052942158296;0.14395334523376;-0.0782490253272176
"comfortable";0.697438826545449;0.275314923476355;0.0615909337775639;0.237528033577433;0.113837342588907;0.0929104681446216;0.00688039987133486;0.106232127724268;-0.00181362398863813;0.106759379599476;0.157678636538309
