"MR1";"MR2";"MR3";"MR4";"MR8";"MR10";"MR7";"MR6";"MR5";"MR9"
"#-clean";0.0645738829138578;0.01982217352944;0.176093760095664;-0.105178039720616;0.169470858647691;-0.0240621302086216;0.0424312846029391;-0.156091886053644;-0.14177390641708;-0.0315149837727877
"#-cruel";0.10182563986634;0.409805113496639;-0.104831438116184;-0.0321455314214907;0.0379279843848823;-0.0320852721382341;0.0182969105922549;0.0633478769891776;0.216147317424739;0.156528501937898
"#-determined";0.121989760334475;-0.0972881417865553;0.245540436384611;0.416917962246529;0.314569924252898;0.051226590981873;-0.104723884628273;0.00231032810443054;0.0507189473443204;0.15947452964858
"#-encouraging";0.0426081964657438;0.157522713867657;0.119489609545972;0.0483704464878649;0.723043826729363;0.0834168716064524;-0.0511566362969142;0.202465116385502;0.00445106205500363;-0.0416529093641484
"#-happier";0.254529642205937;0.367939516120713;0.244300490810625;-0.0827766591883016;-0.0767862878936136;-0.0830019329354419;0.459655334908857;0.0199349829464127;0.0251477108256908;-0.330411472651491
"#-interesting";0.254529642205937;0.367939516120713;0.244300490810625;-0.082776659188301;-0.0767862878936143;-0.0830019329354426;0.459655334908857;0.0199349829464128;0.025147710825691;-0.330411472651492
"#-married";0.153581397736987;-0.0258805783746962;0.126920881415858;0.482376090229233;-0.0754350111746254;-0.0662882252817066;-0.0159651721770983;0.0469725796198613;0.0190728083622344;0.0101843453092048
"#-minded";0.0793478018707652;-0.0163329698205406;0.202910650482888;0.549273126504439;0.097835099469322;0.102463841365043;0.0364601546610432;-0.0390631298661583;-0.0551674813595938;0.187638168947963
"#-unpleasant";0.0923183447767396;-0.00955504721032305;-0.077789170816586;0.0211003749892319;0.0481334658013905;0.133908376923108;0.0783958022976534;0.0234550478316157;-0.263467771375423;-0.0572308926043978
"#-weaker";0.0204919109737478;0.0456347184123287;0.178276155981304;0.00375246699438469;0.17262330917456;-0.0248698393840508;0.00234550928312137;-0.086841267799905;0.0258527728171952;-0.0145275956205405
"#-worth";0.102954498931366;0.179327437397232;-0.0273370044907282;-0.0407254919367939;0.0307883629573433;0.557576832847186;0.0556376564359046;0.0188946160186434;0.104417731572077;-0.0951015343315079
"accomplished";0.137785609079541;0.192295804181772;0.0689978882618836;-0.000564221162083648;-0.00495180181874064;0.0141092416131149;0.296686530248603;0.506062869513784;0.0621679174452471;-0.0331350067404308
"accustomed";0.590303426929945;0.422773353851268;0.0914792062030241;0.214703221364952;0.122062449835625;0.00981184667977052;0.0919685370491542;0.0171610380979214;0.0807228674077366;0.126598438089512
"afraid";0.793869819446813;0.278557455385292;0.119489011659638;0.141962148962727;0.123875220570321;0.150719825374808;0.203710308199165;0.0557022335461081;0.12810017108926;-0.0550754672971226
"almighty";0.0426081964657435;0.157522713867656;0.119489609545971;0.0483704464878654;0.723043826729366;0.0834168716064524;-0.0511566362969153;0.202465116385504;0.0044510620550041;-0.0416529093641482
"amusing";0.00111069198172548;0.295223259167403;0.289400332251553;-0.123206526426211;-0.0712280199995854;-0.0821744061419773;-0.0396772561100467;-0.0754285317240985;-0.152992043688377;-0.0863011376489573
"appropriate";0.573138587762845;0.0464731680025925;-0.0756265299361919;0.153104745855943;-0.00382947125048412;0.00674457113326004;0.201235796709609;-0.0679447043565044;0.154122688555865;-0.204824850225658
"attempted";0.298605949018546;0.344994417024413;-0.207862716431892;0.0458682765030126;0.381160364792444;-0.016175746711204;0.00337345106122067;-0.126537649724645;-0.146705386873501;-0.0345386481640794
"beautiful";0.788177364447044;0.326758778903158;0.126492846812325;0.105892072888224;0.0570400413149929;0.0538710909654535;0.0912960404532327;0.101551690561678;0.0671195483953573;0.0953774736212681
"best";0.613294686555967;0.330930050581402;0.217563117514893;0.140641340129445;0.155084799166875;0.292555321704239;0.27439748118382;0.0772768562690747;0.0280612078736106;0.12108621343196
"blessed";0.553853777861611;0.561353581225945;0.132602442048751;0.132557644602262;0.0446842781941671;0.0154848310206166;-0.136540030187251;0.00137491519194147;-0.0491213602636841;-0.073640478572443
"brave";0.515275821430217;0.374059665095064;-0.184271361910716;0.294439347526569;0.201415632377661;0.00860482665435142;0.0275390304831934;-0.156433521756027;0.0194187149733509;-0.113045937965176
"bustle";0.116411633934684;-0.00621163326615265;0.134417967190877;0.438412256798984;0.0200764635601068;0.303656449793312;-0.0158660514836526;-0.0521183436974961;-0.120839486683355;0.267841389437164
"calm";0.573057678673223;0.214545564285149;0.0416291272930034;0.198193230141585;0.131291377799556;0.24477112735204;0.21762200940188;0.21126473548867;0.0197012469311723;-0.239887642483544
"capable";0.525311219361187;0.247231740554522;-0.092534369498673;0.235506321229059;0.228434178635095;-0.00613797480811187;0.123422518388742;-0.0676213014667299;0.0842331247648656;0.199198819169107
"careful";0.637316252479165;0.218598793391931;0.21593435507765;0.0106191041499937;-0.0284251340268768;0.0700488657592326;0.00125145449259795;0.137707153628129;-0.2308984124463;0.0838424524791131
"cautious";0.406616023678382;0.134783874133386;0.123844685241314;0.010755402934493;-0.0225798688475882;0.110737742998434;-0.0954694250499501;-0.142786587914494;-0.396141813240106;-0.048275194416242
"charitable";0.0359793774834353;0.607286996088107;-0.0890912450491219;0.00572870605176733;0.257545027772833;-0.0381674391923237;0.25028748444993;-0.10443951369347;0.0568959359773995;-0.0203993496470799
"cheerful";0.78003772492207;0.190704139054399;0.10723275242103;0.212224024998653;0.14970815264186;0.166085052714892;0.178839783525817;0.159712358810876;-0.0666104875181158;0.0348231102254077
