"MR1";"MR2";"MR3"
"#-fair";-0.0787658776659808;0.177697248197243;0.000706960132148259
"#-reasonable";0.0347828845425379;0.369089090973563;0.0767477063936181
"#-unpleasant";0.0931518316662022;0.0277507569214644;-0.0189636166593835
"accustomed";-0.102496276517293;0.0441512108525684;-0.113224594312378
"afraid";0.17950246284216;0.666485587662252;0.192464804426567
"amusing";0.0909565479515221;0.610492459711261;-0.0104768586142346
"appropriate";-0.0357976688668993;0.0854191564874374;0.533160179811382
"beautiful";0.420682174345541;0.540223260532562;0.381007047945723
"best";0.625472610013005;0.383849974004429;0.158345770877124
"calm";0.341301912195603;0.168237869042188;0.163358526969751
"capable";0.534318429924346;0.240290234844058;0.150121405818254
"cheerful";0.795211519729858;0.146536970481482;-0.0150034474858231
"clean";0.00503612612243174;0.388401046459172;-0.209729068651165
"clever";0.561311588680124;0.268547595718419;0.286832677079911
"comfortable";0.785521225135072;0.0794834398206839;0.0736836284376096
"confident";-0.140801358978564;0.444884250587256;0.124823364580855
"cruel";0.217453776650714;0.527885457399817;0.0368289615080589
"curious";0.0997401073653663;-0.209052239860679;0.504717612661351
"dangerous";0.30509447181329;0.341230698121666;0.148037608379987
"delicate";0.286299524580716;0.571170443200582;0.389292403459962
"delighted";0.251115641259936;0.810378383653617;0.0317805572223877
"delightful";0.413218407587354;0.678059632702128;0.180773823101977
"determined";0.129422744591801;0.589356717246821;0.188985410795252
"different";0.425046406866158;0.515990159896828;0.188848858242465
"direct";-0.0921237489381718;0.317308295963167;0.254949376643782
"entitled";0.39495440334408;0.0583236432331368;0.102069279113051
"extraordinary";0.0649004953030242;0.617880712703145;0.0167022208708127
"extreme";0.00753692293576338;0.619708071993297;0.0633068984680245
"fair";0.389279320459275;0.259839642211318;0.555030812748876
"faithful";0.69269119890175;0.0594420554350037;-0.0475718105423419
"familiar";0.317867561457004;0.472438794252482;-0.11054469203982
"famous";0.412053203822331;0.587890638398788;0.108042171114528
"fancy";0.401303554485975;0.243718423048217;0.0143033284279799
"forbidden";0.0426069560894683;-0.0234867407257735;0.206351736021435
"free";0.484485804754816;0.465458113586096;-0.00347834174073208
"friendly";0.416430879999787;0.260032507994685;0.270889836168155
"generous";0.375523169584389;0.532426510409227;0.389594282064713
"gentle";0.502113859762888;0.250806272648494;0.382484387887931
"genuine";0.209500858601829;0.0820960764784508;0.344181387616472
"graceful";0.0502624314801389;0.171600604692788;-0.0854217019730326
"greatest";0.243806181840733;0.265502911466097;0.373125171950256
"greedy";0.033869543294244;0.108029643258542;0.228756768402698
"happier";0.579921115953489;-0.028322124503932;-0.128812293605347
"happy";0.408908916934903;0.391404026406018;0.142453110386066
"harmless";0.789785251440039;-0.0539891992497079;0.00674856204703387
"heavenly";0.386414272634496;0.362167985072386;0.120991731558398
"hobby";0.429954310279474;0.389600257904903;0.00259077734318176
"honest";0.669182030730779;0.335310927072385;-0.0702516845692981
"humble";-0.0354412408711373;-0.12933679823799;0.659990818581368
"improper";0.13445244007558;0.456273356746063;0.140892781622194
"independent";0.654060369641537;0.202722350614056;0.0354531723700474
"intellectual";0.317867561457004;0.472438794252482;-0.11054469203982
"intelligent";0.497794374372291;0.134154133136536;0.0572936475856543
"interesting";0.54719217423824;0.126927055275276;0.125092731319451
"jest";0.651959863929165;0.0673735743045986;-0.202302178067058
"liberal";0.0381853017950447;0.145680149839689;-0.0345076652199129
"married";0.273182650992767;0.301486822028868;0.455661118828729
"mature";0.348264273175288;0.0595554184554098;0.226292885444721
"minded";0.086440389882364;-0.0166246118804036;-0.133712934574439
"mysterious";-0.013151726862232;0.132219905097937;0.589229408733818
"natural";0.566212338879238;0.529701931689271;0.203481733803381
"neat";0.227033810632761;0.151608356656096;0.369948464097836
"newest";0.638385019535001;-0.109768081360933;0.0171793169263642
"pleasant";0.27291875891043;0.638363871924555;0.150142842178888
"pleasing";0.498480747446193;0.221215236612812;0.37663824077346
"polite";0.467816161417044;0.463695811447431;0.0753721155165545
"productive";0.492767193669605;0.18717264484762;0.113195359441025
"proud";0.183199863510196;0.375681719921138;0.330006717908544
"qualified";0.463601559477013;0.0787883339293054;0.207720504206615
"quiet";0.737539563116532;0.318038046302656;0.275895805485243
"reasonable";0.572900803150987;0.11026101663262;0.409132297800068
"religious";-0.0506137444289111;-0.0177078221630362;0.201049563960832
"rich";0.339690443845838;0.507016827789605;0.354344867265628
"safe";0.346671430100177;0.390407966228999;0.422331226908052
"safer";-0.0489894034853336;-0.128223080311643;0.639617255615036
"secure";0.446710484939821;0.408372865822603;0.0509705632981904
"selfish";0.405995219493416;0.301288691711432;0.325451501479373
"sincere";0.671428684310836;-0.029599053375392;0.128184676573391
"smart";-0.0256336084178511;0.729248309282725;-0.130773044839632
"social";0.478255999909194;-0.220493580798923;-0.109143213119634
"stable";-0.161457853133692;0.246686263366688;0.364908045766539
"strong";0.291222039351283;0.688762324544103;0.0658185614486143
"superior";0.316549559406523;0.638544736086999;0.0304101489991529
"welcome";0.565739556140944;0.378754575102264;0.0260434055751576
"entertaining";-0.0787658776659821;0.177697248197241;0.000706960132148107
"wealthy";0.111850325149732;0.410917596613485;-0.0414728594005256
"playful";0.0835096585337864;0.659726859486078;0.0119307037176928
"unpleasant";0.47615159423772;0.578234335897038;0.256285774108377
"wise";0.445427723674046;-0.115277661379782;0.396442097005497
"worth";0.692301718526462;0.353607796516352;0.0471101250738115
"novel";0.190870626224036;0.136529982402058;0.442391148136428
"original";0.349507949217014;0.338738623764656;0.153891600669724
"sympathetic";0.217494986987771;0.164906259149019;0.512543086490395
