"MR1";"MR3";"MR2";"MR4";"MR8";"MR5";"MR11";"MR12";"MR10";"MR6";"MR7";"MR9"
"#-free";0.312090177143923;-0.0401499635416937;0.0110102941385263;0.400192905455682;0.107021792143982;0.298120243762697;-0.0357228680068615;-0.120701884139472;0.149256977352354;0.198591613354075;-0.0682214428509736;-0.131044051724992
"#-happy";0.0191712931259823;-0.0939086704051676;0.330034056393165;-0.0805445867993724;-0.0648825367216777;0.174783310821873;-0.0971336199575364;0.237958012367422;0.010481490882563;-0.193010881103128;0.619917192513006;-0.151227120601629
"accustomed";0.432609191597836;0.507800052034644;-0.0522799906754714;0.152976854150796;0.140810374475648;0.192119371019175;-0.0743010927415564;0.029464369630127;0.338955829877075;0.000574308092416221;-0.0359370215744765;-0.0703646068209434
"afraid";0.514472075546782;0.569620821791936;0.0347087331034799;0.103498834738814;0.11615986987806;0.126766904801162;0.186266836833112;0.205160284807039;-0.042352417656873;-0.000286494004922279;-0.0204459231741317;0.0344626671545529
"alert";0.476371257294878;0.0520333161575722;0.166460669137515;-0.0177405326046931;-0.0772811186442604;-0.00627534068543148;-0.0252820457990746;0.256635002066891;0.00805486800975728;-0.0704669288391839;0.0261464277454758;-0.145357860158033
"appropriate";0.115181979625429;0.0583008026073093;0.90860710756059;-0.0546986155100932;0.161767660189912;-0.0210521510835161;-0.00185176654763847;0.0148748268216288;-0.0177378435767986;0.0439539497860725;-0.0413391542397583;0.0268519807797001
"beautiful";0.383901021487232;0.566523031004371;0.222803940168532;0.126928410753594;0.210656809462839;0.161476910971922;0.130281549178783;0.125834830805436;0.0212362051093468;0.137577153049756;0.0672030015830173;0.183645359190698
"best";0.306028727292943;0.435857570982062;0.109460888078706;0.279419681810748;0.121875878370674;0.25089845530923;0.298306836653794;0.0180623575282482;0.2280675892693;0.119018795961779;0.118327199921766;0.00765067882459758
"blessed";0.128711783498066;0.0158421179716351;0.341294469032526;0.042004868654188;0.760493303798943;0.0088535446511497;-0.0257730619922782;-0.0328679170149038;0.00531264886326023;-0.162268429426687;0.165284712294719;0.0577566312576099
"brave";0.551559111832775;0.193020097308826;0.171555615481734;0.160306870918837;0.249624507271543;-0.000658367287741123;0.252563488106989;-0.040531952214273;0.111853691544213;0.20720579082791;0.224969783144885;0.225642306374518
"calm";0.322331627465048;0.185807071384524;0.0443294622695655;0.566623103001543;0.112232117667663;0.193230860687191;0.147177318411682;0.115106927561579;0.257994408875442;0.13861296288853;-0.0452993740821704;-0.0545377901374486
"capable";0.408493808426539;0.349453926862307;0.121504405343076;0.188904355802948;0.372186433019889;0.121769116359753;0.0595539332382226;0.0689261210478935;0.402931052189841;0.00652153266220956;-0.0774741622592203;0.0408802979337646
