"MR1";"MR2"
"#-determined";0.250927078994088;0.123428694230798
"#-free";0.102412409850662;0.0356250619340039
"#-interesting";-0.0637524819808176;0.666682961727761
"#-worth";0.186956562286081;-0.0527903257234045
"accomplished";-0.0893898626549435;0.225149236669436
"accustomed";0.110063346990869;0.729745320275132
"afraid";0.749648421081305;0.0333380699049865
"aggressive";-0.0981778813537202;0.423602821197909
"appropriate";0.110793422159252;0.287392140337592
"artistic";0.12377396096186;0.311678495591529
"beautiful";0.672562623264823;0.120197280281814
"best";0.488894154643312;0.339673155965453
"blessed";0.583335385524238;0.135655178195682
"brave";-0.201560884033928;0.324548535088937
"calm";0.0653621318601615;0.298039148475866
"capable";0.112047729345813;0.307015254228006
"careful";0.310611422089868;-0.00616106129394341
"cheerful";0.499239917020419;0.233897038084331
"clean";0.158383820733912;0.383665659453668
"clever";0.0600128873255886;0.124611891260351
"comfortable";0.113377239285338;0.136414225702582
"competent";-0.0281725215149464;0.118407151788285
"confident";0.15357452042787;0.338546902787721
"conventional";-0.0503380808092326;0.460738382419952
"cruel";0.470938441459955;0.16647753890326
"curious";0.415710256385511;0.473154100307169
"dangerous";0.722862399441614;0.0528384566627733
"delicate";0.544145443804377;0.2448719101489
"delicious";0.253793282285419;0.172929674410029
"delight";0.0289390665486241;0.131483755802496
"delightful";0.454724463855997;-0.0812426590157845
"determined";0.00861187275308322;0.134699342621631
"different";0.198439825215566;0.164643251078117
"direct";0.274893060580951;0.0239535860068313
"effective";0.028939066548624;0.131483755802496
"encouraging";0.487893780613384;0.0574255604743046
"enthusiastic";-0.224312492815926;0.39391958957108
"extraordinary";0.442743941333696;0.0967150925270481
"extreme";0.544036897756841;0.387695563793858
"fair";0.399826873187966;0.350672680037178
"faithful";0.234365114514179;0.122662017308341
"familiar";0.421932452796133;0.172800616070294
"fancy";0.179897245797368;0.197822887462571
"fascinating";0.0441170214824772;0.0741873021884141
"free";0.245155458693315;0.26102135362246
"friendly";0.423499656481621;0.211432649131585
"generous";0.503777230524022;0.470695228434467
"gentle";0.248222947155554;0.549402773841125
"genuine";0.187739792812783;0.427878150006351
"graceful";0.121484632535834;0.26894369742663
"greatest";0.0813895054016541;0.478188669193397
"greedy";0.176278494346141;-0.0510417190559959
"happy";0.0962165043175053;0.68831209618878
"harmless";0.396650037766086;-0.11417607182985
"historical";0.102412409850661;0.0356250619340037
"holy";0.12377396096186;0.311678495591529
"honest";0.373427545728902;0.00577075193988721
"humble";0.183201907818631;0.483005305985012
"independent";-0.0342661842569846;0.662286862991649
"individual";-0.102918040850388;0.0062688568897332
"interesting";0.0681083624368622;0.0450298475437723
"irregular";0.349550147958374;0.0727212638495546
"legal";0.349550147958374;0.0727212638495544
"liberal";0.405270813600356;0.372441951945174
"loose";0.517966117145797;0.0506085556117741
"loyal";0.476893383062975;0.0259119162356498
"married";0.0289390665486241;0.131483755802496
"mighty";0.548897160841802;-0.0690220033098537
"modest";-0.00821976564519933;0.742095641387176
"moral";0.28374161284449;0.362928131401747
"mysterious";0.329512448831087;0.277764197834399
"natural";0.0870266748405757;0.717424302130445
"neat";0.172617331321743;0.127036857529384
"novel";0.0276573133402946;-0.0231760674376234
"official";-0.0229379317303916;0.526704815339512
"original";0.233257471174889;0.198313885567248
"passionate";0.535010584530184;0.0849940377448371
"peaceful";0.365466437794275;0.0622053483366736
"pleasant";0.356921719609453;0.35719357360703
"polite";0.373469156065704;0.449833327528982
"popular";0.0792164600273854;0.390364724868525
"powerful";0.4065457682091;0.297795716592124
"preserved";-0.0197924066162955;0.236632881218094
"productive";0.0653621318601615;0.298039148475866
"professional";-0.116538758463264;0.244541665136982
"progressive";0.187251554402073;-0.0421595630148565
"proud";0.0947636639230921;0.697232075813908
"prudent";0.346395581529825;-0.0550291361718889
"qualified";0.226870685046822;0.100764164607169
"quiet";0.493256109218562;0.442486191314847
"reasonable";0.169372202268304;0.308691365869791
"respected";0.117441693425068;0.197875889546834
"responsible";0.16698349862993;0.141437773617539
"rich";0.281088715750636;0.397174042738355
"sacred";0.486173553384969;0.152361038404366
"safe";0.549541235992294;0.248839226878663
"scared";-0.0342661842569849;0.66228686299165
"sincere";0.100815572656594;0.261311831149729
"smart";0.293436836457676;0.378757940552655
"social";0.133024985946639;0.253702052074902
"special";0.279127036836204;0.0532311243763347
"stable";0.41764717748268;0.0579390618690528
"stimulating";0.396650037766086;-0.11417607182985
"strong";0.641028189279375;0.162155940905131
"superior";-0.224312492815926;0.39391958957108
"sympathetic";0.75242136195607;0.0457648842339045
"threatened";0.51396636484664;-0.0972149101161855
"trustworthy";0.0856159440347313;0.137606810980264
"universal";-0.102918040850388;0.00626885688973319
"weak";0.0109680238185234;0.233467348763375
"wise";0.212901387565602;0.677302379973566
"selfish";-0.0637524819808188;0.666682961727765
"unprecedented";0.18695656228608;-0.0527903257234044
"worth";0.59327419515248;0.29318737005719
"threatening";0.424502458732096;-0.0365520748349339
"weaker";-0.169956337423721;0.300114388181661
"thoughtful";0.139193879386168;0.112652759879546
"surprising";0.227708540021876;0.15268254128016
"top";0.058571177481628;0.551527583352422
"uncertain";0.406986657725398;0.246378734155232
"welcome";0.367939273926801;0.244730275653275
"mystic";0.0110609091333313;0.0733839896788291
"shocked";0.0276573133402946;-0.0231760674376233
"spontaneous";0.0289390665486241;0.131483755802496
"orthodox";-0.0274052052723246;0.173719647200657
"happier";0.0444730134713781;0.0533758141829874
