"MR1";"MR2";"MR3";"MR5";"MR6";"MR4";"MR7";"MR9";"MR8"
"#-afraid";0.148081728395192;0.442013060262803;0.461118853021601;-0.207675048141351;-0.0880462321508573;-0.205956139493956;0.043780326342771;0.0366342977694437;0.403069617133266
"#-dangerous";0.01539323033177;-0.103173896195143;0.0635572468161948;0.148580155770935;0.0232187501823937;0.208525969865823;-0.0674886196370209;0.271205598397413;0.0593088882570888
"#-fair";0.291873491675574;-0.116924612108072;-0.00550525249114924;-0.0953415725962234;0.256215074707635;-0.0553050456486538;0.218619762431758;0.101645483716958;0.485329257894558
"#-pleasant";0.137452100524817;0.533889497980369;-0.0582220682374846;-0.0846765277343749;0.0586823187581948;0.131599019238927;-0.00416467420504129;-0.098001607659089;0.112748030378811
"#-strong";0.151185824856463;0.125707715050209;-0.037902057615403;-0.017661114274623;-0.1495360817875;0.237586591211069;0.297748998519543;0.129752452450499;-0.148395359891926
"#-weak";0.143162804622904;-0.0803366047092779;0.0770321450145482;0.544532144157197;-0.0306764936335403;-0.213803588229421;-0.0623952505061756;-0.0233508305761071;-0.19484595216184
"#-worth";-0.0338884716170609;-0.0202378424569597;0.177603617296534;-0.0261686205460965;-0.0115215209159246;-0.0273002049026547;-0.0162670286694478;-0.239497245604876;0.517929307045008
"accomplished";0.517362120458073;0.250194046449827;0.104843263437296;-0.0325621639707389;0.250964500583923;0.0302280136929901;0.00321084528076333;0.00212261965849238;-0.184078735641653
"accustomed";0.460626614509313;0.311949358440293;-0.0699649992985696;0.182801714487748;-0.147639920313766;-0.191422297552611;-0.0130917215459225;-0.0820589972604859;0.277076386687018
"afraid";0.525053111478343;0.417412997956499;0.170224216176958;0.192525339643386;0.141290312991133;0.0622336996577237;0.0674191538284296;-0.074558257326002;0.065792369388889
"amusing";0.050466447796368;0.10224499085477;0.0553794883995466;0.107230261444595;0.603206655654648;-0.0419125682573314;-0.000616449084729493;-0.0620857348613606;-0.0181436146752167
"appropriate";0.233279246098153;0.589277915885405;0.140101949254559;0.0402492862255333;0.371532185111079;-0.0214581325895815;0.0886875405969269;-0.0426636051340136;0.00548272658050907
"beautiful";0.758371577652109;0.30143526646668;0.12497466602909;0.0814210086438975;0.142631525123889;0.102623353990768;0.0139891325666847;-0.0107016418127662;0.0102210787359763
"best";0.50394591770244;0.367964559829387;0.29996481410302;0.119745809131519;0.0527748021152594;0.219831384405439;0.0506557235614777;0.174040867503058;0.194360006842748
"blessed";0.0502008160521145;-0.0290074461835724;0.028085967419442;-0.0334236587856338;0.0381801875681486;0.404205180296539;-0.0447927784681168;0.098084251383343;0.0638070655003672
"brave";0.0498336608435822;0.000877315753721056;-0.0180955160510118;0.124633870097301;-0.0519769655863645;-0.0173184915679066;-0.0197184674233816;-0.256955450454377;0.0967206364515371
"bustle";0.0340983503184468;-0.0214922442947375;-0.0641684478326365;0.0251910579622777;-0.0224288427241014;-0.0944830909715178;0.405369085371636;0.0343066554123127;0.166373618343898
"calm";0.660330632577115;0.362079614286711;0.019259818662457;0.123353719057289;0.135642908929782;0.263229466890526;0.017468699465464;-0.0898045596765797;-0.0067738716912349
"capable";0.104185403355963;0.46453204666116;0.337779325632436;0.227252101206816;0.455945830509765;-0.207896730340801;-0.0201727840310695;-0.035442607950157;-0.0633462217518505
