"MR1";"MR6";"MR2";"MR3";"MR4";"MR5";"MR8";"MR7"
"#-fancy";0.670566528807187;0.123236996986157;0.182233364974043;0.109162365290063;0.106395549142001;0.191954300637701;-0.157732033586444;-0.0590758491260451
"#-happy";0.140238404015425;0.701362198424672;-0.0413868049221996;0.228692681877401;0.136644943223338;-0.0295775396221564;-0.118446299796414;0.165961495951905
"#-married";0.158277421363875;-0.00647810992348095;-0.144739399942675;0.623330241469862;0.0236987208485215;0.00207317944054804;0.00712335728669266;0.039428202766289
"#-pleasing";0.191797470094976;0.156427735795521;0.0158333571657703;-0.0465428399557484;0.122550925983266;0.131331752329532;0.569736003179747;0.0276586991361979
"#-wise";0.514162939319948;-0.0236106707918109;0.168971708314195;0.300361069894803;0.215508564788238;0.046825563870522;-0.178483021779726;0.35163468589456
"accomplished";0.206961472051277;0.0936135919174273;0.133375792379671;0.19230640722868;0.715141598488513;0.162874671511227;0.10920880171323;0.231413070790485
"afraid";0.672749362290098;0.238032208271867;0.263579053649009;0.296031041962951;0.251868187537691;0.0981080714079636;0.294842097408853;0.0475144899599489
"alert";0.114998023223243;0.222425863168587;0.0420606220042235;0.0336245071466524;0.220051730696807;-0.167103954418805;-0.13121289675019;-0.291892974833537
"amusing";0.666468886670142;0.189878846602957;0.00834729513390687;-0.066635577166899;0.111682116869984;0.404471291800157;-0.00755709146079764;0.158239511437072
"beautiful";0.72071253472677;0.235757846138472;0.163370173566517;0.24462020779511;0.185922042172685;0.244830072804993;0.121754018372828;0.329989931184761
"best";0.677704938162335;0.339527013619615;0.236852536176505;0.194518176440868;0.294027415068346;0.0983597763031731;0.24778448151099;-0.0146689955426103
"blessed";0.559483922014607;-0.0325416592856184;-0.0139015175653721;0.239461968756311;0.162226430154856;-0.0187652887721403;0.285915889920195;0.307040895659016
"bustle";0.738475661781256;0.0526328005118453;-0.0910875716602889;-0.0615114616843942;0.0360788628327008;0.0150924280014215;0.00578313387262296;0.0242409172099567
"calm";0.164686704219455;0.50890879914219;0.248305064437266;-0.142397233595796;-0.0680969470683446;0.276868817187007;0.110984289501527;-0.00640793801469571
"capable";0.400437931587539;0.255366581996476;0.250026510335832;0.128286863211136;0.256031253526984;0.0924401600287598;0.49102466603456;0.172718359615241
"careful";0.365286248046411;0.390416320105138;0.144074612011939;0.0643132697581029;0.0680859106537418;0.410093652132228;0.311271215254233;0.129356032840744
"cautious";0.151268175961935;0.443319838403614;0.244691141429259;0.254242484790649;0.184316465803791;0.286103513467254;0.310268806413632;0.230778281222508
"charitable";0.235220711820994;0.229257420248574;-0.0501647977513012;0.359460447847511;0.29812240390997;0.0839047881886115;0.0159022439745609;0.358606485388566
"cheerful";0.674794297579307;0.308611212859525;0.223885360355372;0.240682745244558;0.208143961951658;0.266191356476617;0.189890104327494;0.114407896400266
"clean";0.497330180078291;-0.0289761100077065;0.139576167195881;0.106718374678484;0.0492540676165114;0.354192860556933;-0.14951243398223;0.169033701274113
"clever";0.580572990767592;0.403967215494044;0.164318704670607;0.28986634001954;0.0931494675261649;0.243843570276915;0.316936473234759;0.212174118563034
"comfortable";0.594857469116871;0.385703817598036;0.358187378450292;0.202512350122015;0.172504045096047;0.299249053977725;0.208618809387166;0.100314790282958
"compassionate";0.237205153274654;0.389936372917693;0.102831570109268;0.187820904564495;0.142111021810611;-0.21117922800768;-0.0271959733462378;0.27662923730946
