"MR1";"MR3";"MR7";"MR2";"MR9";"MR8";"MR5";"MR6";"MR4"
"#-beautiful";0.0706601654666348;0.690563855773717;0.173220065439336;-0.0688751843801264;-0.049873704577618;0.253797616964765;0.0970126827638228;0.0764953982463466;0.17404509881453
"encouraging";0.0132715948690413;-0.112159207515143;0.215373997132974;0.0875273134952025;0.697167091589886;0.0626267849144196;-0.0489954174924622;-0.104696297177884;-0.151779409423072
"enthusiastic";0.440430042252784;0.0171989439159629;0.124282642343819;-0.140006083715798;-0.121301572465725;0.506860866030943;0.0111804798429289;-0.145561154879831;0.0613352040493449
"exciting";0.472545940440214;0.398505257815593;-0.0367373483081914;0.12864366082016;0.0886202016738683;0.488153864490185;0.0582905995704808;0.285019511870865;0.0239575486561402
"extraordinary";0.0521540592342418;0.120936270145665;0.665783312573774;0.0887754859279475;0.0397701688509905;0.220921115691527;0.120514662190455;0.044167909786272;0.254357402859179
"extreme";0.629113641040948;0.258849349526817;0.162174990240525;0.106321838172806;0.21945781318238;0.299259876798173;0.111412745609727;0.168948356920592;0.169877670679372
"fair";0.719320968582179;0.136280780119746;0.293689345204754;0.0194350843281694;0.160221394433766;0.0494320083789146;0.0933396130489093;-0.0275268682076426;0.106948292578628
"faithful";0.447101768751517;0.026560413231785;-0.128304403928362;0.276284044846298;0.0319282896483728;-0.258884784949949;-0.122177242676252;-0.0467504177341237;0.210499109322169
"familiar";0.325091239430079;0.540522023588548;0.291936785569662;0.108945074015967;0.265437540310486;-0.0875751125866382;0.235023528323799;0.0477918773060608;0.0450957886616634
"fancy";0.193818161276435;0.58972647583973;0.0534401592802603;0.170968878141737;-0.0186644790755048;-0.260522354288465;-0.101893029887954;-0.170493111044684;0.193531739830794
"free";0.371825726134682;0.447207965048076;0.397011369482821;0.162923323946819;0.154174264045282;0.243483164625166;0.121936302339339;0.199491499366968;0.0445182454772526
"generous";0.310819459162846;0.207338166244578;0.0499013528888701;-0.0804628366866123;0.254794845555581;0.23439718144637;0.562156413855444;0.267686720321549;0.27963938190043
"gentle";0.741045158657615;0.307390937420278;0.0949185640320973;-0.000101601189262929;0.129347046352298;0.106215597052633;0.0935993291348768;0.0627729425039695;-0.094385215447973
"greatest";0.61494036281781;0.307800250746611;0.233282421693294;0.271528006967595;0.053738445341242;0.183371395129059;0.110062915378804;0.140186732844121;0.0254443891225241
"happier";0.137871871401298;0.235578226631563;0.343416992769292;0.576846145744773;0.251049186412874;-0.150446174243002;0.0522942564941511;0.119230769682901;-0.0112907515890765
"happy";0.568247147978494;0.286819264547389;0.0400570633552246;0.179879368193629;0.249053374347919;0.231308621542318;0.0678012543779727;0.097651210687548;0.0116565288052283
"harmless";0.244514548587701;0.371651579061876;0.220538916749396;-0.0499355102710164;-0.0680599799892982;0.112852933296539;0.499093884963631;-0.0301820115163055;-0.0109900191890222
"heavenly";0.218916816296897;0.310572992993038;0.479708333123468;0.155195678264889;0.352251319995559;-0.0992319026733324;0.08650388704128;-0.112606980000254;-0.164022703977216
"historical";0.135255523746972;0.186348246035746;-0.136142690541289;0.236295867165225;-0.199572658044782;0.249964737368312;0.0649562404750579;0.0975497280247382;-0.17860543498211
"holy";-0.0341956910045409;-0.0519795229993751;0.0410893303228627;0.904786765074712;-0.0130978790261139;-0.0469975279215886;-0.0455610805503387;-0.0806922036258523;0.0310214752823306
"honest";-0.0203881845957216;0.315713226830678;-0.179015603291959;0.0124597703847917;-0.0574613284253894;0.0382524150746986;0.428946408121687;-0.0149988053579637;-0.0987956677605861
"intellectual";0.0132715948690412;-0.112159207515143;0.215373997132974;0.0875273134952022;0.697167091589887;0.0626267849144197;-0.0489954174924624;-0.104696297177884;-0.151779409423072
"interesting";0.0502906330036758;0.362276491935215;0.424526202704234;0.0106815582342573;0.112329829686726;0.460839802491223;-0.0877012312629834;0.182477294927437;-0.0574281540880841
"irregular";0.498482214939138;-0.15890409407561;-0.0631995396512683;0.0541271999775245;0.198623427249917;-0.0602544318130262;-0.149860854598911;0.569287648503486;-0.157193434357588
"liberal";0.0465108448894544;0.44956019319996;0.0917051220489647;-0.0297192986068471;0.406645819760415;-0.149012593259875;0.332883548668094;0.180358817996408;0.0734130378321509
"loose";0.256766801188719;0.421189404519963;0.183329691737294;0.0763921878375559;0.211336470868544;0.0475757424356494;0.13030338519945;0.406456731096606;-0.0851357196701146
"married";0.0853671384372008;0.00441027292298748;-0.00538259261499282;0.0383571337037525;-0.0641406547147051;0.0244375397949644;-0.0851772184375035;-0.119885542270719;0.770026152309303
"mighty";0.414962722733239;0.59102499773848;0.228418312515502;0.0128447031651826;0.00863286441577338;0.257642135117151;0.0466401961025542;0.297138771446865;-0.0729739500604062
"modest";0.0853671384372008;0.00441027292298758;-0.00538259261499282;0.0383571337037525;-0.0641406547147051;0.0244375397949644;-0.0851772184375036;-0.119885542270719;0.770026152309303
"moral";0.0834347316502913;0.180791761603792;0.135444112834536;0.736844161160553;0.172679276865655;-0.0394791166130972;-0.0680058437294187;0.019324710660395;0.00944035426605394
"mysterious";-0.0392571477128447;-0.0317813775400267;0.072096598999405;0.72379660372324;0.448652239815315;-0.00464537545130798;-0.0419315127829649;0.0538794522956615;0.0245969777458402
"natural";0.473067870433226;0.339490271847053;0.110489857374406;0.373534391467165;0.359987913512846;-0.0446476041539022;-0.0520521094384271;0.0749963486048977;0.145008553820938
"neat";0.268377050469863;0.2659663152331;0.0218912257061419;0.106977308883853;-0.0292975440010495;0.0532036098961124;0.441498652268494;0.07420311917433;-0.160906659387729
"original";0.318575171929863;0.00632171438382079;0.00767224688903339;-0.0959953552562688;0.268799997987996;0.654113313807233;0.0965551500831385;-0.0149547950174546;0.195109353368517
"passionate";0.164213385394396;0.00908989626349055;0.259586427091769;0.03999365294894;-0.162360169864906;-0.133393561284972;0.0211751829440499;0.534834418567375;-0.147190286941016
"peaceful";0.2839734102057;0.279396057535024;0.2127114490306;0.528542691302378;0.152095703570954;0.0460277775893512;0.00579781418522153;-0.0595680879120588;0.137148620129934
"pleasant";0.506342773332792;0.159848539455367;0.251562135458537;0.110662286162467;0.449947971994284;0.285355667751532;0.165785589505999;0.137984822910781;0.0921958022504927
"popular";0.25433809150382;-0.0281387325813718;-0.235689246287755;-0.0284064123309846;0.425453644956706;-0.000868170673601272;0.182356696754665;0.233560031140104;0.0431617946939001
"powerful";0.527990804088027;0.203569667330249;0.329749123956565;0.0243210494122419;0.154719150140549;0.0614009183885119;0.131000882634972;0.129355878366883;0.0566562459698805
"proud";0.141178433657626;-0.112052474632408;0.154198443986944;0.0261389264020342;0.740438672038404;0.071206392996883;-0.0203228802244876;-0.0966933241020334;-0.190433822452796
"prudent";-0.0572020983550724;-0.117120645967601;0.0822310499215915;-0.10780997819123;-0.0844276429072904;-0.109589505415526;-0.126019474043851;0.566041227592079;-0.0765099121499319
"quiet";0.310265143748031;0.172754802416679;0.424676289143732;-0.0451090817420608;0.0812016956548466;0.240622722944892;-0.0185511514379577;0.0417808466154762;0.0170745537115899
"safe";0.214131805198794;0.181800586558708;0.347995772955291;0.0748671801471603;0.155812224253662;0.00873508990148142;0.34220039322432;0.470453451993995;0.00633152878831572
"secure";-0.0814999840771482;0.0272958008932035;0.0274645737542497;-0.115529004618751;0.201842282495429;0.0224791857739583;-0.163073579916502;0.604232372113602;-0.0797985788707313
"selfish";0.379331618998895;0.275282153089483;0.330134648828417;-0.0190069510999177;-0.0863920761262684;0.0542117083642172;-0.0467333511251246;-0.133654312849876;-0.196029520364429
"sincere";0.0597488377414177;0.211375589401838;0.31253741545103;0.0331773958858947;0.0670982058402231;-0.0913400809391908;0.652164540938514;-0.138659571006824;-0.179883660718905
"social";0.472545940440214;0.398505257815593;-0.0367373483081914;0.12864366082016;0.0886202016738682;0.488153864490185;0.0582905995704809;0.285019511870865;0.0239575486561403
"surprising";0.363199544013565;-0.00300925627570855;0.315482244873582;0.203649332654417;-0.017123909127901;-0.0575678543313093;0.297636682007286;0.332994417011646;0.180890292825471
"unfair";0.508233076839178;-0.082205330804746;0.00562070358991012;0.0158394082911545;0.350222922210142;0.290800173178659;0.0254162764430282;-0.132646425789603;0.0348763640825604
"weak";0.112940282585662;0.339539283509151;0.473789042155032;-0.0390640011037412;0.0844627254635504;0.319993345034676;-0.035915426282269;0.281213397150151;-0.0287596125355798
"professional";0.082385263439713;-0.0501853077906097;-0.0243876873728764;-0.0513751398150175;0.0444442207067213;0.376791873985179;0.58823353312946;0.00815230503457579;0.286585908587004
"suited";0.0118076958607636;-0.0619648944833915;0.0221469406712971;-0.0701082493544473;-0.0627073609599616;0.408568960774893;-0.0737809302288007;-0.073935411539573;-0.0731743252442115
"superior";0.436174265845001;0.460289463135413;0.204617512155272;0.150451639931235;0.185739475579189;0.405823373271841;0.0523012676276929;0.20645464325239;0.244720114994126
"universal";0.178641001821671;-0.0239079354993472;-0.0485695123285066;0.102706846708631;0.450907924249154;0.458630463882232;0.0187595235349622;-0.0430918762468529;0.180844239171872
"thoughtful";-0.0341956910045407;-0.0519795229993752;0.0410893303228629;0.904786765074712;-0.0130978790261136;-0.046997527921589;-0.0455610805503389;-0.0806922036258522;0.0310214752823307
"warmth";0.0621972073998419;-0.0954411622637107;0.00460207548807942;-0.110640666854987;-0.00811452695157497;-0.129207600865044;0.708995340232547;-0.136339530191179;-0.117365000278664
"graceful";0.780381687819352;-0.0979293310500227;0.0265630435398947;-0.13154833843381;-0.0812194513436178;0.104771785622766;0.0235664642523135;-0.121152554797362;0.0742245142294465
"minded";0.234812903855108;0.313968251878457;0.171730980600155;-0.0538399953166515;0.312472116794775;0.0129948246644784;0.254775078660348;0.111678169377819;0.259422179799621
"rich";0.672172247420836;0.186922908514472;0.204402621267385;0.140025019124763;0.0535507926174704;-0.0505352505859601;-0.00109030442002246;0.0358598463813841;0.463409295921297
"uncertain";0.28628152994852;0.115235098197492;0.329241853767052;0.417957159641269;0.250469146561766;-0.179618523888999;-0.00961397247665839;0.155796964538664;0.0863015611487937
"strong";0.234139113064236;0.265366668899068;0.0861345457027498;0.0745101981293293;0.525759399059085;-0.134029636928785;0.213565403466538;0.392716544224283;0.0412593705487667
"sacred";0.0457849243509036;0.256270557221039;0.793136344506929;0.238466857083551;0.135576951744991;-0.0972129376670079;0.123058149585843;0.0423017342505593;-0.00301463667037861
"welcome";0.0325519236636696;0.121076067310069;0.608148858613042;-0.0457812214721385;-0.0423170738715746;0.0773482846542768;-0.0532663384376354;0.264312877322886;-0.162923255902304
"wise";0.0521540592342416;0.120936270145665;0.665783312573774;0.0887754859279473;0.0397701688509904;0.220921115691527;0.120514662190455;0.0441679097862722;0.25435740285918
"curious";0.202184816496239;-0.0809037143484665;-0.0851289301117446;0.457643431010432;-0.211167926816285;0.0934410481776817;0.0759314567266632;0.279595847600837;-0.11969597773414
"pleasing";0.0247745424780695;0.525501835400678;-0.171275819790269;0.0907602669712676;-0.0170367677552219;-0.125529842797667;-0.0909999631933484;-0.194371246774571;0.0961680497395719
"worth";0.472191030383831;0.102605888091515;-0.159427079516816;0.00408810406262945;0.635426046724171;-0.0542276750636744;-0.0634945750677023;0.00023782943874701;-0.0129192529323886
"kindly";0.416373817540344;-0.0533240054041574;-0.213218993342445;-0.0216031645414841;0.0250074274131998;-0.0904743659618919;0.0358764608840904;0.22414875954964;0.0879337686191018
"reasonable";0.0744817684571337;0.525528838119964;0.136306356547092;0.173027011658818;-0.0663447131158099;0.0244010980473737;0.199901927615793;-0.0494239924197656;-0.0828246214173652
