"MR1";"MR2";"MR4";"MR6";"MR3";"MR7";"MR5";"MR8";"MR9";"MR11";"MR10";"MR12"
"#-accustomed";0.515867853510782;-0.129320654072317;0.0128968875240947;-0.208425042489714;0.028966015112366;-0.216894556952542;0.0119606049931631;-0.158983856450734;0.0197367322724351;-0.310840748799616;-0.315034173436222;-0.156455312386627
"#-afraid";0.354362847258184;-0.107901585301735;0.250535593084418;0.181090636087013;0.0698094800854324;0.473093736872527;-0.0884929635533437;-0.0177614314103721;0.299474668777154;-0.00733226167520396;0.0414228433691383;0.084713330291451
"#-comfortable";0.233473140018192;-0.0899886430350053;0.334640253180438;-0.176593003641362;-0.06995985967884;0.43486420117578;-0.125960545894314;0.0763007601734131;-0.0460965483262282;0.185727512231964;0.0990184637684338;-0.0687029071390459
"#-curious";0.233473140018191;-0.0899886430350043;0.334640253180437;-0.176593003641362;-0.0699598596788401;0.434864201175779;-0.125960545894313;0.0763007601734131;-0.0460965483262291;0.185727512231963;0.0990184637684333;-0.0687029071390447
"#-free";0.253927255363917;0.666277570249046;0.0660346192942543;-0.0211471720013513;-0.0146756148281904;0.175239610415681;-0.0784796482085722;0.129098844525183;-0.0109126644749818;0.0428408834269598;-0.0652521334257089;0.12095669056651
"#-honest";-0.0441937113151825;-0.0371700944531083;0.0538075577604447;-0.00696128477332998;-0.0114329565023662;0.0295490480223232;-0.0028415941983488;0.204317036581849;-0.0673108685538536;0.0361194851781019;-0.0725822886746423;0.0194240191745931
"#-married";0.241840061600965;0.0528599691833084;-0.109507671116087;-0.0520897681580712;-0.0274279984675354;0.364682375459058;-0.0395055674523956;0.059252787703664;0.430313579917641;-0.045833885607304;0.185695879880793;0.0853075826065622
"#-minded";0.0385756778728121;-0.0272735432699457;-0.000272818996541373;0.190602710308551;-0.016483724852239;-0.0208856864928344;-0.0646561819681335;-0.000634655823429619;0.846378909117463;0.0577513905364854;-0.100176894057699;-0.0613408517307216
"#-neat";0.0501530057871668;0.117387591707933;0.161167547023837;0.032510241592704;0.0867685488743033;0.00561464996998592;0.284768413643557;-0.228668104869757;-0.121556407114141;0.367268914911479;-0.319613622846783;0.151216316130116
"#-profitable";0.182552275724022;0.0137449191978429;-0.0187688786547197;0.365345011143387;0.155041476115344;0.0801115782670317;0.170518548420813;-0.166717770531077;-0.042865438913907;0.0254442577567821;-0.017648624402999;-0.0129210122226598
"accomplished";0.525367755575481;-0.0254227531945975;0.21804682359484;0.430952336347128;0.0655586106161147;0.280901764934209;0.0891414688557838;0.114525742472685;0.0142425455639512;0.105018626643653;-0.0168446177356308;-0.0322993810231793
"accustomed";0.766991735729567;0.0983259437504893;0.067304447169179;0.124744079351576;0.0281238715203595;-0.109287042434244;0.0113459308854609;0.00310055666232116;-0.0935431015935641;0.108429097993595;0.219190319656628;0.0369101156486711
"afraid";0.818472634625691;0.231248091276289;0.115939185006673;0.116838219398498;0.0647957659761908;0.181792549086366;-0.0267254662203826;0.193446927263271;0.04729985615191;0.122283831510813;0.144460802021653;0.00772726102400195
"amusing";0.167726315967438;0.318872131087309;0.474211191756538;0.00516373828139788;0.0542846901461267;0.0520892078351704;0.0144968858772079;-0.158494740474011;-0.0532814381575918;-0.12893757128712;-0.167793599716445;-0.0574213840531137
"appropriate";0.0126725910167994;0.00168446243062506;0.0454829968942671;0.0837466452014012;0.288465282228004;-0.0229021109518131;-0.0883794059313415;0.0962068925972235;-0.0434448546178349;0.0754124288903728;-0.209263432410848;0.446659073209233
"artistic";0.03878288837981;0.000855765826591408;-0.0546227224637895;-0.0400369556872457;0.112779496013008;0.000769059029529836;0.0612324967818126;0.117999018887984;0.0360814535371128;-0.125245360921435;0.0356364552364894;0.308101497743972
"beautiful";0.827891283746022;0.193198111684987;0.16173888516103;0.059884095819781;0.0953148724377867;0.0559527271784931;0.0757806093369273;0.109975893410476;0.0399702225516281;0.0142538673062936;0.161916851021201;-0.0014326676042625
"best";0.777733162960931;0.189999180455583;0.168441092017451;0.222964307858094;0.161682478033203;-0.192455887954358;0.13311357223208;-0.0159371041614119;0.0882170435994682;-0.224702606362367;0.0405951861218312;-0.0304948689358651
"blessed";0.500730611652842;0.498601434287919;0.0619129199311794;0.0377624715908152;-0.0538492032625395;0.152026581037535;0.00315947158867116;-0.0509560752864804;0.00863584330786493;-0.068857701890938;-0.0144142871752611;0.123327855538886
"bored";0.142932171348276;0.26999844105199;-0.00780794500295543;0.210562140588908;-0.0569630037067689;0.0219535251126065;0.18286116584754;0.218491711615444;-0.115754106347348;-0.140750379288058;0.100208157941736;0.0380417921923015
"brave";0.577601903133031;0.133394088434942;0.0922764486639103;0.0973587590805065;0.0540051175257376;-0.268758413195799;0.0507942228296327;-0.0195750472536085;0.220235764285887;-0.297528592034211;-0.104103277405414;-0.0760788890960566
"calm";0.724262132840803;-0.0199643942960268;0.13364483187817;-0.147995972036951;0.0797821718905035;-0.0126907244817398;0.0125764598788982;0.0596633430977234;0.192908836790585;-0.0986335295953963;-0.238207897149495;-0.240956421273274
"capable";0.578785774259404;0.114291852054266;0.0160549890549376;-0.0384206564717036;0.0455290289499602;0.34321324138;0.143301357589322;0.37739260756996;-0.0344202286323264;-0.0927151199086807;-0.0371959195897076;0.0519046368864904
"careful";0.702401157092152;0.245206878227745;0.277583353005038;-0.114637944209458;0.0150690828441953;-0.0968873499537986;0.117854335759605;-0.134420649430248;0.0120746690767003;0.0786665026467269;0.00705993164949907;0.131899456681066
"charitable";0.646129167392666;0.109792488139795;0.0655148451786765;-0.210758969166771;-0.133685867878767;0.0855000664891932;-0.0783589486278025;0.0775661563429246;-0.0800237427104637;0.178602450521729;-0.057161349444895;0.244856070563887
"cheerful";0.770485740338538;0.243482177526918;0.0790721470295013;0.0789914024405109;-0.0878015863785795;0.140990275723719;0.10642037191818;0.0438427246821661;0.0445952567518301;-0.141613555145033;0.14303047531473;0.1438727151309
"clean";0.60126898238923;0.253321924786998;0.0900920678690059;0.24324482082782;0.014006290905055;-0.130840230308013;-0.116702878497232;0.156183668869963;0.268157226183747;0.116329198543923;-0.0687189667396408;0.213605449019826
"clever";0.699334876698019;0.215777122367434;0.0393806082559793;0.00723010463333831;0.0206097835048351;0.114388193824572;0.244786684495513;0.235818962264907;-0.0303408549154536;0.0837046600161234;-0.0221822489674124;-0.0486311289423884
"comfortable";0.716713994615339;0.352335791018191;0.216281443387836;0.125542469776947;0.0110785666735606;0.110484631597824;0.114879500549253;0.172050789987495;0.104340158814679;-0.0992528752845338;-0.00487483657930157;-0.015376371817078
"compassionate";0.294379187787559;0.604247122274104;-0.00092282335332782;0.0781906592621124;0.149331676528157;-0.0843412021579343;0.0245531121361291;0.106484371643066;-0.0641692317458798;-0.189164651264455;0.187609167972364;0.0160572399636963
"competent";0.0725713566277859;0.0457607347732307;-0.0893945377863479;0.0665512774024612;-0.0954511903079975;-0.0291207140788646;0.398584291524618;-0.0410441037781978;0.00575070808942679;0.123469047648037;-0.000848760904812239;-0.0215231602695922
"complex";0.239901877808214;0.315195510903508;-0.025495745326869;0.101836007422221;0.105243790444555;0.19846086293374;0.0196694684392229;-0.153650797931259;0.00633091497292168;-0.521960163359085;-0.00227056789154425;0.0467661135729576
"confident";0.54942223093394;0.236434956353139;0.145373208096368;-0.0800126493344608;-0.117534698514719;0.178526666760198;-0.114251506142225;0.0436999314129589;0.00710415458581276;0.0622660613008056;-0.0205667245658819;0.137560284960739
"corrupted";0.210695183134161;0.353273046203493;-0.00371847387176862;-0.0359331168299045;-0.0406478147234656;-0.0607101991550039;0.0863520527406889;-0.0247473186263091;-0.0219872295593503;-0.266725177028354;0.14053600471478;0.0555021061840751
"cruel";0.695753015690723;-0.0779815759016279;0.252379868363865;-0.0520362264925555;-0.00562025244519246;-0.102920603946366;0.0470685464722437;-0.144287314053528;0.112123343938776;0.0824391209789891;-0.0535680582661947;-0.0959416584941894
"curious";0.848835674507692;0.222231550755619;0.199906046917506;0.149017315684179;0.0684318642809747;0.0275699186125649;0.0597850827630766;0.10822748416359;0.0889161400910065;-0.0541296230882361;0.0190389061111423;-0.037607070775101
"damned";0.422143060172576;-0.00522436130782903;-0.0414697267569152;0.000688239694405616;0.287892015726958;0.366807690585295;0.119422779240531;-0.0888750504625419;0.0932469359275847;0.0195619628214074;0.0256291457426399;-0.266923254902879
"dangerous";0.619740820038808;0.188139777586696;0.204378189518183;0.232356397719537;0.253994770588772;0.222983807904501;0.0200229708085046;0.11939404399636;0.0555748470716796;-0.0653311557965263;0.256698751689544;-0.0565618335272993
"delicate";0.739638673167503;0.0634727760956706;0.163048658407736;0.260744822556086;-0.0570657157104372;0.184026449276884;0.22670655767278;0.00451799205487055;0.0131259670745227;-0.0750973038491482;0.0768825582408776;0.0668594118390058
"delicious";0.509780562302626;-0.110022057634386;0.249674013662265;-0.131874059047918;0.113020821058972;0.104536783993305;0.120372042416318;-0.134280652852215;0.236087193172139;0.0282987637864063;-0.027581176267159;0.390585468653007
"delighted";0.788559129221315;0.155353340984779;0.233894732589494;-0.0503959759399357;0.060058877869295;-0.0154652883581336;0.102670054602886;-0.127668461553829;-0.00444978354444412;-0.0519256811402632;0.16013366402916;-0.0379172906989784
"delightful";0.699815876052443;-0.0665553738409224;0.253549890165714;0.116328125546979;0.0603726293330288;0.101331761656925;0.2747437513724;0.0535510714267384;0.0261529461542048;-0.112176518007696;0.0982312832065298;0.238007699100947
"determined";0.475159475325043;0.52745939682606;0.0940802079221257;0.0557254168700172;-0.0472211931874018;-0.0405291474341874;0.189606685264515;0.0465089939676345;0.249361007041764;-0.0750890298319022;0.00836485654006638;0.148646697377612
"different";0.841517908688318;0.0850444647240314;0.126097951732066;0.183711170741163;0.111278377712882;0.0738185611121852;0.118218867331431;0.0491937273102132;0.0465133296646113;-0.00125957467098043;0.00912528819622957;0.0341187036633113
"direct";0.212000597222306;-0.235333611559413;0.377165581964833;-0.036259943633958;-0.0885965570441129;-0.175395947784479;0.135136355817144;0.160153940885079;0.261480106021508;-0.0397322626885154;0.161808486778414;0.054765021237296
"educational";0.0838636857989938;0.0818864222519683;-0.0576103041036731;0.136142139749723;-0.0413238991005814;0.0102368093082172;0.314839634687063;-0.17979741998552;0.617112597049627;0.258190690741549;-0.0382881718220108;-0.0155552251700253
"effective";0.0370229824957713;0.458848089570778;0.0181404448999635;-0.0434300636685268;-0.0230652524346097;-0.0506004268553604;0.0690325415630056;0.0543642568909368;-0.0653622095154086;0.0201082044711765;-0.0325184497010671;0.0169133212180853
"encouraged";0.468864627873003;-0.0971175223568101;0.0375188073719451;0.0207197464862715;-0.134081305711753;-0.0784005851979062;0.513872992035495;0.331277013711757;0.0102546003501634;-0.184610937138135;-0.0347236247158217;-0.0115272492008597
"encouraging";0.554759737111546;0.0940010963433084;0.28595413976055;0.246934672523299;0.00603532233515803;-0.0609669582859792;0.178082759900727;0.228422217552665;0.0133845155288969;0.055692888549967;-0.0247987517588024;0.0778541278207917
"energetic";0.139886032831622;0.224804459871047;0.560877476705249;0.175119579455301;0.0775291930216322;-0.0578950619112443;0.039054983620129;0.0556391481495051;0.153893054318171;-0.0110344580940583;0.0467331751509844;0.121546425477167
"entertaining";0.0871533569849963;0.255513643776229;0.38723217709685;-0.0942330413523418;-0.0485744344052582;-0.0200983562085154;-0.00761342827790365;-0.105163390795438;-0.0820263638564468;-0.0215060054147737;0.107240798447617;-0.0531639609321757
"enthusiastic";0.0201118324764367;0.495748614857063;0.0741428700052638;-0.0171970270165144;-0.0125162571687849;-0.0482069610879744;-0.0101638896811024;0.0214526639515887;0.0138289679832365;-0.00107070963733216;-0.0262872648348026;-0.0231049092436804
"exciting";0.476684889636656;-0.129825553809838;-0.165473199502301;0.00827765427483362;0.236818635297107;-0.336624957802544;0.0465219561407543;-0.00228009341150003;-0.092021132810142;0.0540883778862268;0.204905292633471;-0.145049542252434
"expensive";0.495485810970506;0.405470520880336;0.239308245928199;-0.107271639791826;0.0489121290389906;0.143246327935738;-0.051663562761086;0.0661699489482657;-0.0114053295986888;-0.203256079017895;0.0650625618687218;0.0410703836244044
"extraordinary";0.869263248506112;0.0893116846273247;0.0659109393950159;0.0266060395920577;-0.0896096642951757;0.0101022411009511;-0.0895200982250989;0.136772153053929;0.0947787975123137;0.0645445419839518;-0.109930369453678;0.0958676263003587
"extreme";0.635592473370256;0.114465430273285;0.13753640255829;0.183726452035176;0.203841298459351;0.280853391715581;-0.0212115155782832;-0.0857543661159807;0.200114573834094;-0.180435861567384;0.207062529050642;0.0795360478443481
"fair";0.629827527976195;0.3279680692655;0.274287828810712;0.156240640514378;0.191212160771272;0.0716528468338069;0.275422983653892;0.0742659180537568;0.0275359906800302;0.0876395069935583;0.00442060552679613;0.0787490700969125
"faithful";0.750946031311151;0.0654507738085698;0.0925028439059115;0.341546098481354;0.053941099599037;0.00613219548536744;0.128786068366429;0.0656505755674347;-0.126701485057166;-0.0705284205527307;0.179895575986237;0.0188032425083117
"familiar";0.638523803971247;0.218529326519179;0.142511307049487;0.269623573140148;0.14378106707632;0.239193638849809;0.138931957156165;-0.0104235541886684;-0.022508271910681;0.0437378958883735;0.0357560884923319;0.126906656483058
"famous";0.615372432569224;0.0878537583346468;-0.0175504598008216;0.156621127779312;0.103653397935182;0.114640128722312;0.038056375961314;0.246173185917548;0.151005485535389;0.159924057512864;-0.0684380882445531;-0.0924988510952992
"fancy";0.465694892604858;0.192560326351795;0.344456943253836;0.021346659738855;-0.0589734001164201;-0.092706313868748;-0.117579822558015;0.412675982607315;0.273427927056042;0.02051519843345;-0.183079486508978;-0.00309278159609158
"fascinating";0.397864002322181;-0.0860910304047361;0.341439596239523;-0.262363219559752;0.0613432508250542;0.172580327073323;0.501058389700408;0.15623719181063;0.0738219387509352;-0.01370782516894;0.0465706709050318;0.179433716755748
"feeling";0.393118175469302;-0.144008958171178;-0.0205283500583409;-0.14476998937545;-0.0298031702242568;-0.28659819385899;0.0930811875125524;0.465051259919431;-0.00209280385938581;-0.0183704717517835;-0.0923330777856981;-0.0433428732851666
"forbidden";0.243155545994187;0.00262829965837248;0.0982275944173566;0.0219567466686236;0.530295512613065;0.0763367239762823;0.131388647456692;-0.281655320266791;-0.0671943733446592;-0.149030116578803;-0.125759786485208;-0.278971415711555
"forgiving";0.430477598960466;0.0188593263560566;-0.149247146590873;-0.130691384150578;-0.132962332303582;0.0189917694722535;0.0350767352803215;0.00750909841889061;-0.0457807175874924;0.293691970319175;-0.0910708183339397;-0.0248781638458203
"free";0.801457582713083;0.180856323688378;0.209445185529249;0.147395098746626;0.0209241584345189;0.148718212399267;0.0831047765324282;0.0921616883144676;0.0650913373121035;0.0436944657329587;-0.100847606756909;0.0576276753230766
"friendly";0.662059569272584;0.0209136474013586;0.109003260695915;-0.00490788882731023;0.262434327947593;0.406457134252583;0.149678937310284;-0.0764628929018543;0.12953006205529;0.0093255813539773;-0.0148476096977737;-0.0183490911274656
"funny";0.115206861549405;0.00598174304022272;0.167181115111733;0.308595400518426;-0.114511048229784;-0.171245703294327;-0.0503569595881119;0.0417456722935655;-0.0455117515221204;0.110605951600395;0.031361427311032;-0.0521470756044975
"generous";0.558327509591437;-0.0452282264501222;0.190158169054058;0.366195330336209;0.0102505033476568;0.0611667469237145;0.319452103187275;0.100627556616295;0.115595617581099;-0.0471954419655868;0.00609256523543641;0.0444279252005305
"gentle";0.742365721921248;0.235860107065402;0.0426124332880188;0.159371168991049;-0.0561445779817984;0.00745536301653566;0.0581794093328752;0.162025677107652;0.299246324982801;-0.0834659308659354;0.0634727247642499;0.0811744174775622
"genuine";0.710220317556302;0.183467558588274;-0.0618923308698539;0.192389823842839;0.116967301693603;0.181759847564019;-0.0132502223733766;0.0381485609255603;0.0540445740885809;-0.137749837960733;0.355437558797866;0.0795055856264821
"graceful";0.378085696047839;-0.0892177189975877;0.215400185052709;0.452809176604058;0.104771175524487;0.342497866750114;0.0954233856094858;0.116838192516418;-0.107327388251206;-0.100699428198724;0.055402757828108;0.268407498195988
"greatest";0.833074832309307;0.123807624022091;0.120219215163748;0.0752614382492168;0.0254607272782522;0.0279579510239453;0.0482989430977923;0.138190314473651;0.0338304685012453;0.00367154979048125;0.00587798973003707;0.0228549011765998
"greedy";0.236758714552001;0.0365114416284162;0.220504530712137;0.228850839376974;0.0406507416486549;-0.101183620218687;0.167737382153477;0.0038737169221539;0.0021391910276303;0.312987518751191;0.197743441048659;-0.0312460173705528
"guardian";0.239901877808214;0.315195510903508;-0.025495745326869;0.101836007422221;0.105243790444555;0.19846086293374;0.0196694684392229;-0.153650797931259;0.00633091497292175;-0.521960163359085;-0.00227056789154422;0.0467661135729576
