"MR1";"MR2";"MR5";"MR4";"MR3"
"#-comfortable";-0.0692891114899597;0.0362343527946709;0.383237822720072;0.0807210879504771;0.43836099783577
"#-dangerous";-0.0499855892035164;0.0542352296019506;-0.0197888848173225;0.316219613444223;-0.102328971343034
"#-direct";-0.0499855892035172;0.0542352296019487;-0.0197888848173218;0.316219613444222;-0.102328971343033
"#-free";-0.0160222280875015;0.405376806955635;-0.0776290873809128;0.10911123866824;0.14088497189024
"#-married";0.144317610373059;0.436678000991806;0.124377088752587;-0.0350598197324061;-0.0290043018285922
"#-polite";0.105161149169397;-0.0426748825897956;0.492616059701624;0.120951756652651;0.10991413598874
"#-worth";0.522196226067831;0.362133208930803;-0.0036969266260004;0.0183604994818031;-0.0950859043130435
"accomplished";0.635841126936779;0.284302295451234;0.237143302415412;0.125861513916391;0.179065864532848
"accustomed";0.444353440472808;0.547477238629618;0.296940579325019;0.194803387721655;0.230597511335924
"afraid";0.588545997271641;0.484366876622155;0.321515604025476;0.263393020741089;0.144752876370915
"aggressive";0.296008099682971;0.0505718518496458;-0.201274073694272;0.268255187013143;0.428607857605702
"alert";0.145832283619997;0.178919256038527;0.159361958412702;-0.0958732161858891;-0.166527336679036
"almighty";0.0583174412872428;-0.00279533054879901;0.200168089870724;0.160640310597248;0.0598423598794248
"appropriate";0.205008805448469;0.322916710365412;0.174471752318184;0.334142444994988;-0.00897390555497187
"beautiful";0.624835282204713;0.479247234114932;0.262851697018139;0.216432236655253;0.193886006192019
"best";0.557784547445023;0.544050831570603;0.26557855630629;0.312822789788539;0.170963997308621
"blessed";0.633492161383139;0.0831468768810535;0.110059186469267;-0.0657602092285271;-0.0252798686129121
"bored";0.127457126572954;0.062870470946598;0.0156629811855804;-0.0788608679103599;-0.0507865399349191
"brave";0.478225839780476;0.335396834124245;0.426915008071685;0.232159242612746;-0.068991722322322
"bustle";0.363966792674139;-0.0572595753414094;0.184925142792837;0.198552741888684;0.212902712152643
"calm";0.716055068612201;0.335690106130705;0.205104243322443;0.077183964357588;0.0898052044325441
"capable";0.165560366743743;0.580956030880532;0.393791077397843;0.181566931847176;0.27842159829061
"careful";0.426753816525759;0.445022920584581;0.0848831224910018;0.217714284671596;0.448526681940839
"cautious";0.1042519013127;0.348027431510935;0.58703627453433;-0.0117643038925516;0.210096251182222
"cheerful";0.60255936419986;0.401878787615035;0.466336332460175;0.212232096674776;-0.0118366082908264
"choice";0.0000230206197932091;0.0178301482607896;-0.0517699036969524;0.329729003816684;0.0662860089274504
"clean";0.597665907876666;0.344266822191722;0.322967600944534;0.312839860764858;0.0271072148302153
"clever";0.37065867699223;0.391385863515267;0.43429895313353;0.45058569274728;-0.105825342415022
"comfortable";0.46997874366919;0.126171366830331;-0.0674555304733226;0.526997146825866;0.327455834751955
"compassionate";0.17160758730532;0.235011202024159;0.136381592637017;0.0404564737942707;-0.158710513229204
"competent";-0.00594585492412687;0.430792178464567;0.221367694698993;-0.0573814527336436;0.419895758811576
"confident";0.130563506940766;0.217778247580608;0.432070695090765;0.189627383782315;-0.0555227300134172
"cruel";0.533091322309043;0.505421975433573;0.464822613497532;0.11356299708805;0.0234988780173762
"curious";0.537394401628264;0.450738013978203;0.17589094412032;0.293970288979236;0.326134687913081
"dangerous";0.0352316521416128;0.213532033150713;0.519359766921111;0.324219589499099;0.087687281062077
"defensive";-0.011217228233933;0.0393672730647132;0.0931536141067493;-0.00652041004752164;0.038854061559231
"delicate";0.514343294886209;0.511115190898566;0.364809755455404;0.0624223873553534;0.0718355271335033
"delicious";0.498571112946803;0.0521657004233907;0.379473963960645;0.144926587279362;-0.0484897002260364
"delighted";0.613261721088952;0.341957432817323;0.0313820552578965;0.443868793911147;0.169412742118751
"delightful";0.393071151004559;0.40421569247692;0.387251315400779;-0.00629888801915407;0.0442803429968973
"determined";0.441157316921356;0.38799250906664;0.119939868635009;0.228213439826352;0.462303310865732
"different";0.52028298124457;0.606929887562688;0.260571842011089;0.283546240848464;0.141567207866158
"direct";0.205586882531224;0.209715535035924;0.171568077705904;0.286488140477257;0.285231549170651
"distinctive";0.177131269878583;0.283388772261197;0.462950547893345;-0.170902312064424;0.111977062937991
"educational";0.00965571824277877;0.694705562410286;-0.13844278782579;-0.0622818480096276;0.000365795037266171
"encouraging";0.588835518770629;-0.015195895828956;-0.0343643874361499;0.0700903525673203;0.261326387393204
"energetic";0.531090776852927;0.0333940417603945;0.0985823282663487;0.266819696105133;0.0819775253450151
"enforced";0.090253470232452;0.576533915394449;0.0922790557172423;0.128950459390255;0.0371437433276233
"enthusiastic";0.287207336120651;0.154885009408821;0.0774430400062575;0.470360000493089;0.0453431991363291
"expensive";0.407933946528073;0.35487077956892;0.0269645047664017;0.0523598736386515;0.253416223747274
"extraordinary";0.619756833884054;0.413267639359799;0.225021153603522;0.384604657417427;0.161623102711225
"extreme";0.431531642497328;0.486250621059653;0.277792929209052;0.124122151805864;0.241799994910146
"fair";0.539749152587364;0.378291001960486;0.264236110241794;0.331809800472658;0.318629302043855
"faithful";0.624527910021541;0.422981432730926;0.141270480681524;0.251805669897993;-0.0729583584874647
