"MR1";"MR4";"MR2";"MR3"
"#-fair";0.0610254105314232;0.115373895374281;-0.171113213093837;-0.0213165667360805
"#-reasonable";-0.0525916942662213;0.450867180548916;0.0585083423349208;0.103288229832238
"#-unpleasant";-0.114873849163866;0.143037911715797;0.215667827118298;0.0206638943136586
"accustomed";-0.12524413158249;0.0664208749430634;-0.0380440450977307;-0.0951343098846964
"afraid";0.203791112461377;0.688970543372871;0.00763104193828152;0.179921496907554
"amusing";0.040639778080837;0.673468729817735;0.0234138831347503;0.000531155478133971
"appropriate";0.00555289214600076;0.111817751012174;-0.0306397062213545;0.543155571830092
"beautiful";0.42218500311224;0.547638798643759;0.159809838898366;0.344289287656318
"best";0.606296477899555;0.347470599740698;0.274097317642668;0.0911017837456822
"calm";0.539545332340878;0.0244582682541451;-0.0150008464045005;0.0765060401281139
"capable";0.311607657565012;0.331192912488921;0.419214467077402;0.143764682702055
"cheerful";0.466060676485002;0.246769282494523;0.627762245117606;-0.0343608266590759
"clean";-0.123367997918364;0.480633182353484;0.060810732010686;-0.180331103425021
"clever";0.566924479132638;0.227323827712916;0.242149810048677;0.22469859336383
"comfortable";0.486478372591292;0.164855657143518;0.608018589005455;0.0487129994660399
"confident";0.100918699694384;0.35719971160436;-0.30410090426088;0.0913690061317387
"cruel";0.183230572963694;0.558700262552763;0.0798827175804072;0.0273335474033519
"curious";-0.0995988834711267;-0.0786458855086923;0.26249879604429;0.556959961059619
"dangerous";0.491253935348732;0.221295618907325;-0.0420285192760261;0.0702749317828647
"delicate";0.423329910826372;0.516996288757267;-0.0187321540050321;0.335484304847309
"delighted";0.420990153219759;0.729230719398321;-0.103992033950808;-0.0288540894401321
"delightful";0.490118261411552;0.633482126343863;0.0694832085215565;0.123873655260704
"determined";0.0870727129567656;0.656056117882074;0.0462827446887963;0.199463853763467
"different";0.576863820165192;0.415497344669188;0.0269664786042361;0.107630658360616
"direct";-0.01376018377701;0.324503955918737;-0.125176066403926;0.257674117402683
"entitled";0.434347537940374;-0.00899702829426241;0.149289820632847;0.0438324105580898
"extraordinary";0.00512322033728956;0.69463343460406;0.0190195766655326;0.0330379797587702
"extreme";0.273796146975307;0.503940269285883;-0.277453019355452;0.00664317128331558
"fair";0.375927701989054;0.275149758052499;0.194241637047391;0.523618330713897
