"MR1";"MR2";"MR3";"MR5";"MR4"
"#-fancy";0.275186978517073;0.474584524456256;0.237418957872922;-0.150088166974145;-0.0503301997840028
"#-free";-0.049027332639117;-0.0511780254857921;-0.0609073627757407;-0.0639141428060281;0.0023592688319767
"#-safe";0.200747193003905;0.087742075201867;0.311607143668241;-0.345049220632862;0.104776141594564
"#-weak";-0.0403246124988189;0.0919261180319883;0.050874823571213;0.195800137404669;-0.0332913515898595
"#-wise";0.0374309863949347;0.293733248623547;-0.126625121859106;0.478772050709503;0.196959304999986
"accomplished";0.119071041047222;0.0577450308038317;0.473528124205595;-0.0952734890486103;-0.031836167834007
"accustomed";0.0309344524152373;0.82659494937865;0.0973117991443176;-0.0927020722878411;-0.112641926742492
"afraid";0.684395628748242;-0.0280433969732908;0.384247493594918;-0.025310008167576;-0.0831618446221334
"amusing";0.165999247632273;0.242033737984178;0.352873238116359;-0.2362444685608;-0.160182241816718
"appropriate";-0.0336924611178511;0.742867282280901;0.0528605369995365;0.21089712819977;0.0797949547838694
"beautiful";0.267038130131972;0.311266141447969;0.00209359706010022;0.546981530791395;0.069047450735892
"best";0.536778559604856;0.319204822792444;0.165509620541221;0.15624736852004;0.146039393055136
"blessed";0.64910195327652;0.0789867471197266;-0.124001342336933;0.327843634736351;0.082049109180361
"bored";0.206327109755176;-0.102567245261109;0.388539809483927;0.138774381593639;-0.16590890109537
"brave";0.518177226882813;-0.068498844581409;-0.0158652881348684;0.213218860386012;0.170833082932115
"calm";0.438807008907002;0.436491639677838;0.040626880699431;-0.127656147332409;0.100719897990076
"capable";0.318908971076137;0.213650029936722;-0.085647614995098;0.173442071798525;0.0843383467328216
"careful";0.431799266062567;0.378587605068767;-0.125379360947345;0.0639995754365305;-0.227636639667215
"cautious";-0.000630626466695461;0.152759007333852;0.735427722638937;0.141870229166059;0.119063500416556
"cheerful";0.587877440353381;0.412416438141966;-0.106726640771502;0.122271500065187;-0.103517908263787
"clean";0.45924409121575;0.134719930917482;-0.151730102707061;0.0732648346648547;0.106142486805376
"clever";0.186731646796244;0.00583364939882353;0.0536480197220894;-0.157201299502219;-0.11721027135639
"comfortable";0.577349363500624;0.198509651579031;0.313137245531689;-0.09369136935105;0.00646091152622089
"compassionate";0.169722487462563;0.581289112739951;-0.143430388664149;-0.0225516510493401;-0.11049465817973
"competent";0.058034114120045;0.422329957057172;0.254120671770679;0.0613827250549584;0.16796080414782
"confident";-0.0451816192754057;0.293482299622092;0.0936411994056237;0.00255556362884087;0.391653781277596
"controversial";0.0135578520953959;0.0451493719238398;0.160896177721261;0.206048543869516;-0.103190146848641
"conventional";0.207322594244546;-0.162729919083867;0.073827525303995;0.649255087339068;-0.102093501938184
"cruel";0.283576134913012;0.217660390214026;-0.192276989858185;0.25557915198966;0.438336081053756
"curious";0.465437450624828;0.40520280570655;0.0388334483741838;0.346396121917554;0.113450582224528
"dangerous";0.142822024750061;0.413689097498652;-0.020269598715122;0.562279269887998;0.252633562780394
"delicate";0.263119510497659;0.662603633208588;-0.125817483266835;0.145929065172817;0.0417629985921668
"delighted";0.558284624859577;0.221932377687246;-0.115879422399361;0.391749301299187;0.0270514025902364
"delightful";-0.0490273326391144;-0.0511780254857903;-0.0609073627757384;-0.0639141428060262;0.00235926883197764
"determined";0.0372795362990119;0.0195726211527397;0.0257266179564973;0.218502443748801;-0.109843166920536
"different";0.62913661241455;0.116543979442895;0.32377244985779;0.206632905635138;0.138429513529146
"direct";0.211822730717458;-0.083520887176696;0.394640850363198;0.151537661567315;0.148955598975151
"educational";0.261050329145967;0.00353972855848741;-0.00924449239543407;0.0136619546210227;-0.214346483388126
"effective";-0.133433185743992;0.485073282697996;-0.0377558283080625;0.058834222014859;0.00885866745995993
"energetic";-0.0964387280476376;0.486169671243581;-0.0879368291275073;0.11834108054294;0.0210237540854025
"enthusiastic";-0.0581135531803783;-0.13007149683186;0.0610920012859436;0.0193048316810614;0.53062160757083
"expensive";0.206870000124836;-0.146191587581582;0.0240315592685286;0.659246932617473;-0.0979659494814362
"extraordinary";0.478551886996082;0.182715616300747;0.184933605475063;0.0514970305257099;-0.027406076022583
"extreme";0.303068193092237;0.0847837044524376;0.365831431561678;0.0554101177437413;-0.237083723449782
"fair";0.172436537657486;0.046407252369631;0.632702289750735;0.191638881705777;0.0759496061199229
"faithful";0.504285244066746;0.126305941511977;0.184002646011046;0.127393370175764;0.498058684322455
"familiar";0.444395485128358;0.302709396971182;0.0593666842357524;0.204200184936388;0.0268341454947408
"famous";0.114407324075865;-0.0907885900379783;0.0245926855734869;-0.0248576937985012;0.682601321809509
"fancy";0.282077862578352;0.161801757392458;-0.163449368686854;0.0966023006640508;-0.322882821886114
"forgiving";0.0455066427400758;0.076379618944154;-0.141234515316707;0.11206159999188;0.0361055877375127
"free";0.484409105434869;0.255228851525982;0.0850136922441103;0.38521019298947;0.270481190404486
"friendly";0.350351156970729;0.213593374763889;-0.187074956044141;0.0852550564735042;0.0624894816176673
"generous";-0.001285608042638;-0.0796790870051749;-0.0338001863220861;-0.0467390026487058;0.113932140121514
"gentle";0.625054764016568;0.0837034840245483;0.0609273049408953;0.205966894726629;0.382621760367067
"genuine";0.293782541131167;0.0180086730261153;0.0982396238038812;0.599990675136891;-0.0587622670767939
"graceful";0.135772750618043;0.224851849191012;0.0614618627005536;0.654989765083694;0.167550359523912
"greatest";0.742723851004855;0.118939006332393;0.149424701947951;0.000275954938987156;0.109734870520785
"greedy";0.0981454249853613;-0.100338905154656;-0.0502811821045278;0.0765049272889371;0.568946438614115
"happier";0.658924287965025;-0.117880215676082;-0.0567658906885591;0.105193772783042;-0.0367173282046712
"happy";0.48812659978783;0.503874162565809;0.115686923695899;0.0238092712888202;-0.0178445452698568
"heavenly";0.282077862578352;0.161801757392458;-0.163449368686854;0.0966023006640509;-0.322882821886114
"holy";0.12448262939703;0.64106397442663;-0.0151271199739685;0.0466830265139972;0.128123782303338
"honest";0.478409799919927;0.332622994994277;-0.0177513111067627;0.158711469320374;0.36201452595988
"humble";0.540832827241879;0.146637517963869;0.205098367763089;0.454991002526785;0.193324895235557
"improper";0.262968097944988;0.000301740818014488;-0.0364207714631983;-0.065317125768873;0.568869900124426
"independent";0.162600320681514;0.561531141483538;0.0377304721355443;0.222459398937992;0.0848916950499967
"individual";0.279163626939786;-0.0609519132091001;0.083851109334129;-0.131932016961624;-0.149934323049784
"intellectual";0.0119480168566705;0.771215976323398;0.0794363898215897;0.021483051286961;0.00285867635971856
"intelligent";0.335482530625859;0.0110358440148088;-0.125770099021495;-0.100135515420911;0.200657407032044
"interesting";0.234202977391732;0.276667091937604;0.419617343700593;0.280620091878819;0.219340250660052
"legitimate";-0.02091360533214;-0.129514254349841;0.3465463491206;0.317976107016765;-0.0342770827419673
