"MR1";"MR4";"MR3";"MR2";"MR5"
"#-fancy";0.649017628616311;0.0317285236424925;0.10412184708518;0.105414566923679;0.342957500532331
"#-happy";0.19713390558722;0.386226356370293;0.157587251280733;0.0696781232356985;0.107450648111649
"#-married";0.160061054611389;-0.0182941871542636;0.564488810100436;-0.163613770317009;0.038863492073249
"#-pleasing";0.180101498967077;0.458012519590421;-0.0113988393123805;0.136954058536831;0.0088535475815715
"#-wise";0.439654376749463;0.0967323305214016;0.458960733250205;0.0166037339514989;0.192880929404391
"accomplished";0.121227521783294;0.592288505734024;0.327892133994796;-0.0663591161379079;0.300521318987536
"afraid";0.652179491946463;0.425080903555788;0.336303775789469;0.243181250143513;0.171016620950748
"alert";0.167131786170824;0.117328006144883;-0.0926292833193692;-0.0256642794542456;-0.0105386964117485
"amusing";0.602051487157053;0.21751401932607;0.00726470755818794;0.026623619315063;0.459354127330522
"beautiful";0.655921375889764;0.363640983790454;0.37802417198224;0.156229686291286;0.31747284464423
"best";0.670710504306779;0.474365643513982;0.202536152216257;0.225588650953561;0.199789708591801
"blessed";0.500784606785499;0.299305356030283;0.392714189234639;-0.0366576303466579;-0.0238846515209549
"bustle";0.722722012674841;0.0822894501959315;-0.0233108516654665;-0.100594596515663;0.0833992758100044
"calm";0.190812814204827;0.27004664926434;-0.18618531591315;0.411613393049192;0.271574833334449
"capable";0.369782262773513;0.576115554678736;0.226989323275164;0.294917814549081;0.0658097394413751
"careful";0.338289983069362;0.424721669715482;0.0867290005243499;0.283509435246596;0.365793674705823
"cautious";0.129508362442969;0.524968458992269;0.297414753637592;0.342425157890951;0.274303620139446
"charitable";0.190297248158602;0.372248014372369;0.451479459687999;-0.0879024624466008;0.169136880766365
"cheerful";0.640642070615255;0.397443966598749;0.285149701735782;0.233402786727473;0.342402993146222
"clean";0.423292097399768;-0.0272773893596541;0.197097798765336;0.0697504648152741;0.428890990928932
"clever";0.559528527306368;0.455329129181517;0.336460712365459;0.273266778035999;0.24865260930863
"comfortable";0.569755264983632;0.415167321195838;0.238816423750861;0.394422645166667;0.36720092211618
"compassionate";0.256549154920086;0.318626464306027;0.244870744080154;0.116301927786127;-0.0937569225193561
"competent";0.224147403996001;0.507448220073095;0.0857924135273401;0.206839953308038;0.00524505855912134
"confident";0.480706452061989;0.34470584116389;0.0419213462953937;0.292864033557559;0.22537472606636
"cruel";0.505320137666345;0.233309830500976;0.0815493441845094;0.171184037887047;0.042678728001378
"curious";0.199359794248336;0.30823928517086;0.314305032647168;0.16614045930482;0.34580113906662
"dangerous";0.338736655844895;0.50734826869748;0.22720700720348;0.200556494392702;0.336735711058846
"delicate";0.491730858669525;0.472297876344708;0.182913568933692;0.198814908960433;0.329007316039186
"delicious";0.103300576933054;0.0162306569668227;0.648355465082028;0.0998060693498758;0.298939137836334
"delighted";0.675135686582282;0.411240324669585;0.319333074021053;0.295585454706819;0.0522378994818927
"delightful";0.676916528674762;0.404624129510484;0.311713736784997;0.250649688030558;0.246730770776412
"determined";0.559524103793752;0.335980162700407;0.510216130527388;0.108129890247685;0.315313594110645
"different";0.680360473803663;0.374411384652171;0.354120247670308;0.16554977438436;0.25641525425202
"direct";0.44999753185273;0.575930806281613;0.295458501145785;0.0786924438988588;0.0684407642432109
"encouraging";0.234208059914328;0.159309077282072;0.468634230609373;0.0632739905097912;0.412426267411988
"energetic";0.430434848305296;0.365256365977721;-0.0809723491348798;0.259871250893762;0.222157729138685
"entertaining";0.377978379410434;0.0980158419118941;0.484738354690186;0.0867227017123729;0.0978744049717652
"entitled";0.072690766001764;0.0102467560492433;0.117122109323861;0.843698610501924;0.104092405445454
"exciting";0.576640821034808;0.547232056614428;0.122231737344393;0.191069794212677;0.0510320582851845
"extraordinary";0.406197412297741;0.632327802367143;0.265076791044735;0.206732954775565;0.199210263975727
"extreme";0.503583114746237;0.461858952078086;0.309705247586653;0.231487990232229;0.181616323183734
"fair";0.447401889753944;0.434201776779814;0.282558973120805;0.379843873165573;0.416620638768951
"faithful";0.221913235522134;-0.0232146355962142;0.0682524715636179;0.0724810763368568;0.28258026138382
"familiar";0.383397452380873;0.372710741314031;0.329754248186373;0.135022245908757;0.279849159867941
"famous";0.422200768760438;0.365021365577972;0.299595216338932;0.198822683936624;0.14503196219698
"fancy";0.302938506785526;0.25723645196378;0.0522112404231688;0.676636401976343;0.226086472812212
"feeling";0.232646136051106;0.385926481093272;-0.0804527189834341;0.143795779150768;0.356867611516364
"forgiving";0.31113150750335;0.266590262420671;0.232472089373074;0.275900412581011;-0.0925311242072863
"free";0.353971890821049;0.2612584873982;0.419274006563234;0.0749401779439427;0.395867921813675
"friendly";0.691140881913733;0.265250847676457;0.305600826206471;0.129747036764712;0.260857851319442
"generous";0.235567997090801;0.255027349255111;0.670491394412983;0.103851469290579;0.0778134471655645
"gentle";0.709028081831875;0.284910616911811;0.237347514991076;0.260312478793082;0.192899061589318
"genuine";0.38356304794354;0.331958581404988;-0.154206752637678;0.25351621925646;0.180061586552541
"graceful";0.16271764134689;0.416605727184496;0.402915470498491;0.139000617838132;0.223573120202845
"greatest";0.583647438447273;0.417208000873072;0.273524563326164;0.290324456503591;0.411953818928434
"happier";0.741018753030566;0.145709909663047;0.274602786156878;0.115162425594867;0.0824647900600274
"happy";0.448146096697775;0.276789401334304;0.346189455841779;0.230713833155801;0.46594775476146
