"MR1";"MR3";"MR7";"MR2";"MR11";"MR8";"MR9";"MR4";"MR6";"MR5";"MR10"
"#-beautiful";0.10906850915477;0.650745566708357;0.212268381360193;-0.0814453511193899;-0.0864671193975744;0.228374729005211;0.220346209194065;0.158106335618095;0.0341675487415657;0.0476289607256788;0.0437807071789424
"fair";0.761167780567873;0.0464746903568286;0.230060171593099;0.0319231649063346;0.118064823510214;0.0412450713274756;0.214732850916583;0.0759389394018228;-0.0157104987793591;0.0363916987354129;-0.000957445159057034
"faithful";0.376445536258917;0.0522911397887859;-0.0696328148358144;0.256533199209671;0.045757946796867;-0.333706857515357;-0.137258667107773;0.229351587720888;-0.113139450835384;-0.107016558281967;0.280242950778082
"familiar";0.355844351261782;0.435980844161919;0.284609486571737;0.114880590575882;0.193985500884165;-0.084203914013682;0.381334577307387;0.00999190584031215;0.00985757131676931;0.163259511775323;0.0710855302021186
"fancy";0.206569898041245;0.55522441657681;0.0176740654347719;0.171819691788285;-0.00943999524546546;-0.301297804628202;0.134627831042211;0.247694294184088;-0.102698012495949;-0.0451434497186218;-0.098743685696558
"free";0.411891918156842;0.384810630452609;0.419360262102029;0.156696062882903;0.0945788999042524;0.222172203986318;0.248679522666335;-0.0108258848111168;0.126155415951256;0.028174283500717;0.124103526629702
"generous";0.274249571027981;0.145173457556401;0.157190925439438;-0.090823581455753;0.155028189383524;0.268111347746244;0.285495169999183;0.21429592787307;0.0956826233057222;0.427994488753526;0.453122681598975
"gentle";0.739627944752173;0.274574038267052;0.0981514615589169;-0.00965317421128819;0.105996123046641;0.052837642559572;0.097734373940322;-0.10865254441907;0.0127198844415028;0.0454702793181376;0.196969319979969
"greatest";0.625961948102205;0.267936949716716;0.260444851638367;0.259615811044498;0.00765559886926713;0.144870210434611;0.127057640698977;-0.0186939194737368;0.0570588256900735;0.0266702007872286;0.205427316135205
"happier";0.181355832493196;0.135952269702751;0.295125874634906;0.600763175899512;0.176890282512851;-0.111911271640731;0.336272414494042;-0.0611424320043453;0.107472775374207;-0.0167159232809729;-0.0493288716207595
"happy";0.570250232910597;0.270746137626056;0.0345940707409019;0.177224088954471;0.226736527483001;0.201079448541742;0.103419014503267;0.0235164003224855;0.0791371032435799;0.0391803170283536;0.163344781203958
"harmless";0.264998464022583;0.380750939632343;0.196532595930582;-0.0537422092092618;-0.0451874173858767;0.0915265082259639;0.0624683261858517;0.0632781896203905;0.0486904973521644;0.565157328638447;0.00565301034356778
"heavenly";0.244556697084247;0.306887035373159;0.473083781074151;0.148300382110562;0.385094180457152;-0.168810278555377;0.0482000294470709;-0.129521868730727;-0.0611215515477558;0.131947382487506;-0.0345190448404762
"historical";0.123902060211;0.241652352705821;-0.0962069850229411;0.219639270354515;-0.18495497242892;0.221306499075066;-0.121300308677923;-0.161526648517153;0.0606581033222835;0.0650440698783902;0.12129679476474
"holy";-0.0343765317689786;-0.0158266422161394;0.0352158911384476;0.90095224027193;0.000999161470567892;-0.0505753514192383;-0.0974288434517345;0.0549441201360236;-0.0575731924925279;-0.0141606653707933;-0.034257001211517
"honest";-0.0337858582598947;0.296279352775706;-0.12221975862391;0.00388245571697751;-0.0964896392955222;0.0619748894655762;0.141558567573245;-0.110615507041522;-0.0881759761814909;0.381350412164772;0.155793537037036
"intellectual";0.0216754518421217;-0.0965429946779128;0.207966522867854;0.0925607825386641;0.717315858215355;0.0375449328006392;0.00495515333071888;-0.12838804726945;-0.0670226924610315;-0.021976020423014;-0.00608949098113379
"interesting";0.10105859413531;0.399501999577752;0.438008289574317;-0.00455871938745672;0.138635021513724;0.395245336410265;-0.0186960834290776;-0.0384214534428576;0.205372098006368;-0.0798557256814611;-0.0204834217367398
"irregular";0.444342847937454;-0.143637898495971;-0.120365693703185;0.0712518422235796;0.197012077290949;-0.0642682996228867;-0.0354926735124671;-0.110141536790713;0.594735175748397;-0.121727003950949;0.243671701727796
"liberal";0.0778429039567183;0.264350503985043;0.0690437277978851;-0.000608408106164882;0.253586477354312;-0.0444919225166311;0.686581554772576;-0.0313775081068742;0.0789709313351624;0.171633968902667;0.0797188798168027
"loose";0.230539322317072;0.403858511544765;0.238508084120559;0.0669749027252038;0.170896154980394;0.0217093480372934;0.161158859741625;-0.0975664292278219;0.318410803257595;0.0844585257514392;0.304571699031914
"married";0.0687069761988103;0.00180664648773185;-0.00899159049865272;0.0408564310773434;-0.0534503816288448;0.0221286340915101;-0.0170528829460474;0.841284621732982;-0.0583271780844132;-0.0354186330866366;-0.0218194230133505
"mighty";0.429278747082349;0.578706572606881;0.259179372867803;-0.00266760668279843;-0.0149476428966243;0.201369896674921;0.124642004125366;-0.079891982458197;0.241079288730687;0.00316888475605456;0.184373842138923
"modest";0.0687069761988104;0.00180664648773168;-0.00899159049865265;0.0408564310773432;-0.0534503816288449;0.0221286340915098;-0.0170528829460473;0.841284621732982;-0.058327178084413;-0.0354186330866365;-0.0218194230133504
"moral";0.111381594106746;0.141816834175967;0.104734335069453;0.749077721938108;0.132816136381312;-0.0215646679405284;0.159667879772198;-0.0106389861018312;0.0144870797411082;-0.100001692015403;-0.0444584117075866
"mysterious";-0.0488772120406066;-0.0251780460272564;0.0802081780412081;0.728865523697714;0.428409630233116;0.00827845475217206;0.0560594806230265;0.0302128650850421;0.0398802664091763;-0.0457608145781465;0.0775590038411233
"natural";0.471383377758053;0.275776158376014;0.109054773177699;0.377285908105543;0.305220451664916;-0.0584795431169409;0.230704380385949;0.122577127429765;0.0265317728940948;-0.104627641593442;0.14972390480225
"neat";0.29251558932139;0.195641663053302;0.000476007378365134;0.118713801569617;-0.0944109948817588;0.100229798441804;0.263826467310015;-0.192014781054171;0.039625056575351;0.370282608272352;0.0656245795404264
"original";0.347172653106965;0.0371204937093154;-0.0038658176739698;-0.096047817999316;0.280025561799288;0.646759165665166;-0.0234724343526528;0.228490996989291;0.0207477481032574;0.0928056667832105;0.0405310612322715
"passionate";0.174604784179976;-0.00178848006116047;0.139791416569325;0.0691400679252743;-0.155103468590614;-0.115987947003285;0.04054175921883;-0.0729188802457915;0.692066567365443;0.0992939029622526;-0.06328401396184
"peaceful";0.273990948719002;0.302320802182718;0.264845988894886;0.512143436523274;0.162346726344254;-0.0170327259913599;-0.0356633088116388;0.154283057416681;-0.0910480597442079;0.0141023751132217;0.136841120041397
"pleasant";0.554235344242844;0.0645179369828567;0.203438622143168;0.131931568262219;0.374992642034517;0.321415843306539;0.335451353343875;0.0481309178810212;0.121452100868381;0.0714387872096788;0.0609351778357479
"popular";0.156332618954235;-0.0203667791299595;-0.108724734508248;-0.0509688685787922;0.384346608838551;-0.0171136912588932;0.038820082934377;0.0058987493037415;0.0495907592990679;0.108066032695517;0.548846619058452
"powerful";0.523606480534318;0.213021561442797;0.320487735799275;0.0159515056128512;0.179247912653183;-0.00252990042791594;-0.00838755411066643;0.107074954576655;0.167126918681966;0.16984035936611;0.134869915982989
"proud";0.154092857496563;-0.0905648197256947;0.0889354854309503;0.042753782084011;0.782338391803065;0.0503459202385369;0.00109913590442495;-0.11746940582277;0.0182110646481743;0.0553772155616999;-0.0655865314052951
"prudent";-0.0796043241667947;-0.0991649941525211;0.0029942627469161;-0.0874785659064717;-0.0677861813649912;-0.0879217933832491;-0.0283565707071401;-0.00582851059059655;0.680508649036617;-0.0549728081354226;0.00852645179989048
"quiet";0.335441848823403;0.192725098662628;0.450892659300205;-0.0665884835719808;0.106873411546332;0.159972989256785;-0.0620821384253848;0.0195756025277569;0.0401116872318068;-0.0209978151517466;0.0563665661061696
"safe";0.207116990840582;0.0921238486560351;0.402868067830116;0.0747061980606256;0.0513227082258375;0.0429448097524944;0.326007902899258;-0.0868674052049327;0.322938004172434;0.201263970891636;0.313646466564972
"secure";-0.107093331806753;0.0479551958840454;-0.0468773837971335;-0.0953302976159257;0.214260638144357;0.0470972249209254;0.0544560221741476;-0.00147896863772189;0.714357481383727;-0.10347708313953;0.0565162336000248
"selfish";0.429655785094736;0.343116914614393;0.220547121421579;-0.0228277938032363;0.0273056125525511;-0.0473015706441734;-0.195495320366481;-0.0569264858631825;0.0854314890113143;0.120733676105953;-0.252753141300987
"sincere";0.0621023357802722;0.232980462719583;0.317770084518344;0.0267502100479097;0.108709169940469;-0.118019773209053;0.0109653432980759;-0.104570114500009;-0.0661667985479973;0.7532104723216;0.0169272152353335
"social";0.454380620547668;0.420367902435352;0.0522272492094092;0.103446111127087;0.0539080282588636;0.438989215247459;0.0291420741042196;-0.00174728309289924;0.154067692616679;-0.0220375113987044;0.359413215193173
"surprising";0.342881667100004;-0.111702949555911;0.41396476459442;0.197942608638421;-0.140487646030105;-0.025861505343397;0.261250010387257;0.0392747525405131;0.123354930238191;0.115971993304064;0.369050624661648
"unfair";0.534893104877126;-0.0566405357767235;-0.0921278728954771;0.0317581607952256;0.401429963171499;0.272006509523466;-0.0647602651939961;0.123560486012743;0.00635497801894685;0.103546540516043;-0.0833850474762769
"weak";0.145574017778114;0.362846508770734;0.490227058904828;-0.0525214328465361;0.102160286882718;0.260984435023432;0.00977990121515215;-0.012519677147319;0.293594811368733;-0.0308130000500651;0.0420674872998167
"professional";0.100468531215384;-0.127669581265763;0.0256038520377268;-0.0460699630423167;-0.0554403767104878;0.467185377314891;0.275538832509404;0.201202269723591;-0.106102490130632;0.444138193486936;0.164991407210465
"suited";0.0512868501560757;-0.0406849895577282;0.032185773511229;-0.0782101314834883;-0.0560849892093584;0.39787338211219;-0.0750623800813778;-0.105975416144176;-0.0922868254885184;-0.11216300681512;-0.0696114552256391
"superior";0.464580847804467;0.397014650585682;0.250901685633011;0.141739026789546;0.105726130886265;0.392981788088889;0.264785711116949;0.177464488636731;0.0942616946356707;-0.0726899484539854;0.205297328816892
"universal";0.199044449662606;-0.0216623385833882;-0.0561806335151132;0.110841667216825;0.433490163166012;0.473209116186977;0.0691837124612647;0.187610244582334;-0.0362860285054847;-0.00848556799633711;0.0422414860100951
"thoughtful";-0.0343765317689785;-0.0158266422161394;0.0352158911384476;0.90095224027193;0.000999161470567855;-0.0505753514192384;-0.0974288434517344;0.0549441201360235;-0.0575731924925278;-0.0141606653707933;-0.034257001211517
"warmth";0.0565916013351492;-0.0968234695508397;-0.0530635743917405;-0.0970220843093367;0.0175971485577586;-0.0923377693635046;0.0337494902357475;-0.0322124593285873;-0.0263252300656271;0.813578712853661;-0.0267697352317432
"graceful";0.78253993176852;-0.116083032133884;-0.00900602748009119;-0.135365880704531;-0.0745102604909498;0.063275454670545;-0.0566624126100388;0.0683539921597029;-0.112875328817021;0.00397624860944789;0.0631237937867066
"minded";0.278387214199124;0.136642923953889;0.154307953813881;-0.0301060597099898;0.171307478186481;0.10137270731166;0.585382300158881;0.150728081497242;0.0147911250969798;0.087936356802631;0.0610918153706269
"rich";0.678222059647234;0.118196123773161;0.154020708584003;0.151335088018679;0.0233269432947428;-0.0633259535933939;0.161269881132051;0.476176634647252;0.0676520761408992;-0.0108981618530956;0.0560340873625059
"uncertain";0.29001503996595;0.0524430804001794;0.314659240438663;0.428619821690232;0.205425613603899;-0.173804395840203;0.184944504866451;0.0574367972654663;0.130962279517723;-0.0472138901514048;0.0749838238054923
"strong";0.189963409424605;0.153336994847871;0.178405346396731;0.0731260049410723;0.394551919923597;-0.100557550052316;0.428590177202508;-0.0725015992443461;0.177710120337884;0.0428979110639672;0.451553919658158
"sacred";0.0933920146476136;0.195536493767842;0.838148001329586;0.227658514975082;0.108729244572195;-0.138269528706012;0.169795497666795;-0.067794729005342;-0.00322196557935001;0.0661350494954546;-0.0172701965815962
"welcome";0.0696789860898461;0.17072336594437;0.554007611504645;-0.0496198573890793;0.031576235409456;0.0102243228051219;-0.124315133118417;-0.0834002662952447;0.406621831578185;0.0504040986767117;-0.133691057743161
"wise";0.100494760544084;0.0812997682422381;0.724180832330895;0.0736159429999323;0.01036059127329;0.195138441551973;0.104219898369422;0.185484931869002;-0.0158569317528358;0.0435337215842133;0.0177230552203721
"curious";0.202271735119257;-0.0978380859326586;-0.110540815856983;0.474040983903431;-0.258954726352922;0.142554142195757;0.0399457138139745;-0.150481426789371;0.243471907409036;0.0245758457356309;0.0832127428737037
"pleasing";0.0250840447526488;0.523626007383057;-0.174271055980622;0.0842072931666173;-0.00292093384281933;-0.160865890233055;0.0652428727296474;0.148425693350203;-0.156602996827836;-0.0421169193572069;-0.0541779411319883
"worth";0.440638090877312;0.100818649270243;-0.208048500888457;0.0153404252351839;0.647010038103931;-0.0834832417599269;0.0737965823220055;0.0589514094353137;0.0549212775778213;-0.0139354576730154;0.136044035254075
"kindly";0.308431016260267;-0.0400616863564631;0.0128750490517632;-0.0899580901759006;-0.0396557785723826;-0.203782227138775;-0.134197571580008;-0.0309163143793008;-0.109277571642621;-0.126194878930444;0.800628817542735
"reasonable";0.0755258893153536;0.576411519591486;0.15570820829628;0.157523526951846;-0.0246929637103837;-0.0382234609854044;-0.0353317364950587;-0.00909404017563938;-0.00655592133024013;0.27753589834975;0.0283257895312554
