"MR1";"MR2";"MR3"
"#-extraordinary";0.228478358223237;0.00293217706634824;0.41758574362288
"#-familiar";0.0504418074373629;0.464882816518592;0.115877264954891
"#-strong";-0.00384413950744246;-0.109381453248287;-0.0363557989349889
"#-worth";0.421246777779883;-0.0362503571005669;-0.0557875846216676
"afraid";0.560795924553049;0.154786601441669;0.169884866576602
"beautiful";0.555785421077578;-0.119277262437004;-0.193206822772033
"best";0.554423133462709;0.487182205069103;0.0364025842265622
"biggest";0.503830101492935;0.242062820200105;-0.00722963073149615
"blessed";0.562461039241405;0.063073236579093;0.249274973300126
"brave";-0.000885585045530995;-0.0567207569383933;-0.0382350177523878
"calm";0.811700098588953;0.084221335604628;-0.0144373493398313
"capable";0.600537737004787;0.11684450273012;0.00550444651373798
"careful";0.763054821508263;0.0978472329280204;0.0358957105641365
"catholic";-0.0722825117422895;0.880884011816769;-0.200217276502315
"cautious";0.088053420548816;0.445069406605857;0.209616430623284
"charitable";0.21574278914684;0.825608816828272;-0.0735678772805097
"cheerful";0.272229851458616;0.217147282906577;0.0471610893249672
"clean";0.0668198969322156;0.220325920406217;-0.189990140006736
"comfortable";0.555296015237075;0.126188197170657;-0.0145849851946915
"competent";-0.0192121068735663;0.215802712844191;0.741494252326727
"cruel";0.0631706425322331;0.191002267738421;0.0830228525045092
"curious";0.312884457323247;0.038488947279596;0.354820684565124
"dangerous";0.106738761101413;0.236274809736705;0.14064111055185
"delicious";0.464449636559904;-0.0551808120027649;-0.16161344560283
"delighted";0.478879322584284;0.154106990250585;0.0593954233599061
"delightful";0.347099215898516;-0.105300786518582;0.19812803409994
"determined";0.279833028033659;-0.00630788283791178;0.271543603056091
"different";0.596814227736365;0.24554824033099;0.104659107569639
"encouraging";0.12621559398575;0.0856725255772416;-0.139589641879343
"extraordinary";0.706446468067636;0.2520856003513;0.181016412890202
"extreme";0.766845129142039;0.155284449989725;-0.00208014152051576
"fair";0.318915199693219;0.619518736578437;-0.0987168670270803
"faithful";0.39035368357414;0.707702830356816;-0.0403690490144496
"familiar";0.233519242110545;0.254367599982717;-0.0285261663355503
"famous";0.00181876004408774;0.122003184579848;0.812453239601304
"fancy";0.376144040891777;0.260679521007419;-0.0515886577071448
"free";0.557039155287756;0.146274242824109;0.401312422528296
"friendly";0.408436231022619;0.531598372086545;0.151029512900677
"generous";-0.0531836123191905;0.217281734941404;0.271827056147537
"gentle";0.634064045493954;-0.0530101264470563;0.200560516339373
"greatest";0.445623740151621;0.368591181339496;0.340254478386782
"happy";0.750290408870707;0.300642072556207;0.125079011448989
"heavenly";0.367280610633389;0.069735984475472;-0.0386164574773512
"helpful";0.515853051485989;0.255627525345569;-0.0148751631707454
"historical";0.178839483573081;0.0024744564398398;0.107995638481599
"holy";0.497982839674971;0.355937120719592;0.0194945261863323
"honest";0.457604442473329;0.682965618509417;0.0155171319843774
"humble";0.41070039457597;0.0503536622492862;0.199194151676147
"improper";0.521535341532447;0.339393821305356;0.0179902149255042
"jest";-0.0837427537312302;0.120027006894171;-0.123823135059855
"loose";0.307631095613699;0.17118518911858;0.159434388186591
"mighty";0.372603495029018;0.195832651462598;0.166161637561111
"natural";0.186970571529892;0.265240229757318;0.693041841977992
"original";0.36459951835656;0.657177503665326;0.161091423316263
"outrageous";-0.0718246146842429;0.167249317233041;0.180882963870253
"passionate";-0.0571998906629774;0.391759656938942;-0.00237940254512125
"pleasant";0.867037261439765;0.0718239650382301;0.131291183594836
"powerful";-0.0718736122398302;0.305011571450585;0.0586852662014368
"profitable";0.180882779498821;-0.0508396580094853;0.23228935990943
"qualified";-0.00384413950744144;-0.109381453248286;-0.0363557989349894
"quiet";0.55258138347758;0.703140288783697;-0.0254566793894007
"reasonable";0.497484845659235;0.0542819218257419;0.158358239510801
"religious";0.206303950405637;0.610708228833771;0.0148437183378601
"rich";0.592620518709197;0.567007900288631;0.0469225491194348
"safe";0.602632093815097;0.319056136799356;0.112726291242179
"scared";0.264513846581802;0.0790610254483592;-0.276936098676469
"scripture";0.176671410202337;-0.0264876309076682;0.0706183365057838
"secure";0.739621906756375;0.177333427659775;-0.126846913601116
"sincere";0.379704484138722;0.667493438285937;0.0278146543223121
"strong";0.667085973022196;0.261098465559715;0.13253035111377
"suited";0.00181876004408776;0.122003184579848;0.812453239601304
"superior";-0.0127409779271602;0.12316274127239;0.797715539957955
"surprising";0.689971422547223;0.192031912351032;-0.0621038359641089
"universal";-0.0670820589058082;0.850716650641388;-0.233022986464884
"unpleasant";0.117578016523849;0.153553916529424;0.0211513737409766
"weaker";-0.0837427537312302;0.120027006894171;-0.123823135059855
"wealthy";-0.0722825117422893;0.880884011816769;-0.200217276502314
"wise";0.343937726400942;0.0590204408322933;0.530550470539713
"worth";0.308214537686245;0.690651327056824;-0.030901288386264
"weak";0.716659629112305;-0.0567788983134155;-0.0448211672835762
"subordinate";0.046290111045151;0.16587919041082;0.113387175924915
"special";0.0660196486233404;0.0661155816500007;-0.0886179430923278
"welcome";0.68556781188798;-0.0446881934785255;-0.08560064078088
"top";0.261270920094664;0.0384871385970562;-0.24975903192146
