"MR1";"MR2";"MR3";"MR6";"MR11";"MR5";"MR9";"MR10";"MR8";"MR7";"MR4"
"#-cruel";0.242015790975925;0.0570126589893041;0.677713869876891;0.042414975992467;-0.0970928790323627;0.0333772059628496;0.209143627335247;0.0254774212275104;-0.0717841973207432;-0.098901867772264;-0.0857940784890065
"#-determined";0.13597152715149;0.0746488318887868;0.652335770968335;0.0940573764267038;0.00324881464411193;0.0497052800390937;-0.0763810034347683;0.0114937157756385;-0.00687405062574022;0.00998637464706064;-0.0512706520065142
"#-rich";0.129811229223407;0.869554983678664;0.117838107544482;-0.0005748384510053;0.0707760906306169;-0.0166670023247056;0.0774375784120573;-0.0202962556167163;0.0587465619925236;-0.0468441884383578;-0.00110507907759931
"accomplished";0.632989804672369;-0.0878801746397335;0.134786880704838;-0.0982700927324636;0.0855444748979425;-0.127043787469566;-0.119261862923371;0.312539662797018;-0.202625594765196;0.0785410221476406;0.060638158504083
"accustomed";0.328888639448004;-0.000635469121355051;0.181033298023694;0.0875040110062776;0.0557004079866715;0.0968504677238141;-0.0170266281736781;0.709428981486152;0.0662529027311035;0.0731475332021696;-0.0412721398651894
"afraid";0.795288529571226;0.210627825538085;0.28929579286616;0.17642673934404;0.122619661208381;0.0878077861943946;0.182981697795769;0.0796264158648389;0.0813630356724481;0.0123970416765981;0.0527860476612133
"alert";0.116791336963196;0.0715118341249639;-0.0868097358449971;-0.158336524039401;0.0539988088407194;0.596133670557904;-0.0589927417906176;0.227425588306095;-0.0938628241679582;0.184549663389414;0.0441963387505543
"amusing";0.31857061864918;0.17241368108545;0.421732952428337;0.028620923384936;0.0984608959451382;-0.169076979521696;0.355251238322291;0.115315918364707;0.0525115804547328;0.252938135778659;0.201075114520537
"appropriate";0.0669045167845638;0.0637863151691892;-0.136281126624558;0.181893803444952;0.650496022657951;0.125861626705801;-0.0282194786583434;0.0839221235134839;-0.0521940625810327;0.257092512127632;-0.105021734526176
"avoided";0.158954533013453;-0.0645341806547752;-0.0656593671003297;-0.120393891875178;0.118966743067346;0.0999124151284699;0.0303327598542001;0.0817552777101642;-0.0431745914773381;0.533190933169917;-0.0405414661639548
"beautiful";0.598009744980936;0.287174645833405;0.0404298019740087;0.0090351975828818;0.155524585086682;0.190533732106468;0.118583349013066;-0.0137325458179416;-0.00893653189291563;0.392869773921158;-0.203455284451519
"best";0.552522475811287;0.323319958583554;0.387592300691467;0.189103947717067;0.210692712130099;0.257135454259724;0.251310956859645;0.0147384276777178;0.329115415286015;0.104588824864416;0.0321977362460515
"bustle";0.492436892074497;-0.0254655837959105;0.365406981126566;0.585365717186879;-0.0111153382931044;0.117451047469252;0.0435340774768679;0.0458088444074412;-0.12295785921699;0.0928435055417563;-0.00176597112637359
"calm";0.443559456727901;0.248340515354357;0.421087292472752;-0.0712566266034207;0.350927397042616;0.122469637526385;0.0777188172433216;0.176150253016901;0.152145103186688;0.152882532076788;-0.0556686483201525
"capable";0.735576611922261;0.442753481074699;0.157702664183629;0.154989334400327;0.119953069555638;0.0745680268002985;0.106239085423123;0.114537173821917;-0.00814021122456238;0.0310622357761185;0.0422676670094855
"careful";0.513027337594609;0.158640557960523;0.132646950370744;0.238225921958485;0.17538680666843;-0.01022646681857;0.155796111664769;0.0303996474895145;0.16414487925787;-0.214097766411185;0.18069494427829
"cautious";0.407126719315384;-0.00713706192780743;0.497073259707846;-0.124171105637507;0.406886795956693;-0.0230006669665047;-0.0957510428821682;0.259688319438804;-0.0418972996422474;0.055877206790415;-0.122445766597987
