"MR1";"MR2";"MR3"
"#-clean";0.0131644027869932;0.0525729015410766;0.0994935913950322
"#-cruel";0.0806408390815511;0.375569980992472;-0.0932255500850209
"#-determined";0.144440104334993;-0.0178514871039174;0.35562345513979
"#-encouraging";0.0592059596969842;0.356050335240812;-0.00267241994095535
"#-happier";0.0564604035965062;0.500294449965088;0.215220547274081
"#-interesting";0.0564604035965065;0.500294449965087;0.21522054727408
"#-married";0.151312435436223;-0.0434067411435073;0.343874302384232
"#-minded";0.105315551925021;0.00721306701159515;0.422215876676256
"#-unpleasant";0.121620824703768;0.0448310902854997;-0.0332893372550245
"#-weaker";-0.0267324599114957;0.0816825297162476;0.127615374832363
"#-worth";0.0778280685756279;0.343935241472792;-0.0320235080087401
"accomplished";0.0800502207033959;0.367777668730091;0.0884767067161438
"accustomed";0.513698614053855;0.491436788510933;0.266441454815582
"afraid";0.680743814588563;0.50817717144762;0.289407830250491
"almighty";0.059205959696984;0.356050335240812;-0.00267241994095499
"amusing";-0.122136766573157;0.201662027670157;0.19148442104928
"appropriate";0.51141245610574;0.205279047985736;0.0931453762437718
"attempted";0.323834039978115;0.371079240106919;-0.165033197654455
"beautiful";0.689742945586929;0.456681118503298;0.299886432793712
"best";0.510423192476735;0.562419211670021;0.365344543754726
"blessed";0.440101936182131;0.529636455335097;0.230677316511006
"brave";0.504144575357898;0.410269146518371;0.0111510428558577
"bustle";0.164154793264532;0.0136687673739145;0.34871877490185
"calm";0.495933874984978;0.480120310707646;0.185423863039605
"capable";0.532818690943418;0.328200600089199;0.105564031224609
"careful";0.548202765067269;0.282073976496249;0.329093675426104
"cautious";0.357271314570094;0.106135806839286;0.195462667187702
"charitable";-0.0196379027868802;0.624900287321783;-0.109510433945732
"cheerful";0.718822322882422;0.411261364520949;0.321184629924445
"clean";0.332343412522849;0.593435010005237;0.171048912598744
"clever";0.639175874023048;0.186088390313249;0.173960684915565
"comfortable";0.585691577781436;0.479645993847308;0.308188150254259
"compassionate";0.280353609245561;-0.0141508927244934;0.0832384041846309
"confident";0.41957188973158;0.285595861525626;0.416003385406261
