"MR1";"MR2";"MR3";"MR5";"MR4"
"#-clean";0.0341083056361814;-0.0165435005785324;-0.013143026587029;0.0379624990106253;0.263515967264359
"#-cruel";0.122953613918795;0.428369448580504;-0.0975584080663732;-0.113886987169377;-0.102337403701683
"#-determined";0.0892702474047288;0.00378542891975697;0.483168941547926;0.171519270614114;-0.0718802487969325
"#-encouraging";-0.0351339740731931;0.283773820956399;0.0731542824180439;0.481616717614647;0.0621779179059384
"#-happier";0.151869934581709;0.45367753215565;0.00449862959682953;-0.117649662968942;0.392462316631576
"#-interesting";0.15186993458171;0.45367753215565;0.00449862959682902;-0.117649662968942;0.392462316631577
"#-married";0.145357554856422;0.00872950607174772;0.416359330047281;-0.0305463445682662;-0.075143146406639
"#-minded";0.0733624034678399;0.0483941370441187;0.53119000144519;0.0787865822924693;-0.0542914600487208
"#-unpleasant";0.0846652715645819;-0.0312550004451753;-0.0492320632631419;0.231079715149587;0.111650734441179
"#-weaker";-0.0148340048561734;0.0651396604120754;0.0877241442468424;0.00862190080865969;0.118475553899417
"#-worth";0.0282228616187685;0.319888941151026;0.0365848601273242;0.275859958642141;-0.0336960779846041
"accomplished";0.0722641984281936;0.349649670648053;0.0935895742416128;0.146054413376795;0.0604441789436572
"accustomed";0.559092348470843;0.487535411082929;0.210072211619962;0.0180390953753041;0.0925236652464003
"afraid";0.701203307366227;0.468930785306718;0.238600446614259;0.156502559871498;0.123747858192069
"almighty";-0.035133974073193;0.283773820956399;0.073154282418044;0.481616717614648;0.0621779179059379
"amusing";-0.0416842918731425;0.140805510709626;-0.0191246208574354;-0.136079736958215;0.421250810795587
"appropriate";0.525990073616019;0.207405924043292;0.0874382083058089;0.0313339169732837;-0.0429286760716112
"attempted";0.310885229706781;0.299206182055403;-0.202377153020749;0.228212113734474;0.0694611100353146
"beautiful";0.73200687629835;0.420877168654419;0.213906572265486;0.0708750249801041;0.153452534309638
"best";0.523378391818447;0.51504895977909;0.317044889857838;0.19929221491357;0.192163432095658
"blessed";0.497755747955754;0.469153777808949;0.0893685132142579;0.0538783724355093;0.274924205318614
"brave";0.509601560465692;0.395765061592763;0.0107595920868114;0.124468712262055;-0.0333172027604844
"bustle";0.120880247157002;0.0330678156584172;0.455254898404063;0.144671565098549;-0.0516110933154131
"calm";0.458372262893316;0.415066730600284;0.200831856790584;0.35515205466616;0.0967245110456439
"capable";0.541837725497274;0.345086581815888;0.131542517807763;0.0622976907691688;-0.0912984712946707
"careful";0.582921181445133;0.175921145047691;0.172930301634037;0.138966854361349;0.363982689609907
"cautious";0.380754319847348;-0.0230376435379063;0.0291201645887122;0.145681345607859;0.390445838448655
"charitable";0.0335779468538178;0.619448906170622;-0.188337140148832;-0.0233173698539209;0.0962461286360154
"cheerful";0.704767936855611;0.340329576207035;0.29225939131423;0.288673560803478;0.152253340881696
"clean";0.319796516008737;0.563554691933419;0.18520210668268;0.247561607925137;0.0687859380674679
"clever";0.643387076943025;0.163925736938937;0.157754906317761;0.101034901684653;0.0119741082688126
"comfortable";0.613889030941795;0.513205295268443;0.325356138929604;0.0311464861048423;-0.0415278804979738
"compassionate";0.305911091525507;-0.0642448554822977;-0.00949535035188809;-0.00204414582987292;0.153844333758517
"confident";0.466950828054503;0.173098188091007;0.227905510689407;0.103064283329429;0.461964443021268
"conquest";0.482689942416984;-0.1515645376037;-0.118439152029248;0.330057609277841;0.287439296028519
"corrupted";0.282841135757551;0.0247632061160704;-0.146072397884667;0.322196730557819;-0.0670058144046309
"coward";0.0680716312730349;0.142283887008606;0.00510773254502464;-0.0797664743483399;-0.0338455476200214
"cruel";0.426909040822189;0.569485658269946;0.267952030081999;0.118170328032087;0.172235384099291
"curious";0.560684101566937;0.526205420400309;0.243329170785772;0.218839166966876;0.0474260468758974
"dangerous";0.378400671327914;0.583339617536256;0.106010098047086;0.0268748948982093;0.245138773821054
"daring";0.0658223488971896;0.0207399756036789;0.0782476015314719;-0.0344280954219214;-0.0991575917134363
"delicate";0.641121455342182;0.457228705783806;0.199057151578611;-0.0256558903816417;0.298078320813627
"delicious";0.55035221696866;0.154900457066561;0.144793597430888;-0.110827646052197;0.196390223484113
"delighted";0.829731492947022;0.173979198162623;0.0483737484740197;0.158661971465653;0.148115111505555
"delightful";0.408265342998567;0.378556815561976;0.483533087426805;0.142638723875557;0.192864999426446
"determined";0.660624977575218;0.204526386406074;-0.218973313350504;0.180228005587777;0.0589339360335127
"different";0.581611743136827;0.557259518020496;0.285619050215019;0.165179940868197;0.0933986346084914
"direct";0.443956758868968;0.342249381282727;0.0762672771537452;0.306511553212246;-0.160824031957069
"dramatic";0.293412939037919;0.187145732732647;0.374095482780414;-0.386634101665098;0.00751903151201426
"efficient";0.0501996067789579;0.413656742617593;0.110402946679675;0.147394477341454;-0.0946798892398669
"encouraged";-0.0284177638078819;0.100167002550616;0.626398144823534;-0.124160382537348;0.382496158652621
"encouraging";0.169277219035281;0.326499390781181;0.0637611605117712;0.160236887341769;0.199069592914862
"energetic";-0.0498961930958702;0.590471348857855;0.0510894316355449;-0.0205379748833276;0.272829258455899
"enthusiastic";0.0186569238773279;0.0363109342717102;0.171306586414862;0.300565593779842;-0.054789331657621
"exciting";0.429460689586372;0.290864051908273;-0.138490270857047;0.310130224969978;-0.227669592820197
"expensive";0.446846915798468;0.169718050471023;0.22126354594637;0.00191048924945261;-0.163022095637717
"extraordinary";0.727112470060116;0.494703578490082;0.0725383905940558;0.164166995321698;0.124268551091956
"extreme";0.630989934048423;0.448387100070755;0.0309212500851015;0.217425738310761;0.209274617137161
"fair";0.709598456530101;0.37561509253714;0.253453358759031;0.241854592815633;0.106204949177072
"faithful";0.467119500094143;0.583814095285952;-0.0486672032428757;-0.0288026093526542;0.135696307034409
"familiar";0.537668620441336;0.622455663811523;0.0431762273532567;0.040163629113249;0.165642480616658
"famous";0.668216657844636;0.272450879424544;0.158179791383092;-0.15697604848942;0.0610201036705218
"fancy";0.450798027803875;0.153918134150255;0.0761109564208485;0.0650666690077118;-0.0422815374737273
"forgiving";0.228264323212254;0.334200888328481;-0.184689841575886;0.0223759266329477;0.272505699660564
"free";0.639865026292622;0.499840207007748;0.11261664885136;0.299823054636383;0.123145697222429
"friendly";0.631670829478635;0.324420541373679;0.149103314415985;0.160169156174767;0.20210006921678
"funny";-0.0284177638078819;0.100167002550616;0.626398144823534;-0.124160382537348;0.382496158652621
"generous";0.509855128507872;0.485763182397267;0.221487098387117;0.0255475377084443;0.313903323475108
"gentle";0.642834456400057;0.411529214404979;0.23855476968319;0.297182189430457;0.296288155863404
"genuine";0.276307058544534;0.354389479796093;0.113422140505204;0.18900212145767;0.45744162921916
"graceful";0.416470204104658;0.448513571807448;0.168606402282612;0.129842870970592;0.430906646355887
"greatest";0.557170154430586;0.524486832319049;-0.0619251489191974;0.103502095765156;0.202305411396384
"greedy";0.35785672160455;0.0262548168290455;-0.119272291805704;0.1193805585031;0.272501364269555
"happier";0.759357522751534;0.251477297923864;0.00606258702523378;0.144338895396058;0.173020677118319
"happy";0.725449038112905;0.408086199342547;0.204366313344811;0.206832377057462;0.149412991632637
"harmless";0.420584840327223;0.611352285101177;-0.0371175713544172;0.33219420317368;-0.169847799220676
"hilarious";0.246011161653042;0.276246319910881;-0.0520210962512203;0.346909351607053;-0.198800381682616
"historical";0.273734981274734;0.284677291293094;-0.157019565908728;-0.0949008270071113;0.359038924736501
"holy";0.162939419249327;0.579510514906522;0.107131396018703;0.111687607162705;-0.0715032826628326
"honest";0.665832822087459;0.456541647792911;0.0841901221158304;0.221071218030558;0.195657595612637
"humble";0.63180995160666;0.435202978062112;0.0869904296384504;0.251348025952163;0.128668665616642
"imposing";0.2330500355333;0.458579064921739;-0.166389664357851;0.163660358411115;-0.0442807054096667
"improper";0.120880247157002;0.0330678156584171;0.455254898404063;0.144671565098549;-0.0516110933154131
"independent";0.418282883365832;0.53599743127792;0.0578925292005573;0.369897676340706;-0.00426437867879978
"individual";0.599241843651637;0.319381511407845;0.127676972055295;-0.0414860368463568;0.137823089660351
