"MR1";"MR3";"MR2";"MR6";"MR8";"MR7";"MR5";"MR4"
"#-happy";-0.00477112051269882;-0.00961362136807851;0.100000979890974;-0.0204058346713556;-0.00236154697820175;0.0354890428661282;0.684202964403365;-0.0184316187970082
"#-interesting";0.000385370871371577;0.200952771087399;0.273203739056692;0.398344694799836;-0.131842282746117;-0.212337245679761;-0.128639622479705;-0.0864672162956607
"#-weak";0.00993565601849221;0.311871816166898;0.106471380023618;-0.0559533284101967;0.531276763861023;-0.0785664486802025;0.270682766031362;-0.0262282169850428
"#-worth";-0.0511711038944794;-0.031849614611956;-0.128502951629571;0.0945761223979803;0.451695160890112;0.147261023977679;-0.0809504485080308;0.0131283630497574
"accomplished";0.388711845595489;0.23806615369118;-0.0329475261465651;0.160491666228512;-0.0488330981655918;-0.00654735627741065;0.0653458918770752;-0.0871441610866492
"accustomed";0.45906619933697;0.259797939003619;0.422623428189787;0.180253625256967;0.291550787947844;0.253004959680044;0.0860892493116766;0.131659208134144
"afraid";0.301602106022306;0.438002437617966;0.214596739464346;0.464841120520202;0.20883389749287;0.254386746744356;-0.111258886320564;-0.0723911153480091
"amusing";0.301015676757904;0.409790189111028;-0.155031147310991;0.224717433968454;0.00487731990114072;-0.101125254515366;0.0321237808383921;0.0127375036016442
"appetite";0.356922421170935;0.319952415717885;0.115183575023798;0.118196305128204;-0.0459680270692464;-0.0223483419127362;0.0807072363484057;0.0880548517061187
"appropriate";0.448499328100337;-0.0465856219063336;0.267349917352091;0.28699471363311;0.105616504098519;-0.0116404661372971;0.172384264256809;0.295100362000108
"beautiful";0.5549218667633;0.493842525392756;0.132811883680495;0.253763247445385;0.129691486447883;0.329834872221102;0.0000793606200556306;-0.00211294709136595
"best";0.159603656731935;0.484645588991631;0.457737704733729;0.290126391188488;0.276956510867848;0.299711918636177;0.178965700672869;0.146300363952217
"blessed";0.422176225086773;0.221307639295872;0.15749853107305;0.525204897765688;0.22904075042976;0.159814512269887;0.156312409998447;-0.00236861838131189
"brave";0.554455764265854;0.0371370417443606;0.336247345114532;0.458173582322383;0.19911172044899;0.169264543858326;0.160152335080143;0.240372986005575
"bustle";0.499231981915232;-0.0141327771308898;0.0804734391236219;0.270426842422004;-0.0799036935132668;0.122352016957784;-0.126720111969477;0.101163702817553
"calm";0.429169321885707;0.501428766569561;0.0772840563877613;0.232700795964036;0.0570830705947264;0.256993094454577;0.142545257705746;0.0509471305062561
"capable";0.404170556222656;0.100007884736676;0.411419704301071;0.0198975481071142;0.158060254093109;0.086112036038143;-0.277814979026462;-0.0703493013239884
"careful";0.481663978555417;0.2953982156426;0.22968488234685;0.31186416108682;0.277313393991428;0.28724707482601;0.170033137939262;-0.00885634962651813
"catholic";0.174607551027251;0.0573574182705031;0.104547759728795;0.492440237897404;0.534437411706968;0.297665470453927;-0.0273007738152655;-0.0935705479304542
"cautious";0.185115630024506;0.146448751573113;0.268390531603778;0.345075366447915;0.322916899978355;-0.00593284951607025;-0.00923559828373235;0.0857071101453838
"charitable";0.777853876938591;0.0916405824296217;-0.0164618486954678;0.0380283540126062;0.152674047979664;0.0249011886269854;-0.0774034006963902;0.0182580225973191
"cheerful";0.378180021972771;0.493592437686518;0.422654963426806;0.324177575965252;0.167224071857805;0.162636919269152;0.0786073523936654;0.183547108129035
"clean";0.188200550435065;0.159763656812143;0.39389014241671;-0.0242577706913754;0.33524254694937;0.241254672344188;0.0999602956833995;0.124465988052292
"clever";0.306219796910377;0.0391032199773842;0.231761329757044;0.00851178308851956;0.274664064109529;0.130906947348414;-0.00409445936499192;0.0864128586047877
"comfortable";0.449350994240668;0.342775316168083;0.256512706829447;0.328426556727009;0.379932092175212;0.155734778587097;0.044718209871758;0.0827263856266316
"compassionate";0.0340705745510578;0.419233843755952;0.168598369835924;0.101610794822558;0.132633230283603;0.163316934032126;-0.16672351362007;-0.153468980036499
"complex";-0.0309474127868256;-0.0638091165251264;0.561357760845938;0.135764845608041;0.096926014859875;0.358572440537281;0.219888904187847;-0.0512085353192393
"confident";0.457911036275419;0.213272751799896;0.0820136467012397;0.202799290819507;0.0828257461559593;0.29394895327682;0.188020687485539;-0.0532759851620298
"conventional";0.0744001796001861;0.238874046577309;0.472672438293697;0.235598930621136;-0.00384528324489517;0.09595555024802;0.0591102548753887;-0.0496194288794157
"cruel";0.533389666659862;0.318136282717427;0.282426976533228;0.335421066759179;0.217899609458369;0.31552438116873;0.0664169049350049;-0.0591406518793196
"curious";0.416889459750787;0.550768246847248;0.0819164661956726;0.148613661696577;0.297144135699796;0.0542568373425689;-0.0170549322313014;0.186725609619225
"dangerous";0.575971919408614;0.212616776588171;0.42053313678648;0.121408792889548;0.220509939822305;0.251061220322841;-0.115708807253724;0.0808269216129243
"daring";0.226357928675921;0.0350503141555173;0.151168125959493;0.239600314803253;0.152925343636776;0.48446951435034;0.19697740739411;-0.0260947998952709
"defensive";0.088403192647704;0.524146255548925;0.0919593365552108;-0.13093483266125;0.200221360399509;0.043556696195865;-0.120859070936929;-0.0605686312968527
"delicate";0.500237342860096;0.293050344105321;-0.0319213831963252;0.177294934586315;0.232211080137835;0.479135800169492;0.087105942579276;0.0132275438892972
"delicious";0.448249523410975;0.406063117358234;0.309616323900153;0.215346743031866;0.11696513834198;0.282369195760048;-0.0334787295193918;0.0459769975110559
"delighted";0.409114348729898;0.0231521625280056;0.223048663418971;0.259973365165994;0.206361453526035;0.0619139269665288;0.138640325539451;0.515740398206644
"delightful";0.526142150174551;0.403780587903479;0.0800873927389126;0.0697754644422327;0.0194338127255078;0.167025490683734;0.187802297584197;-0.00500057060984825
"determined";0.00798980537204252;0.242535858506144;0.0617219545190334;0.224210432117109;0.410984135119389;0.353390952492255;-0.243280684017254;0.0186905718057308
"devil";0.0351296517779244;0.460897228200827;0.178103396211653;0.100616582827886;0.152224853708939;0.186544911184244;-0.185165229882916;-0.133846231351571
"devout";0.0158319517837846;0.0651775961851076;0.150579851183755;0.499284866742273;-0.0659163201136981;0.276650004326767;-0.173285584377584;-0.191922400831026
"different";0.6004050683238;0.179632199720456;0.452877698451838;0.250494224483158;0.203885944147053;0.248523249241747;0.220160740120212;0.0587209888507798
"direct";0.120559554185893;0.201638444309603;0.260076050504438;-0.0190656878220057;0.252492999025069;0.337803294442263;0.0669333322544842;-0.0351621946655537
"encouraging";-0.0257449923906323;0.445800043885937;0.216732897402884;0.153276594888365;0.00118594568696631;0.061456268349344;0.234165873743812;-0.0248901599648845
"energetic";-0.0418886767562072;-0.0848548609405547;-0.017936922706894;0.105487393241953;-0.00940068192629157;0.0171635940892523;-0.0251483460055849;0.102091776370244
"enthusiastic";-0.024212786990717;-0.0885723194891533;0.0313566371905882;0.0659784217740904;-0.00231027045695787;0.00902361017752325;-0.0341007490827939;0.488638076558529
"entitled";0.459479842477486;0.00736437950706672;0.0331960763297387;0.0638868364594734;0.296136257830699;-0.0139024081775288;-0.202183668780818;-0.048177932465596
"expensive";0.0642367641079454;0.613645584484998;0.292571950047902;-0.0145357485229713;0.248099038062295;-0.109044558399;-0.0038799384997784;-0.0845198276141796
"extraordinary";0.376172856150924;0.332375655354744;0.339006057751385;0.335970424074062;0.260417734543793;0.339111396009426;0.232373444443632;-0.0201668056514124
"extreme";0.550546305983624;0.279993146228344;0.199573431850615;0.327382572847405;0.195205741479773;0.206146344182889;0.173627279148405;-0.0421414280936295
"fair";0.467849787695509;0.328879916075844;0.398047498891002;0.400514890610946;0.139143075472038;0.0303464052397509;0.148542712661987;0.245076490602766
"faithful";0.271419856224185;0.135497459190437;0.252809462075388;0.471642485220033;0.190348577914265;0.135230487950943;0.125510167199993;0.176436107358244
"familiar";0.435582060432539;0.326643343366951;0.510582889431667;0.308999775800977;0.194392723099103;0.0212103669646872;-0.0302205378136535;0.13520383140386
"famous";0.0412354271243471;0.028093412749298;0.263900675497503;0.549530043344602;0.279285072723432;0.217816301038724;0.144892551020368;0.0878153791831644
"fancy";0.00435154227703886;0.102054334014972;0.371145064957815;0.0778999776761549;0.426214123495177;-0.172538211714504;0.191806001218401;-0.069914243798251
"fascinating";0.0175888456136793;0.0403987892561748;-0.0176798221668095;-0.0575780961780091;0.669165279656937;-0.0236005171956399;-0.249216472311897;-0.0673135940716066
"forgiving";0.278737542778442;0.270932502627487;0.13717039398014;0.472501898713268;-0.0864282577489956;-0.187277357279254;-0.071569959962003;-0.150273372160579
"free";0.474963681380781;0.378729385562848;0.397147163611506;0.383506077079782;0.115719557913444;0.237340454753173;0.139823468657889;0.0987337882941959
"friendly";0.340680207497645;0.0660744589108693;0.475505649105875;0.354306212493318;0.270058505471686;0.0968355927923511;0.241863590354247;0.133487201096185
"generous";0.25053178838608;0.390863158128671;0.146526929936767;0.338951514755948;0.188735804231848;-0.0134730645970196;-0.0134506725115124;0.219363298630726
"gentle";0.444827330581124;0.437054018291474;0.486714363072447;0.240009628893431;0.110250858106399;0.241869859352868;0.0329571392319128;0.152297469049546
