"MR1";"MR3";"MR2"
"#-fair";0.140948930421172;0.00751260501681813;0.117148114553055
"#-respected";0.0115421603692488;0.11726589830811;-0.0827632641985122
"#-rich";0.108823986807567;0.095204016263752;0.0407547871368019
"#-strong";0.0596459863691224;0.0789899933122544;0.38539527527106
"#-worth";0.284448150407317;0.0969476728310264;0.107992385145746
"accustomed";0.154615361479683;0.646059909538688;0.248704303197126
"afraid";0.577963643534724;0.525837582140497;0.305091020541269
"aggressive";0.080743836296134;-0.100836221575706;0.166421639140341
"amusing";-0.0377722605264834;-0.100841554946635;0.209918993589
"appropriate";0.425615029283324;0.380931499890344;0.255827607514635
"artistic";0.0226930776136091;0.0328020163035399;0.430874686165971
"avoided";0.355425735667188;0.10113619206087;0.087717676620903
"beautiful";0.644673151959655;0.478497835260469;0.298313831810561
"best";0.377924349681041;0.504146021702234;0.546746972210682
"blessed";0.506964968595767;0.0964759597032458;0.184490849084425
"bored";-0.0571758605606022;0.0189212710961516;0.462926400113452
"brave";0.333379812469429;0.246033237021171;0.0612581139643635
"calm";0.279930365519428;0.207270454109738;0.424101177014831
"capable";0.525451899600025;0.505500282272966;0.0995225320785235
"careful";0.543502359023719;0.119033394208897;0.488890016245102
"cautious";0.0613363114900251;0.185596817305263;0.516174166314455
"charitable";0.608872092267027;0.107771120679041;0.0263293801407753
"cheerful";0.478482278624679;0.583762503336696;0.191248329014134
"clean";0.598112552963761;0.2866255529807;0.369324089210456
"clever";0.230948995630652;0.429656429828584;0.117045409380621
"comfortable";0.459748861594614;0.535706232530263;0.454247019403514
"compassionate";0.0975537555331359;0.263078595380091;0.111577614944075
"competent";0.562209671758053;-0.111191753069405;0.127384652219848
"complex";0.0602123118570396;0.143093631522424;0.108185103631523
"confident";0.450474245132127;0.233728113923713;-0.0195440427752768
"conventional";0.278092693425615;0.114462153578741;0.363956433839626
"corrupted";0.26840931073248;-0.184711882688463;0.0192872547638415
"coward";0.0511985886674403;0.146103058256609;0.305583890368002
"cruel";0.611783780785057;0.305934480663566;0.452738938259265
"curious";0.603997742571525;0.0675349237042587;0.519420067966158
"dangerous";0.383379052489286;0.552237478803436;0.0483411458586259
"daring";0.31525247137324;0.37099940062797;-0.0788664761036906
"defensive";0.104387175312654;0.0438714938692429;0.150201586272613
"delicate";0.398263544953059;0.635719949140865;0.25529708853908
"delicious";0.56516709868638;0.487806073280146;-0.0509242973207125
"delighted";0.137258398477702;0.667914039915898;0.150329126553504
"delightful";0.334934871251559;0.626073936111485;0.210743227754885
"determined";0.205947753213254;0.298939348580036;0.600652775689478
"devout";0.0299919632887743;0.296120634277872;0.126528487451669
"different";0.689665810065039;0.257952630673619;0.403463280959415
"direct";0.275195661068385;0.296635584455869;0.192646530531231
"diverse";0.133101905824913;0.146459203658512;0.0898549484842415
"dramatic";0.332168456903283;0.33612969592442;0.0234771315531745
"educational";-0.00393733604441687;0.0650972942460063;-0.0328344363795129
"effective";0.481454846901115;0.221240895464195;0.202712424984679
