"MR1";"MR5";"MR7";"MR6";"MR3";"MR8";"MR4";"MR2"
"#-beautiful";0.162293430234586;0.795960711224416;0.19260943041463;-0.00557601153216745;-0.0234653880641413;-0.0519304733470749;-0.0376157474139026;0.171261104688482
"#-fancy";0.0243882754368798;0.204730102847843;-0.147271693501828;-0.168874800263813;0.184448057673618;0.193378863954674;-0.188966924082156;0.196648830907134
"#-humble";0.0919939942443777;0.161348367286265;0.0947449133630344;-0.0629088019185996;0.123673513542542;0.0478244959768262;0.0617162548450257;0.620579150376738
"#-worth";0.307528975225906;-0.0241915425102648;0.540885280237924;-0.0562427507084232;0.386530896350648;0.155799712614555;0.131171301127739;0.127863463762221
"accomplished";0.428232246892694;-0.0854160368036476;0.154534144834861;-0.146288744801134;0.0170252011245496;0.0700568837358958;0.251969433046674;-0.220177343536286
"accustomed";0.349200532125436;0.275408062459583;0.469588554145818;0.448528108747595;0.0612086746896157;0.0630309341866192;-0.077409635604264;0.145034389204916
"afraid";0.521771190354586;0.231947750041637;0.118424657130204;0.400220587490741;0.283080482831222;0.307660703676722;0.0978131893188862;0.219836076971919
"amusing";0.603158324096762;0.251622942943568;-0.158494546741745;0.266585194556932;-0.0535315727755792;-0.0444173688895147;0.177003120666533;-0.0403631564047285
"beautiful";0.376069912677516;0.345806932703578;0.28653050744929;0.294855974624521;0.0309704081803929;0.00306476937471882;-0.155772814075358;0.487457531410148
"best";0.373413068282957;0.357394409003443;0.167043506172758;0.312854377333684;0.336450848257336;0.266227199635668;0.135196862897579;0.208582661158464
"calm";0.471596354716421;-0.0484902362066088;0.0731448105200468;0.621298601212636;-0.00385838912701081;0.186408493192762;-0.0824418639126649;-0.0299887540588998
"capable";0.576649350597041;0.115288355840368;0.277418960651708;-0.0640587999602503;0.323092603783706;0.194857273503758;-0.0391336988925166;0.207981712603449
"capital";0.654751798418411;-0.0310307406655426;0.114740930798413;0.22336699142416;0.210469971762504;-0.0662194729999;-0.0825324818811813;0.00179778129525785
"careful";0.355810488683178;0.0166415556890135;0.108199612270161;-0.0964472143475665;0.421707318879948;0.286032161079484;0.0416628281591516;0.0449804581731444
"cheerful";0.522705839705388;0.226073019913903;0.342146424784936;0.212283780361176;-0.0350145926970201;0.410103782935831;-0.0387960848070634;-0.0603182979871312
"clever";-0.033701015153499;0.141834223475051;0.426843602188766;0.0872733427678042;-0.177038758738341;0.0573028715558505;-0.215654396826782;0.181983830551993
"comfortable";0.0444654643000255;-0.0246420886288477;0.372753749315462;-0.0197166299537938;0.600047592682428;0.00236424943763404;0.157528858844298;0.206143032007803
"compassionate";-0.0494168121173929;0.152720856375098;-0.0514996025537543;-0.0597415623875802;0.293777445316115;0.0235250932418706;-0.134899633236768;0.00334222202877216
"compliance";-0.0469714687217364;0.0141522855427172;-0.0737555936854249;-0.00032083073023365;-0.0908235516118543;-0.000853193428529413;0.120245431444397;-0.0176277288771642
"confident";0.184717840230395;0.762743514849704;0.161903016942152;0.209069489403717;0.0159793245460991;-0.100609940789802;-0.0124619508883557;0.150377444071481
"creative";0.00729610381217051;-0.0477041789777623;0.047425979473158;0.156880220419892;-0.0227384600615447;0.509496490012239;-0.169172843455297;0.0322267804235551
"cruel";0.588824991147402;0.233208916309217;0.23159894532865;0.206115124181161;0.210581394583973;0.343016756958198;0.129064059224462;0.0948657026645479
"curious";0.160428421241205;0.196660654104809;0.0920869171194766;0.596784105688816;0.0496366895459703;-0.0335186006570467;-0.0913229903942803;0.243458641480061
"dangerous";0.168929920306541;0.724309684985523;0.106212746265365;0.0851568242351726;0.0697070450605178;0.0020270327887296;0.0700633344660618;0.133897749618208
"daring";0.0633859022233054;-0.188912271660695;0.272461261252365;-0.0140417692750048;0.555729526217145;-0.0682774796291012;-0.00497109285346458;-0.0412076329263314
"delicate";0.629176927778501;0.303387193543927;-0.107498114838415;0.150552247391143;0.20796669369116;0.325271718509098;0.101520997191663;0.239232024662573
"delighted";0.37346195197908;0.264244585162332;0.278133133025089;0.196339408442093;0.299378031592705;0.171147376185013;-0.0843037149091005;0.449228927814382
"delightful";0.482600180910748;0.350224390302107;0.334031395390982;0.333031825992563;-0.0338114635347947;0.341450595902696;-0.277615073958478;0.100153313672288
"determined";0.488719578401517;0.0692062971153321;0.153307584743242;0.0338081574209061;0.336106533234588;0.175065016652241;0.0973979499908447;0.478306850814861
"different";0.579832556995666;0.0899190110342362;0.347992340870095;0.08664434801113;0.23855022609169;0.334697211580943;0.279919627174461;0.111851216577751
"direct";0.641452270508312;-0.170112918484558;-0.0828366305691957;0.274945501955338;-0.112795526731168;0.0959055288707231;0.0488821874746762;0.0225750068284148
"entertaining";0.191735976740716;0.135859294083338;-0.0949530397808576;0.177344959852522;0.525525828765239;0.0405350148574023;0.0956891822489465;0.0981713865701369
"entitled";0.0963735401714636;0.406033021818928;-0.211525649750844;0.101186139156039;0.281076727268578;0.267331609000423;-0.306675590410349;-0.112370273249146
"exciting";0.135872403745467;0.526876213937006;-0.132646961363885;0.181095583937756;-0.00478191595526859;-0.0306435024625675;0.16886330106429;-0.0865120143566126
"expensive";0.0290369943430004;0.148263995532069;-0.121611405713324;-0.157606191580836;0.148075336741108;0.380815274134742;0.245533523788622;0.130960997108211
"extraordinary";0.346121264059481;0.33911989798833;0.371341341560375;0.247452268811605;0.180330906561534;0.0663791731650465;-0.0685421685995622;0.430471144469696
"extreme";0.502466965118507;-0.0137685421294882;0.203659784389001;0.127290403899525;0.145608610084809;0.485234990246129;0.327244948703815;-0.0285885975335567
"fair";0.507850618302189;0.0250316203803555;0.477045825243944;0.169832036697804;0.170573181864853;-0.00518581830340522;0.243533672347518;0.211282676261866
"faithful";0.766969204540158;0.249578786160092;0.0138237867264515;-0.172340692598958;0.0945801760008879;0.00458405933357409;-0.0559826493921031;0.0866187641378358
"familiar";0.0770228673348461;0.057785182653952;-0.17590364858679;0.261232338644005;-0.00296666493898926;0.119151125473648;0.628985398181703;0.303097315534983
"famous";0.0174007920761477;-0.208080839512416;0.177798637104814;0.029288649266482;0.554794973108989;0.0839936631381893;0.372809548651407;-0.0298441265344243
"fancy";0.269545993549229;0.205282125357502;0.0119387175123953;-0.107325020987113;0.106713620825698;0.0593629450438186;0.102364034123506;0.580323111067044
"fascinating";0.0232714092668562;-0.0733595474989966;-0.0116256023856375;0.130345744765043;-0.152725563123947;-0.0242754874608687;0.127913270774189;0.339630849677819
"free";0.634845850985481;0.263645866606142;0.267793857699945;0.318774088566797;0.171032203365545;0.110385320892544;-0.0451539505483635;0.282504824610049
"friendly";0.395699286181538;0.191222496205451;0.27552161542164;-0.125271662710403;0.218058159698921;0.591202320244352;0.109253329609938;-0.0890046907328372
"generous";0.639882969383532;0.248655634061757;0.30005594222538;0.103054735346519;0.216759882356168;0.153445419868466;0.0323834612268008;0.218754373911554
"gentle";0.74885860523676;0.192314015953304;-0.0370992442257396;0.155238774245529;0.101337570381263;0.0763343688596583;-0.11396298582354;-0.0408849784612101
