"MR1";"MR2";"MR3";"MR4"
"#-fancy";0.620905607433905;0.201848850264445;0.184945338291544;0.0342107407830356
"#-happy";0.235340734595118;0.198105278350976;0.165330088493798;0.316216160404653
"#-married";0.239557210833754;-0.28720421888764;0.47291366793994;0.0709464111088275
"#-pleasing";0.206913521566237;0.30087294806341;-0.0123382228540321;0.31887974183077
"#-wise";0.490731747701308;-0.00460787112512891;0.443649615344454;0.108152817639602
"accomplished";0.187556899473571;0.162151290868608;0.365253602112503;0.611665554949097
"afraid";0.703649794612381;0.348446969717657;0.338778514883437;0.264986185393238
"alert";0.16036520404372;0.0555198908861998;-0.11226690453583;0.0988129716637641
"amusing";0.565672918872414;0.263379268055897;0.128846343583838;0.253272888406961
"beautiful";0.698581135486542;0.282005729665344;0.417267777272087;0.289083604762724
"best";0.703116074928105;0.400123099619852;0.224090379508121;0.318707496974263
"blessed";0.574906456742701;-0.00980435860565868;0.275374937424905;0.245349962674113
"bustle";0.705945885641409;0.0174678868343736;-0.0794291698155661;0.0965451052811751
"calm";0.15003236274345;0.583664421214498;-0.00577201498566449;0.0962486505094998
"capable";0.429020330322332;0.433392552928132;0.23340472554707;0.355740153466166
"careful";0.341326872411871;0.491184332823758;0.229592240540869;0.306839500222419
"cautious";0.181405434041924;0.480009717282977;0.410649047833498;0.35860098961171
"charitable";0.269339414695499;-0.00676471737778914;0.421038610027061;0.398136868641288
"cheerful";0.66874158219136;0.39200725855304;0.359604537816238;0.287997314867569
"clean";0.403581326323135;0.135857202013717;0.314355901317254;0.0357602039469601
"clever";0.607888220080841;0.401641436829501;0.383087745633365;0.301330093043043
"comfortable";0.588420821385997;0.549425245826459;0.36625607556052;0.239079349573513
"compassionate";0.31683561390397;0.13425734474998;0.170615405746586;0.184920132892305
"competent";0.267116756943822;0.350270295657825;0.0824261125346336;0.326739901369203
"confident";0.479590902121;0.450958848618611;0.126236324875656;0.191017913761132
"cruel";0.519412556323313;0.246128853595989;0.0672685767397746;0.105358048651573
"curious";0.233497143532468;0.270708889526157;0.419387903103692;0.268752389290892
"dangerous";0.372975635551263;0.404612661536015;0.323643838722338;0.411164308503618
"delicate";0.514889152967361;0.408717781107124;0.267801469046123;0.370068985807806
"delicious";0.17087879651013;-0.00882913279186793;0.707472416701472;0.050722260134218
"delighted";0.730249652441284;0.359950793419988;0.287008718636407;0.198334911926103
"delightful";0.716513415545279;0.376666644259627;0.346102494082126;0.26101690345903
"determined";0.62273530734067;0.187402451332364;0.535210402966832;0.294609249651045
"different";0.725182061847684;0.284768737342673;0.371196549830517;0.276796827376666
"direct";0.522054331048549;0.240275454833775;0.243266156535938;0.451150113742352
"encouraging";0.27584359617346;0.105805460495668;0.563160274332175;0.206501510221567
"energetic";0.414553841422486;0.462048249788597;0.0129782359958164;0.223464547330455
"entertaining";0.440487785664992;0.0171725485348523;0.449810255080397;0.0572169499037804
"entitled";0.0641152262869823;0.705423353655029;0.307627880851765;-0.348952035841539
"exciting";0.617509352873389;0.374765001333655;0.0938792881936454;0.361924166205028
"extraordinary";0.465391956272007;0.41070504973607;0.295073470284479;0.476620897690895
"extreme";0.555838607322304;0.354902614883683;0.329752382101398;0.311854541237425
