"MR1";"MR2";"MR3"
"#-free";-0.0816298502014771;0.513836892138506;0.431567991522584
"#-profitable";0.0575703446302544;0.0301617888812277;0.21867688575445
"#-strong";0.0341491016852808;-0.148328443914978;0.383980025844472
"#-worth";0.497180858266328;0.115590254406075;-0.00163267094414208
"accustomed";0.149838897248915;0.49146177604861;0.208825383402024
"afraid";0.594165235588129;0.540710454622681;0.227719155614095
"appropriate";0.462435348081634;0.285574741453631;-0.0498508023102655
"beautiful";0.386186857664139;0.561875328615307;0.437330810424755
"best";0.26675673059913;0.599204870305414;0.447123457242555
"blessed";0.23441820306462;0.178962099742944;0.0477057273164415
"brave";0.48391635207087;-0.16645818513226;-0.0520331466553289
"calm";0.414770412405524;0.112554201987428;0.0139559965339422
"capable";0.696777321804798;0.0575976562984479;0.22821164834735
"careful";0.375704973684521;0.0565181029203513;0.603182171062888
"cautious";0.512036360056001;0.0028861571336353;-0.0571605071849624
"cheerful";0.508210546686778;0.316468332205554;0.387515109318096
"clean";0.549754703995997;0.13294682790847;0.38875024544174
"clever";0.36856797707933;0.106436812491589;0.306732175947612
"comfortable";0.5395098239651;0.402574891242937;0.0833148421777553
"compassionate";0.535595306656304;0.157505866049306;0.28313935319199
"competent";0.272843742736489;0.237900225327578;0.163305186817284
"competitive";0.337927217281107;0.0975556270126352;-0.200592760230534
"confident";-0.0264757675902336;0.0633488486167429;0.185285811428099
"conventional";0.268717661152974;0.286574659105385;0.0774652352512243
"cruel";0.156820720791863;0.124805251002356;0.407223568437923
"curious";0.578208319486888;0.383725728723163;0.30614212342445
"dangerous";0.424014506046951;0.262406198815803;0.149094493977746
"delicate";0.531264282745191;0.335073468679609;-0.00783652999290681
"delicious";0.463063761756115;0.315879692468019;-0.0250961586726789
"delighted";0.51600084295644;0.564609484536654;0.216225596092568
"delightful";0.531816471228978;0.157630392689851;-0.0334203387582082
"determined";0.751873138807224;0.0480150675607118;0.131053979346261
"different";0.520774291310447;0.596076510940785;0.0418767979381046
"direct";0.20898868225529;0.504512537374829;0.146249698055992
"dominant";0.506146554898914;-0.222084971128946;-0.0573273425989998
"dramatic";-0.0236503065602278;0.397503457836518;0.0568105723057754
"educational";0.242170793456027;0.241973133353566;-0.15426631562763
"efficient";-0.0941282050896765;0.120411206915154;0.0625208581308702
"encouraging";0.351239830774301;0.12064271288598;0.319151815800232
"energetic";0.51554239578694;-0.0957995203147085;-0.033710119173346
"enthusiastic";0.0323528179645616;0.382068329316156;0.404677475800265
"expensive";0.603571526300428;0.343542291862972;0.135037056586031
"extraordinary";0.299816958741419;0.483534774914767;0.418445883213769
