"MR1";"MR2"
"#-extraordinary";0.317100725120152;-0.0155780160361633
"#-familiar";0.0570281937138689;0.455020921383026
"#-strong";-0.0072980874346984;-0.106479233736535
"#-worth";0.39722528000288;-0.00469455318924433
"afraid";0.57884120174236;0.174901963616391
"beautiful";0.493151987005046;-0.062725993622673
"best";0.526901973785312;0.516571897231677
"biggest";0.477267628318619;0.273252008385064
"blessed";0.603284818097336;0.0764659614082731
"brave";-0.00748637961995943;-0.0532694721646373
"calm";0.778866097672789;0.137559862721385
"capable";0.580202567075354;0.152881553656041
"careful";0.744450604952964;0.143153030517456
"catholic";-0.154788845257426;0.888499209503808
"cautious";0.117290698619907;0.427904477357854
"charitable";0.15743427282856;0.841430213836452
"cheerful";0.266207004848106;0.229535246341778
"clean";0.010814894511593;0.238649999381401
"comfortable";0.53102485602761;0.161066109628077
"competent";0.14483047644516;0.144796294948461
"cruel";0.0728629287025499;0.186938043801911
"curious";0.384054606228035;0.0292368955644107
"dangerous";0.127482001228991;0.229051234291869
"delicious";0.412272859449431;-0.00996778182756868
"delighted";0.473906324554152;0.177482655596064
"delightful";0.38814832015584;-0.0992370688803545
"determined";0.336288828110637;-0.0119779152217709
"different";0.59447093591856;0.27306691056375
"encouraging";0.0858128154217197;0.104788376381806
"extraordinary";0.718750168545242;0.280077609356217
"extreme";0.736460690484385;0.203469184146052
"fair";0.260572462990467;0.644164292942597
"faithful";0.339847834932362;0.732217813967345
"familiar";0.208743554292642;0.270679421885321
"famous";0.180413385887735;0.0543458150299824
"fancy";0.342307023106574;0.287170928546086
"free";0.626594507872311;0.147709203894651
"friendly";0.410981018372305;0.540668214782764
"generous";0.00414658290684226;0.188077711664954
"gentle";0.667056850003157;-0.0309273517931803
"greatest";0.497406181352329;0.363509167815614
"happy";0.746398509465004;0.335640357626896
"heavenly";0.34459656514645;0.0959135294749607
"helpful";0.486739460160632;0.287973234340258
"historical";0.200721567381004;0.00302270931262519
"holy";0.47388833399019;0.383538899277804
"honest";0.419513913914004;0.707287213811291
"humble";0.444437784443172;0.0586272906504322
"improper";0.496558616772657;0.369059660229163
"jest";-0.115670991777371;0.124516800194188
"loose";0.329987688785628;0.175470509067884
"mighty";0.393337497104075;0.204068501793395
"natural";0.32663504284744;0.212969138797129
"original";0.365172398764495;0.661764629355914
"outrageous";-0.0335951302940418;0.145925304126911
"passionate";-0.0725590304524084;0.386474367595955
"pleasant";0.870388958993653;0.115164947243458
"powerful";-0.0684384443994468;0.293618876065744
"profitable";0.232499015934933;-0.0584638874188619
"qualified";-0.00729808743469665;-0.106479233736534
"quiet";0.501263976184835;0.736225357157692
"reasonable";0.518557798521217;0.0719693518076801
"religious";0.17837940204956;0.619457795080544
"rich";0.563236616851802;0.597444748085756
"safe";0.598836720117326;0.345966062140699
"scared";0.186096495227396;0.118996215981325
"scripture";0.190857466388365;-0.0226023781094166
"secure";0.676809675754015;0.234775219289837
"sincere";0.348104017067159;0.685135402761881
"strong";0.66954241868185;0.289851954836205
"suited";0.180413385887736;0.0543458150299824
"superior";0.163950238708255;0.0551813304050848
"surprising";0.645697920277541;0.2401371492514
"universal";-0.155708277729861;0.860444397408234
"unpleasant";0.113659786105808;0.157425625320554
"weaker";-0.115670991777371;0.124516800194188
"wealthy";-0.154788845257426;0.888499209503807
"wise";0.449897492079697;0.0391351736953373
"worth";0.2629423573722;0.709415801705329
"weak";0.685068713787355;-0.00557471297842045
"subordinate";0.0653013912747452;0.157637189061762
"special";0.040493920999354;0.0771550317673049
"welcome";0.643662386653685;0.00865010051368922
"top";0.191091939207974;0.0766560516037121
