"MR1";"MR2";"MR6";"MR3";"MR4";"MR8";"MR7";"MR5"
"#-clean";0.0579719598702839;0.0302164018551407;-0.146602530796389;0.174986931542814;-0.0684643985952352;0.196239745210063;0.0192790076512335;0.14422654111295
"#-cruel";0.117612177899028;0.39241913958989;0.0508844733318683;-0.0914965782056388;-0.0394458290836641;0.00915525035216821;0.0322490631408584;-0.240231847033863
"#-determined";0.121346804584764;-0.0922810594317626;0.0239096141027712;0.199159100217763;0.475243040062075;0.287351641815195;-0.0904586895047759;-0.080677465407088
"#-encouraging";-0.00441482185870638;0.148671017848249;0.23981285569632;0.116893720797947;0.0689561324370098;0.673450309232744;-0.0385415685396169;0.032494849639333
"#-happier";0.181110275730018;0.380402771511171;0.0398731176380989;0.294657242513689;-0.177507174440059;-0.0223859872395769;0.457364045535903;0.0437071609787952
"#-interesting";0.181110275730018;0.38040277151117;0.0398731176380985;0.294657242513689;-0.177507174440059;-0.0223859872395768;0.457364045535903;0.0437071609787952
"#-married";0.149076454194218;-0.0274530408318425;0.00632997359998556;0.103118272278385;0.434567907005098;-0.0936508170725218;0.0286763411834202;-0.0422286427036449
"#-minded";0.0775048425108513;0.00439744908239337;-0.0169875209848798;0.147294481466466;0.614402528863972;0.0714912334850606;0.0370154478703317;0.0106342737622827
"#-unpleasant";0.0659000311109565;0.0126536243081512;0.0777627335320399;-0.0782594613691995;0.0448781633770961;0.0541289348283826;0.0662676884918668;0.292629114909428
"#-weaker";0.0142671725656506;0.0484941323717809;-0.0748535489001028;0.174769835046442;0.0203950552083745;0.186167279451084;-0.00883797126856276;-0.0286884458404428
"#-worth";0.0435969097632822;0.242450874226935;0.371059426120682;-0.0147240598018559;0.0438296891005075;0.0828582970274409;-0.0212607483355611;-0.00390143024710034
"accomplished";0.0855205988768254;0.156642097773869;0.411437253021602;0.104851225501159;-0.048160858307113;-0.0557215720349772;0.360787287743318;-0.0193041460184663
"accustomed";0.577167756966478;0.431279572933216;0.068229438875133;0.0988923707622674;0.221691963138957;0.118073168120619;0.1251017921862;-0.0890269279934679
"afraid";0.735126615129223;0.316015558394121;0.241109947741121;0.147424581794873;0.140477374629835;0.16654556887976;0.228042222253751;-0.0633401622602514
"almighty";-0.00441482185870618;0.148671017848249;0.239812855696319;0.116893720797947;0.06895613243701;0.673450309232743;-0.0385415685396166;0.0324948496393327
"amusing";-0.00173632497429929;0.280891617736419;-0.126134245931365;0.307478869554662;-0.130447129422542;-0.0668732545538564;-0.0514748045570235;0.150017155740731
"appropriate";0.523256498323543;0.091617145448219;0.0802268690504723;-0.0465262292763402;0.0727773938508773;0.0612536007158793;0.2205178216595;-0.0886076463540579
"attempted";0.28405081648547;0.367516936699407;-0.0666360719537941;-0.201585907683112;0.0292439527981437;0.38688647384988;-0.00146800496155374;0.150398357333351
"beautiful";0.764856004605731;0.334504007232095;0.179113543254599;0.15000498439987;0.12156848921304;0.0651042286546367;0.137839159946179;-0.0478507708946383
"best";0.560133980973894;0.371184841910795;0.263337675546975;0.221742529158834;0.23314848671264;0.173127199426538;0.265906110103374;0.0144139506611357
"blessed";0.531635559754496;0.562464023873042;0.0790973388962901;0.160269882085274;0.095782758972233;0.0469901384110532;-0.110568023596237;0.0702012399500739
"brave";0.486391796101943;0.412692281779663;-0.0140980496486761;-0.172304837671964;0.224805877010156;0.230377031599753;0.0387583299414277;0.00165387725668338
"bustle";0.119538115073583;0.0317151566479987;0.0674206794482554;0.0768973730056076;0.567948656383192;0.0023242971503723;-0.0467374882939397;0.0879500958834026
