"MR1";"MR2";"MR3";"MR5";"MR4"
"#-afraid";0.136271215859648;0.346036380541829;-0.178525263361379;0.657200883498199;-0.11060422508446
"#-dangerous";0.0819777295635619;-0.173391466096129;0.190551493849025;0.00663759923385029;0.0957876087701206
"#-fair";0.378488077046978;-0.120804256728651;0.0040430311777645;0.140871548069266;0.0136930238965717
"#-pleasant";0.129134781499707;0.522977130815806;-0.0906805577349101;0.0191663179024741;0.0163307569718948
"#-strong";0.0875998099484946;0.096701454318015;-0.0210558640523169;-0.0423789826240974;0.381946779175224
"#-weak";0.0646468250039489;0.035455691180833;0.42431851755366;-0.0357362917234643;-0.0432183839365672
"#-worth";-0.0440510939273488;0.0509682925080957;-0.0876941823864239;0.26735849043836;-0.00843875589295794
"accomplished";0.528482796777839;0.266958943201094;0.0859185902271228;0.0715243109254375;0.0165610617650488
"accustomed";0.360753275306944;0.41240090424804;-0.0209796384765821;0.0570768648919352;-0.0166138535533057
"afraid";0.479482102510528;0.486946270621307;0.199315175352601;0.181299533622127;0.123116604671313
"amusing";0.187417343600689;0.0960287263353403;0.352433950088848;0.0118236342121881;-0.220573329347162
"appropriate";0.280579350280272;0.548617120734353;0.208421314424641;0.186509493850801;-0.104475894132309
"beautiful";0.725142041826212;0.376368914144168;0.0933323844229881;0.121863907679961;0.157868946840697
"best";0.504532400099991;0.331533171007916;0.163765813508845;0.326464580096753;0.221759270684211
"blessed";0.097337394106203;-0.0619142759228059;0.016410775433951;-0.0321542376897127;0.228607058873308
"brave";-0.0221106771955336;0.126374784381727;0.00984869685696541;-0.0248039351676919;0.045968179611098
"bustle";0.00304461841153976;-0.0134160739630868;0.0209772732623439;0.0453333232343226;0.160030735905592
"calm";0.614010480237728;0.462337941948299;0.109942231776458;-0.0158041756483681;0.24986090478894
"capable";0.172524146616577;0.424730328569233;0.440242112132174;0.320922977075909;-0.290818860730502
"capital";0.157298305926643;0.00814035199337468;-0.0125824478077106;-0.0492472368957665;0.312978837475107
"careful";0.300698082833402;0.186670734418216;0.483204788323457;0.329590871546242;0.28186124978164
"cautious";0.458007045632964;-0.0781859530060443;0.176503022814579;-0.132417262958953;-0.269998483711624
"charitable";0.20774212416151;0.203301239620242;0.130085689675228;0.766551304620529;0.0742573072354178
"cheerful";0.61397368068321;0.36366930364278;0.183689548491944;0.145891823453553;0.249215728928398
"clean";0.684211391295285;0.266658856542431;-0.0625309104832166;-0.121497350666256;0.140722897939265
"clever";0.414221150622242;0.527330058234583;0.153664189067698;0.141668061381334;0.185068590948099
"comfortable";0.612786159518702;0.240453198596271;0.0440543926625304;-0.0549782393468603;0.221624986459116
"committed";0.00137053593212707;-0.0618672918357115;-0.091426518446112;0.439871176563721;0.0280018310516881
"confident";0.0911275480805546;0.432798994875713;-0.121334270953607;0.322136806303373;-0.173219851832561
"coward";0.255657075031981;0.0252526207915707;0.378729821298881;0.231666322863591;0.137680138111693
"cruel";0.296981025642791;0.392483857848172;-0.0175889660704771;0.242756830265571;0.416146049501919
"curious";0.321785448003159;0.530258616235069;0.333561320404401;0.146886114324712;0.290095697464185
"dangerous";0.173050168358063;0.400202104456623;0.108503713741405;0.385798512227327;-0.120676196009141
"delicate";0.632162565727554;0.353883806894123;0.0730813239295047;0.0857319731955418;0.0507575797663614
"delicious";0.718273756322907;0.12950384876315;-0.125075566410928;-0.092463505100208;0.0829609124662642
"delighted";0.643160647866669;0.230392271101417;0.0093143673853308;0.282528436878193;0.222129807021435
"delightful";0.140141323708549;0.281063218961347;0.0370259553748191;-0.225983030374037;0.134493687012047
"determined";0.402093521821658;0.262090288616105;0.0432221369267831;-0.000161254306163021;0.26347108129063
"different";0.391553090232744;0.0914773835966191;0.251999210279048;0.180457451287913;0.448382460625976
