"MR1";"MR2"
"#-clever";-0.0959813831128472;0.570798755354213
"#-united";0.00330596136885887;0.417437733524021
"#-worth";0.105720606532944;0.405008226565397
"accomplished";-0.0378782719485309;0.651999035814859
"accustomed";0.0345147703092756;0.0517298064174158
"afraid";0.728168793358495;0.346379374133694
"amusing";0.48429182808468;0.100822275540689
"beautiful";0.517918745439402;0.506744782291761
"best";0.733198972820521;0.357142976104528
"calm";0.412316305292759;0.210284035230021
"capable";0.631190742339228;0.425897860249077
"careful";0.137583987879865;0.704247050600441
"cautious";0.519630795803116;0.312330859614858
"cheerful";0.433453429115575;0.373823245101485
"clever";0.634265726311654;0.0334824961794115
"comfortable";0.755103533499133;0.188939501402164
"compassionate";0.194193806753153;0.0167199673702144
"confident";0.16366206802433;0.302157304512101
"creative";-0.123534635626749;0.325390221690427
"cruel";0.369903861344814;0.591833268323051
"curious";0.472294493219124;0.382483314561615
"dangerous";0.219772110771668;0.0720498058343731
"daring";0.360681185705499;0.0739148675959908
"delicate";0.736261782766267;0.250979115585818
"delicious";0.177404601350294;0.0814372604202858
"delight";0.602927882203635;0.0507749979593942
"delighted";0.566585852652068;0.517208479768429
"delightful";0.692299958783933;0.2625123057635
"determined";0.521403355850955;0.379186319182088
"different";0.35822613070345;0.574360246520004
"direct";0.600581979345589;-0.19243287097671
"encouraged";-0.0599250234378704;0.447113349828604
"encouraging";0.433087885674132;-0.231204069214588
"energetic";0.20542689471563;0.289241604802179
"exciting";0.0288609391184954;0.0923665570976751
"extraordinary";0.610294760618844;0.384653159047028
"extreme";0.230062139959932;0.215532233599611
"fair";0.802293110039544;0.214064898867305
"faithful";0.344733804523883;0.0383494251739263
"familiar";0.444744892536202;0.333200363660264
"fancy";0.626281569190193;0.169043994745061
"free";0.720772770661327;0.112528966057197
"friendly";0.352282973063878;0.604645880470716
"generous";0.761518132602909;0.302268788547462
"gentle";0.200423096394718;0.498825728004748
"genuine";0.354473912624076;-0.10756645422949
"graceful";-0.0614728450955142;0.509945005552117
"greatest";0.534984842628574;0.549044719222232
"happier";0.317332404047265;0.394103217056795
"happy";0.519333145639453;0.412134017483028
"honest";0.191021971875952;0.0877700148999077
"humble";0.467638439328045;0.282826720283932
"improper";0.255105841414631;0.410402812562907
"independent";0.389840138026306;0.34055460503402
"intelligent";0.138391882337076;0.629881314472627
"interesting";0.469257351024468;0.501617205660609
"liberal";0.000888662565220643;0.736346294912515
"married";0.728306516815907;0.360369495003439
"mature";0.40156887046921;0.160550944613502
"minded";0.0756815026666783;0.587518929395626
"modest";0.565442562314727;0.0904767208117422
"moral";0.564509532752428;0.0837814580851297
"natural";0.713583380421711;0.332920499544931
"newest";0.136841867851956;0.309511800476043
"obliged";0.40731939306955;-0.190703278380189
"original";0.183878748735585;0.709740651966746
"playful";0.222582591768181;0.250223604342339
"pleasant";0.560125728109285;0.477240815102249
"pleasing";0.428484945399077;0.701246131194285
"polite";0.0242433380706641;0.646575387033721
"popular";-0.0766564075147601;0.673281529774054
"powerful";0.392863946095857;0.633288534069754
"productive";0.0149671993642834;-0.0547886180801599
"proud";0.435940705259905;0.656989408169817
"prudent";0.482077729914451;0.407370781361839
"qualified";0.521944552239752;0.146474021710564
"quiet";0.418571777001906;0.493229771779078
"reasonable";0.646491812035432;0.343794041338072
"rich";0.601211515847144;0.458402847539225
"safe";0.380857475982361;0.269502526598109
"secure";0.617802043886797;0.208591186349824
"selfish";0.386079505419548;0.238167968011253
"shocked";0.574833161680776;0.074536817680322
"sincere";0.540632777853533;0.530947875570561
"smart";0.342868631956759;0.118854938893609
"social";0.184461986417676;-0.028497245457336
"strong";0.716027167690673;0.136456472081498
"suited";0.220526045761582;-0.145510836324316
"superior";0.542947872578636;0.600507357550953
"thoughtful";0.494935910982423;-0.0673512982414696
"united";0.134894111746353;0.390659266133037
"universal";0.184894990573853;0.0947231956023099
"unpleasant";0.563663139947631;0.357083056607325
"welcome";0.773952638914093;0.207437269762545
"wise";0.508595308638249;0.280026032273206
"worth";0.152606365199316;0.792832144111441
"weak";0.716075606658973;0.0858131381361365
"legal";0.012853553557923;0.416815150452474
"uncertain";0.45157236335577;-0.0463072374654907
"neat";0.0307505109299822;0.0346279313818239
"special";0.441946402513205;0.0231473057527384
"respected";0.594868668311133;-0.0267136411666943
