"MR1";"MR2";"MR3"
"#-afraid";0.0284616819220647;0.377396363938044;0.247342224232711
"#-dangerous";0.101514352805788;-0.158252149931844;0.180013992515151
"#-fair";0.357459306263643;-0.0908472442181379;0.130630289330858
"#-pleasant";0.104963356723096;0.526835279327121;-0.087841411753282
"#-strong";0.167907819362009;0.113144003373632;0.0116658345825436
"#-weak";0.0431046001308714;0.0462684631857093;0.287034608662626
"#-worth";-0.0752988212297224;0.0657311006942484;0.0978094014676786
"accomplished";0.491438612431039;0.299461271458205;0.125276170446891
"accustomed";0.32084984194257;0.429502285886749;0.00884195890153211
"afraid";0.440701453667663;0.532786758280709;0.275273912812703
"amusing";0.115375109359511;0.105987369533194;0.242350172166304
"appropriate";0.194385154176714;0.57285650638231;0.235468108933559
"beautiful";0.70178952833106;0.427746804259266;0.187942618840782
"best";0.477080878221791;0.39360935266708;0.370223659680102
"blessed";0.149785325972693;-0.0484020647776366;0.0364571518930967
"brave";-0.0149914657142416;0.125433199550113;-0.0131797228084148
"bustle";0.0321208033798692;-0.0018608524964287;0.0698168502347039
"calm";0.626104647435754;0.502868180258571;0.110112050144081
"capable";0.0359234129042045;0.450266066709978;0.464689036079
"capital";0.225734872941964;0.0260726645281212;0.0136165854740842
"careful";0.287968348781922;0.253402493846499;0.619222783440054
"cautious";0.391281859853315;-0.0698570872193624;0.0464532760955906
"charitable";0.11837020514478;0.277881123703808;0.582291530732552
"cheerful";0.6093692567644;0.419262764182781;0.276844962803432
"clean";0.698015606497501;0.292597160946628;-0.0820263427540694
"clever";0.395331367430919;0.569120667157049;0.216288514178608
"comfortable";0.636640387716328;0.274922271648726;0.0494498912549266
"committed";-0.0371819272763242;-0.0280150524476756;0.219107426075907
"confident";-0.000924508635263694;0.441223574368246;0.063137638024616
"coward";0.236015258258091;0.0724741676284902;0.46803521773275
"cruel";0.331021826246838;0.438088641648752;0.191318047257908
"curious";0.32237975810407;0.57660082208514;0.363161745399788
"dangerous";0.0744065441255396;0.430615268332282;0.290225391952537
"delicate";0.594267599509928;0.392170131136846;0.13005078515025
"delicious";0.723730905517407;0.154493630275226;-0.104934519901199
"delighted";0.624693271777988;0.291132237493876;0.244910500562596
"delightful";0.177948092561486;0.275432118457784;-0.111913878597372
"determined";0.433277628906196;0.292580194518609;0.0754274849596871
"different";0.440452689416038;0.152603398093718;0.386897165868577
"direct";0.0969222020943893;0.574735153772166;0.1134142661726
"effective";0.301394801574328;0.259956247278085;-0.00848297782447103
"efficient";0.115375109359511;0.105987369533194;0.242350172166305
"encouraged";0.585476302900231;0.245898700749741;0.146344896207604
"encouraging";-0.0857362852148485;-0.00912224125531907;0.0432939336484424
"enthusiastic";0.156360580853781;0.222753501038456;0.322173983671847
"exciting";0.109907823138323;-0.0945823047363512;0.49938252021647
"expensive";0.207276421056515;0.191661410622839;0.278668428398311
"extraordinary";0.517453267146997;0.353469472872339;0.32792214671188
"extreme";0.0675309230491395;0.463414880000138;0.29293891938733
"fair";0.506360208157704;-0.0634627082970245;0.473411114371382
"faithful";0.419236020982942;-0.1484904631027;0.578094462813437
"familiar";0.430646262384479;0.430472122550331;0.124407164570559
"famous";0.0950283254148625;0.122134296476091;0.645115475653861
"fancy";0.626374773067814;0.198977226655075;0.185767549330627
"free";0.341798792930234;0.190009382274603;0.652514910844048
"friendly";0.0225499098099997;0.18765821637333;0.442089978120629
"funny";0.453043589956292;0.0613873470753502;0.180313253896772
"generous";0.558009508417277;0.209576623312104;0.336107335092883
"gentle";0.696134663904997;0.305193939706773;0.26252883384767
"genuine";0.14671843786673;0.281781306030761;0.206064775335706
"graceful";0.28486706150425;-0.198992419478243;0.270323418159736
"greatest";0.128868172195156;0.219206265098697;0.613656895857534
"greedy";0.27027608746845;0.123457238228639;0.0817700757336134
"happier";0.614054804071617;-0.0895236747890255;0.195167820081679
"happy";0.630486689215214;0.388785062929261;0.255240199080825
"harmless";-0.00523297426934269;0.000143292531263015;0.000698639798368251
"honest";0.345693068372739;0.45470009023227;0.485175527930723
"humble";0.551967331298244;-0.187906685920055;0.263540305085554
"imposing";0.0443971000443399;0.148129366579499;0.440917649857025
"improper";-0.0129851564995541;0.340136169197934;0.253496625093032
"independent";-0.000863690420841778;0.14087058541836;0.415844763860958
"intellectual";0.106717762517234;0.50067237595404;-0.0929799895479907
"intelligent";0.244767837604151;-0.0809490471718753;0.201121958091551
"interesting";0.311430738295625;0.330988486853353;0.105292889690156
"legal";0.0988397111462829;-0.207154239158474;0.238744142726286
"liberal";-0.0322770967579189;0.151026325123355;0.513318052931301
"loose";0.0500514712017893;0.518562492492195;0.342498988010693
"married";0.335718994645701;0.197533060574713;0.00175493368100302
"mature";-0.0798028707979778;0.603979033004115;0.244235681530356
"mighty";0.461546555068903;0.291599901741351;0.232726561006404
"minded";0.373265298133283;0.158631089009279;0.220888473639351
"modest";0.0282105123123763;0.270030942194092;0.0550621289217344
"moral";0.0120272224835469;0.427543927067466;0.405783847520433
"mysterious";0.397531288512987;0.367769305930914;0.240574624867683
"natural";0.294854294611676;0.497049010964333;0.224047567896371
"neat";0.801869808286863;0.211097795280497;-0.00313854583161351
"novel";0.218125344850914;0.229076152594104;-0.0641921574158633
"official";0.0692086704266833;0.276637499808504;0.427414859884221
"original";0.546413103063696;0.117572942932236;0.251312964930451
"outrageous";0.165314615546374;-0.221026546091008;0.195214760779394
"passionate";0.353361905017591;-0.115858135757859;0.138013455559174
"peaceful";0.773811778476896;0.115244391396677;0.0619640630802141
"playful";-0.0386042250690009;0.105601870258828;0.341560928335411
"pleasant";0.699723159238298;0.301099057821815;0.304023431272356
"pleasing";-0.0857362852148485;-0.00912224125531909;0.0432939336484423
"polite";0.12029955701657;0.513135480876177;0.0712898021832638
"powerful";0.359508389956413;0.0371140389441823;0.284525643578841
"productive";0.436662088384817;0.0093912932856067;0.260049655595682
"professional";0.184769128990028;0.409903115158253;0.42261912011834
"profitable";0.0431046001308714;0.0462684631857093;0.287034608662626
"proud";0.615054828461782;-0.125457543910339;0.453364160027095
"prudent";0.133358221806347;0.0485540615499792;0.579737989603495
"qualified";0.275204828092924;0.175919735420219;0.25499495859759
"quiet";0.61953616617319;0.441097338632436;0.296120082749785
"reasonable";0.156592263030349;0.287995402622092;0.235593570584052
"religious";0.414108652271735;0.0722229263075288;0.00160827168145333
"respected";-0.0543679454507922;0.648377882232747;0.223623224022179
"responsible";-0.0752988212297225;0.0657311006942483;0.0978094014676787
"rich";0.668853643584716;0.306370318547781;0.212489636084795
"richest";0.505511539112228;0.364057227389182;0.423056288943924
"safe";0.340942047904569;0.228546137911061;0.615066872904818
"safer";0.036122645236116;0.0142312666801783;0.413625170530548
"selfish";0.426187662211698;0.0347553558114348;0.47251950340068
"smart";0.455438233921471;0.453679997593638;0.399212962094792
"special";0.423308916227794;0.205527651194801;0.151785138883062
"stable";-0.0668630171007503;0.371199795160346;0.437487799721363
"standing";0.0950283254148625;0.122134296476091;0.645115475653861
"strong";0.637034612921381;0.372698074330746;0.309571347620948
"superior";0.121038134529128;0.579589186006989;0.175394271608775
"thoughtful";0.477161339204071;0.381255537308011;0.139058479055467
"threatening";0.213447838201746;0.532983762716328;0.0911717371685457
"top";0.154762327065843;0.556055356689816;0.30987977084603
"united";-0.0447317621616554;0.541256474418926;0.136589848981451
"weak";0.755845775344177;0.357336889779418;0.121174689746949
"wealthy";0.355013252094713;0.144206401143536;0.105096104924051
"welcome";0.0424659955867253;0.577531736693615;0.0602694403633398
"universal";0.417356128760464;0.46861196983577;-0.0098129085776431
"suited";0.0738309228980575;0.531075112458791;-0.0493372786957264
"surprising";0.264560375282747;0.0308445311873063;-0.143000969369005
"secure";0.11147389736468;0.287038083720063;-0.107415826601999
"uncertain";0.173661622235129;0.251203907185598;0.0396117801240251
"unpleasant";0.237692545395275;0.506457050895458;0.435717566806634
"wise";0.224161948420067;0.442936845487867;0.393205294334433
"worth";0.217873881328946;0.368120084952716;0.524962468230866
"unfair";0.455799043725351;-0.210844553198997;0.0550516825377143
"sacred";0.295360457067216;-0.0773152161875427;0.4612710780111
"unprecedented";0.0950283254148627;0.122134296476091;0.64511547565386
"tidy";0.155810859102866;-0.0246856186331546;0.106759774197156
"vulnerable";0.337715121627578;-0.111408893338958;0.0958586858173554
"trustworthy";0.0393477806704601;-0.0907867874162463;0.141805908958384
