"MR1";"MR9";"MR2";"MR3";"MR10";"MR7";"MR4";"MR5";"MR8";"MR6";"MR12";"MR11"
"#-accomplished";0.167716324432803;0.0665626418407906;0.218647699059606;0.160122799696889;0.0981483639438064;0.168363232730249;0.122467473680979;0.591869601229719;0.123503783202794;0.0586315932079442;-0.0812019935859089;-0.020475962321724
"#-curious";0.0826247568005682;0.690318439598826;0.1539082945228;0.0322027382325711;-0.0344750230155167;-0.0611642029937687;0.00539183356050726;-0.015429916035676;-0.0645194779636771;0.036747996581862;-0.192034772657198;-0.143238085219515
"#-extraordinary";0.147063632464228;0.272319452671048;-0.166057256166202;-0.100525561800489;0.0478252803114541;-0.071569470303136;0.122755204743724;-0.0313958451794153;-0.0148295197947368;-0.286989537943521;0.140696260717328;0.0840399738687678
"#-married";0.0472525727701613;0.112988374330562;-0.0865185012475648;0.0459787916249504;0.42795428748407;-0.0463978324101423;0.0361447980630859;0.0395622332385905;-0.0280575511626006;-0.0283862325541442;-0.183858047694362;-0.0647275890485689
"#-rich";0.188767912616178;0.0405353495666896;0.135135801112658;-0.0230456905448129;0.627152102644539;0.10978604269476;0.0126558065586341;0.034990149281043;0.0304677266011372;0.228237278982452;0.101800423893224;0.0925626567753907
"#-strong";0.455371917857218;-0.0595743792881865;-0.0757001544275481;0.368108189760763;-0.0443046795138919;-0.0908883952839212;0.00969080169191855;-0.0870184681468136;-0.153221559731329;-0.0127896359862965;-0.0813584221776602;0.014177636884187
"#-worth";0.00468111674931836;0.0922070348080532;-0.0348631208226412;-0.0126382990845608;-0.0883091467921398;0.513143759586559;-0.0451611979562666;0.191602079667546;-0.0401731253608329;-0.0088822510097937;-0.0792347637461248;0.0509914726380869
"accomplished";0.216350022366779;-0.0474606617720578;-0.0255351636582837;-0.0685320334744438;-0.0355484679489291;-0.026154489290836;0.697720581984302;0.0415954238613051;-0.0595380581870827;-0.0112571071901777;0.123916550107237;-0.0564972480912522
"accustomed";0.607796531137336;0.167433660642532;0.32434644953165;-0.0749829864034282;-0.04397193304204;0.0356850803547881;0.152414584322213;0.182060719123146;-0.199620132588545;-0.111253661753216;-0.0175216178290198;0.0409640637097725
"afraid";0.730435076957621;0.228426417054716;-0.009963640017714;0.151956395228187;0.0218004264336514;0.0147329497982892;0.125687667767511;0.249259800484487;0.207077288476464;-0.0182043347679238;0.0776329683749732;-0.00268955184187128
"amusing";0.485476922580838;0.15117704707072;0.337009150569233;0.208206445086967;-0.0556211278968987;0.0605958986426451;0.162430397643172;-0.0821411420370457;-0.321743940032437;-0.0860881488819879;0.0120835217422524;0.0649469703507835
"appropriate";0.231909505441426;0.120402418409374;0.00120415718071503;0.15931695395532;-0.0450455435167704;0.0501457831001274;0.0467707745576853;0.134959189555393;0.519174005993926;-0.028513191215286;0.00387592691481052;-0.143230049036003
"beautiful";0.521103931828604;0.450098261469747;0.191698267426076;0.18569637757168;0.0515053485845604;0.0694986082544427;0.0159934104160029;0.139645424089418;0.124047901820909;-0.114020743100569;0.139254959125989;-0.00279773973439414
"best";0.594342121361987;0.200325817102506;0.150434699234986;0.282854372496582;0.188125607651135;0.208054506563671;0.284682412704646;0.106932954679432;0.111472436281047;-0.118735815400894;0.124667034556584;-0.0897330692159515
"biggest";0.124650345296326;0.154868127375235;0.736797389918987;-0.0206942712008599;0.0874001661723742;0.00331214285148986;-0.0485644560172402;-0.0294007410955464;-0.0593041419870325;0.0457293004899412;-0.0139130353549654;-0.0391053124339365
"blessed";0.0879500813758275;0.18030476814092;0.441284735535632;0.401237167894787;0.0169027692389598;-0.0995508597547071;0.0194978133851435;0.0476974663657065;-0.0902281360979509;-0.0371479833957195;-0.0466833528190944;0.0982221782392298
"brave";0.298526855722318;0.440081150555615;-0.000427948324921392;0.339881206076352;0.0964045967255777;-0.0102278092409364;0.0109444537526042;-0.267784593089215;0.399352518364348;-0.0331341216542321;-0.237325784734783;0.0187855359639612
"bustle";0.181694830343822;0.218175306632314;-0.092826082549821;-0.0221916726915982;-0.0784740868324947;-0.0293113013764188;0.145922099350452;0.314509991780441;0.132743863661814;-0.36274935410139;-0.151906317305488;-0.0463271717188414
"calm";0.307527994787443;0.398844560529147;0.327918650887589;-0.0316008165637121;0.175038066293923;0.272169868690629;0.237417264291654;0.288181459454482;0.0887771223703312;0.0449322177694722;0.137550448811078;-0.0168563325343864
"capable";0.134501288665665;-0.0295587917904482;0.010884515858785;-0.0653888918557212;0.021340103829242;0.601502366479897;0.12772375622893;-0.182546189406983;0.173021802748591;-0.0231035264469356;0.0715971334647878;-0.0180611421415562
"capital";0.102532203631796;0.548168772934694;0.113630554088762;-0.0546363543071973;0.127641244578517;0.238634915568436;-0.141428671836096;-0.0278535108969302;0.0612490075591433;-0.0582920771209143;0.294787157214851;0.0907644686612969
"careful";0.717414137578667;0.0822651106577626;0.201737167337291;0.158592484795896;0.249783625695165;0.00935243871053967;0.175148862238153;0.0572039838390978;-0.0113397140722981;-0.00121552095960312;0.119680982541579;0.0175605724628588
"cautious";0.655344747194145;-0.0091622366045841;-0.108060301364641;0.175994291792019;0.0647813690662219;0.0995160017948296;0.153185836205444;0.0660953099682494;0.0875865749693962;0.301899516957532;0.062528228474797;-0.0260630273121924
"charitable";0.234237761626212;0.0661398136672418;-0.0869668536458802;0.328583032050629;-0.176754787893735;0.41636239068657;-0.153660979987206;0.116448569117493;0.0600168476967997;0.0346642245886665;-0.0772174863671366;-0.0473732281933138
"cheerful";0.5880456284238;0.295861289819186;0.386488422503513;0.302988109472482;0.255585199394964;0.0784477081074263;0.0420380492825982;-0.0497115936481725;0.00757298752813716;0.108599807442842;0.0365502097371291;-0.0124442755971851
"clean";0.642018339849775;0.141201323273764;0.161846219603335;0.265910653566475;0.207840895014057;0.0589756960305421;0.0212659021760769;0.126585280612502;-0.136297250739611;-0.0676404273658414;0.207118674785566;-0.0693284434704964
"clever";0.383974033719574;0.241121105559356;-0.189645630619342;0.155198853127797;-0.0543336770067862;0.231234250599706;0.346677127818046;-0.249537946242023;0.0197068375991414;-0.0671138135402677;0.00421267215496074;0.0733295760076998
"comfortable";0.624292799329592;0.231216272674178;0.265012517712147;0.281464658395236;0.260370778940782;0.00178065551116734;0.112120544271845;-0.0228387234958509;-0.025922335883554;0.000251829679982984;0.116245271179415;0.0747630492359066
"compassionate";0.140650878958739;-0.0254886745934218;-0.0194607941368531;-0.0858025512660049;-0.06611052519912;0.107868325339689;0.151751918556727;-0.102543116889874;0.026499121541725;0.107227865547313;0.49334852366855;0.117867910118414
"competent";0.0720275171981859;0.0869252613033083;-0.0526111445226121;-0.0554896091873649;-0.0996365562759147;-0.0470266701419363;0.0395484623484176;0.0146723228467036;0.0591288200068794;0.0420964458709723;0.508573231915869;0.0328373229960273
"confident";0.627600538135123;-0.0806902153303131;0.160279075210594;0.109335785419313;-0.0183843480215206;-0.158600928736301;-0.0154039845108193;0.0107185865623709;0.127268463568502;0.155495076546914;-0.113254427568263;-0.0393120386736958
"cruel";0.509139684541707;0.222272393426512;0.0439183853214138;0.0164924077595483;-0.0294693426629977;0.128779087442165;-0.202711284955496;-0.0712619114293441;0.0392252830112859;-0.0817836138899783;0.1302540727353;-0.135164547075087
"curious";0.666204101017301;0.312776965323953;0.183997876157202;-0.0198860451588575;0.142850649973852;0.0968223696403407;0.230327584144383;0.171268377411767;-0.0789815559185476;0.132916725644377;0.0356713651645613;0.072649680329968
"dangerous";0.541092112954859;0.115399415215042;0.117843646390657;0.373414967505122;0.0466591957787725;0.12504304179663;0.153818541514985;0.139491820470807;-0.123196941353026;-0.0425446050152136;0.207688764914054;-0.115639318975625
"daring";0.0752080597576076;-0.0461141445976264;0.266103231542178;0.0877444445415454;0.456927378483604;0.075665220528988;0.121758672625864;-0.051223227751511;-0.0183534391666804;-0.0128002507061551;-0.0660429583425845;-0.0316539605221826
"defensive";0.155185121918257;-0.0363754884063993;-0.0237748031743357;-0.00362138430555136;-0.0189139304588411;-0.100197949531975;0.320566506813772;0.527462403171112;0.205787570833799;-0.097313094641393;-0.0442416378695997;-0.168449450550625
"delicate";0.696446584430087;0.327939590035728;0.00637847260441903;0.00075232263413632;0.0846808315105786;0.0603936129660803;0.129072254526103;0.00611364227089651;-0.0323934502675446;0.0564132126068171;-0.153595030615288;0.131494713261976
"delicious";0.208948437605011;0.591743580203714;0.174502753763344;0.11669400265824;0.243322401005396;-0.0108063615678939;0.0474330498951359;-0.108186612890013;0.122211882154632;0.0901047975715983;0.142132526395141;-0.0499042095615789
"delighted";0.736497281572816;0.184357950063905;0.315182210909064;0.0539827636265245;0.0332809774860712;-0.0876368101114236;0.0394342560858398;0.0874643581333211;0.171527401503935;-0.0674870849145577;0.144082262948638;-0.0653363650772064
"delightful";0.62723109020705;0.440625208776028;0.174577767176795;0.0229535285761278;0.0180490968798444;0.242034488565277;0.0469906660766818;-0.0453325232360775;0.043357348695182;-0.0888317505132285;0.0617045640445237;-0.0542545230670345
"determined";0.540344391057883;0.243460160695593;0.0062775131788138;0.185250038302158;0.0767911174318358;-0.0170812711867811;0.264629849059565;0.0631119946117539;-0.037081501580463;0.0498069080412846;0.188878025228158;-0.133781909112266
"different";0.627259303693575;0.217165773996656;0.338184618222713;0.173991922111762;0.0902799331010991;0.136700546190057;0.11292095389631;0.164813035996076;0.0550119037307734;-0.141672542125574;0.0682552773053431;0.09929080017248
"direct";0.363649983045811;-0.016756990070991;-0.156622843645216;-0.0511071891540137;0.0798308608455186;0.0574163986050929;0.00881329714406371;0.00976981925403644;-0.0793883632915315;0.244653632245909;0.0785426774563991;0.287539428772028
"effective";0.394220703740443;0.030899205211312;0.229411493778453;-0.089932081358572;-0.173057648824066;-0.145740155650481;-0.212407347452345;-0.0713119176955844;-0.190990325774585;0.156386923892494;-0.0941307497724076;-0.0675414432616323
"efficient";0.289214781071236;-0.0653315272628623;0.263289234573014;0.242274930683921;-0.0741273602149681;-0.11771396164272;0.0454282489713532;0.333483616144798;0.264935254032442;0.0216909297324979;-0.0780493898327605;0.278967846167973
"elite";0.370848294218302;0.233826516278956;0.174699043908751;0.0499660837770361;-0.134365546943915;-0.100961274580262;-0.198643583747441;0.0155346874744831;-0.260043975600692;0.274333645237033;-0.133880952676339;-0.0923147304871094
"encouraged";0.425629938403103;0.0213478025090669;-0.0580696330739177;0.101425142022967;-0.129803943457473;-0.00788434264333304;-0.0395581060711316;0.558531102408982;-0.000958491036443252;0.0798042308271665;-0.172100800987722;0.0144041962278614
"encouraging";0.169145503907474;0.0505851887929503;0.346156022270334;-0.0953502251692677;0.08115828093204;0.506386709862535;0.0515674295201702;0.147951248566064;-0.0884002502479669;0.110276744547447;-0.00773469868704095;0.0294296399467022
"energetic";0.575544321458443;0.15259537628308;0.195330915139477;0.0857316311799709;0.177616651858086;-0.087746058892815;-0.0359941947162512;0.00707871672945004;0.0186156014687238;-0.279628321954637;0.38779258782323;-0.0204656296971221
"entertaining";0.442466138592517;0.110117998027272;0.129394984395243;-0.0945092673610323;-0.112117507682151;-0.111464640548071;-0.0389035215800893;-0.11686691170611;-0.340718052893487;0.00945559880400314;-0.0700477210894393;0.0050040154908676
"enthusiastic";0.265383867890147;0.389946286582277;0.330359927047857;0.220996654435825;0.0894676445856306;-0.0701910199838122;0.084452522686757;0.245960118841842;0.0853419061992947;-0.0846004706018596;0.0463074003495569;0.183328494482813
"entitled";0.127590104388316;0.0076615567713557;-0.0434694018782717;0.491193271567961;-0.125244070616224;0.207330898476668;-0.0708801220500561;-0.0913157067083764;0.218086558276367;-0.113500819191603;0.0588349161168731;-0.147168849680284
"exciting";0.195671201489202;0.700935844678506;0.097718727449625;-0.0345858005868637;0.140104260465036;0.0440675905758108;0.0729594331195844;0.272875724223191;0.103830615655331;-0.124448603976405;0.0256851605627634;0.115597460072454
"expensive";0.132127527976142;0.245607794384138;0.570333385979796;0.256653730572051;0.177790412776717;0.187404931998485;0.181773673645689;-0.0580132572955452;-0.000631813860247918;-0.0208288767955578;0.0247506218413784;0.171183481070963
"extraordinary";0.755456015232212;0.150895622714841;0.0534102296531011;0.210524018350383;-0.0140479832792141;0.217591195122647;0.0990772797413041;0.0964379462176224;0.132795659545775;-0.0483609852095726;0.0276961788469633;0.104709057780378
"extreme";0.708173810747256;0.0989933501495912;0.178763490471042;0.0498914970277219;0.0101582786097166;0.248839909641049;0.219291486797649;0.20657187137129;0.0114078346467008;-0.0308254785218617;0.00564095292806102;0.0898270180560446
"fair";0.609219464628163;0.291791202361283;0.0362291904417265;0.0392135051482252;0.186309265864579;0.165159961646877;0.231007691322092;0.231507693766976;0.0106731193338466;0.121407071849653;0.0664828367539294;-0.0845301184919969
"faithful";0.368293206572185;0.395893967503299;0.342513394809029;-0.00806638118944017;0.0740784020845317;0.0337661003614482;0.184340225297282;0.303739882839861;0.0642577632005586;-0.298247462611727;-0.0349159673377095;0.107012347352103
"familiar";0.623774154008018;0.023496440652922;-0.0304330976469195;0.293232250739042;0.182203660581669;-0.00720107582637914;-0.136713333875329;-0.0247498477389537;0.0727387677001338;-0.184922307522642;-0.0929575617087075;0.1051870406027
"famous";0.366023035780073;0.282118164620254;0.0273689118541782;-0.0701840033606593;0.00161428006520146;0.319188603487784;0.302781256687557;-0.0101994254293984;-0.069544329345965;0.275300611052334;-0.030357526914737;0.11968963032133
"fancy";0.105892941062747;0.503664168992899;0.107915247148631;-0.061121202091615;-0.0981586386133642;0.169204654607914;0.00910307688570855;0.177481614690104;0.172765620796939;-0.0526073825494591;0.12104865195456;0.0367123126853067
"fascinating";0.241025439861084;-0.0399257582569686;-0.112917554128722;0.595622131926512;0.0650712847952808;-0.00243539899524405;-0.12523103751204;0.0612341432157269;-0.022563880416493;0.0600181231167879;-0.128803265667591;0.101314298687033
"forgive";0.147977884848449;0.0784393415641237;-0.0672811686297927;-0.0420997168544248;0.173363162523405;-0.134579620189927;-0.0273959844273704;0.0329948221069939;-0.0981310695379456;-0.163470298971419;0.485101265874904;-0.111106294264151
