"MR1";"MR9";"MR7";"MR5";"MR2";"MR3";"MR4";"MR8";"MR6"
"#-comfortable";0.0401037858701912;0.135280004974178;0.343990464366017;-0.0247278471213252;0.166007049877683;0.174157948131379;0.442366617269389;-0.311230572902144;-0.0867731409252505
"#-fair";0.0888739033555255;0.11229275826194;0.752158866463477;0.111059273250854;0.042771345150046;-0.0413400792134014;-0.0465424100599121;0.127648788908513;0.180932405964963
"#-married";0.154478215149406;0.617910929365506;0.0260367708712404;0.0970226396011283;-0.0267601704805268;-0.132657361935599;-0.0020160749781737;0.23176403588517;0.139762441695505
"#-worth";0.155102251394518;0.254250300334776;0.227415167494498;0.251486049601468;0.165033685711296;-0.183701804233371;0.471971286633264;-0.186508980075236;0.00797065039712357
"accomplished";0.247076897790463;0.401788175256489;0.425085471667642;0.0693881663171581;0.0984891538975489;0.210496227059996;0.0206478924815529;-0.141258174290534;-0.0288803062132471
"afraid";0.167930254691757;0.177892504715349;0.44552199902454;0.344976958259166;0.0868967908217436;0.217519135865348;0.167524854521604;0.142528025883922;0.133339316496019
"amusing";0.117318045087356;0.0931822328813167;0.273863267722449;0.125860934810695;0.151412705000562;0.328012576497529;0.0527894156120171;0.121574213223123;-0.174470083973185
"beautiful";0.131109187090201;0.361811074698267;0.294876646888467;0.230821326814138;0.496073869885915;-0.12332860936635;0.237736210609491;0.106760599326179;-0.0167397905311527
"best";0.328500522433175;0.424683674916595;0.219886717314866;0.386843893740755;0.185304469826231;0.100790361832051;0.350730710018224;0.177934148245699;0.0745415977801522
"brave";0.145970178602272;0.0961833943622742;0.210494170155076;0.789576017250339;-0.0517203022243832;0.0836751491506954;-0.081087425755123;0.0545109169480753;-0.0837939915259001
"calm";0.12180971433349;0.244636105799285;0.290755904446812;-0.123029643223841;-0.0206620008316327;-0.0214076737994116;0.0695519821536941;-0.0892417615975834;0.492936648569295
"capable";0.564172700602131;0.220901992216978;0.21032683768087;0.140951748683097;0.508419377181805;-0.00065942321883462;0.0676723500524018;-0.10353408263657;0.0887608461660398
"careful";0.177152689658846;0.0971381386062363;0.303432733773964;0.555515001361605;-0.0852820737793751;0.436811024130103;0.159170772098075;0.0925961588298924;-0.0743175377638951
"cautious";0.150713695353182;0.175906691999434;0.103068862637732;-0.109443670056233;0.599348611114204;0.0927042163884491;-0.0856571946930873;-0.086058838092006;0.0975307595379814
"charitable";0.140678483274431;0.221904170902912;0.066865360843998;-0.165780444714881;0.68788013439263;0.0941201148608877;-0.0068688431020624;-0.170836562913561;-0.0783695642080594
"cheerful";0.416647333280403;0.437219295555218;0.337304595314437;0.195736458398659;0.141635501698503;0.166523579832541;0.292374058429673;0.130799523836305;-0.0472894214853688
"clever";0.363915551910947;-0.103549026926649;0.403618783790457;0.167078693405667;0.232619361828958;0.127718200173161;0.0695923268415384;0.230021124666565;0.248978754822318
"comfortable";0.250876077307377;0.241243288525874;0.606620524607644;0.365421403077373;0.0752940078038682;0.0530980326610415;0.259649135650721;0.112243494433692;0.127141281565368
"compassionate";-0.0147445688313337;0.0342097648884877;0.0569117423296099;0.0722616147841562;0.0287193222615948;0.105609618958893;0.702407616888757;0.194994018511446;0.0611610203022851
"confident";0.522720067658363;0.369724945912555;-0.157032226730171;-0.0680477361515247;0.171464436680122;0.134209162779492;-0.0343157546070057;-0.191166197817786;0.349106050584212
"cruel";0.25655081968834;0.228998986422326;0.281862312020666;-0.0499665294264129;0.0162807062643025;0.302567694451618;-0.02790027526513;-0.082747226505281;0.532160296837011
"curious";0.443309351457749;0.164325780613851;0.292524241063711;0.25434883882665;0.0951747759262144;0.133786084444897;0.0287279213500221;0.130918184237525;-0.342543913978781
"dangerous";0.587882950366419;0.383354127015961;0.259690308701259;0.161384507552639;0.110219050088278;-0.0156608666209458;0.197899329368855;0.039564820778341;0.242073584150512
"delicate";0.415997184626363;0.0534369775714713;0.00963742230390614;-0.22532331470003;0.412591332735388;0.273120394338756;-0.0513471349256197;-0.102189402801983;-0.263395041799195
"delicious";0.0549548193821554;0.487325405750637;0.0841174052124106;0.113718297798415;0.308784523840142;0.112446483153014;0.203567490430806;-0.177130955253016;-0.0918832592035059
"delight";-0.0147445688313335;0.0342097648884875;0.0569117423296102;0.072261614784156;0.0287193222615948;0.105609618958893;0.702407616888757;0.194994018511446;0.0611610203022849
"delighted";0.311882197221203;0.359478708253722;0.459900849798518;0.466237849605076;0.193305940155962;0.161264742320116;0.073498741878257;0.144837462620216;0.0759858782951686
"delightful";0.231211501130186;0.219891402791587;0.0735274877987588;0.103836319706144;0.0548511879744304;-0.00151178666128774;0.519561236179421;0.28646994855116;-0.0461607079251868
"determined";0.4953327589477;0.48310829353596;0.301400086095394;0.278630617058846;0.194915382312455;0.0593899855655138;0.282908704668619;0.0508068442116769;-0.0526995209363789
"different";0.551490502413045;0.228562212774631;0.293242692912568;0.315185057185509;0.0295095373760878;0.0989208805539643;0.204469030308976;0.189418873749842;-0.0794161660293637
"direct";0.0265783509165789;-0.191314016419322;0.279583178934018;-0.0189880724870304;-0.065656527223867;0.350818138023469;0.0911623912421522;0.0157936329584282;-0.0229415326045119
"encouraging";0.122189108935175;0.681208406909657;-0.00524030963151225;0.082209566035575;0.0375220463658854;0.149309673791984;-0.0105004768759581;0.0169417029281021;0.0648666044230573
"entertaining";0.221724061349971;0.145268142886457;0.580476847407605;0.0201994452128614;-0.116147608041325;0.0380485716730336;0.0941549596111366;0.523101592566985;-0.117191218207118
"expensive";0.227094675528346;0.103336433714767;0.138183063252184;-0.102736196991641;-0.221402787357815;0.0815357188471495;0.179530180390149;0.656445522889254;-0.362354227955294
"extraordinary";0.283295545913313;0.32945149879642;0.275684035942041;0.222969105360147;0.193690224826915;0.346676646032979;0.390506691167837;0.272709970735746;-0.162065902101822
"extreme";0.316167451249453;0.0404200488754602;0.0957337779801224;0.292905569129615;0.575987732215035;-0.0247174298202428;0.342198699784986;0.0159993734771333;-0.0786865638392546
"fair";0.588605562115928;0.168366860536467;0.267161880833166;0.418307384869612;0.122938535920887;0.0743900452139381;0.075463893204118;0.307268177995408;0.00302806876663636
"faithful";0.0780600869376973;0.0618278978976377;-0.0447538154957676;-0.0790799984269184;0.493703673589076;0.165510679358395;-0.0327303214581883;-0.0143502426442835;0.000134096244548511
"familiar";0.0424492832334467;-0.0135760888082669;0.0243443677220134;0.0555525033033135;0.00388056256643272;0.0586654320008515;-0.138715910556664;0.161573251431756;0.320646269332317
"famous";0.145970178602272;0.0961833943622739;0.210494170155076;0.789576017250338;-0.0517203022243832;0.083675149150696;-0.0810874257551237;0.0545109169480758;-0.0837939915258999
"fancy";-0.0362624581662029;0.0177060645491629;0.0292353594704845;0.0667156154365046;0.0535851572272735;0.0480042918514236;0.0458540728979624;0.634393003809569;0.125693192668066
"free";0.124830459003972;0.16017437335381;0.243691914097821;0.706485956152701;0.00940488757586827;0.347012081718662;0.123963664028137;0.0623172559444511;0.0113957752083298
"friendly";0.0866033168627389;0.246259017471241;0.578999972218198;0.112090111177341;0.16053056484104;0.10237413465225;0.435013108746075;-0.0467233953535821;0.0738106151482029
"generous";0.212132819390641;0.653972542546454;0.0834576800237019;0.0874671480223997;0.120342566315122;-0.0600188225596875;0.184806483677993;0.148305220536674;0.0875114167631217
"gentle";0.560186367951816;0.209261884400741;0.0293209214919508;0.140385672733708;0.40970280951735;0.0566491813763329;0.316161295539867;0.155130941946389;-0.00806861447989906
"graceful";0.0888739033555262;0.112292758261941;0.752158866463474;0.111059273250854;0.0427713451500472;-0.0413400792133998;-0.0465424100599116;0.127648788908515;0.180932405964962
"greatest";0.133369029104776;0.0293524080642971;0.411564850302277;0.196095625758507;0.0711985426913462;0.488388158218079;0.351128078412764;0.0523321261732995;-0.00980531396724955
"happier";0.393814166526986;0.651113346764448;0.0426802877643717;0.0332620364925699;0.0535588823445545;0.187788293655865;0.0284194998679362;0.0113946308692259;0.029630135315255
"happy";0.535915852501909;0.191892697208134;0.360554633442609;0.0875300128732747;0.085345202341104;0.319499940471277;-0.0330734794650416;0.17581154587598;-0.0585498065513154
"honest";0.176404944152793;-0.0103757266237984;-0.0993640269369223;-0.201434870205178;0.619260038961235;0.0927466285310325;-0.10999681580367;-0.0977611127303338;-0.173318665692675
"humble";0.139857263252927;0.48236314842946;0.0632199549289237;0.198332642541239;0.188457770499811;-0.00368555946712646;0.356906270026416;0.0879939426062745;-0.0956541216929625
"improper";0.820937878880884;0.11148389474379;-0.0387556121833588;0.197442222108317;-0.0156005728325469;-0.0625925202735697;-0.095688479363037;0.083282446311653;0.281828168784676
"independent";0.518181571719543;0.117851714234253;0.168224261783823;-0.104673695308048;0.502166791249483;0.0115460228832468;0.0182482353158625;-0.150770192481694;0.00768126456602637
"intelligent";0.199398095658561;0.107207135703291;0.414908203891736;0.114250492740947;-0.18999180630038;0.0465425269446379;0.24465927964693;0.401768650986528;-0.198378349542218
"interesting";0.533318473473101;0.294338471381499;0.345254623915641;0.246323490250233;0.181493413090955;0.0567318621237709;0.276215211968853;0.178229678622147;-0.233338507462082
"liberal";0.0115812856627669;0.0995441229926185;0.0968054222948277;0.630710385931783;-0.0197994018495004;0.591327732220607;0.011591660056876;0.108574168736965;-0.0145349202613009
"married";0.321469201658395;0.506394008651473;0.329519667437991;0.0834708983984767;0.20923520345791;0.240371258011882;0.14970636774817;0.0585017476590989;0.221243399404386
"mature";0.0582674463257428;0.35758710361125;0.208866104469586;-0.0783778812715354;0.526287249940922;0.058286756976827;0.0918288812015764;-0.183223886382783;0.0314216075483689
"modest";0.233102028680404;0.189470984328455;0.295819440107097;-0.220561221046006;-0.0234199090747857;0.459956288068934;-0.0137997583215983;-0.0608116489078064;0.0509279327972918
"moral";0.177541011235124;-0.0169811214277383;0.204537986533727;0.0698053573847339;0.251841449510089;0.299508483360728;-0.242234223666323;0.177285564153943;-0.167262671044507
"natural";0.447268305645894;0.460281564108542;0.20044616664416;0.155341590442471;0.237536524234481;0.0954425315216192;0.147827758292112;-0.063563171054228;0.214521079764197
"neat";0.00614638398841369;0.0470804158346883;0.123640970763919;0.304582260900423;0.150157481686489;0.692942378196463;0.259956326453191;0.220748670808773;0.0374732296878627
"newest";0.227094675528346;0.103336433714767;0.138183063252184;-0.102736196991641;-0.221402787357815;0.0815357188471497;0.179530180390149;0.656445522889254;-0.362354227955294
"official";0.163691370827866;0.258121805294597;0.192138054767473;0.00933761437581308;0.00309856750361696;0.0323609341337648;0.0873843586983405;-0.0990560123972725;0.59996179045162
"original";-0.0243417158261442;0.0109207875840461;-0.00438014181783129;0.19198590256267;0.553276420169451;-0.247184189040022;0.212718915883456;0.0332961401676728;0.0744927109343862
"playful";-0.0243417158261442;0.0109207875840462;-0.00438014181783133;0.19198590256267;0.553276420169451;-0.247184189040022;0.212718915883456;0.0332961401676727;0.0744927109343862
"pleasant";0.264216114945389;0.367384238512496;0.560285690011834;0.408586942837186;0.216157250680254;0.10640493071647;0.217792237081027;0.0353979740001768;0.0159236278454064
"pleasing";0.637837112828062;0.237462196258179;0.201771754780869;0.204487271690898;0.120965209259914;0.130463226106743;0.0384413208053721;0.111752092713872;-0.0254890113417578
"polite";0.0317582559628728;0.305329034065349;0.278031258380274;-0.0525342917254016;0.318448831482519;0.262366070398797;0.380401294017498;-0.305863387303098;-0.024629636325004
"popular";-0.0362624581662029;0.017706064549163;0.0292353594704845;0.0667156154365046;0.0535851572272734;0.0480042918514235;0.0458540728979625;0.634393003809569;0.125693192668066
"powerful";0.743504426780405;0.303194051272843;0.117465747519259;0.187165026955574;0.035589258851021;-0.0826035178569197;0.0954988460077088;0.0617691851897402;0.156275127784296
"profitable";0.227094675528346;0.103336433714767;0.138183063252184;-0.10273619699164;-0.221402787357815;0.0815357188471497;0.179530180390149;0.656445522889253;-0.362354227955294
"proud";0.291627251716311;0.63294799640349;0.176941943340816;0.10023963311192;0.193035143608227;0.294400952138788;-0.036509453287971;-0.0918688958565943;-0.0102734795123052
"prudent";0.678845290365663;0.187955682992804;-0.0181948057640963;-0.111015954635896;0.176786386536831;0.111500071777311;0.0087162136885834;-0.166158614624299;0.22769485306998
"qualified";0.138814934116784;0.0940922559182324;-0.0643999948565868;0.547353081480448;0.0318274544412258;-0.0916816579157802;0.139709154640182;-0.104480683805968;0.0815691190360314
"quiet";0.57828542000741;0.303352733300836;0.285084213094327;0.358189998223619;0.0838483994668915;-0.0623979791103297;0.0159494854507723;0.161352569875003;0.0516143806529704
"reasonable";0.35969204921461;0.0284223448431903;0.508137091129274;0.0964098271425802;0.110202255476948;0.163750645847349;0.443281560308401;0.0686848590029332;-0.0287860840277057
"religious";0.200254566173041;0.110594777132674;0.207134542710663;-0.0212488336798711;0.141355149960196;0.323938794677868;-0.203076114604964;0.0950161568270447;-0.374824222612785
"responsible";-0.0481344281711909;0.195706487998514;0.076676894897689;0.0621822115747336;0.103248796117196;0.79393690750307;0.00506883534165225;0.0429420255867044;0.138275953170749
"rich";0.277913188690968;0.518433803707727;0.0853021504124843;0.00304693123354306;0.272252421140259;0.464972291986752;0.0376372658317763;-0.131352307276239;0.108916085944335
"safe";0.290871555128683;-0.00602526684901381;0.446047985387479;0.220154971641623;-0.0458627973947437;0.489125980517446;0.200242144448095;0.195684010595051;0.220044826930549
