"MR1";"MR3";"MR2";"MR4";"MR6";"MR8";"MR7";"MR5";"MR9";"MR11";"MR10";"MR12"
"#-beautiful";0.148920997163332;0.0665390512356573;0.84090363577738;0.0371859706504744;-0.064675480930493;0.121195658975218;0.0870229049043176;0.0270020135438791;-0.0602987369877977;-0.0446852639187076;0.0039646464155581;0.11283937338744
"#-fancy";0.0332746277907597;0.0258485682559999;0.101268021815342;-0.0609422347402475;-0.100561112450752;0.155264014958299;-0.0984273791124687;0.196894869222583;-0.0377500559652056;0.0575233630362084;-0.0203738067033009;0.432658967760068
"#-humble";0.0611849409257387;0.127061886722207;0.103146847411874;-0.0239244614666539;0.0578279011348744;0.698411120174907;0.0530433441740616;0.0507754010855978;0.000569932656917687;0.188121840090997;0.274599165595397;0.090669721256578
"#-worth";0.205782824930616;0.6754190148146;0.0208173001380452;0.12638953912065;-0.0789993053136158;0.135482925081392;0.110684789145264;0.00179168785351693;0.266027812858639;-0.00090615931074406;0.019497098062151;0.103698899641853
"accomplished";0.339824985929868;0.162974748268871;-0.120361828277104;-0.0753549649233169;-0.0381394614701492;-0.153194543555508;0.160058977257154;0.0225218740375439;0.531455566670692;-0.107869905833074;0.0212331794526254;0.101568356982115
"accustomed";0.339010230179034;0.37062066676177;0.318774349325674;0.274577109996848;-0.0712345832821503;0.0350863744958644;0.137635964764913;0.127739486133262;-0.0926023821969778;0.0283666206149096;0.503563691159325;-0.12132827039105
"afraid";0.554153100181802;0.310120814458971;0.20024303755732;0.350942478506367;0.228123708746211;0.0979694686792396;0.0685893097638892;0.121539984074148;-0.0258257853415908;0.263316351209062;0.184264163800022;0.12178820324408
"amusing";0.644063025769148;-0.0772310207209665;0.276272137858519;0.0496490518081636;0.199131213818278;-0.0899814682173971;-0.0974826259361884;0.0802035555646284;0.0994325875730765;-0.0565365346677655;0.010453501341107;-0.0929216506170194
"beautiful";0.380257461372153;0.157118305168903;0.34490232447266;0.369645845915702;-0.168045160061806;0.41494539884837;0.0445677541687692;0.063156014275267;-0.0162498668674901;0.0360285220491477;0.311426942039911;0.0455678022427915
"best";0.394304861749741;0.411427359420887;0.37590607823318;0.239453831726454;0.241419688957869;0.0761301781867915;-0.0603129073182443;0.175012745206902;-0.0246438344062993;0.121040364756904;0.0870357532663945;0.127534154087458
"calm";0.540885827657326;0.0472678833280434;-0.0397402550193474;0.645063202985206;0.0700075222079975;-0.129363962576205;0.00836741144962466;0.136490637807456;-0.0278274382502549;0.0172743612871735;-0.0114027783935587;-0.180172037879283
"capable";0.532193804289915;0.495214985434523;0.135026411013508;0.042090820565164;-0.0455177594640233;0.126170341329906;0.109769339315049;-0.035657935171464;-0.01464504366977;0.030816918392858;0.0173948490868276;0.285192353744252
"capital";0.674447804203439;0.280719222609743;0.023206441934445;0.0836372068073576;-0.100324351900749;-0.104644716953863;-0.0927821518101509;-0.0539834660884992;-0.0247803621612089;0.0105430863995671;0.111936861038286;0.00722176961626872
"careful";0.32722312366815;0.465740824048463;0.00582064613265224;-0.084577638711525;0.130571376674528;0.0273573771382386;0.0607914265061595;0.0921744435198674;-0.0770419379045966;0.149013147027022;-0.133505512699478;0.192068349862625
"cheerful";0.472804182292797;0.266804174775812;0.185280115086694;0.298256197465543;0.0408878502896051;-0.0672983093660652;0.398162733772523;0.248776510134263;0.0284768656973216;-0.0478936735009067;0.088565487937119;0.061543062029988
"clever";-0.0952661195646581;0.156224037793705;0.146785411895464;0.177558098515717;-0.267362204953636;0.19495726669043;0.165316746225714;0.199348151211358;-0.00517383254504692;-0.252036607915034;0.281740353155357;-0.0399030445838295
"comfortable";0.00297033668504282;0.669323008164313;0.0532668224029079;0.0578697755465834;-0.000391913823561583;0.172958740988059;-0.165038972228833;-0.0870839226512859;0.12092688221745;0.179721787679759;-0.0535372280387794;0.0538033046486211
"compassionate";-0.0374907572882558;0.0256851057282294;0.0440445518696948;-0.0209816718647508;-0.133899411928781;0.0851353701867978;0.10824956050827;0.013161047138546;-0.0858340435118712;0.521381381726671;-0.0101042513177282;0.08053464339495
"compliance";-0.0400038490682325;-0.0831842178411464;0.0297615245321259;-0.037238124047315;0.133705532021034;-0.029782233682936;-0.00930392808863914;-0.030429621766632;0.0164764855528018;-0.0510445140027825;-0.016565273131471;-0.0265585645469085
"confident";0.20597413197679;0.0605811414850216;0.813798655058065;0.153876093827573;-0.0414959598474571;0.0548041744330744;-0.0470928358555163;0.0602612509797731;-0.0249372331134731;-0.00936818553893448;0.0985087193953077;0.0366118654705399
"creative";-0.0018770619094156;0.0961993220743197;-0.148855042328791;0.258153007258425;0.105496234272038;0.0725537663784908;0.133106530950769;0.517103452969888;-0.133025485063755;-0.120209904303485;-0.087104372556014;0.0531309150030246
"cruel";0.555325804811243;0.346190042544348;0.198024138350683;0.296657520331952;0.151331383610284;0.102508732420664;0.204997058309905;0.207013129735987;0.152959784707064;0.105625734588707;-0.0337807739342518;0.0628077069979928
"curious";0.248501842178586;0.050614091210292;0.226036088662741;0.445663691896304;0.0016369182926926;0.0443017455079768;-0.171523336731516;0.0290718761790432;-0.119125000598889;0.107670373023874;0.38812708713111;-0.0502802134614002
"dangerous";0.167657453069531;0.0748349184963092;0.726508972725173;0.054154021134531;0.0480810109301785;0.134027666313887;0.0140697454701616;0.163795142367088;0.0307248990576557;0.0560165827698666;-0.0136980404287774;0.0223266379143934
"daring";0.0505370849371468;0.60067734286826;-0.0973085827995564;-0.110417794431147;-0.0439398143396058;-0.0776608779388868;-0.109735026735363;-0.160530928038265;-0.164348769625726;0.247652905685995;-0.0601445665865174;-0.0778053881816652
"delicate";0.645971409027426;0.179633168116005;0.237735503038708;0.0918113177069699;0.244623526537443;0.192604339176928;-0.0598355031395981;0.326807834826663;0.060903016125313;0.0301655439545376;-0.0179458969737682;0.219622792539662
"delighted";0.370058928717334;0.381880028861105;0.269097386205427;0.324850857665167;-0.016635668637244;0.402682429184599;0.0444834564280614;0.089836181064856;-0.0841197968763746;0.154418949273848;0.0440895893158047;0.0821459734565369
"delightful";0.465462860895404;0.170326624653639;0.283190469435827;0.472938687644995;-0.147652539457496;0.101945366932856;0.353433042954348;0.318207149175956;-0.0913809434190942;0.0340868138152333;0.110140757309208;0.0200947558649462
"determined";0.467822616281268;0.410805860502162;0.081604306535071;0.145469728941317;0.104244860954402;0.418561582978544;-0.0652428167856405;0.0332181683791375;0.0776389510808463;0.0468065013601219;0.00500401922563644;0.19954242967868
"different";0.511010041944321;0.481246366181172;0.0871457574857406;0.210108313988937;0.1950117872816;0.0631939765704398;0.273087366338402;-0.0104119253581239;0.256736770468008;0.0951103103565967;0.0987836084360901;0.18711697632208
"direct";0.665882733095055;-0.00819220406566468;-0.178274350278517;0.0554413603419894;0.154058410820801;-0.0430555065920097;0.0408498091033352;0.073834645003876;-0.013685047141724;-0.0825949861420403;0.240120844291546;-0.0592526188767192
"entertaining";0.235450001948137;0.293879548333542;0.118177625209404;0.0614388670597964;0.112004447877044;0.0895242998332924;-0.352159087047933;0.215507493904504;0.0782409263399476;0.258135152887615;-0.138866091062977;0.0120569640637716
"entitled";0.135848333344832;-0.070743634442347;0.178798471806508;0.0138082260357134;-0.154473436921961;-0.018224034755459;0.0328446391593935;0.556603331954969;-0.0880315704478075;0.453934009034986;0.0353439459812632;0.186363063163773
"exciting";0.185053936899159;-0.120747964095778;0.538123729710097;0.0201744459128163;0.212300807258075;-0.146073840149248;-0.0203768718791645;0.0160737848361278;-0.0185256953255518;0.143053087548988;-0.00653038434340366;-0.0196227146488626
"expensive";0.00733197471010265;0.103514481221925;0.0650687159792876;-0.0304780399871185;0.283480709996195;0.0356598948558957;-0.00112132022113862;0.105799410268757;0.213511835154924;0.019373011256866;0.0118542877111144;0.529641180486773
"extraordinary";0.339612243739003;0.37362398529193;0.401015726516663;0.332762829421775;-0.0470711840023013;0.339166750901924;0.0195574449868839;0.0341911912731208;-0.0766603918764288;0.00386298091380919;0.120088854090579;0.0210056097041111
"extreme";0.446608972131024;0.377585831615114;-0.0276372880005271;0.247927870014463;0.362538149368185;-0.0243035951033271;0.236561949581955;0.188567316850997;0.24598438228968;-0.0404007541821988;-0.138869848462938;0.0743111724639045
"fair";0.431626047547939;0.472960467199763;0.102469098238844;0.223926667437372;0.0311269205888177;0.263107834447764;0.110692255598393;-0.0106279599187297;0.293766660727892;-0.0350266648883241;0.0852386491748766;-0.213660923918037
"faithful";0.738387357279847;0.138558660205775;0.269790086628277;-0.147433895898124;-0.0372067016710167;0.166561566357141;0.14339180478207;0.00885496384431663;-0.0557840081253287;-0.0274586128686328;-0.275020957865835;0.0199786900790348
"familiar";0.116227076674575;0.0237542353614781;0.112899591530154;0.029115949446317;0.703045487411154;0.196531850015867;-0.187145846144175;-0.00454731253310564;0.14810038709992;-0.00909084305531223;0.160721672846985;-0.0761694580126286
"famous";-0.0127513017704647;0.557355266749556;-0.161538788004405;-0.0637556219353475;0.262274200231654;-0.0117127200860867;-0.140345191082565;-0.0140137621434342;0.180613457573597;0.251987925776737;-0.0638063974954601;-0.0791668696807514
"fancy";0.242101265888926;0.103821890718538;0.167548454674517;-0.0258001263607299;0.0983413522529915;0.645124813554172;-0.0170500528805302;0.0961576985085898;0.0692191075130964;0.0478909442984177;0.0474452940734275;0.103514647016303
"fascinating";0.037165004667906;-0.0686814487825998;-0.0871084715080648;-0.0497903289376753;0.170414333573186;0.267138625121477;-0.000205858013212405;-0.0802657138333798;-0.0442195182394774;0.0029515335850537;0.533150914955762;0.0213373245509132
"free";0.633876825286333;0.360730716561242;0.296598399092039;0.261097650014246;-0.0126120650068577;0.187148578057657;-0.0226477922487078;0.163149333321193;-0.00275452533697946;-0.0522754068994071;0.182065111217272;0.0285466250913421
"friendly";0.308651290526041;0.429891883800041;0.119135814789096;0.124780789458274;0.173833097014455;-0.0461274449951479;0.409075601384214;0.23888130248652;0.11794177344792;0.0450479053790288;-0.213678716259755;0.290511044577125
"generous";0.601810639570472;0.386992813199861;0.268383727322852;0.177209072907532;0.0266105314075031;0.215456995643966;0.197094759081005;0.0262665822853435;0.0145718586552821;0.0976250711609011;-0.00169500734729716;0.0310889289561873
"gentle";0.765185031761408;0.0763722264667716;0.159602406090277;0.03296261968309;-0.0164099276579103;-0.0243621407246035;0.125271321735148;0.121611015648811;-0.0965287671760933;0.131331460476351;-0.0225602917918997;-0.0293940743080118
"genuine";0.258375688913915;0.477525484521431;-0.0263032810768643;-0.150756894908666;-0.187376225166516;-0.192146987602937;0.294070943919176;0.283325970927109;0.0855113077846004;-0.282666005857268;0.184533524648001;-0.094231442428452
"graceful";0.297764048572825;-0.0354109505604951;0.165840439620484;0.232425580046288;0.100301390947637;-0.202624686916293;-0.336254636022246;0.161197564180606;-0.0606656932428772;0.135736243147552;0.161608144171782;-0.136366685600358
"greatest";0.570929544801182;0.389033449059705;0.218691900475463;0.292338181729784;0.108840438764055;0.00399848079237861;0.079729844293798;0.209388967209032;0.0185774810855001;0.119996427924097;0.218399258067045;0.034736135859439
"happier";0.15156520904996;-0.0546086447935628;0.165542120763416;0.034888185270048;-0.122485221549355;0.036735223025515;-0.127056412172874;0.732692081703948;-0.0442779921312235;0.110796905593844;0.0976526623075745;0.140246008160474
"happy";0.604444156175151;0.390889881550468;0.0476592393685713;0.250380918759983;0.0252110562392362;0.243275182377485;0.375968384700907;0.0420756776357224;-0.0489751565767636;-0.108744761785343;-0.101930327494368;0.0579989997743792
"heavenly";0.435212289785053;-0.029334816477197;0.247940136106348;0.193406539152898;-0.06520485753661;0.0998791036841463;-0.0453399567882232;0.110672994516263;0.000743195934006281;0.0562538225439805;0.473932734315254;-0.00465841006615683
"honest";0.31181042357976;0.0340256979924481;-0.281484706328148;-0.0423385864242044;0.363031097752208;0.0092529260180204;0.253128789465585;0.231592419514087;-0.152665232671569;-0.166894467321679;0.297796921845268;0.0822052239292692
"humble";0.781892200680182;0.104054139716069;0.244167556098856;0.0801413336582689;-0.0294406714880741;0.145398669457401;0.0465218016520926;0.0159926789344765;0.0707408411024369;0.152350117151057;0.0584710943923085;0.0792146689007487
"improper";0.593729076834528;0.369183949558724;-0.0187005942330812;0.375258037322094;0.025097546185875;0.0543266422781753;0.122445097542624;0.0298392000205495;-0.150250555670501;0.0673558400212091;-0.113142959077873;0.23455371463315
"independent";-0.0387004110255904;-0.0756110647371026;-0.0379654501317094;0.0461318036074521;0.121668695063915;-0.0339027136045973;-0.0108452564764067;-0.0198479751185787;-0.0182570637115143;-0.0445694245790227;-0.0347438456273368;-0.0395142866006329
"individual";0.00761549328881208;0.487652041364764;0.228223764423456;0.0369891375966721;-0.0988443537954495;0.074110258787666;0.230327535763628;-0.0381153668031537;-0.134242466474969;-0.0335567105273037;0.0490554243384719;-0.316959755480786
"intelligent";0.148920997163333;0.0665390512356578;0.840903635777379;0.0371859706504747;-0.064675480930493;0.121195658975218;0.0870229049043181;0.0270020135438791;-0.060298736987798;-0.0446852639187078;0.00396464641555792;0.11283937338744
"interesting";0.691045704618792;0.314664770541942;0.119425509156049;-0.010269644637707;0.00479501831073611;0.03608832977464;0.045006479039749;0.076226330183559;0.255877340390334;0.00410990621857164;0.0534407217077681;-0.199516900914787
"jest";-0.0583270272315421;0.0973106393285044;-0.0897802124063013;-0.0607416489246516;-0.0934363648127419;0.0975549684499663;-0.0219710163205069;-0.0350104936601081;-0.0236012724491372;0.478072454383717;0.0149329955120757;-0.0107119047268967
"liberal";0.346715034045446;-0.0758708778155813;0.127581110759797;-0.0534051140560697;0.0820509638890672;0.0817672922918296;0.596938693762271;-0.0817685042267815;0.109793283433532;0.134062245074563;-0.0322199844791765;-0.109723602377828
