"MR1";"MR6";"MR2";"MR3";"MR4";"MR8";"MR9";"MR7";"MR5";"MR10"
"#-fancy";0.648403043471476;0.174118853002445;0.132503691453274;0.138987622618431;0.06340355581631;-0.106199369630736;0.103384354797789;-0.14214626175169;0.229133215558021;0.207283992837565
"#-happy";0.142238333672092;0.700903546590342;-0.052997976553181;0.280295439173078;0.106506102249738;-0.0730814645091393;-0.101063730418748;0.15797601467528;0.0359008485713902;-0.0586478699628661
"#-married";0.174726613689224;-0.0170962090843359;-0.166693951378608;0.67141207928386;0.0207588946164455;0.0478116863997434;-0.0474147086243532;-0.0149240534357058;0.000657813065434927;-0.08359472235425
"#-pleasing";0.218524244096056;0.159237661802572;-0.00428251844095019;-0.093884248522393;0.119820124629868;0.56613007321473;0.202480041570177;0.0215861774316762;-0.0353464926418914;0.045443778106404
"#-wise";0.483809084343759;0.00980190034477838;0.123439333423542;0.372236440027667;0.175384065561637;-0.110266980640726;-0.0700120393847172;0.251195883984883;0.196739941051326;0.247862189306964
"accomplished";0.203681771414372;0.150307352963948;0.0962508245944806;0.199460657878746;0.672793554167114;0.128326990221609;0.201119562868645;0.176204304199641;0.0513349125903353;0.307148816979858
"afraid";0.701866350767883;0.215317002137986;0.274951686708578;0.251009854872299;0.257059270023798;0.255381836261194;0.117386779825351;0.0858932351124119;-0.00505242306127657;-0.0252970551632524
"alert";0.133641648280908;0.27495252587831;0.0000435983468905658;-0.00798807793823243;0.159534236042168;-0.151911802403202;0.0321006531200393;-0.285829343053011;-0.235777257068923;0.18112895399898
"amusing";0.629558189106793;0.171786791310929;0.0333257878326971;-0.00480553826632185;0.154014038093576;0.0287134903205677;0.0630209221181235;0.129998866886833;0.495785061169243;-0.126557924792695
"beautiful";0.711708481526638;0.221445231208423;0.17001153392272;0.261735697793667;0.19100360910417;0.13775487618989;0.107278471560285;0.311551499250096;0.255044105725354;0.0256024423083066
"best";0.700766680348223;0.300232221239137;0.267540543885852;0.180394554098551;0.325000130355885;0.211341184295376;-0.00136968217475376;0.0350058810187067;0.0637574859662339;-0.162188660530207
"blessed";0.566295847256432;-0.0263096986740579;-0.0487084415970781;0.233327979190129;0.138208388229305;0.292592899917689;0.0199744194518052;0.265374586808578;0.00315876975334877;0.171445131122672
"bustle";0.727748910927429;0.0257438702975261;-0.0734976617614835;-0.0596811305945314;0.0593124598803904;-0.022355746289794;-0.0998741013189934;0.0532523377560036;0.140031096652644;-0.0859309369310894
"calm";0.137772024897933;0.563050320725619;0.192562464946566;-0.0626165386207828;-0.103448477475071;0.22980426429177;0.0644778093416481;-0.124976002837014;0.310560598766138;0.0863444089028395
"capable";0.407500418048041;0.255243108907885;0.216578476585595;0.185894136476343;0.260368973681026;0.550246295943082;-0.0771781684358988;0.0985075061787878;0.124119727546791;0.0152236194816227
"careful";0.357726440118421;0.358544158628498;0.169164194866533;0.116871364045167;0.116704194825205;0.3603768223857;0.10660125621987;0.105568755170217;0.380944138037687;-0.22667041772693
"cautious";0.168193396323767;0.436289142585288;0.247116881429925;0.253070651943748;0.180849725445207;0.338192603895239;0.236537993913972;0.216591606746872;0.124734428039516;-0.00781143711685496
"charitable";0.229781215386773;0.226706900834564;-0.058162832872613;0.411537022411059;0.287359190648265;0.0563247058244444;-0.0165652509788903;0.320820667179272;0.123967114286768;0.0271528933558007
"cheerful";0.688070510924899;0.28356630295168;0.25038470348122;0.208021780821564;0.2232411509234;0.164934861462619;0.208341259973364;0.15024817371192;0.154854395582967;-0.0589255390829047
"clean";0.453004158591784;-0.0136464100601289;0.127485939084915;0.192966334192086;0.0593446212859209;-0.0709160138224286;0.0545464613467288;0.0723981663925045;0.457312361593867;0.0480905546700503
"clever";0.593691338543413;0.373880393952062;0.174184388910911;0.297132466837317;0.109034956803757;0.334184246529405;0.119231772931979;0.206364573530333;0.183934289529747;-0.0983355255629262
"comfortable";0.604776956529206;0.381268347734082;0.362603890959544;0.182234524603799;0.168868540372893;0.213208110369481;0.239618069076282;0.102998945806167;0.173355891434151;0.0194199515103292
"compassionate";0.250242175638911;0.363527061149719;0.111327390498993;0.187559866011818;0.121903291302938;-0.044732319622185;-0.163646731956563;0.326387845645124;-0.127169380447103;-0.00158802346047528
"competent";0.274932262300503;0.090683088106394;0.21976144076423;-0.0453419640955369;0.298386523580725;0.409339204574266;-0.136543501132688;0.292855114003904;0.111684974892214;-0.168400859262425
"confident";0.465391786320499;0.495801876282634;0.19110955745436;0.0582177630579121;0.0433298629087325;0.0959547383233578;0.0220474652902033;0.116036676657147;0.188836791994115;-0.0275677037611182
"cruel";0.52130218679903;0.202679794482887;0.220591504375788;-0.054844240164035;0.151794003896915;-0.0720736603538948;-0.116342931440535;0.220196671516761;0.0532987274692697;0.327726561690135
"curious";0.255281569362732;0.132466173340565;0.166910173047856;0.319820228880897;0.216450456068366;0.300912209080981;0.368478440578992;-0.07231384698362;0.0825116202006698;-0.105304421227398
"dangerous";0.416157836482397;0.226227021783467;0.165332325719193;0.0869737678238389;0.258183837256189;0.380421971973669;0.440482690797482;0.164301073069139;0.0936391029363191;0.0670184786075539
"delicate";0.537497732961054;0.282469752002755;0.138470546347622;0.117085094481629;0.191182249744107;0.319239055296208;0.0611801689672474;0.291899882930231;0.372131549249492;-0.190186291049308
"delicious";0.138848840815692;0.110420832939062;0.238767106908909;0.671420927867709;0.167925776291638;-0.220038773163954;0.203580291695272;0.0789916788998995;-0.0114538249678598;0.023888691468283
"delighted";0.706010392008195;0.24548509213674;0.304284439662367;0.251564528688557;0.202771315630872;0.26275983968946;-0.0233961257656799;0.0880532320265495;-0.0485948114089979;-0.0500440889743617
