"MR1";"MR2"
"#-beautiful";-0.0424652096474199;0.628776807316019
"#-fancy";-0.0145889529325923;0.165357863901761
"#-humble";0.13404052365619;0.279066184591909
"#-worth";0.567946354393928;0.172579106657079
"accomplished";0.502817748125746;-0.0697517407892342
"accustomed";0.265600484303113;0.660180341183755
"afraid";0.548465641073395;0.596739266572675
"amusing";0.352428153096537;0.424909019248593
"beautiful";0.165174220012462;0.745453126107893
"best";0.456733906829628;0.562518029643995
"calm";0.336942022500847;0.476240818478362
"capable";0.579322922426757;0.409768436146392
"capital";0.458047999447893;0.411439668443079
"careful";0.514327712402069;0.141719313295909
"cheerful";0.493750362043356;0.502566546233168
"clever";-0.0883580078131997;0.29999059942438
"comfortable";0.364458674869628;0.0723240545883591
"compassionate";-0.0409991555477127;0.0938947603324897
"compliance";-0.0218589533868926;-0.0739760746509924
"confident";-0.0389137117663881;0.702314495148481
"creative";0.114898328077623;0.122445743579233
"cruel";0.641084306907554;0.505829790847567
"curious";0.0138623691196912;0.572688030785125
"dangerous";0.0440634978963772;0.574432470207406
"daring";0.275297163049954;-0.0453460075814517
"delicate";0.552126472403482;0.540660039275776
"delighted";0.358717718194561;0.616470319573492
"delightful";0.29521639898585;0.747500443495714
"determined";0.551925437121841;0.397816935264969
"different";0.776896857436334;0.326276108541359
"direct";0.451262450588625;0.265713058583707
"entertaining";0.280839718922282;0.234436932104255
"entitled";-0.0314545302558405;0.379773052779312
"exciting";0.0129787885797523;0.348924537602262
"expensive";0.264780059908693;-0.0325465152239624
"extraordinary";0.278133061287944;0.67431372513616
"extreme";0.758366831224384;0.167341590858344
"fair";0.598855099931099;0.354825759212995
"faithful";0.477639474948876;0.447234959908652
"familiar";0.308876416568473;0.0251976462616053
"famous";0.454746292416158;-0.202801665524789
"fancy";0.245079283346724;0.322249252551775
"fascinating";0.0236731661810372;0.0705659302042253
"free";0.483954480498492;0.72079987802112
"friendly";0.62473954357001;0.212165463909683
"generous";0.578805349320471;0.573093793244493
"gentle";0.449824334884146;0.530102630210953
"genuine";0.403768855088162;0.144397395305784
"graceful";0.0377729282600289;0.374547555978235
"greatest";0.556499791472247;0.615799912921332
"happier";-0.0375210773133614;0.41855776533224
"happy";0.643071199212556;0.452134525860552
"heavenly";0.121283504639037;0.607219369627386
"honest";0.376936834010875;0.0383850105475015
"humble";0.495460922953948;0.602711663886657
"improper";0.556863043619159;0.459741504394694
"independent";-0.0223452107340608;-0.0722658548315978
"individual";0.169671153130274;0.226677552716672
"intelligent";-0.0424652096474288;0.628776807316027
"interesting";0.628996448113626;0.385927284850416
"jest";0.00523899564756888;-0.0328883580867391
"liberal";0.338180598718732;0.154195140387906
"loose";0.165774212927529;-0.219125482347007
"married";0.4464142671031;-0.104871578973516
"mature";0.502817748125746;-0.0697517407892344
"mighty";0.13875190539801;0.0835402821004589
"minded";0.231466199796298;0.361535932100204
"modest";0.201368842098324;0.633835565664215
"mysterious";0.49392248781957;0.484362089078702
"natural";0.563391862844359;0.507640521177412
"novel";0.311653847585263;-0.0824691017454353
"obliged";0.28520860657088;0.237721886789843
"outrageous";0.35240692973136;-0.00684983143861815
"passionate";0.613212249468663;-0.0396292600267399
"peaceful";0.391612547311539;-0.0355245611300951
"pleasant";0.383572866221255;0.575848373865027
"polite";0.413257285924095;0.406699168957831
"powerful";0.283066971419979;0.519715158912532
"productive";0.399799162072703;0.380032280870728
"proud";0.757151641224505;0.141734254235875
"prudent";0.234688837487296;0.133213096464018
"quiet";0.45339661623771;0.510347153832981
"reasonable";-0.0132475954916167;0.459119053533029
"respected";0.381418905022838;0.374156200677633
"rich";0.671193539770071;-0.0267039996352746
"sacred";0.42386593646997;-0.182891549898532
"safe";0.761540671482947;0.370324942338612
"shocked";0.407433861262807;0.422385894670226
"sincere";0.341015726891121;0.511638172935741
"smart";0.588553921473047;0.277789012519873
"special";0.0381443550371819;0.507569818668369
"strong";0.670698671746409;0.440960750381242
"superior";0.685793576437835;0.356463128854175
"surprising";0.492189276534;0.413458866588394
"thoughtful";0.569331421576089;0.287215415523619
"unpleasant";0.313807762130525;0.593542661560607
"weak";0.645171171851005;0.578557596400627
"welcome";0.550143591573656;0.486409750056498
"worth";0.442448586624564;0.448841202089765
"weaker";0.401509724452393;-0.060256367723268
"vulnerable";-0.00521002064200442;0.278904330521761
"pleasing";0.33081187426749;0.170646740797936
"secure";0.268568530744237;0.20352313881702
"social";0.20468683752371;0.463175242572948
"united";0.505227187413781;0.269321549302073
"universal";0.311816968692492;0.144481880699674
"wealthy";0.331236269969472;0.235589122466786
"uncertain";0.252015466219999;-0.22166032095584
"funny";0.172459988899921;-0.112132081480598
"responsible";-0.00925277824225968;-0.00429218940269944
