"MR1";"MR2";"MR3";"MR4"
"accustomed";-0.00627235272256673;0.373695685416883;-0.299318472938404;-0.186702991454552
"afraid";0.151450092141596;0.650283632482559;0.0706182789081957;-0.0215027108528856
"best";0.215767895612275;0.256417528563685;0.0299393278799967;0.176518793707507
"blessed";-0.199157254208946;0.219740599176084;0.0117691992749619;0.00473662482985487
"capable";0.0698010080315207;0.0616613048858251;0.147890947372831;0.587550740010582
"curious";-0.181854698450059;0.637402670423977;0.0926654515276164;0.226155024867988
"delicate";-0.125645282983349;0.0239341341915429;0.10784614584985;0.680351079298943
"delighted";0.817534476311854;-0.0717350056326145;0.0299214638775212;0.00409742083092033
"determined";0.815686577646491;-0.109560583034069;0.214258673015629;-0.0289503761954161
"direct";-0.124687635469094;0.702167733184105;0.0569410839699895;0.294248616022179
"familiar";0.120724127953861;0.0708792674195399;0.426732207905843;-0.254265024759284
"famous";0.753525229512917;0.0773422048113583;0.0489964526195239;-0.104332006391883
"free";0.688578467717242;0.119988483917721;0.0989953585884397;0.0257968058780561
"friendly";0.290869760497408;0.10207068223648;0.564764336294509;0.361943425409591
"gentle";0.441102591347959;0.443069314130109;-0.279098703777876;-0.231797768806372
"greatest";0.724023339282653;-0.125549598457992;-0.0539808154358319;0.139145043324619
"holy";0.122706946066926;0.342114011157933;0.258982052021423;-0.341606864438739
"honest";0.170160202968169;0.567980916843891;-0.225120047376337;0.319170846372576
"humble";0.458368516559844;0.193767904015948;-0.122256660809656;0.692254059165314
"inspired";0.00695242644849637;-0.00334616002139715;0.0934078044871867;-0.182940227758454
"loose";-0.199157254208945;0.219740599176084;0.0117691992749617;0.00473662482985479
"natural";-0.103649642162917;-0.136771399189292;-0.0259637545464531;-0.0162282590830671
"passionate";-0.155220270486231;0.685889802729115;0.0227029835526655;-0.130047264288145
"pleasant";0.814623508915775;-0.0854949464917773;0.319968144015506;-0.0355415295739002
"quiet";0.324467850917346;0.339136072850617;0.0371419520738942;-0.266979148867803
"reasonable";0.634394750118837;0.158442057340399;0.195269326066034;-0.183762473776738
"rich";0.506458205497369;0.0960848979742199;0.376402642951021;-0.010725935088683
"sacred";-0.00627235272256711;0.373695685416882;-0.299318472938404;-0.186702991454551
"safe";0.46484173871624;0.0348486428419204;-0.392404005831496;0.100020800004311
"sincere";0.290869760497408;0.10207068223648;0.564764336294509;0.361943425409591
"strong";0.205064385439394;0.268497749111032;-0.376879905600471;-0.0931846170201784
"wise";0.73682846676595;-0.0015312807608493;0.279992022822342;-0.00925731987546144
"worth";-0.213265993754795;0.601988290858974;0.0116894635274267;0.076135767779426
"modest";0.131946512204394;0.251328434842214;0.562038570851875;0.20452749716201
"special";-0.125645282983349;0.023934134191543;0.10784614584985;0.680351079298943
"legitimate";-0.12072908107092;0.109197455756963;0.00313246759354952;-0.0535995963164866
"welcome";0.609130138150692;-0.144866104115613;0.236595015592213;-0.0132547926466286
"proud";0.264625275111466;-0.0383516157198429;0.782230810702667;-0.127976321904813
"qualified";0.264625275111466;-0.0383516157198429;0.782230810702667;-0.127976321904813
"pleasing";-0.103649642162917;-0.136771399189292;-0.0259637545464531;-0.0162282590830671
