"MR1";"MR2";"MR4";"MR3"
"#-clean";0.058807416445268;-0.0492815674052205;0.206256059102261;-0.0192882044884701
"#-cruel";0.0757392242297268;0.36105223488172;0.0981212597495109;-0.101350405395708
"#-determined";0.0708221919581798;0.0787000365639269;-0.0866337883193268;0.498814192420316
"#-encouraging";0.00431240340993757;0.421914780030028;-0.0139668359158299;0.0902243342002182
"#-happier";0.127806823587977;0.288620495815022;0.54284543631926;-0.0212098850688139
"#-interesting";0.127806823587976;0.288620495815022;0.542845436319262;-0.0212098850688129
"#-married";0.105551707061009;0.0081947541890854;-0.0197291338984869;0.423753999565013
"#-minded";0.0378994539953585;0.0782468467386705;-0.0204090128106291;0.539290737668604
"#-unpleasant";0.122471658740116;0.0484303287647657;-0.00409907397856497;-0.0301469255054567
"#-weaker";-0.0156692382739212;0.0352131588258413;0.129458742717109;0.0795431294957996
"#-worth";0.0295902704700852;0.404430677332395;-0.0167874994033609;0.0517021583482608
"accomplished";0.0577594687188258;0.362885603543286;0.124918277637087;0.0989916302309334
"accustomed";0.507740762021935;0.442043328118438;0.265230545867279;0.229139826212458
"afraid";0.665512576253666;0.478991815169016;0.240343974452046;0.275066772630217
"almighty";0.0043124034099376;0.421914780030028;-0.0139668359158307;0.0902243342002177
"amusing";-0.0373661542288023;-0.0106930946435643;0.460554039513748;-0.0523099786731549
"appropriate";0.497033819603565;0.223238503801686;0.0386829043905787;0.118625731132178
"attempted";0.328976391112904;0.358906369149561;0.0725428585945965;-0.177100914266337
"beautiful";0.693093981942124;0.398125709589847;0.278291974223624;0.246840850319743
"best";0.490455550077837;0.517888415337482;0.300436495057798;0.341816938387947
"blessed";0.473244541839182;0.40500590514951;0.39494537673174;0.100755261620062
"brave";0.483612058180296;0.427441336476898;0.0735681628380732;0.0419017784033897
"bustle";0.098390221019487;0.0946207551956317;-0.0534783653849655;0.47152296633654
"calm";0.453469268333208;0.508319581254124;0.116834792784497;0.239208115231324
"capable";0.499865316061129;0.366601750385205;0.0388498310653185;0.1630559385924
"careful";0.589222945859034;0.16221443762671;0.34274837511988;0.199254695492615
"cautious";0.41655503603398;-0.0212070299482856;0.278592678120886;0.0484545569000413
"charitable";0.0032013378178035;0.529210250894002;0.296248879450952;-0.205797109211468
"cheerful";0.692106392243404;0.411166624088713;0.173837715205098;0.340001281101194
"clean";0.291790615060946;0.599652765840429;0.181742689540741;0.205311328321123
"clever";0.624316712763617;0.202945770913852;0.0532184453435723;0.198328691694468
"comfortable";0.544604809055311;0.494425996807494;0.165336260598061;0.350768879027403
"compassionate";0.317725177501107;-0.0773255375897571;0.115024113110491;0.00433059542069744
"confident";0.474639661783227;0.12109684175631;0.44053834496434;0.239487629200262
"conquest";0.54516421880843;-0.0322366827283975;0.0697836668601089;-0.067321875166133
"corrupted";0.320026272672916;0.173647038555031;-0.16898151265807;-0.104443274491529
"coward";0.0441798987415069;0.10420126819382;0.0512778515848801;0.00226793023386452
"cruel";0.383642662966906;0.535548257880623;0.327192630487354;0.281245521281884
"curious";0.523903930424877;0.565731378274493;0.168812264079934;0.277401243809478
"dangerous";0.340235302094664;0.498568375311796;0.416507787739167;0.107201967400215
"daring";0.0471090414791681;0.0252352732641807;-0.0597382585847875;0.0832369050363208
"delicate";0.600479068031847;0.361429558818675;0.447981872630513;0.213285302814225
"delicious";0.521198895706329;0.0733576516452403;0.283187910231581;0.158211632408272
"delighted";0.830528852892073;0.217925749468259;0.147115890721508;0.0994210660838849
"delightful";0.368736785732361;0.367282026442298;0.282199491209043;0.501394520087851
"determined";0.674749919002877;0.271730011114367;0.0501273324226146;-0.17106946738819
"different";0.535612566818056;0.564204188645386;0.240816119848029;0.315472567857825
"direct";0.429785111563009;0.475667756791665;-0.121220626909006;0.12378970246146
"dramatic";0.205543997232427;0.0200935241441393;0.238336034877187;0.350027521719319
"efficient";0.019935161421345;0.448936310192881;0.0152739498701446;0.117723440310867
"encouraged";-0.0667803404138985;-0.0457511785493042;0.453452739233386;0.595426210270976
"encouraging";0.169707016980526;0.32281766999545;0.233110576023874;0.0688372201125229
