"MR1";"MR2";"MR6";"MR3";"MR4";"MR5";"MR7";"MR8"
"#-afraid";-0.0246874772604925;0.0123012051488122;-0.0218822819196295;0.00881906900631676;0.555709557336356;0.0404266356930308;0.0798514978884344;-0.0518640225720523
"#-beautiful";0.109120820205785;-0.00651857458578094;0.0469468297241254;0.782271588529222;-0.0635078098232251;-0.121288438978319;0.0199567528766655;0.0563792674232521
"#-capable";0.106718638642919;0.0564212149901796;0.00541826531679324;-0.0960192012485342;-0.0393185995897564;-0.0185059801033108;0.545560608655285;-0.0452703173640472
"#-cheerful";0.720075546296113;-0.152250928967038;-0.409231367188675;-0.125285206426085;0.00361977099476275;-0.128116121318242;-0.193935389436098;-0.146690548850814
"#-happy";0.345059891782297;-0.0507681226715503;0.46868239682897;0.16411178745262;0.287159468143263;0.157855400713189;0.0121385506870162;-0.0786674838301666
"#-proud";0.446020940135086;-0.130221315010777;0.160640464086386;-0.147694188399332;0.473842230266887;-0.17395323241816;-0.163563956876996;-0.0716220243231038
"#-suited";0.62879395444098;0.381109232664601;-0.22159884989935;-0.141203751680341;0.139728319683402;-0.186486460873225;-0.103265413095517;0.08385404655818
"#-worth";0.322292152945549;0.589258386677306;0.567430431487555;-0.143082048966029;-0.0129018376305233;-0.113672725830381;-0.0757417954486901;-0.0549652606788028
"accomplished";0.109120820205786;-0.0065185745857803;0.0469468297241259;0.78227158852922;-0.0635078098232247;-0.121288438978317;0.0199567528766658;0.0563792674232523
"accustomed";0.401114045426926;0.577404491374562;0.210705571942688;0.00682493309801327;0.0545667857277854;-0.0206643287761992;0.205942493650887;0.0737273218513602
"afraid";0.783810710788731;0.338400142302517;-0.0897273618506526;0.187278035689499;0.0805789017671708;0.194529560989469;0.146893721899928;0.165601251721431
"amusing";0.0260304035324017;0.0258042214168207;0.0232461821650576;-0.0119762443884613;-0.0382217036841235;-0.0209203965245113;-0.0383029420007526;0.443459539434525
"appropriate";0.490723172463117;0.016106097347532;0.194683415418639;0.028308202192367;0.376919255665429;0.103089916407419;0.0820298397144358;0.245088326758144
"artistic";0.150333853171666;-0.0320754523985039;0.534383713857243;-0.120966814555167;-0.0227369786534818;-0.0996761787994206;-0.0295354335031597;-0.0546781865881096
"beautiful";0.762982849435566;0.40694493531358;0.206905532416292;0.159729427708941;0.106833298493491;0.0487177603869309;0.0598747966476174;0.0986399365081427
"best";0.597668041560043;0.467847194060572;0.415597934795128;0.159904992969964;0.0328161529376622;0.185359140645363;0.182520811236567;0.139830959898721
"bible";0.137299809782266;0.438848059495749;0.0174269338310011;0.287608199651478;0.116809410454525;-0.291449980316177;-0.070697972990588;0.306338211920473
"blessed";0.579697967749404;0.291355719159765;0.00272610850701206;-0.0237390652100844;-0.0794731870525868;0.283032335073059;-0.247042609421089;0.288094495871385
"bored";0.217816439519567;0.442802771122121;0.345191735590363;0.221608747320036;-0.0522931090119991;-0.280754647237833;0.00861888181387848;0.0406536185500243
"brave";0.630466809570253;0.292375466895693;-0.26519178394752;-0.0613436687109069;0.00873204525071136;-0.0763022895776078;0.0851269899270712;0.185318180237013
"calm";0.828223732655706;0.262664720845748;0.0803037422574617;0.223242793012721;0.0514314330578268;0.0460123627691978;0.0810866391377995;0.0882358275796818
"capable";0.589937352216668;0.468494697638756;0.0100012833774693;0.0664041282434597;0.029357363268909;0.198349196248275;0.12447760902778;-0.015070506549684
"capital";0.173453816273211;0.606339174265307;0.141036538532194;0.165274990839374;-0.112173243697634;-0.258262057474649;-0.0649037113805549;0.043306626118155
"careful";0.59011524755294;0.359778584127896;0.0152151970310418;0.150726965148551;0.115103817545537;-0.0540569716747276;0.246499304784991;0.205306442550403
"charitable";0.0692910830933436;-0.0910317430442454;0.00628599051020336;-0.0770110624982098;-0.0491563347190654;0.156518275416902;-0.0296316686836458;0.149186092153032
"cheerful";0.758785652568738;0.365387464551132;0.156284462370237;0.21940468092383;0.0831393457731626;0.146812693570623;0.126776536422369;0.0678201522939612
"clean";0.635713232888545;0.0672691599738785;-0.0585701553374831;0.326242187113037;-0.102540674371981;-0.107016093830923;0.171534615732947;-0.0139127122764434
"clever";0.630835484671074;0.30628331852664;0.356109507839244;0.107595694099431;0.00990036745679219;0.169869747544321;0.189906506311283;0.118744447026936
"comfortable";0.53754466666747;0.373014067753655;0.29836860674398;0.115200512161813;0.106015285298362;0.100995573379856;0.440406074439855;0.233059532138145
"compassionate";0.662019318664907;0.237330164383992;0.035831600685157;-0.00925194400308234;-0.0105016805919895;0.123097132265728;0.13111745986406;0.00343893764553329
"competent";0.0444383887059068;0.0735028130066054;-0.101945604927148;-0.0218078634293973;-0.0546052558033147;0.156026133527049;0.103459560278597;0.15091402589009
"confident";0.77391156043373;0.0122630765405701;0.31337246982019;-0.0227014528145044;0.0666485091209947;-0.0578179685125427;-0.0220988937803248;0.121161885601995
"conventional";0.42467545868334;0.383746579231774;0.143957258286545;-0.150708121210399;0.390768273781822;-0.138582014805733;0.0679134624011207;-0.0505296210474091
"cruel";0.693865846234062;0.231855235633948;0.212374717916191;0.163423619446073;0.126884119038247;0.123616839002904;0.284368273840398;0.271458866152998
"curious";0.599301117105469;0.269346025038194;0.394755817200017;0.0920321871928668;0.205863649758488;-0.0708217109639394;0.0865753188242953;0.141736542488977
"damned";0.00689323752759718;0.000925481324406863;-0.0050993911704534;-0.00669865151842108;0.766105238411653;0.0283054819300281;-0.0865370496142021;-0.104268597016877
"dangerous";0.611270809906225;-0.104981048042337;0.328572836293724;0.122968504248816;0.00223400131525255;-0.124890364782829;0.197843491563865;0.116351069285639
"daring";0.0952380599409371;-0.0035303751995813;0.047781371307292;0.165160019565279;0.0433005755128171;0.566053453122885;-0.0103574151754759;0.0399193774283744
"defensive";0.227197456308675;0.533044148506513;0.245478733224547;-0.00316743892657754;0.359313458277681;-0.0946916820751405;0.106018582512482;0.122818264261491
"delicate";0.730433538830238;0.422570090595856;0.107092920713937;0.0318411411541731;0.204319371064411;0.0252189623853476;0.0414164743155758;0.098294466853749
"delicious";0.273831279845183;0.476377429691762;0.0901096729378773;0.446295235021932;0.163149507121886;0.0895804125649339;0.282856335928837;0.118858937815091
"delight";0.536835372158794;0.349714368616116;-0.178182576559654;0.011216041299086;-0.0258750034342415;-0.10372823798827;-0.0885966233380208;0.156136350284715
"delighted";0.707912543043654;0.512214040029981;0.200198092263806;0.0658723478246524;0.0390589888770047;0.0844368183182967;-0.0641185356333768;0.127516124626682
"delightful";0.596541910848652;0.551103078499848;0.191538885594654;0.0947480206939694;0.088264862054963;0.0823561749012816;0.0109768857756391;0.211117539287097
"determined";0.330073082400036;0.129439305719374;0.142636296781927;0.0965959525537172;0.0219062587365148;0.303844975029938;0.489129685072926;0.0981146683281728
"different";0.805340921931989;0.327709166725842;0.266426431292742;0.114963136594934;-0.00644073709893923;0.0546829028241142;0.0848109141619075;0.0827489630597999
"direct";0.279491071140707;0.292631088334902;-0.141234809138758;0.144314492434701;0.0483289803363718;0.19796222196172;-0.113079186135047;-0.0454402450189146
"dominant";-0.0246874772604922;0.0123012051488124;-0.0218822819196307;0.00881906900631664;0.555709557336355;0.0404266356930312;0.0798514978884344;-0.0518640225720527
"encouraged";0.0710350549182691;0.399026499365834;0.0165339897655404;-0.0236615629786407;0.0272061288088735;-0.0691960614968172;0.00351371350377031;-0.0554331181937527
"encouraging";0.0795387582819151;0.484631142136746;-0.0863545406463941;0.141594438868545;-0.157165266065527;-0.233361476881605;-0.0302860556046215;-0.0500632526098356
"enthusiastic";0.0126330153410923;-0.0246897939226866;-0.0178066746891079;0.0197650918852314;0.081739627252043;-0.0031087016554465;0.049895759154282;0.0275582135426953
"exciting";-0.0477918728100839;0.012338825257942;0.0130607237518309;-0.0205868980533611;0.444213585655774;-0.0298666385531319;-0.103893307279032;-0.0967682363289156
"expensive";0.242673771686805;0.18101742894695;0.253978620045636;0.170465839857808;-0.0033715154934821;0.584363546126536;-0.0245290154600694;-0.00505613348863982
"extraordinary";0.746156633480228;0.329077128179049;0.22011011525534;0.211977604357108;-0.041383648195438;0.109482279239408;0.179927200212174;0.083092065565113
"extreme";0.299011445862344;0.385987995210553;0.210454878162191;0.120185578747166;0.165407072586174;-0.1211827811096;0.283412573965793;0.0702635325192578
"fair";0.793150646492695;0.084927932951314;0.108243681769982;0.103241603713862;-0.0111887967666499;0.237539733353676;0.228679037603262;0.0580274938835464
"faithful";0.722190689601047;0.0765982365362468;0.128573205715759;0.159314407441219;0.158688589683021;0.244696696986682;0.0321696158670033;0.186077927398794
"familiar";0.726502970277909;0.322417157232436;0.243375455478991;0.196189941095887;-0.00717666388511438;0.210761347771844;0.219763695505218;0.0925957679151167
"famous";0.580272529754255;0.286036391716983;0.154793320790577;0.276439267432276;0.0226732048431528;0.311067497443796;0.173407194851178;0.0971102410963743
"fancy";0.515272382935536;-0.14816198559735;0.136935417150049;0.214948979132391;-0.00268606941205905;0.11187476449042;0.138781700865739;0.264049208513131
"fascinating";0.344971216448476;0.276140600949387;-0.0482410879918554;0.0756266200519712;-0.011339436642765;0.280067871965088;-0.0683010887340725;0.532992685632296
"forbidden";0.0237689319895315;0.0226052745093457;-0.0362379674259731;0.0359956744470878;-0.0013754323814356;0.184464423816786;0.01656538413784;-0.035064227339463
"forgiving";0.123291984743747;0.315255867895842;-0.0687857622446501;-0.0725812783953501;-0.0424706366718874;0.0545948942665418;0.0509711500082143;0.0474783929683987
"free";0.602073280887035;0.465626827597913;0.174445069782479;0.178276387379139;0.177011086713501;0.171613068283545;0.207689765477243;0.0557029666537347
"friendly";0.754326855058134;0.420428316350193;0.287970837573537;0.0278763167407669;0.0225798404434361;-0.0116633367618601;0.0827770061353031;0.11925953660809
"generous";0.668877814534252;0.32583544887828;-0.10872960119424;0.233588681460352;0.111500510964691;0.00671844503911689;0.14555569242606;0.0185029572057969
"gentle";0.810303542704273;0.276064966765922;0.275050891886549;0.112149265094648;0.00949288923736797;0.138697729002481;0.0306471091437242;0.051162067746371
"genuine";0.354618358478084;0.491914622906601;0.370882202219794;-0.00681688825586462;0.120707841569931;0.000709897347023579;-0.0153484540485351;-0.00996081933359443
"graceful";0.393265939262195;0.191471816703969;-0.201154831233871;0.153413731314648;0.119826313688132;0.0881334080802441;-0.107439291580351;0.12759754387288
"greatest";0.577076406205382;0.275014089768015;0.130387033547801;-0.00715935178485347;0.0559600680073033;0.110044261113463;0.256634343961045;0.104578244170603
"greed";0.021176505680477;0.0246313450323439;0.0227020577506784;0.151405006340706;0.00279600209388796;-0.28835169659215;-0.0579780499984469;-0.0518431064844027
"greedy";0.115510919832572;-0.0228794425951689;0.02478526721513;0.00587703304137172;0.420407065191577;-0.00494192672883315;0.351154360257237;0.116919373964923
"happier";0.685964991723203;0.419830918635244;0.184004711315645;0.000413255653348503;-0.0127186653969097;0.192310238332033;0.119217201785374;0.0565716772278496
"happy";0.814287625770354;0.00172264386887092;0.198368603266896;0.244213113444479;0.0743096668845679;0.105904142508901;0.212190210209448;0.193615371206055
"harmless";0.183245563130042;-0.0331491042365759;0.354047515719175;0.215750028367203;-0.0108842771973576;0.253441184634311;0.0900565063957284;-0.112124118896772
"heavenly";0.39824926581053;0.416972527080978;-0.111440136716601;-0.145001130906241;-0.0293852329241463;0.165043573441028;-0.172879790705801;0.369995962011436
"helpful";-0.010179948797481;-0.00163273992927769;-0.0320278093229599;-0.0332070520373175;-0.0909788478951932;0.0693294236213119;-0.0199028423329804;0.11725886822464
"honest";0.611741151675007;0.439133459224319;0.163839450469326;0.144733664228321;0.112170952856467;0.0726902332051794;0.213375750186709;0.300119555694781
"humble";0.677193192109109;0.169006541079897;0.0422217403270111;0.00983848496244756;0.209705513681364;-0.152189642045977;-0.071955093019808;-0.10127950402714
"improper";0.369523978462284;0.358199480060599;-0.124610842714866;-0.067260460970566;0.3474799190376;0.1441511373381;-0.18092284894672;-0.214157157802276
"independent";0.21615890562147;0.281385150911769;-0.0548336296497113;0.306617335523552;0.172803550083609;-0.216445294513069;-0.0883165976811407;0.312941832552497
"individual";0.42793560020986;0.566268911843502;-0.120096228648568;0.0401228496695231;0.0773231427119386;0.138391623832996;0.27429173959254;-0.0513902384936013
"influential";0.153839586369451;0.540558900541883;-0.00384089491992361;-0.0208522319223827;0.0532057857555602;0.032560706489336;0.23540905459958;0.00555637080713104
"intellectual";0.340725146572346;-0.0898079464562057;-0.198151454259888;0.144347361673277;-0.0754870395529484;0.237552177263935;-0.143638458446788;-0.0503136200498306
"interesting";0.283235439260545;0.554510707954014;-0.100073324764371;0.125399553282726;-0.0306225759888021;-0.0275800383386078;-0.0000278275370572549;0.297498139926358
"jest";0.299281076464981;0.368005626973127;-0.0574497175622067;0.100508105711597;-0.0561962428782309;0.0210034897455329;0.0279529465810275;0.443391329282106
"learned";0.435715691015149;-0.0369941622449293;0.0852535077260215;-0.145046705600715;0.365124435144466;-0.109607248147587;0.0577529766821081;-0.0325505887361719
"legal";0.531983031527335;0.528296557688874;-0.0866307988100449;0.104430974832886;-0.0674796282496729;-0.147810467640076;0.152229887523442;-0.231574761236935
"legitimate";0.0804857778020389;0.407084206354905;0.0623229020186217;-0.0595270686884612;0.003105003098694;0.212971217347698;-0.0724768084692171;-0.0862519054117706
"liberal";0.328903737309558;0.34090583137522;0.465254380143443;0.14428781321195;-0.0525344395386715;-0.00244887350587062;0.038569219960648;-0.123043311668603
"loose";0.336818050379159;0.58523267217814;0.0166626498286778;0.0777383816856843;-0.0371819028456805;-0.0824985309230868;0.299488272828846;0.0543564600904999
"loyal";0.0334463625938567;-0.0140199171784979;-0.0948512599862669;0.256773079361328;-0.0497164464351253;0.0717261922190377;-0.0646976119587256;-0.11454145270713
"married";0.623754775160624;0.502602091746425;0.0971742673046452;0.290232106757985;-0.0456452231372323;0.114844810978969;0.0527141086757679;0.10137390386221
