"MR1";"MR2";"MR5";"MR3";"MR4"
"#-beautiful";0.645980333796978;-0.128534376994232;0.00574834495141023;-0.131949447843012;-0.0674770351398922
"#-free";0.576452283238409;0.101915050448323;-0.0384317467283574;-0.0485365268077482;0.0647488166595735
"#-pleasant";0.139367359628532;0.0721592817968874;0.112126328876153;-0.0888634003453792;-0.143845520061853
"#-safe";0.592680730826944;0.0169516256255778;0.0485693738404556;-0.0405751669189592;0.00769041216545958
"#-wise";0.0503639191622731;0.151048218982829;-0.00754212452727518;-0.14515523035511;0.660343025823549
"accustomed";0.523000974857592;0.30737490451767;0.300940031794583;0.242053248603209;0.105102419478622
"afraid";0.591136428371087;0.434257382521398;0.243566563446765;0.199354220477811;0.185591688041216
"amusing";0.430330160784765;0.0454623159756442;0.0661362529158599;0.00670977589447928;0.142705449335084
"appropriate";0.0803508470179927;0.0860582848988221;0.155638404583161;0.0105595804810338;0.688205590886629
"atheist";0.0746029100748579;0.150649832194623;0.285677749433863;0.532100042677871;0.00710703687402296
"beautiful";0.647097184672634;0.359927488629295;0.217947515220477;0.383265325710373;0.166827643195741
"best";0.634020112673892;0.421051027357806;0.278811475234223;0.226944786688485;0.173630668292372
"blessed";0.64117098468126;0.31352936954818;-0.00577465386013505;-0.0923134243860439;0.120176747820007
"brave";0.397150691853589;0.120323008943836;0.168771130273808;0.0689162744418929;-0.00148974590110767
"calm";0.629999208387308;0.275980922186737;0.0629542484316846;0.358243732386693;0.186954537324622
"capable";0.417584264180065;0.312530881298478;-0.0159591717801735;0.180442695851467;0.335674082971107
"careful";0.546244223777449;0.38809465712635;0.108778178555585;0.486356686841233;0.250529224577358
"cautious";0.399987672985122;0.404895749521893;0.227919030981388;0.317413241092926;0.0955998299639998
"cheerful";0.750956333991758;0.17266608844704;0.18352630836062;0.228103210475083;0.309131938702274
"choice";0.0662863094919151;-0.0333677770951011;0.247736235567715;0.16049696702939;0.365537038987588
"clean";0.44689717482094;0.451561449933942;0.171300734716541;0.202645689227135;0.0632195764046613
"clever";0.683686821397846;0.137171314931616;0.0971942258811397;0.2132025580427;-0.0323178651332605
"comfortable";0.614270164223355;0.429069886382587;0.297674411686701;0.234566570813881;0.160301035469462
"compassionate";0.514242013951485;-0.0469626813307132;0.199533340941859;0.09895310063401;0.136625192146718
"competent";0.344037233268221;-0.130018307896787;-0.129118723955935;-0.0607314964462123;-0.00634385172956586
"confident";0.0410362540425999;0.014601154895333;0.0982098309658078;0.0396642979510846;-0.0834456476555756
"coward";0.236530940602188;0.299645627848598;0.189492972232263;-0.217791568467397;0.0690566689557326
"cruel";0.561284293259185;0.405809538174858;0.189697469992161;0.11315298434561;-0.167096350412214
