"MR1";"MR4";"MR6";"MR2";"MR3";"MR5";"MR7";"MR8"
"#-married";0.173451934851591;0.151649105647108;0.329431148655125;0.295336971697127;0.198779164030335;0.009287548905594;-0.0353981842665844;-0.322903908443465
"#-quiet";0.0895563045472744;0.0146210596657862;0.0425456349996916;0.0242018307228551;-0.1337584566867;0.111711335006191;-0.014609438427932;-0.0447650657954666
"accomplished";0.159214870036961;-0.0266047663212819;0.739747122951279;0.0766833063056633;0.00102887882672868;0.0666525270579319;0.177410074742602;0.176847942354955
"afraid";0.6680287888232;0.316573214072921;0.104350198144453;-0.0927098232428149;0.23698596924029;0.351153099036582;0.148744355698907;0.00562514714656453
"amusing";-0.100398681037051;-0.0328279501305275;0.0747468382053447;0.31534326228881;0.63651891466915;0.0138083272197981;0.0610054138950487;0.252774135033144
"appropriate";0.61046535289508;-0.0544861182504119;-0.0205777823228305;0.0787260344073751;-0.0937180589801402;0.0706783309533783;-0.102673019286386;0.136764730929894
"beautiful";0.552995019846333;0.182607360825624;0.493092726468574;-0.0982270419897756;0.0561022310935055;0.35030707048616;-0.055210195531126;-0.107761424081528
"best";0.576063663659611;0.20826949752272;0.340232775360542;0.119478246063894;0.0608334452991726;0.348400111602449;0.0926695401618668;0.088553399934005
"blessed";0.486503762431561;0.0114718949445294;0.117931182247279;-0.0439566480901727;-0.0917202035842911;-0.28146715778895;-0.0124837746676703;0.182975319450523
"calm";0.534816536264559;0.159531448340216;0.167969422886403;0.522020889233679;0.102896358650238;0.0677731587828692;0.16485857844974;-0.0306670663775609
"capable";0.42218439184036;0.564346392489837;0.118646785045814;0.208496199698513;0.171478817211202;0.216025058916868;0.147792774405877;0.101520336962459
"careful";0.331752790149644;0.124102533099677;0.00472622703370161;0.111722730988317;0.563195057569252;0.204626453384639;0.096742820384511;-0.0122902489096483
"cautious";0.22499102792672;0.0518460124574143;0.0621218169924808;0.158864366444003;0.608089875521656;0.121113981410234;0.07499472678618;0.0742451536289624
"cheerful";0.691469700227138;0.0914388924132134;0.0716607467058725;0.184060952093724;0.162608018747362;-0.0490828921610431;0.219752215259443;0.0080249170016109
"clever";-0.0122171518775461;0.093051583003076;0.19589809855705;0.580022892220194;0.365783390130117;-0.0150295642493602;0.00947649753939797;0.215914178676006
"comfortable";0.656371799723933;0.250356950160843;0.0392655077354125;0.10572581760299;0.272589163422258;0.274237806341334;0.158042210744537;0.0823219508822591
"compassionate";0.273760998565196;0.492746030832159;0.0783947920855609;-0.0941496104018099;0.400202377467242;0.133829806376031;-0.107677261263119;-0.0284775645245403
"confident";0.295614124731062;-0.114759714266936;-0.0876701204708789;0.704394178275047;-0.119865784887203;0.0735991983941275;0.140637236043932;0.101712199040794
"cruel";0.47420727587059;0.505604344825648;0.00600092587840095;0.0516408733447891;0.072291916657568;0.119824223065961;0.0560920099142127;-0.0575709437730328
"curious";-0.10039868103705;-0.0328279501305275;0.0747468382053449;0.31534326228881;0.636518914669149;0.013808327219798;0.0610054138950488;0.252774135033144
"dangerous";0.282754775950149;0.226077123927953;-0.167712415435099;-0.0749417486826494;0.529040269617227;-0.0606646043534899;0.0750625760504239;0.12539857226533
"delicate";0.503812102162806;0.398570338031092;0.370361815711967;0.191747347901;0.2143951002972;0.161087946720794;0.192875291398601;-0.124280302181209
"delighted";0.470766898904073;0.308698771279127;0.242747537213512;0.139562438735201;0.498219747564834;0.165668361275881;0.258308199049479;0.153050000225628
"delightful";0.716461136100098;0.270944686749603;0.185678360808257;-0.0705246077573831;0.0810801576318871;0.248852208901707;-0.0188613407887769;0.0478613230519778
"determined";0.685064804571029;0.265648769272487;0.331487868087597;0.218364378868163;0.334147337583415;-0.0872711326746446;0.0392518537723403;-0.115426609137075
"different";0.680989545789929;0.299397495804055;0.299296920156043;0.0894517350135531;0.163110092643176;0.110400103247586;0.232829173900322;0.00738652073799366
"direct";0.19834756816613;0.278112285183713;0.193147379035827;0.167197926399077;0.239073381170233;0.0229441723879725;0.255454996845379;0.597563504612414
"encouraged";0.504066398203966;0.270291961273994;0.135201287751721;0.167713605008288;0.241624749065517;0.219735297247311;-0.0781299898686793;0.454687813831983
"encouraging";0.304833359385953;-0.0503821859910973;-0.0657907753929708;0.600725845048009;-0.110485591226939;0.159522459249728;0.114210559380367;-0.049388518101029
"enthusiastic";0.13048730682842;0.0687335850861332;0.263721170040838;-0.0963647129895846;0.227347859867416;0.138673126345025;0.482424323726789;-0.0858386999601701
"exciting";0.32517877618126;0.244904939442133;0.284789361427526;0.242098616617855;0.410840527035626;-0.0386835413746087;-0.0586257085510842;-0.233967414884751
"expensive";0.630080106298012;0.113749950844968;0.286664431607078;-0.100607031299933;0.190800339289837;-0.203860613578449;0.0657231889444923;0.087847859692299
"extraordinary";0.708864803289098;0.327366135196025;0.278049232905269;0.203504878923263;-0.0262319651574991;0.050367897241748;-0.0184226282043539;0.0810609228479167
"extreme";0.33893601033686;0.0528336909669501;-0.132895344173135;0.0474276132139475;0.468574900164881;0.300658903809012;0.0909923652470335;0.160032036682137
"fair";0.43802334721046;0.172637549995017;0.543797885625697;0.136311841120182;0.0809266376977645;0.0290559882584454;0.0966315770036447;-0.0120248177620455
"faithful";0.0814078990671691;-0.00462610401072731;0.0445537044727454;-0.0611600850733089;0.11566302499392;-0.0701176305680311;-0.115006180751234;0.618021876290779
"familiar";0.264268984941439;0.0395151406298754;0.500591964321321;-0.0788536274163238;-0.0919282732825677;0.0341999837792814;-0.221146007744343;-0.113642794222088
"famous";0.20844575670916;0.491808073587453;0.184698322370434;-0.207140547562216;0.0134236227031214;-0.0785220299177216;0.217967191085588;-0.0246461545180552
"fancy";0.628582678224974;-0.0909931145099946;0.189660344664009;-0.161046497411905;0.122189659406923;0.181624787348231;-0.113843177213011;0.147984890032218
"fascinating";0.383844078398721;-0.0615477876947539;0.10307569013011;-0.217717919955452;0.269445755121043;-0.068694898713642;-0.0281761010472809;0.182592192046671
"free";0.818679813680041;0.193071140545135;0.128792024524498;0.0541934622005745;0.0847759941181396;0.0545752981325367;0.137760419136798;0.103836590561183
"friendly";0.452715105847594;0.296203051190939;0.161086071346457;0.110979261931952;-0.0687288308674051;0.422102138013293;0.200644899089369;-0.161364683763957
"generous";0.630883805634526;-0.0740986591291193;0.0580719873940099;0.126813255301064;0.100244663466481;0.139212081620184;0.0615348075819709;0.165639323345753
"gentle";0.241586786115055;0.512372271302953;0.360986569486898;0.04866933678913;0.168621888138191;0.342257958667302;-0.0327686742996921;-0.107046766966523
"genuine";0.659597262145509;0.258152214156881;0.0685883845779923;-0.057555548522626;0.0314489431820651;0.337515420148424;-0.0529739537917554;0.0164027761565556
"graceful";0.145685171682334;0.219495997102995;0.473378673723562;0.0611999948464813;-0.0146383893274751;0.184152706127782;-0.135578169561846;-0.0594789412212068
"greatest";0.630442573093033;0.390457666205552;0.203037184773465;0.0648015225455775;0.236157055156718;0.114468226218879;0.181196222393808;0.13643716709858
"happier";0.546162196342237;0.194515409112924;0.0367243801905756;-0.0917884182132469;0.413014016178823;0.0537184700677495;0.151557454380644;0.122942696079529
"happy";0.420221524970013;0.25318120578212;0.0512684305310621;0.205583543190716;0.138498056350133;0.396449675246783;0.161442171036238;0.29880291268065
"harmless";0.342411543878822;0.403711150434104;0.00107530926559328;0.169103074202389;-0.00211467900836768;-0.0709716465300763;-0.138875355023461;-0.201349554290858
"honest";0.532582693054815;0.593910138639007;0.129644324239139;0.0267991693084565;0.0740121728054757;0.0847120470786114;-0.0609278299431523;-0.152368456384504
"humble";0.562613688062175;0.310321816741693;0.0309586696433547;0.0737034901384614;0.022494410308395;0.0120111050485993;0.0951849290601061;-0.150696039260243
"independent";0.29396911596461;0.584791443607841;-0.00914583293424784;0.163262442607908;-0.0522443767700933;0.0821009914785693;0.241086812683083;0.0956363522683039
"individual";0.152990969250335;0.0206379290422275;-0.165718044983499;0.121828783823777;0.0505053015099567;0.289303244143592;-0.133377293407279;-0.0731392338690941
"intelligent";-0.0713154735126644;0.0255705088262751;0.299315306285017;0.613276506162153;0.212998218113862;-0.0182637379696969;0.126335545548671;0.132599359114797
"interesting";0.523213900012331;0.151314581341344;0.31903522167986;0.212713487019466;0.0758214153056659;0.113784950803026;-0.00152667670844178;0.0276344798957743
"irregular";0.445808174931852;-0.0612433801113638;0.0340918311893953;-0.134171421231125;0.00596097041510702;0.226095261332057;0.465525591519292;-0.116910071191457
"legal";0.280053256389026;0.462578452802247;-0.145903418909947;0.185416141748521;0.127079769829505;-0.111580668296611;0.387724964829807;0.137787306366856
"liberal";0.424327734390915;0.334583022667382;-0.0318230754255806;0.424898225361716;-0.038455692646707;-0.128851724277187;0.11343638962054;-0.121459516638735
"loose";0.20844575670916;0.491808073587453;0.184698322370434;-0.207140547562216;0.0134236227031213;-0.0785220299177214;0.217967191085588;-0.0246461545180551
"married";0.732764336895583;0.106761556755037;0.262580173718952;0.038205121069706;0.27257117476885;0.0777967437483758;0.101766306742372;0.211073646694814
"mighty";0.523279555318263;0.0804184439586525;0.281278922969126;-0.122356618756744;0.0858878627675161;-0.172856608508673;0.0563437249167896;-0.165971294829558
"minded";0.194619800862231;0.359764223334954;0.0707837753483947;0.371562684260448;0.0806142686253895;-0.235020924691093;0.328368675883258;-0.0373992624579458
"modest";0.342398715613143;0.0745465693543108;0.0992836620079243;-0.143270038032858;0.582610502572473;-0.206018684081261;0.0383435146794434;-0.289542372080003
"modesty";0.119326832306093;0.133236906809549;-0.131891636265646;-0.11304999696195;0.40793720853339;0.425778012598679;0.00343973276585945;0.314013986567693
"mysterious";0.0962143530943423;-0.116875715168767;0.18310970133315;-0.0452883559476099;-0.113622383032045;-0.123174430364076;-0.00871484600359359;0.112936685453825
