"MR1";"MR2";"MR3";"MR5";"MR7";"MR4";"MR8";"MR9";"MR6";"MR10"
"#-fancy";0.413573725739226;0.438930991393603;0.179101185844428;-0.0549544843277334;-0.272331469813701;-0.0269838049075183;0.113008263417789;0.189081282969932;-0.0752185222193603;-0.177727265036263
"#-free";-0.00546687440105237;-0.0440363731028932;-0.060888246936328;-0.0588367233418951;-0.0221309411854841;-0.0486492024576764;-0.0808710418238972;-0.0392564300420551;-0.00976524082598333;-0.0978307095260062
"#-safe";0.116186297778431;0.0829799859421552;0.177021992855004;-0.26433149303007;-0.0199302150999308;0.233203809643499;0.498037362051077;-0.0229592196979094;-0.00688862752617544;0.0583996064948802
"#-weak";-0.0459246714940281;0.126735822477469;0.102484310204211;0.122040977326321;0.124744447014423;-0.11013773452477;0.00985154740441769;-0.193737611664206;-0.0105733162953711;0.302182714554945
"#-wise";0.086862671066187;0.275159450308638;-0.0564647027674306;0.485996512734594;-0.0432943266230828;0.256560574290493;-0.255949073826986;0.195105298507348;-0.0250241442913252;-0.0306469655650716
"accomplished";0.185490998186259;0.0405396528185833;0.392136479151745;-0.0696196552878196;-0.142168306864089;-0.0278903728837003;0.146860453266146;-0.0129892138854589;0.128473253857697;-0.0839680345148598
"accustomed";0.115623804682004;0.827854077268419;0.0910219112265509;-0.0797761801510957;-0.0626512571219259;-0.0680620210349576;0.0515382285567556;0.144564582105433;0.00718396894714197;-0.0258193963041409
"afraid";0.59632726875551;-0.057718628154605;0.13393314486858;0.0521299858483847;0.0152982941802902;-0.0196880102722928;0.389875717340499;0.10553730722461;0.346697143510537;-0.0354383984810538
"amusing";0.162683488114064;0.169744558362508;0.324262608070842;-0.218201361219049;-0.0862137624081135;-0.0647377007810002;0.154571785767867;0.268721235200177;0.11245495504033;-0.13644629289873
"appropriate";-0.0283248714778538;0.751250995108713;0.0665557782996272;0.229643045950693;0.0867781161988101;0.138672430546323;0.0868201972252588;0.073047182059503;-0.0293407863404104;0.0455830989150332
"beautiful";0.257201813026476;0.260119770275698;0.0365505237364038;0.55475630357459;0.0436307011260445;0.115674715033751;-0.108488271941621;0.245277364636587;0.0523073433102019;0.0164627932983988
"best";0.474263517801834;0.213304890028586;0.206079486879404;0.0999066000182921;0.310289794017894;0.146635085863257;0.0391283940932283;0.228930148327102;0.152433619546758;0.0822819639144891
"blessed";0.619774712575968;0.0128302867402041;-0.0697751674298064;0.268977119181329;0.241784479905725;-0.0134927224139012;-0.0743401865857727;0.0971137010087324;0.0216507066973864;0.276555504425848
"bored";0.134919641887352;-0.0548027845509541;0.152760906850186;0.226755766334025;-0.0644221608590376;-0.140899851598911;0.408448797600871;-0.152953722536528;0.238450579883107;0.0165177335718317
"brave";0.515325309495905;-0.129317745812033;-0.0637004356926146;0.232453224559577;0.1615931943204;0.0888004435932516;-0.0601648023297395;0.088531076411793;0.130776934927025;-0.107480367433904
"calm";0.550843683967791;0.372371880643602;0.0546554527236277;-0.127236116893137;-0.0370916936621912;0.0882437977159671;-0.0875768913199632;0.232480580955358;0.0134834081761611;-0.0710310681479976
"capable";0.183952156964827;0.141451070977818;-0.0838978519659721;0.244055383824525;0.562010027829457;-0.121082795636124;0.301875642723702;-0.117192869308611;-0.171876314379919;-0.0651763128513488
"careful";0.251030656167714;0.253887130246635;-0.0885009987436059;0.0978895878703878;0.049979090593242;0.0170102210872303;0.1471548353374;0.66541472205303;-0.00295647689847117;0.0390425636420676
"cautious";0.113919879871282;0.0736831675917945;0.852392346046272;0.0836906266346796;-0.0188969225915034;0.0349676429781875;0.0257675022471781;-0.0567517625873283;0.0152065073893383;0.0160395021602007
"cheerful";0.49595997737654;0.283598759095823;0.0116289994876368;0.0352066587998925;0.233265891675754;-0.0274229222821762;-0.0731248133172156;0.489909541207204;0.0744438129174053;0.20573009040895
"clean";0.255921261871069;-0.0215874411563006;0.0268982712470252;-0.0211717117290755;0.668861883577296;0.0226942563469955;0.115331172170807;0.181941801336827;-0.127688676874503;0.238839477232401
"clever";-0.0153703003945834;-0.00994193416147738;-0.0792662232343513;-0.0506010462306963;0.113800174671397;-0.00389195649392952;0.532526008091604;0.0544868999370616;-0.0439720728832733;0.0372046949506437
"comfortable";0.488059988308639;0.178883382913684;0.117585636629801;-0.0388382973288577;0.0124665289211034;0.141979462602101;0.389196821702041;0.14183645033732;0.259453017640797;0.0875986312030041
