"MR1";"MR2";"MR7";"MR5";"MR6";"MR3";"MR8";"MR4";"MR9"
"#-comfortable";0.00410966160046886;-0.0669706150960376;0.157379399065535;0.527014848205732;0.175970123001188;-0.0775417948070031;0.282653685293713;0.0853160537193446;0.0545644747533185
"#-dangerous";-0.00524402925134089;-0.0232759283439592;-0.0407079087616306;-0.0147696250469111;0.461285398070433;0.0320306304348801;-0.0463520082299019;0.00894066945903756;-0.0340084961579084
"#-direct";-0.00524402925134371;-0.0232759283439586;-0.040707908761633;-0.0147696250469129;0.461285398070432;0.0320306304348772;-0.0463520082299033;0.0089406694590369;-0.0340084961579081
"#-free";0.0534505004459089;0.504984781915205;-0.0083030919763545;0.0787782916337959;-0.0843702087716103;0.0978400454320993;-0.0386490467744848;0.12801907965879;0.0211891063545158
"#-married";0.310105094413674;0.382964600480899;0.00676412599581684;0.0279118110118271;0.0102716236620965;-0.280602585355953;0.139166716238858;0.054239351767172;-0.130299064052506
"#-polite";0.0756238012990144;0.0124625553855865;0.184364510331689;0.111902653440897;0.0657453186516509;0.00635485115644308;0.653194382053493;-0.0231696610218588;0.169074358990742
"#-worth";0.572215768238603;0.365966211337464;-0.10458071501263;-0.138599731364791;-0.0862832528217791;-0.0150644824322457;0.210597809165081;-0.107418857726837;-0.00229628044344822
"accomplished";0.665826169827366;0.208557922381691;0.24394412935091;0.0749150278063602;-0.162540879180714;0.285947689561255;0.0996807876976658;0.144334437819682;0.0615179526602522
"accustomed";0.612944652717802;0.356484072227796;0.164949875723387;0.274058512645535;0.215078827211016;-0.038089360061165;0.0561356877477375;0.209415093837558;0.169046459047197
"afraid";0.740073831484653;0.233533472985322;0.303600243468441;0.194492954768913;0.233569923842184;0.116552093152763;0.0349719134607704;0.126422268534819;-0.0243076858045904
"aggressive";0.265281368903272;0.0609166436955677;-0.146090257864038;0.319253610677431;-0.0115681352965232;0.439189370569242;-0.104178318766964;0.0977436602441582;-0.0480912612896139
"alert";0.203730144697436;0.0215221195142942;0.381083949643432;-0.0977823286868033;-0.0326552220613707;-0.00523482684471758;-0.106681635499401;-0.138548761278578;-0.17630097689461
"almighty";0.104672977814675;0.00618746398539429;0.0506732976834588;0.048384883351437;0.0653857583704585;0.00832431627124424;0.212739967089599;0.17409470361648;-0.116394164754107
"appropriate";0.283204517282102;0.216667145131771;0.0428989003214478;0.0950546412942413;0.486858090800432;0.0141772962756154;0.217438430936537;-0.103143903442394;0.107134239683139
"beautiful";0.735430469349232;0.321889343146711;0.0982527831747033;0.202520651774407;0.17530808218824;0.0631162333843128;0.18371467297762;0.0875727834705605;0.17167871486978
"best";0.672735893189674;0.355078157094479;0.269852369524632;0.221248345521311;0.266360660270293;0.209759906561243;0.141990227966219;-0.0490200759284465;0.0228219571578078
"blessed";0.652646498053551;-0.132156723245768;0.078333119645228;-0.0177413671316818;-0.0140387899313624;0.00698107028073311;-0.0514789273346298;-0.03428356460704;0.0621018315656228
"bored";0.0866213729378826;0.0413043116043124;0.0216046713714298;-0.08326184325011;-0.0142290949132101;-0.0146628420524091;-0.126889979139293;0.0263657361824845;0.428811713804368
"brave";0.614332992459863;0.100611056007019;0.439903310034927;-0.00861153483484211;0.209994671695292;0.0722515994635457;0.089778011820263;0.12767797226237;-0.140860136731994
"bustle";0.424624626342822;-0.113188325079803;-0.0690321259372576;0.164587621285174;0.0182967862832208;0.0616685384082816;0.230743415792677;0.287573232978392;-0.206243011068366
"calm";0.801412392983317;0.135285917412928;0.145659664591695;0.0735849830541184;0.0082242299305239;0.0719719513784974;0.0214722423779391;0.100314427794802;0.0523189416864615
"capable";0.378978860126461;0.379649621051188;0.426336555541417;0.373978201577639;0.176006161720929;-0.00432993054708335;0.0438360341481763;0.165981828095754;-0.124330947619129
"careful";0.513016055948498;0.344571708545219;0.0059888128877098;0.437813441668484;0.117101777114545;0.185876425265737;0.0925785530085576;0.0391616529619895;0.112047355781584
"cautious";0.199280611792895;0.230568711988402;0.569981009677869;0.271825373645273;-0.0158344330097628;-0.0104222750184891;0.277949417115889;0.0214344564974648;0.112751665735461
"cheerful";0.701866938037739;0.20152857373226;0.322115760698601;0.0584504416515716;0.255280526114644;0.0299175731136992;0.33084449807114;-0.0485894600111065;0.0971085136643278
"choice";-0.0618599713338045;0.0958935161045343;0.133891532651354;-0.0136697843764368;0.0875314764575276;0.458704880037125;-0.0691935295620474;0.0524479734508508;-0.00661970688208563
"clean";0.678416639440796;0.280592111622101;0.0818188167132384;-0.039892800109458;0.160863636362072;0.0852586045133688;0.230532245209501;0.311462543266049;0.256122906218836
"clever";0.522810116806315;0.269498084389697;0.327425476656299;-0.0626099219488674;0.352455706119156;0.0936894370042468;0.265859804236392;0.221338193483981;-0.147903097553102
"comfortable";0.435358912559596;0.127203493888865;-0.0717941858588613;0.199904646090681;0.203325622714478;0.569433012904503;-0.0300691678672464;0.208139588466386;0.127338385578047
"compassionate";0.221279601355124;0.0607996279000998;0.225789046619962;-0.0548734435564354;0.245427607548642;-0.0427138396692474;-0.0750190476729549;-0.150937157965524;0.117570469656547
"competent";0.102842983452874;0.344845593825701;0.20036209921808;0.472583521958721;-0.00678932686623708;-0.064380660297308;0.0496568830503302;0.0207908416230522;0.190678518336558
"confident";0.216672217393048;0.0892322385648251;0.315400923830368;0.0726348989945933;0.325951338902542;-0.0639844176269057;0.368915887785198;-0.118246036432719;-0.0510104521956249
