"MR1";"MR7";"MR2";"MR6";"MR5";"MR12";"MR3";"MR4";"MR11";"MR8";"MR10";"MR9"
"accustomed";-0.129152751178802;-0.0163644038513889;0.109967169121452;0.830303444352828;0.0719433290587572;-0.0784020722389093;-0.00656319877067298;-0.013384813736659;-0.0633007627222613;-0.016712998683252;-0.00404697912273855;-0.00866885181996781
"afraid";0.0859726504465505;-0.0610176324714399;0.416497380497328;0.140788889609596;0.598430227850452;0.111374694176691;0.15713729541469;-0.0788979700545462;0.181607963945041;-0.0568042863466359;-0.0356972274415091;0.169498881191768
"best";0.19094424042732;0.0628514732262486;0.193851123206285;0.0883225821976087;-0.0417555321586171;0.122482173113094;0.0785880728073213;0.0709898596208729;0.0535921312681036;0.0928758930049236;0.932516004109985;-0.0449325738307516
"blessed";-0.0917097428739655;-0.0240792198678063;0.191265151006482;-0.11956330460827;-0.0438490821572055;-0.109160564487782;-0.0352649903399722;0.0356499824396614;0.59112153465694;-0.0411187020530727;0.0182510463164415;-0.0419192936334121
"capable";-0.00180102488763251;-0.154733611544066;0.0144831528699748;-0.119928451154219;0.143168100535152;0.502861728782777;0.548301390605267;-0.00176975898412496;-0.0871990519956754;-0.0266608457873066;0.129051226336863;-0.0993458807487104
"curious";-0.109979455504437;0.0126647923660192;0.737826727589408;0.0395543189081257;0.0312954877070565;0.139918006782862;0.0725466309694898;0.0917203627876879;0.217974535959327;-0.129475222417196;-0.0885230439419258;-0.00971671366758979
"delicate";-0.10520077366809;-0.0152915881851106;0.0729248730388082;-0.0959667673377812;-0.0665987119543273;0.745804249261844;0.147055622069531;0.0471789294189775;-0.079624947487174;-0.0351287072674812;0.0372500256455397;-0.0455810528570058
"delighted";0.809089833716061;0.037668457838959;-0.151951768200755;-0.00445484672913845;0.177175865079407;-0.00842927582541535;0.016574277224403;0.0989853370086462;0.0229360580129186;0.0275801008608541;0.0739493341516153;-0.0948599134611141
"determined";0.850819576561371;0.104494298578084;-0.126078881986769;-0.0415173020119576;0.143644883989751;-0.0708404794780787;0.187044578656582;-0.0749071910955029;-0.0137475626679031;0.0183792378682362;0.0141269995271858;-0.153568407858513
"direct";-0.05002301843695;-0.0453464752734745;0.549101892859277;0.197740778193568;0.0791248588669931;0.301763977628819;0.141731509703193;-0.0173654828822994;0.450778305368126;-0.0488131909110097;0.151867124610852;0.131420487997087
"familiar";0.0295663387795858;0.4922543404165;0.124795748126618;-0.207113259396064;0.230391791336307;-0.15509553544903;-0.0552325552414316;0.0446030566663682;-0.211386483206346;-0.108105311266151;0.00733552390410378;0.20672604152372
"famous";0.642094384848025;0.020018293233881;-0.0512214792928306;-0.00333489880135122;0.391250092955292;-0.119671893496556;0.115838435188979;0.118179065514449;-0.0945135539793899;-0.0384871850646027;0.0593910095074821;0.00808471241838138
"free";0.615377272835588;0.166011877329994;0.303038098255331;-0.157123668607329;0.179810033428041;-0.213386899116777;0.0433433780434617;0.436644423579853;-0.299616759901884;-0.143996307427885;0.0724874201649202;-0.228005514074054
"friendly";0.229952820457263;0.30830804171299;0.0405679835366681;-0.0734470765781335;0.0623044450737301;0.220035505820316;0.698066257010928;-0.00536044369600691;-0.00141048073553176;-0.00907684387580957;0.034357664005215;0.00513354629255139
"gentle";0.218333052441335;-0.0745235457326546;0.0968588932606291;0.415151456235944;0.559897403149584;-0.108468941508882;-0.0611482948160345;0.19328628731475;-0.0970149425591938;-0.0511528377083081;0.118672078323489;0.0940429279913522
